number,value,datetime_start,datetime_complete,duration,params_ridge_alpha,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
68,-19200.15823958135,2025-12-08 12:51:59.314079,2025-12-08 12:52:00.675018,0 days 00:00:01.360939,33.88835208752946,extensive,final,ridge,pca_hybrid,True,COMPLETE
69,-18535.587990309446,2025-12-08 12:52:00.675535,2025-12-08 12:52:02.095509,0 days 00:00:01.419974,11.714892184790562,extensive,final,ridge,pca_hybrid,True,COMPLETE
70,-12179.276191150007,2025-12-08 12:52:02.095509,2025-12-08 12:52:03.462631,0 days 00:00:01.367122,572.095230353935,extensive,final,ridge,pca_hybrid,True,COMPLETE
71,-9139.580927006362,2025-12-08 12:52:03.462631,2025-12-08 12:52:04.838882,0 days 00:00:01.376251,991.5097677454145,extensive,final,ridge,pca_hybrid,True,COMPLETE
72,-11257.841208155494,2025-12-08 12:52:04.838882,2025-12-08 12:52:06.194731,0 days 00:00:01.355849,645.6300200603013,extensive,final,ridge,pca_hybrid,True,COMPLETE
73,-14012.555038560888,2025-12-08 12:52:06.194731,2025-12-08 12:52:07.564265,0 days 00:00:01.369534,345.61256393433547,extensive,final,ridge,pca_hybrid,True,COMPLETE
74,-9273.431918488082,2025-12-08 12:52:07.564265,2025-12-08 12:52:08.910543,0 days 00:00:01.346278,977.8012733783008,extensive,final,ridge,pca_hybrid,True,COMPLETE
75,-14047.328341564333,2025-12-08 12:52:08.911519,2025-12-08 12:52:10.278653,0 days 00:00:01.367134,379.10174357928537,extensive,final,ridge,pca_hybrid,True,COMPLETE
76,-17929.72040269581,2025-12-08 12:52:10.278653,2025-12-08 12:52:11.579197,0 days 00:00:01.300544,112.0342756770135,extensive,final,ridge,pca_hybrid,True,COMPLETE
77,-20790.76269836664,2025-12-08 12:52:11.580230,2025-12-08 12:52:12.881044,0 days 00:00:01.300814,0.003246148703328677,extensive,final,ridge,pca_hybrid,True,COMPLETE
78,-11422.24058983122,2025-12-08 12:52:12.881581,2025-12-08 12:52:14.178215,0 days 00:00:01.296634,650.4341381578871,extensive,final,ridge,pca_hybrid,True,COMPLETE
79,-16553.846452907397,2025-12-08 12:52:14.178215,2025-12-08 12:52:15.513147,0 days 00:00:01.334932,254.34237210927557,extensive,final,ridge,pca_hybrid,True,COMPLETE
80,-16631.427414524966,2025-12-08 12:52:15.514377,2025-12-08 12:52:16.828693,0 days 00:00:01.314316,156.1455852109958,extensive,final,ridge,pca_hybrid,True,COMPLETE
81,-11300.275268825331,2025-12-08 12:52:16.829571,2025-12-08 12:52:18.113331,0 days 00:00:01.283760,714.4875638871114,extensive,final,ridge,pca_hybrid,True,COMPLETE
82,-8871.76097847874,2025-12-08 12:52:18.113331,2025-12-08 12:52:19.460760,0 days 00:00:01.347429,996.4205102414392,extensive,final,ridge,pca_hybrid,True,COMPLETE
83,-14252.630949645298,2025-12-08 12:52:19.461765,2025-12-08 12:52:20.778737,0 days 00:00:01.316972,355.55091338576295,extensive,final,ridge,pca_hybrid,True,COMPLETE
84,-11221.501824838271,2025-12-08 12:52:20.778737,2025-12-08 12:52:21.995207,0 days 00:00:01.216470,668.1804536763412,extensive,final,ridge,pca_hybrid,True,COMPLETE
85,-14161.17657364848,2025-12-08 12:52:21.996758,2025-12-08 12:52:23.313409,0 days 00:00:01.316651,406.9854649731329,extensive,final,ridge,pca_hybrid,True,COMPLETE
86,-19315.498530989422,2025-12-08 12:52:23.313409,2025-12-08 12:52:24.634010,0 days 00:00:01.320601,0.4327296244580224,extensive,final,ridge,pca_hybrid,True,COMPLETE
87,-15612.530704393042,2025-12-08 12:52:24.634010,2025-12-08 12:52:25.913859,0 days 00:00:01.279849,209.84430232518972,extensive,final,ridge,pca_hybrid,True,COMPLETE
88,-9254.168333666681,2025-12-08 12:52:25.914368,2025-12-08 12:52:27.197988,0 days 00:00:01.283620,952.037055350574,extensive,final,ridge,pca_hybrid,True,COMPLETE
89,-18263.68276064732,2025-12-08 12:52:27.197988,2025-12-08 12:52:28.498909,0 days 00:00:01.300921,71.89781669837186,extensive,final,ridge,pca_hybrid,True,COMPLETE
90,-13714.383597447037,2025-12-08 12:52:28.498909,2025-12-08 12:52:29.816573,0 days 00:00:01.317664,426.4837297312047,extensive,final,ridge,pca_hybrid,True,COMPLETE
91,-10916.24453615126,2025-12-08 12:52:29.817803,2025-12-08 12:52:31.213761,0 days 00:00:01.395958,711.5712319659326,extensive,final,ridge,pca_hybrid,True,COMPLETE
92,-8935.342398955372,2025-12-08 12:52:31.214428,2025-12-08 12:52:32.533383,0 days 00:00:01.318955,989.7671845847311,extensive,final,ridge,pca_hybrid,True,COMPLETE
93,-11156.465832317926,2025-12-08 12:52:32.533383,2025-12-08 12:52:33.927271,0 days 00:00:01.393888,653.3461233725377,extensive,final,ridge,pca_hybrid,True,COMPLETE
94,-14647.909751851257,2025-12-08 12:52:33.929313,2025-12-08 12:52:35.280479,0 days 00:00:01.351166,312.16663172213725,extensive,final,ridge,pca_hybrid,True,COMPLETE
95,-8954.133073865922,2025-12-08 12:52:35.281766,2025-12-08 12:52:36.814292,0 days 00:00:01.532526,998.3787631757772,extensive,final,ridge,pca_hybrid,True,COMPLETE
96,-13389.137309043304,2025-12-08 12:52:36.816297,2025-12-08 12:52:38.134372,0 days 00:00:01.318075,425.6201357738411,extensive,final,ridge,pca_hybrid,True,COMPLETE
97,-9470.79912970391,2025-12-08 12:52:38.134372,2025-12-08 12:52:39.477825,0 days 00:00:01.343453,931.8009700402569,extensive,final,ridge,pca_hybrid,True,COMPLETE
98,-15873.046637414569,2025-12-08 12:52:39.477825,2025-12-08 12:52:40.947786,0 days 00:00:01.469961,229.48580641363316,extensive,final,ridge,pca_hybrid,True,COMPLETE
99,-12080.445280326647,2025-12-08 12:52:40.947786,2025-12-08 12:52:42.331896,0 days 00:00:01.384110,561.97762740395,extensive,final,ridge,pca_hybrid,True,COMPLETE
100,-16857.468639247116,2025-12-08 12:52:42.332629,2025-12-08 12:52:43.796970,0 days 00:00:01.464341,147.59914227732486,extensive,final,ridge,pca_hybrid,True,COMPLETE
101,-11293.969710180303,2025-12-08 12:52:43.796970,2025-12-08 12:52:45.715956,0 days 00:00:01.918986,656.9581123124958,extensive,final,ridge,pca_hybrid,True,COMPLETE
102,-9471.008898385086,2025-12-08 12:52:45.715956,2025-12-08 12:52:47.347444,0 days 00:00:01.631488,941.0756850324374,extensive,final,ridge,pca_hybrid,True,COMPLETE
103,-13339.888271049907,2025-12-08 12:52:47.347444,2025-12-08 12:52:49.018994,0 days 00:00:01.671550,458.69542730293585,extensive,final,ridge,pca_hybrid,True,COMPLETE
104,-19916.77995671292,2025-12-08 12:52:49.018994,2025-12-08 12:52:51.052246,0 days 00:00:02.033252,0.8376000353719636,extensive,final,ridge,pca_hybrid,True,COMPLETE
105,-14724.138570677364,2025-12-08 12:52:51.053256,2025-12-08 12:52:53.082678,0 days 00:00:02.029422,332.20090625401633,extensive,final,ridge,pca_hybrid,True,COMPLETE
106,-10939.451786612057,2025-12-08 12:52:53.082678,2025-12-08 12:52:54.846699,0 days 00:00:01.764021,703.7495984743532,extensive,final,ridge,pca_hybrid,True,COMPLETE
107,-15140.296940748807,2025-12-08 12:52:54.846699,2025-12-08 12:52:56.649926,0 days 00:00:01.803227,280.58295027424066,extensive,final,ridge,pca_hybrid,True,COMPLETE
108,-13625.098431045815,2025-12-08 12:52:56.650924,2025-12-08 12:52:58.431812,0 days 00:00:01.780888,415.755711120814,extensive,final,ridge,pca_hybrid,True,COMPLETE
109,-19887.711333855586,2025-12-08 12:52:58.432332,2025-12-08 12:53:00.246177,0 days 00:00:01.813845,0.2253547416245167,extensive,final,ridge,pca_hybrid,True,COMPLETE
110,-18916.5663349781,2025-12-08 12:53:00.246177,2025-12-08 12:53:02.083401,0 days 00:00:01.837224,3.7652018133964362,extensive,final,ridge,pca_hybrid,True,COMPLETE
111,-8857.781177701696,2025-12-08 12:53:02.084410,2025-12-08 12:53:03.768768,0 days 00:00:01.684358,990.2105247499944,extensive,final,ridge,pca_hybrid,True,COMPLETE
112,-9980.380003184402,2025-12-08 12:53:03.768768,2025-12-08 12:53:05.635935,0 days 00:00:01.867167,751.3291313788535,extensive,final,ridge,pca_hybrid,True,COMPLETE
113,-9339.769466838228,2025-12-08 12:53:05.636439,2025-12-08 12:53:07.424152,0 days 00:00:01.787713,974.2118159879149,extensive,final,ridge,pca_hybrid,True,COMPLETE
114,-11567.270975582183,2025-12-08 12:53:07.424152,2025-12-08 12:53:09.118221,0 days 00:00:01.694069,631.8699309556816,extensive,final,ridge,pca_hybrid,True,COMPLETE
115,-8899.704262087627,2025-12-08 12:53:09.118221,2025-12-08 12:53:10.780697,0 days 00:00:01.662476,986.4910659307477,extensive,final,ridge,pca_hybrid,True,COMPLETE
116,-12944.492666828999,2025-12-08 12:53:10.780697,2025-12-08 12:53:12.198132,0 days 00:00:01.417435,503.9375555456091,extensive,final,ridge,pca_hybrid,True,COMPLETE
117,-20732.7679044307,2025-12-08 12:53:12.198132,2025-12-08 12:53:13.796629,0 days 00:00:01.598497,0.0001039557613742971,extensive,final,ridge,pca_hybrid,True,COMPLETE
118,-8878.351345063971,2025-12-08 12:53:13.796629,2025-12-08 12:53:15.541685,0 days 00:00:01.745056,965.7357121947224,extensive,final,ridge,pca_hybrid,True,COMPLETE
119,-15216.049124190851,2025-12-08 12:53:15.541685,2025-12-08 12:53:17.232235,0 days 00:00:01.690550,248.11110980893585,extensive,final,ridge,pca_hybrid,True,COMPLETE
120,-12534.514012982238,2025-12-08 12:53:17.232235,2025-12-08 12:53:18.952440,0 days 00:00:01.720205,513.8478150841593,extensive,final,ridge,pca_hybrid,True,COMPLETE
121,-9745.990927015488,2025-12-08 12:53:18.952440,2025-12-08 12:53:21.066849,0 days 00:00:02.114409,970.9551040264921,extensive,final,ridge,pca_hybrid,True,COMPLETE
122,-10853.81721275509,2025-12-08 12:53:21.067974,2025-12-08 12:53:22.794416,0 days 00:00:01.726442,721.1614720382854,extensive,final,ridge,pca_hybrid,True,COMPLETE
123,-13839.173761098458,2025-12-08 12:53:22.794416,2025-12-08 12:53:24.533796,0 days 00:00:01.739380,408.3850227668911,extensive,final,ridge,pca_hybrid,True,COMPLETE
124,-9069.830856298848,2025-12-08 12:53:24.534975,2025-12-08 12:53:26.292053,0 days 00:00:01.757078,989.6914977515933,extensive,final,ridge,pca_hybrid,True,COMPLETE
125,-11683.147134943714,2025-12-08 12:53:26.292053,2025-12-08 12:53:28.017191,0 days 00:00:01.725138,599.922154447969,extensive,final,ridge,pca_hybrid,True,COMPLETE
126,-14692.448083658453,2025-12-08 12:53:28.018395,2025-12-08 12:53:29.786889,0 days 00:00:01.768494,318.3885381498335,extensive,final,ridge,pca_hybrid,True,COMPLETE
127,-9107.65790028846,2025-12-08 12:53:29.787892,2025-12-08 12:53:31.551137,0 days 00:00:01.763245,976.3725210460168,extensive,final,ridge,pca_hybrid,True,COMPLETE
128,-11082.637025882841,2025-12-08 12:53:31.551137,2025-12-08 12:53:33.246020,0 days 00:00:01.694883,719.6705573188258,extensive,final,ridge,pca_hybrid,True,COMPLETE
129,-16247.962949312472,2025-12-08 12:53:33.246020,2025-12-08 12:53:34.970873,0 days 00:00:01.724853,175.65178584361834,extensive,final,ridge,pca_hybrid,True,COMPLETE
130,-8996.98522282546,2025-12-08 12:53:34.970873,2025-12-08 12:53:36.717433,0 days 00:00:01.746560,986.4478783280571,extensive,final,ridge,pca_hybrid,True,COMPLETE
131,-12845.137496857446,2025-12-08 12:53:36.717433,2025-12-08 12:53:38.471720,0 days 00:00:01.754287,490.96236840768546,extensive,final,ridge,pca_hybrid,True,COMPLETE
132,-9476.85514651863,2025-12-08 12:53:38.471720,2025-12-08 12:53:40.415624,0 days 00:00:01.943904,963.4526611801912,extensive,final,ridge,pca_hybrid,True,COMPLETE
133,-11008.30152567057,2025-12-08 12:53:40.415624,2025-12-08 12:53:42.135289,0 days 00:00:01.719665,670.8846497814691,extensive,final,ridge,pca_hybrid,True,COMPLETE
134,-13113.710955966286,2025-12-08 12:53:42.135289,2025-12-08 12:53:43.844798,0 days 00:00:01.709509,472.2535288756635,extensive,final,ridge,pca_hybrid,True,COMPLETE
135,-8918.867580541844,2025-12-08 12:53:43.844798,2025-12-08 12:53:45.588843,0 days 00:00:01.744045,993.5952865406447,extensive,final,ridge,pca_hybrid,True,COMPLETE
136,-14506.497768865911,2025-12-08 12:53:45.589362,2025-12-08 12:53:47.410322,0 days 00:00:01.820960,340.58501839982404,extensive,final,ridge,pca_hybrid,True,COMPLETE
137,-12128.174973953961,2025-12-08 12:53:47.410322,2025-12-08 12:53:49.339833,0 days 00:00:01.929511,598.4471603647149,extensive,final,ridge,pca_hybrid,True,COMPLETE
138,-10416.448012885648,2025-12-08 12:53:49.340343,2025-12-08 12:53:51.264321,0 days 00:00:01.923978,765.3016966293173,extensive,final,ridge,pca_hybrid,True,COMPLETE
139,-8911.057393235495,2025-12-08 12:53:51.264321,2025-12-08 12:53:53.201020,0 days 00:00:01.936699,986.7472218594762,extensive,final,ridge,pca_hybrid,True,COMPLETE
140,-15378.051724573059,2025-12-08 12:53:53.201020,2025-12-08 12:53:55.201312,0 days 00:00:02.000292,273.81987034858173,extensive,final,ridge,pca_hybrid,True,COMPLETE
141,-9018.082811063688,2025-12-08 12:53:55.201312,2025-12-08 12:53:56.961807,0 days 00:00:01.760495,994.3589922655951,extensive,final,ridge,pca_hybrid,True,COMPLETE
142,-13033.049781068892,2025-12-08 12:53:56.961807,2025-12-08 12:53:58.765579,0 days 00:00:01.803772,505.2660991089906,extensive,final,ridge,pca_hybrid,True,COMPLETE
143,-11079.421755775302,2025-12-08 12:53:58.765579,2025-12-08 12:54:00.469786,0 days 00:00:01.704207,697.1799351135185,extensive,final,ridge,pca_hybrid,True,COMPLETE
144,-13984.139911573242,2025-12-08 12:54:00.469786,2025-12-08 12:54:02.265934,0 days 00:00:01.796148,388.45614841623933,extensive,final,ridge,pca_hybrid,True,COMPLETE
145,-9189.61020539705,2025-12-08 12:54:02.265934,2025-12-08 12:54:03.993941,0 days 00:00:01.728007,970.3647837545266,extensive,final,ridge,pca_hybrid,True,COMPLETE
146,-20412.68496218332,2025-12-08 12:54:03.994946,2025-12-08 12:54:05.719635,0 days 00:00:01.724689,0.02800724318450068,extensive,final,ridge,pca_hybrid,True,COMPLETE
147,-12092.45203646319,2025-12-08 12:54:05.719635,2025-12-08 12:54:07.469507,0 days 00:00:01.749872,579.6060892807404,extensive,final,ridge,pca_hybrid,True,COMPLETE
148,-11045.907475185772,2025-12-08 12:54:07.470511,2025-12-08 12:54:09.217446,0 days 00:00:01.746935,712.0686616672466,extensive,final,ridge,pca_hybrid,True,COMPLETE
