number,value,datetime_start,datetime_complete,duration,params_lgbm_colsample_bytree,params_lgbm_learning_rate,params_lgbm_max_depth,params_lgbm_min_child_samples,params_lgbm_n_estimators,params_lgbm_num_leaves,params_lgbm_reg_alpha,params_lgbm_reg_lambda,params_lgbm_subsample,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
101,-0.0015098959335810476,2025-12-08 13:15:35.168583,2025-12-08 13:15:38.946315,0 days 00:00:03.777732,0.9355674275233851,0.05741011558389693,5,88,257,80,1.386618747356717,0.26884740537799756,0.5011664816883487,extensive,final,lgbm,,False,COMPLETE
102,-0.0015252349680094184,2025-12-08 13:15:38.948150,2025-12-08 13:15:43.566354,0 days 00:00:04.618204,0.9281277862203532,0.051871735198839315,4,84,436,77,1.3694789241177134,0.18339486258502574,0.5020655576391844,extensive,final,lgbm,,False,COMPLETE
103,-0.013943304297573919,2025-12-08 13:15:43.566354,2025-12-08 13:15:48.213680,0 days 00:00:04.647326,0.9147073482518988,0.03763867926934061,5,84,342,77,0.8094415436353166,0.1921454010206272,0.5024716286126256,extensive,final,lgbm,,False,COMPLETE
104,-0.001358050968398065,2025-12-08 13:15:48.215003,2025-12-08 13:15:53.168067,0 days 00:00:04.953064,0.9379296752911728,0.05067332865457467,4,82,486,74,1.3070259815291156,0.1460012343032843,0.5283556055205721,extensive,final,lgbm,,False,COMPLETE
105,-0.0015994113983087328,2025-12-08 13:15:53.169078,2025-12-08 13:15:59.499758,0 days 00:00:06.330680,0.941925475503918,0.04611881243222008,5,81,773,70,1.559757888166612,0.1372942131813727,0.5239105149008642,extensive,final,lgbm,,False,COMPLETE
106,-0.0016559720935109083,2025-12-08 13:15:59.500754,2025-12-08 13:16:03.186182,0 days 00:00:03.685428,0.9020665400771699,0.059744593960501656,5,78,287,75,1.7304087319382524,0.10227012598071718,0.5626110646097191,extensive,final,lgbm,,False,COMPLETE
107,-0.0016559720935109083,2025-12-08 13:16:03.187188,2025-12-08 13:16:07.466387,0 days 00:00:04.279199,0.9378766477947632,0.034752968283390216,3,86,461,72,2.7337310719736503,0.5455727145768113,0.5151301706123839,extensive,final,lgbm,,False,COMPLETE
108,-0.004266537473953076,2025-12-08 13:16:07.466387,2025-12-08 13:16:12.299218,0 days 00:00:04.832831,0.9915048048365186,0.04880594698740602,4,90,509,74,0.9860631341493362,0.12095868870857052,0.5295483527460192,extensive,final,lgbm,,False,COMPLETE
109,-0.0029761647357834007,2025-12-08 13:16:12.300106,2025-12-08 13:16:16.200213,0 days 00:00:03.900107,0.876514715820615,0.0563919485085443,4,88,333,82,1.1276569055237564,0.34031341944302734,0.6570843858962592,extensive,final,lgbm,,False,COMPLETE
110,-0.00165132033630692,2025-12-08 13:16:16.200213,2025-12-08 13:16:19.850237,0 days 00:00:03.650024,0.5924489560714478,0.0051865096689481995,8,96,206,80,1.25850180619721,0.2826396507644951,0.6853522063732855,extensive,final,lgbm,,False,COMPLETE
111,-0.0015679120538438784,2025-12-08 13:16:19.850237,2025-12-08 13:16:24.383499,0 days 00:00:04.533262,0.9280739103328602,0.05256909995562373,4,85,454,77,1.4151758245693646,0.22840630110933383,0.5011774059657487,extensive,final,lgbm,,False,COMPLETE
112,-0.0013551680981563157,2025-12-08 13:16:24.384789,2025-12-08 13:16:28.571404,0 days 00:00:04.186615,0.9285985813835017,0.044038175919068646,4,76,403,76,1.3084733461273128,0.15556118835076013,0.5159138674755235,extensive,final,lgbm,,False,COMPLETE
113,-0.0015967977065207695,2025-12-08 13:16:28.571404,2025-12-08 13:16:34.601694,0 days 00:00:06.030290,0.9585288091382002,0.041131234345210925,4,76,688,79,1.4949496663504553,0.15204690005067628,0.5371293297285273,extensive,final,lgbm,,False,COMPLETE
114,-0.0016559720935109083,2025-12-08 13:16:34.603990,2025-12-08 13:16:38.901554,0 days 00:00:04.297564,0.9596432571735274,0.04318990493122978,5,82,389,75,4.770406821476552,0.39724595128399814,0.511821744694865,extensive,final,lgbm,,False,COMPLETE
115,-0.0016559720935109083,2025-12-08 13:16:38.901554,2025-12-08 13:16:42.902118,0 days 00:00:04.000564,0.5270758829679453,0.04552697455069276,5,78,565,70,3.022624022225029,0.17166808066453368,0.5531425917272657,extensive,final,lgbm,,False,COMPLETE
116,-0.001614608369536974,2025-12-08 13:16:42.902118,2025-12-08 13:16:46.556068,0 days 00:00:03.653950,0.556033752360798,0.03868926706295058,3,75,293,72,1.6429405466808102,0.11531345493657089,0.5195671238435682,extensive,final,lgbm,,False,COMPLETE
117,-0.0021224122686646454,2025-12-08 13:16:46.556068,2025-12-08 13:16:51.919096,0 days 00:00:05.363028,0.9827505406003373,0.0500878601314255,5,90,630,88,1.2062646332079727,0.25769683834905643,0.5405363739162732,extensive,final,lgbm,,False,COMPLETE
118,-0.001459264426605748,2025-12-08 13:16:51.919096,2025-12-08 13:16:57.069748,0 days 00:00:05.150652,0.6499105700163859,0.05854665000722771,4,83,771,78,1.328003580376319,0.15009967233840432,0.5284171348195679,extensive,final,lgbm,,False,COMPLETE
119,-0.0016361234863999652,2025-12-08 13:16:57.070755,2025-12-08 13:17:02.385897,0 days 00:00:05.315142,0.6638799062465196,0.029154358218830976,7,80,766,78,1.2648168257588646,0.2079759264261297,0.5284163826497149,extensive,final,lgbm,,False,COMPLETE
120,-0.003402010256007615,2025-12-08 13:17:02.386575,2025-12-08 13:17:08.437106,0 days 00:00:06.050531,0.6288222656129093,0.058512134993835306,4,92,953,76,1.0658816898744776,0.14618124765456816,0.5757125812726887,extensive,final,lgbm,,False,COMPLETE
121,-0.0014668315784340802,2025-12-08 13:17:08.437106,2025-12-08 13:17:12.640531,0 days 00:00:04.203425,0.6489242948514032,0.05406608407414934,4,83,528,74,1.324773852200116,0.46331373381483065,0.5160110853898231,extensive,final,lgbm,,False,COMPLETE
122,-0.00159926236076909,2025-12-08 13:17:12.641002,2025-12-08 13:17:16.987118,0 days 00:00:04.346116,0.6513314651738589,0.005814988634607328,4,83,550,74,1.4709785246425247,0.45970564091471644,0.5209137509914201,extensive,final,lgbm,,False,COMPLETE
123,-0.0017305644569686196,2025-12-08 13:17:16.987118,2025-12-08 13:17:20.589496,0 days 00:00:03.602378,0.6871205392588514,0.055822018109802723,3,78,264,76,1.3083104875585965,0.11564230944313456,0.5135036666750169,extensive,final,lgbm,,False,COMPLETE
124,-0.16757581967774335,2025-12-08 13:17:20.589496,2025-12-08 13:17:39.174239,0 days 00:00:18.584743,0.6376507807553915,0.06277800246865112,4,86,862,73,0.0824050565004093,0.6780378996391321,0.5326739600036745,extensive,final,lgbm,,False,COMPLETE
125,-0.0026164990710079903,2025-12-08 13:17:39.176240,2025-12-08 13:17:44.316872,0 days 00:00:05.140632,0.6536488977604685,0.0475596983364293,5,74,715,79,1.1610165686590634,0.17494775377223665,0.5116127637654783,extensive,final,lgbm,,False,COMPLETE
126,-0.006097591068038348,2025-12-08 13:17:44.318012,2025-12-08 13:17:48.372069,0 days 00:00:04.054057,0.6204322020095604,0.05463398843027505,4,87,366,71,0.9502601963299739,0.1386427717932798,0.544759452286826,extensive,final,lgbm,,False,COMPLETE
127,-0.0016123991122956778,2025-12-08 13:17:48.372069,2025-12-08 13:17:52.821323,0 days 00:00:04.449254,0.6465489230738696,0.043407586219930135,5,81,520,68,1.6346145772812164,0.6023119720769459,0.501357951650388,extensive,final,lgbm,,False,COMPLETE
128,-0.0016559720935109083,2025-12-08 13:17:52.822231,2025-12-08 13:17:57.333492,0 days 00:00:04.511261,0.59813632747636,0.058536322344991405,12,99,591,75,3.719397565446098,0.5080145946698901,0.7070771644731163,extensive,final,lgbm,,False,COMPLETE
129,-0.0026457913726100437,2025-12-08 13:17:57.333492,2025-12-08 13:18:01.683599,0 days 00:00:04.350107,0.8243599665878265,0.07166217653883707,9,71,473,82,1.1065601434373475,0.4160102159778184,0.5647263821665727,extensive,final,lgbm,,False,COMPLETE
130,-0.0015966942556830954,2025-12-08 13:18:01.683599,2025-12-08 13:18:06.453889,0 days 00:00:04.770290,0.5618686628957336,0.04960735015573548,4,95,655,78,1.5104357961657047,0.3729617676390499,0.523743987444111,extensive,final,lgbm,,False,COMPLETE
131,-0.001506522068586554,2025-12-08 13:18:06.453889,2025-12-08 13:18:10.839058,0 days 00:00:04.385169,0.9118651388090606,0.05276237851121499,4,85,419,80,1.3590112580141993,0.28801686768432766,0.5393135296631236,extensive,final,lgbm,,False,COMPLETE
132,-0.0013937554458951507,2025-12-08 13:18:10.839058,2025-12-08 13:18:14.508214,0 days 00:00:03.669156,0.9191402803806054,0.06475643271374264,4,89,318,80,1.3252284937647265,0.29053070583215806,0.5126646943877933,extensive,final,lgbm,,False,COMPLETE
133,-0.0014146798210895224,2025-12-08 13:18:14.511228,2025-12-08 13:18:18.694430,0 days 00:00:04.183202,0.9258546632544588,0.06349895482133959,4,89,372,84,1.3177928542652064,0.3048511302067738,0.5100965370084725,extensive,final,lgbm,,False,COMPLETE
134,-0.002343354556902858,2025-12-08 13:18:18.694430,2025-12-08 13:18:22.306865,0 days 00:00:03.612435,0.9252662971124453,0.06404941829877993,4,89,205,84,1.2163506506260064,0.29161991689303063,0.5384882309023352,extensive,final,lgbm,,False,COMPLETE
135,-0.001453244035701388,2025-12-08 13:18:22.307697,2025-12-08 13:18:26.440627,0 days 00:00:04.132930,0.9164551955353673,0.05361430312379075,3,88,345,80,1.31178334420265,0.23566773174133498,0.5164982826428713,extensive,final,lgbm,,False,COMPLETE
136,-0.0015983025338912604,2025-12-08 13:18:26.441370,2025-12-08 13:18:30.375241,0 days 00:00:03.933871,0.9109309492569716,0.0661751757111824,3,91,354,82,1.5474915760037915,0.2190207101545594,0.52096561414469,extensive,final,lgbm,,False,COMPLETE
137,-0.00345641587245323,2025-12-08 13:18:30.377738,2025-12-08 13:18:34.042604,0 days 00:00:03.664866,0.8991191818533717,0.052072385022373185,3,93,268,81,1.0542423415720286,0.2377555147614409,0.5309853150254938,extensive,final,lgbm,,False,COMPLETE
138,-0.0015333501096527202,2025-12-08 13:18:34.043603,2025-12-08 13:18:38.375023,0 days 00:00:04.331420,0.9149252225270237,0.05505258113354891,3,83,394,84,1.2882163072213844,0.24700871771050675,0.5126695076256911,extensive,final,lgbm,,False,COMPLETE
139,-0.0015722174380433291,2025-12-08 13:18:38.375023,2025-12-08 13:18:42.224758,0 days 00:00:03.849735,0.9321234166540474,0.04594612984798986,4,88,291,79,1.4195264802394314,0.20131045600495495,0.5505028314567595,extensive,final,lgbm,,False,COMPLETE
140,-0.013669535130395483,2025-12-08 13:18:42.225974,2025-12-08 13:18:47.562695,0 days 00:00:05.336721,0.8910345347972993,0.049496483422231376,4,97,496,119,0.843098963896585,0.3022342727982831,0.5401431157904867,extensive,final,lgbm,,False,COMPLETE
141,-0.0013863328722159007,2025-12-08 13:18:47.563694,2025-12-08 13:18:52.291754,0 days 00:00:04.728060,0.9357475245957364,0.041135816901334894,4,85,385,77,1.30695930761221,0.3470010863581702,0.5003334220153813,extensive,final,lgbm,,False,COMPLETE
142,-0.002422885617561321,2025-12-08 13:18:52.292821,2025-12-08 13:18:56.860215,0 days 00:00:04.567394,0.9197388611668178,0.041624045327234085,4,88,368,80,1.1879934064253963,0.26561252252695805,0.5140955123195025,extensive,final,lgbm,,False,COMPLETE
143,-0.0016559720935109083,2025-12-08 13:18:56.861727,2025-12-08 13:19:00.859965,0 days 00:00:03.998238,0.9490858421262068,0.061983183990420423,4,86,333,77,1.6993604449910493,0.34999062773454487,0.5006057920647322,extensive,final,lgbm,,False,COMPLETE
144,-0.0015714812835185832,2025-12-08 13:19:00.859965,2025-12-08 13:19:05.695115,0 days 00:00:04.835150,0.9650380758691538,0.053544884144440454,4,82,434,83,1.4230014821169386,0.3106503547515532,0.5251832472787115,extensive,final,lgbm,,False,COMPLETE
145,-0.0014343155833570487,2025-12-08 13:19:05.696108,2025-12-08 13:19:09.493719,0 days 00:00:03.797611,0.9363412299340492,0.05711546611661463,3,80,230,107,1.29687902388488,0.2801456341212646,0.5129831754006472,extensive,final,lgbm,,False,COMPLETE
146,-0.004577884919068224,2025-12-08 13:19:09.493719,2025-12-08 13:19:15.081952,0 days 00:00:05.588233,0.9098145209020914,0.04735372846547569,3,79,531,110,0.9613262572776693,0.1675906444591165,0.5134678643974313,extensive,final,lgbm,,False,COMPLETE
147,-0.0018332668680097013,2025-12-08 13:19:15.083604,2025-12-08 13:19:19.893719,0 days 00:00:04.810115,0.9513089990311957,0.039595050052792576,3,80,441,105,1.2645423913432514,0.3651844703667408,0.5295156419453604,extensive,final,lgbm,,False,COMPLETE
148,-0.0028383242597569414,2025-12-08 13:19:19.894338,2025-12-08 13:19:23.394872,0 days 00:00:03.500534,0.9350152341629178,0.06908134001843311,3,77,202,115,1.1305736022717412,0.4315232923616567,0.582870279843621,extensive,final,lgbm,,False,COMPLETE
149,-0.00159969372525115,2025-12-08 13:19:23.394872,2025-12-08 13:19:27.495253,0 days 00:00:04.100381,0.9241478374463511,0.07690634539025598,3,83,338,124,1.5624510165765608,0.13068280877885996,0.5432243377594942,extensive,final,lgbm,,False,COMPLETE
