number,value,datetime_start,datetime_complete,duration,params_lgbm_colsample_bytree,params_lgbm_learning_rate,params_lgbm_max_depth,params_lgbm_min_child_samples,params_lgbm_n_estimators,params_lgbm_num_leaves,params_lgbm_reg_alpha,params_lgbm_reg_lambda,params_lgbm_subsample,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
196,-0.0011097400243335425,2025-12-08 14:25:20.300773,2025-12-08 14:25:22.106343,0 days 00:00:01.805570,0.9831401280322516,0.022368881527100853,11,26,2907,93,0.9135838109013276,2.0784082351701776,0.5397828140625965,extensive,final,lgbm,pca_block,True,COMPLETE
197,-0.001427336656754911,2025-12-08 14:25:22.106343,2025-12-08 14:25:23.862481,0 days 00:00:01.756138,0.9642402792389353,0.023368312972488366,11,28,2990,93,1.0129846099406057,2.4993812959503696,0.5397545710081125,extensive,final,lgbm,pca_block,True,COMPLETE
198,-0.001125582852378108,2025-12-08 14:25:23.862481,2025-12-08 14:25:25.668324,0 days 00:00:01.805843,0.9813134256374874,0.02044469062678714,12,26,2943,93,0.885163129588372,2.070812213402944,0.5160814472899534,extensive,final,lgbm,pca_block,True,COMPLETE
199,-0.0016559720935109083,2025-12-08 14:25:25.669747,2025-12-08 14:25:27.456375,0 days 00:00:01.786628,0.9803707466951613,0.022348452754428018,12,31,3252,94,1.154698922391999,1.6817290045678321,0.5208177114454525,extensive,final,lgbm,pca_block,True,COMPLETE
200,-0.0013049756121871943,2025-12-08 14:25:27.456375,2025-12-08 14:25:29.268978,0 days 00:00:01.812603,0.967972698185116,0.020074237083103,12,26,3104,92,0.8101657629413765,2.0225031666240736,0.513518256049922,extensive,final,lgbm,pca_block,True,COMPLETE
201,-0.0011468642685004877,2025-12-08 14:25:29.268978,2025-12-08 14:25:31.082797,0 days 00:00:01.813819,0.9842341331377141,0.021399537473902122,11,28,2872,94,0.8907024085799587,2.1218842508083666,0.5307423425548238,extensive,final,lgbm,pca_block,True,COMPLETE
202,-0.0011128476010002035,2025-12-08 14:25:31.083805,2025-12-08 14:25:32.851435,0 days 00:00:01.767630,0.9763357833507516,0.024014378414594157,12,25,2759,96,0.9117029495622032,2.4925522673933,0.5530045030801919,extensive,final,lgbm,pca_block,True,COMPLETE
203,-0.0014400455513518355,2025-12-08 14:25:32.852508,2025-12-08 14:25:34.519627,0 days 00:00:01.667119,0.9607819019331761,0.025272245321340148,12,25,2671,99,1.0238593819577664,2.547538719979371,0.5477407372232711,extensive,final,lgbm,pca_block,True,COMPLETE
204,-0.0016559720935109083,2025-12-08 14:25:34.519627,2025-12-08 14:25:36.187524,0 days 00:00:01.667897,0.9730409528857552,0.02300357418770203,12,27,2753,97,3.3069631246282967,1.849018504928744,0.5566628189549194,extensive,final,lgbm,pca_block,True,COMPLETE
205,-0.001577525284993923,2025-12-08 14:25:36.188527,2025-12-08 14:25:37.930020,0 days 00:00:01.741493,0.9522424551584109,0.02785337134115693,12,24,3021,87,0.7804430533755037,1.5108793229003383,0.5146339657773985,extensive,final,lgbm,pca_block,True,COMPLETE
206,-0.0016529035803587444,2025-12-08 14:25:37.930527,2025-12-08 14:25:39.722620,0 days 00:00:01.792093,0.9790384632693951,0.023611606591046875,12,30,3134,95,1.0864371945531262,2.302989307664897,0.5426037312830029,extensive,final,lgbm,pca_block,True,COMPLETE
207,-0.0018375573191000323,2025-12-08 14:25:39.723731,2025-12-08 14:25:41.572267,0 days 00:00:01.848536,0.9712817913714517,0.02072155069852723,11,23,2952,95,0.6787690652241747,2.892929237490636,0.5227138312129593,extensive,final,lgbm,pca_block,True,COMPLETE
208,-0.0011213666522578158,2025-12-08 14:25:41.573373,2025-12-08 14:25:43.503203,0 days 00:00:01.929830,0.9578705183740432,0.02562034163638939,12,27,3156,92,0.9155667661047202,2.1677631341021493,0.5102570043407856,extensive,final,lgbm,pca_block,True,COMPLETE
209,-0.0010987076774266284,2025-12-08 14:25:43.503203,2025-12-08 14:25:45.286481,0 days 00:00:01.783278,0.9618016956006925,0.026031451938870652,12,26,3069,90,0.9242064402524762,3.2358919945863933,0.5692325229717563,extensive,final,lgbm,pca_block,True,COMPLETE
210,-0.0013552822242475966,2025-12-08 14:25:45.286481,2025-12-08 14:25:47.064953,0 days 00:00:01.778472,0.9832732079562642,0.025386492148951195,12,29,3058,88,0.9806076089456353,3.323843044162572,0.5656931962346281,extensive,final,lgbm,pca_block,True,COMPLETE
211,-0.0010673339800620167,2025-12-08 14:25:47.064953,2025-12-08 14:25:48.883162,0 days 00:00:01.818209,0.9584452036407413,0.02650892541934112,12,25,2862,89,0.9073618000249821,2.6203936772476406,0.5361411198227799,extensive,final,lgbm,pca_block,True,COMPLETE
212,-0.0011572202901278066,2025-12-08 14:25:48.883162,2025-12-08 14:25:50.604436,0 days 00:00:01.721274,0.9607322316141996,0.02636023040708869,12,26,2884,89,0.8571824604097876,2.6974295917024906,0.5568571943564566,extensive,final,lgbm,pca_block,True,COMPLETE
213,-0.0015716464222612636,2025-12-08 14:25:50.605726,2025-12-08 14:25:52.316405,0 days 00:00:01.710679,0.9733032002804547,0.024153760985999716,12,25,2794,90,0.781526585310665,2.453809530832825,0.5388420020357567,extensive,final,lgbm,pca_block,True,COMPLETE
214,-0.0011383448726363838,2025-12-08 14:25:52.316405,2025-12-08 14:25:54.170233,0 days 00:00:01.853828,0.9435058626039107,0.022837957518537552,12,26,3153,94,0.9430014121269237,3.209887235753425,0.55057673668598,extensive,final,lgbm,pca_block,True,COMPLETE
215,-0.0016311956583328808,2025-12-08 14:25:54.171228,2025-12-08 14:25:55.988878,0 days 00:00:01.817650,0.9669030973665775,0.029250819904158145,12,28,3271,90,1.071500859152512,2.045270538530689,0.5689273755339038,extensive,final,lgbm,pca_block,True,COMPLETE
216,-0.0012558353947293617,2025-12-08 14:25:55.988878,2025-12-08 14:25:57.688121,0 days 00:00:01.699243,0.9830342372947406,0.027343307827814353,12,94,2593,85,0.9048975239925552,3.6759070817660087,0.5305702327826942,extensive,final,lgbm,pca_block,True,COMPLETE
217,-0.0016559720935109083,2025-12-08 14:25:57.689198,2025-12-08 14:25:59.457379,0 days 00:00:01.768181,0.9592116190993698,0.02197741242919312,12,23,3175,92,1.1575288660453806,2.2360711329265595,0.5102601070735301,extensive,final,lgbm,pca_block,True,COMPLETE
218,-0.002054809682091596,2025-12-08 14:25:59.457379,2025-12-08 14:26:01.221956,0 days 00:00:01.764577,0.9745212113203766,0.02357630940793401,12,32,2958,92,0.717352879418012,3.9527031929220975,0.5370385129054063,extensive,final,lgbm,pca_block,True,COMPLETE
219,-0.0013622549492074976,2025-12-08 14:26:01.223154,2025-12-08 14:26:02.972178,0 days 00:00:01.749024,0.9472568439380833,0.02548573533080359,12,24,3052,93,1.0000628225317783,3.068006812525404,0.5258241797431631,extensive,final,lgbm,pca_block,True,COMPLETE
220,-0.0013161649272913263,2025-12-08 14:26:02.972178,2025-12-08 14:26:04.838807,0 days 00:00:01.866629,0.986510405741458,0.020223733009425742,11,27,2745,88,0.8067628887872005,4.890079620161415,0.580819856652902,extensive,final,lgbm,pca_block,True,COMPLETE
221,-0.0011129538420218872,2025-12-08 14:26:04.838807,2025-12-08 14:26:06.723676,0 days 00:00:01.884869,0.9574032797910289,0.024355358972328184,11,22,2826,91,0.9075466979309263,2.631639561672029,0.5103586812338394,extensive,final,lgbm,pca_block,True,COMPLETE
222,-0.0011125449566706802,2025-12-08 14:26:06.723676,2025-12-08 14:26:08.521537,0 days 00:00:01.797861,0.965400575173395,0.02595306623896062,11,22,2833,89,0.9078915811809941,2.6829960867361526,0.5108542251475822,extensive,final,lgbm,pca_block,True,COMPLETE
223,-0.0010915340145284762,2025-12-08 14:26:08.521537,2025-12-08 14:26:10.332695,0 days 00:00:01.811158,0.9599430202886718,0.02687857573559752,11,22,2829,91,0.9101119328411462,2.5781703132996405,0.5136472232852359,extensive,final,lgbm,pca_block,True,COMPLETE
224,-0.001426472856649097,2025-12-08 14:26:10.332695,2025-12-08 14:26:12.036364,0 days 00:00:01.703669,0.9365835485188996,0.026728929170588833,11,22,2800,90,1.0171717765611399,2.702657098562547,0.5236956671224843,extensive,final,lgbm,pca_block,True,COMPLETE
225,-0.0011232269236403452,2025-12-08 14:26:12.036364,2025-12-08 14:26:13.753725,0 days 00:00:01.717361,0.9518406370760245,0.029178382787455895,11,22,2677,88,0.936962798830466,2.419703465379622,0.5002513635690045,extensive,final,lgbm,pca_block,True,COMPLETE
226,-0.0016559720935109083,2025-12-08 14:26:13.754725,2025-12-08 14:26:15.425736,0 days 00:00:01.671011,0.9514154640419178,0.029369957139677768,11,21,2666,88,1.1010891442726507,2.376003627709526,0.5004610843609274,extensive,final,lgbm,pca_block,True,COMPLETE
227,-0.00128617711168962,2025-12-08 14:26:15.425736,2025-12-08 14:26:17.224902,0 days 00:00:01.799166,0.962481525977662,0.026971467672615518,11,22,2842,89,0.9680902728048085,2.97237581261406,0.5093719749537703,extensive,final,lgbm,pca_block,True,COMPLETE
228,-0.0012474651106902195,2025-12-08 14:26:17.226029,2025-12-08 14:26:18.899788,0 days 00:00:01.673759,0.9508537397183587,0.024664439560226462,11,24,2697,87,0.8223468145475836,2.7088309398711856,0.5108036007299722,extensive,final,lgbm,pca_block,True,COMPLETE
229,-0.0014328817197436134,2025-12-08 14:26:18.900792,2025-12-08 14:26:20.567363,0 days 00:00:01.666571,0.9662186562863998,0.03148335975249593,11,21,2859,91,1.0290707443058653,2.4108837871383235,0.5005008913431731,extensive,final,lgbm,pca_block,True,COMPLETE
230,-0.0016559720935109083,2025-12-08 14:26:20.567363,2025-12-08 14:26:22.270444,0 days 00:00:01.703081,0.9592419783764083,0.028980000336618295,11,24,2760,91,1.2240940471104522,4.124383004867363,0.5224938731265781,extensive,final,lgbm,pca_block,True,COMPLETE
231,-0.0010941400664235361,2025-12-08 14:26:22.271437,2025-12-08 14:26:23.990769,0 days 00:00:01.719332,0.9711543939240536,0.0258439703744332,11,22,2942,96,0.9118581370391066,2.5977089711814134,0.533370188939692,extensive,final,lgbm,pca_block,True,COMPLETE
232,-0.0011036190356005597,2025-12-08 14:26:23.990769,2025-12-08 14:26:25.622948,0 days 00:00:01.632179,0.9721742804682226,0.025949101579666477,11,22,2499,96,0.9235326533461016,2.60461174471295,0.5351591094900383,extensive,final,lgbm,pca_block,True,COMPLETE
233,-0.001205401293221886,2025-12-08 14:26:25.623997,2025-12-08 14:26:27.379987,0 days 00:00:01.755990,0.9713330910209015,0.0257282409482983,11,20,3028,95,0.8281114103271863,2.6945477222922793,0.5378004043251167,extensive,final,lgbm,pca_block,True,COMPLETE
234,-0.0011082679874650319,2025-12-08 14:26:27.379987,2025-12-08 14:26:29.333000,0 days 00:00:01.953013,0.9681865593698599,0.0245680844351467,11,25,2917,97,0.90825663368831,3.036502899220369,0.5483152809258187,extensive,final,lgbm,pca_block,True,COMPLETE
235,-0.0019066674820005975,2025-12-08 14:26:29.333000,2025-12-08 14:26:31.106595,0 days 00:00:01.773595,0.9619802962729535,0.02436760745928649,11,25,2863,96,0.7124744827044158,3.325946133287327,0.5479470905009085,extensive,final,lgbm,pca_block,True,COMPLETE
236,-0.001135274893279396,2025-12-08 14:26:31.107704,2025-12-08 14:26:32.838556,0 days 00:00:01.730852,0.9768496139882568,0.025876099641086593,11,27,2900,98,0.8866588127076563,3.011259931449244,0.5562849789057163,extensive,final,lgbm,pca_block,True,COMPLETE
237,-0.0016059933324641396,2025-12-08 14:26:32.838556,2025-12-08 14:26:34.590112,0 days 00:00:01.751556,0.9888155570588235,0.027275239722387486,11,24,2940,92,1.053785992663622,2.7511618673890688,0.5427544049755406,extensive,final,lgbm,pca_block,True,COMPLETE
238,-0.0015876492629034085,2025-12-08 14:26:34.591207,2025-12-08 14:26:36.240241,0 days 00:00:01.649034,0.9663807936729977,0.024050297295381932,11,29,2467,95,0.7891021477707276,2.546535798980595,0.5339880796820512,extensive,final,lgbm,pca_block,True,COMPLETE
239,-0.0011025148733964467,2025-12-08 14:26:36.241339,2025-12-08 14:26:38.027174,0 days 00:00:01.785835,0.9410606572746012,0.022575614473915363,11,23,3072,96,0.9179998750190845,2.2381757616930877,0.5355002645659007,extensive,final,lgbm,pca_block,True,COMPLETE
240,-0.0016559720935109083,2025-12-08 14:26:38.027174,2025-12-08 14:26:39.691977,0 days 00:00:01.664803,0.9364778068074733,0.02218942314683882,11,20,3012,97,1.1216186817142904,3.133072083658828,0.5489934997609085,extensive,final,lgbm,pca_block,True,COMPLETE
241,-0.0012106747179315331,2025-12-08 14:26:39.691977,2025-12-08 14:26:41.513771,0 days 00:00:01.821794,0.9551979978776718,0.024890150225370316,11,23,3098,96,0.9529271662541354,2.236264307325406,0.5352228615658406,extensive,final,lgbm,pca_block,True,COMPLETE
242,-0.001159931097147071,2025-12-08 14:26:41.513771,2025-12-08 14:26:43.337992,0 days 00:00:01.824221,0.9688376850015632,0.02334630569799272,11,25,2602,100,0.8701702486535517,1.8227300834571791,0.5202363244311036,extensive,final,lgbm,pca_block,True,COMPLETE
243,-0.001306237958639563,2025-12-08 14:26:43.339097,2025-12-08 14:26:44.839702,0 days 00:00:01.500605,0.9779185276134259,0.025895058347869284,11,22,845,94,0.9724074344384511,2.180624231900893,0.5307639787322949,extensive,final,lgbm,pca_block,True,COMPLETE
244,-0.0016357852668945256,2025-12-08 14:26:44.840785,2025-12-08 14:26:46.631951,0 days 00:00:01.791166,0.9446731217124149,0.02795412484011872,11,26,3139,98,0.7743251840928457,2.614660452841766,0.5431200174774274,extensive,final,lgbm,pca_block,True,COMPLETE
245,-0.001453831339177869,2025-12-08 14:26:46.631951,2025-12-08 14:26:48.363863,0 days 00:00:01.731912,0.9594547804552783,0.024256319577567603,11,23,2821,92,1.0229582768697842,1.9403147919645316,0.5563954716665273,extensive,final,lgbm,pca_block,True,COMPLETE
246,-0.0016559720935109083,2025-12-08 14:26:48.363863,2025-12-08 14:26:50.085132,0 days 00:00:01.721269,0.9897932778095527,0.02245244162612808,11,21,2972,93,2.8233828559177074,3.5968113085853504,0.5136123810153137,extensive,final,lgbm,pca_block,True,COMPLETE
247,-0.0011936796530686393,2025-12-08 14:26:50.088574,2025-12-08 14:26:51.855170,0 days 00:00:01.766596,0.9670532794494568,0.026753989173973144,11,25,3062,96,0.8463778709594811,2.271602276101029,0.5266991152096885,extensive,final,lgbm,pca_block,True,COMPLETE
248,-0.0011370235791143823,2025-12-08 14:26:51.855170,2025-12-08 14:26:53.590331,0 days 00:00:01.735161,0.9790816734258897,0.024964023755080177,11,20,2908,89,0.9370140350024766,2.859163750401062,0.5372997362330194,extensive,final,lgbm,pca_block,True,COMPLETE
249,-0.0020571131873423263,2025-12-08 14:26:53.593511,2025-12-08 14:26:55.428928,0 days 00:00:01.835417,0.9566271390732703,0.023127585756009733,11,28,3182,95,0.6533088998228453,2.421518810902505,0.5199172129950249,extensive,final,lgbm,pca_block,True,COMPLETE
250,-0.001716764334484459,2025-12-08 14:26:55.430023,2025-12-08 14:26:57.076416,0 days 00:00:01.646393,0.9710396558385074,0.027725594785227417,11,23,2761,91,0.7437992676585892,2.5462989166693775,0.5486325755980296,extensive,final,lgbm,pca_block,True,COMPLETE
251,-0.0016559720935109083,2025-12-08 14:26:57.076416,2025-12-08 14:26:58.856953,0 days 00:00:01.780537,0.9890914415725697,0.02180876305411025,11,18,3052,90,1.9486246380860082,1.977012193345063,0.5710581547668414,extensive,final,lgbm,pca_block,True,COMPLETE
252,-0.0011224385631703655,2025-12-08 14:26:58.856953,2025-12-08 14:27:00.674542,0 days 00:00:01.817589,0.9779572615381497,0.02384059730682181,11,26,3233,82,0.903794647397266,2.901477686486955,0.5112986147491518,extensive,final,lgbm,pca_block,True,COMPLETE
253,-0.001623865409303334,2025-12-08 14:27:00.675792,2025-12-08 14:27:02.537242,0 days 00:00:01.861450,0.9444306241146182,0.025826206391190796,11,24,2952,98,1.066391008294062,1.6174667627625965,0.5617073916675867,extensive,final,lgbm,pca_block,True,COMPLETE
254,-0.0012578793695371775,2025-12-08 14:27:02.537242,2025-12-08 14:27:04.306255,0 days 00:00:01.769013,0.9617474643051016,0.02128821147815994,11,64,2841,93,0.821772855245837,2.2145747359306953,0.5279046229234646,extensive,final,lgbm,pca_block,True,COMPLETE
255,-0.0013559370230826762,2025-12-08 14:27:04.307351,2025-12-08 14:27:06.125907,0 days 00:00:01.818556,0.9978705161877844,0.02485698474991993,11,21,3100,94,0.9904580112100021,3.2952166582454754,0.5384288854167406,extensive,final,lgbm,pca_block,True,COMPLETE
256,-0.0016559720935109083,2025-12-08 14:27:06.125907,2025-12-08 14:27:07.928330,0 days 00:00:01.802423,0.9817209371973539,0.02317202428209649,12,19,3319,94,1.145688219407674,2.5657875858078003,0.5188181841577584,extensive,final,lgbm,pca_block,True,COMPLETE
257,-0.001160142958068544,2025-12-08 14:27:07.928330,2025-12-08 14:27:09.761553,0 days 00:00:01.833223,0.9688994639892942,0.0262916034810872,11,27,2298,90,0.8851248877776681,2.8672106431943436,0.6086608394881798,extensive,final,lgbm,pca_block,True,COMPLETE
258,-0.0018474362092230818,2025-12-08 14:27:09.762696,2025-12-08 14:27:11.727866,0 days 00:00:01.965170,0.9505238082932657,0.02882571580733334,11,23,2982,92,0.714937327529764,2.116507588788525,0.5453559764208212,extensive,final,lgbm,pca_block,True,COMPLETE
259,-0.0014300014419779128,2025-12-08 14:27:11.728919,2025-12-08 14:27:13.608904,0 days 00:00:01.879985,0.9866886186881336,0.022300405409599586,11,30,3161,75,1.0148155012468254,1.7088237090745955,0.5122701301118143,extensive,final,lgbm,pca_block,True,COMPLETE
260,-0.001234266517930201,2025-12-08 14:27:13.609921,2025-12-08 14:27:15.338342,0 days 00:00:01.728421,0.960492328619603,0.023881784282884035,12,25,2732,96,0.8307195786154722,2.3595182856536803,0.5304195229588866,extensive,final,lgbm,pca_block,True,COMPLETE
261,-0.0012865118655132068,2025-12-08 14:27:15.338342,2025-12-08 14:27:17.020919,0 days 00:00:01.682577,0.9743973848974575,0.027378217699066305,11,22,2499,93,0.9683363606873356,1.9047542405042972,0.5515742919670343,extensive,final,lgbm,pca_block,True,COMPLETE
262,-0.0022604439278792743,2025-12-08 14:27:17.020919,2025-12-08 14:27:18.729171,0 days 00:00:01.708252,0.9539653069306507,0.02539612828736268,11,28,2827,97,0.6144976746456587,3.7051338417709507,0.5241271663385009,extensive,final,lgbm,pca_block,True,COMPLETE
263,-0.0016559720935109083,2025-12-08 14:27:18.729171,2025-12-08 14:27:20.414157,0 days 00:00:01.684986,0.9321961720598011,0.02123677340589281,11,19,2895,91,1.1039771676566823,3.1424433878168236,0.508087181419664,extensive,final,lgbm,pca_block,True,COMPLETE
264,-0.0011963354580497576,2025-12-08 14:27:20.414157,2025-12-08 14:27:22.210289,0 days 00:00:01.796132,0.9683918135164722,0.023363169288831896,12,49,3027,95,0.9012244362571296,2.7092424491922578,0.5366083781394518,extensive,final,lgbm,pca_block,True,COMPLETE
265,-0.001758319779936901,2025-12-08 14:27:22.210289,2025-12-08 14:27:23.693738,0 days 00:00:01.483449,0.991174416960684,0.019099322306421224,11,25,961,89,0.7557298229006194,2.0615866678616555,0.5634396162380861,extensive,final,lgbm,pca_block,True,COMPLETE
266,-0.0013847815102862409,2025-12-08 14:27:23.694887,2025-12-08 14:27:25.444364,0 days 00:00:01.749477,0.9808224337982169,0.02641203422698594,11,23,3091,86,1.0064191907759512,2.4206405375720474,0.520353404390169,extensive,final,lgbm,pca_block,True,COMPLETE
267,-0.0011864191722008959,2025-12-08 14:27:25.444364,2025-12-08 14:27:27.212208,0 days 00:00:01.767844,0.9442355023734446,0.025076093380775596,12,21,3228,92,0.8431930209088732,3.037810926326261,0.5410201369826451,extensive,final,lgbm,pca_block,True,COMPLETE
268,-0.0011344433210353684,2025-12-08 14:27:27.213259,2025-12-08 14:27:28.943243,0 days 00:00:01.729984,0.9643146448726455,0.022136289045229525,11,27,2920,96,0.9320087290128263,0.10491957843511249,0.5297888617347319,extensive,final,lgbm,pca_block,True,COMPLETE
269,-0.0016559720935109083,2025-12-08 14:27:28.943243,2025-12-08 14:27:30.694868,0 days 00:00:01.751625,0.9752932071778263,0.030576501145759254,11,24,3150,94,1.2288873374703475,2.5890468537991205,0.5929877863385651,extensive,final,lgbm,pca_block,True,COMPLETE
270,-0.0016559720935109083,2025-12-08 14:27:30.696022,2025-12-08 14:27:32.449761,0 days 00:00:01.753739,0.9982859997767388,0.0277063113757243,12,21,2970,90,1.1025164159769614,3.4348024786980247,0.5104597829754906,extensive,final,lgbm,pca_block,True,COMPLETE
271,-0.00204172571762277,2025-12-08 14:27:32.451091,2025-12-08 14:27:33.889300,0 days 00:00:01.438209,0.9560663775710152,0.023838535216974197,11,29,700,99,0.7005869989296747,2.2915482963826226,0.5513993481120966,extensive,final,lgbm,pca_block,True,COMPLETE
272,-0.0013582472170155329,2025-12-08 14:27:33.889300,2025-12-08 14:27:35.709239,0 days 00:00:01.819939,0.9851574760179944,0.012920085113670886,11,26,3038,87,0.8019929606461657,2.84785827542627,0.5202637546663234,extensive,final,lgbm,pca_block,True,COMPLETE
273,-0.0011022461472275369,2025-12-08 14:27:35.709239,2025-12-08 14:27:37.459042,0 days 00:00:01.749803,0.9701508949864324,0.010760693417904104,11,18,2360,93,0.924523429253118,1.2956884244423756,0.5339975105169337,extensive,final,lgbm,pca_block,True,COMPLETE
274,-0.0016559720935109083,2025-12-08 14:27:37.459042,2025-12-08 14:27:39.094222,0 days 00:00:01.635180,0.970948188527244,0.013940839554417014,11,18,2546,94,3.923901366505124,10.86250354877699,0.5430458845044691,extensive,final,lgbm,pca_block,True,COMPLETE
275,-0.0014419263698650653,2025-12-08 14:27:39.094222,2025-12-08 14:27:40.808009,0 days 00:00:01.713787,0.9804197500913127,0.011122092715476702,11,80,2622,97,1.026759159704591,1.2295432684166414,0.5334907404428173,extensive,final,lgbm,pca_block,True,COMPLETE
276,-0.0015580050358692994,2025-12-08 14:27:40.809015,2025-12-08 14:27:42.226811,0 days 00:00:01.417796,0.9919906059874166,0.010589575673564087,11,20,403,95,0.7884039201636144,0.8231307169079134,0.562493363662273,extensive,final,lgbm,pca_block,True,COMPLETE
277,-0.0011122378475039902,2025-12-08 14:27:42.228109,2025-12-08 14:27:44.194509,0 days 00:00:01.966400,0.9631236888166604,0.00967732735778321,11,18,2467,100,0.900590191702467,4.05603816394669,0.5484740259077007,extensive,final,lgbm,pca_block,True,COMPLETE
278,-0.0016559720935109083,2025-12-08 14:27:44.194509,2025-12-08 14:27:45.795919,0 days 00:00:01.601410,0.9641271852036665,0.009203953172433176,11,18,2437,99,1.1549915224230192,5.85071427239886,0.5767605236263785,extensive,final,lgbm,pca_block,True,COMPLETE
279,-0.0025740094384241554,2025-12-08 14:27:45.796995,2025-12-08 14:27:47.661469,0 days 00:00:01.864474,0.9374075734767928,0.010144282040865956,11,17,2388,96,0.5904155054993665,3.4967596850746574,0.5544376419821098,extensive,final,lgbm,pca_block,True,COMPLETE
280,-0.0011188313826688094,2025-12-08 14:27:47.662472,2025-12-08 14:27:49.644729,0 days 00:00:01.982257,0.9502328948521609,0.009969846637057545,11,19,2764,98,0.9117614284748586,4.551573099555833,0.5429044568105243,extensive,final,lgbm,pca_block,True,COMPLETE
281,-0.0014210019746877152,2025-12-08 14:27:49.645792,2025-12-08 14:27:51.387645,0 days 00:00:01.741853,0.9442898240857565,0.00815963418704254,11,19,2724,98,1.012953795218971,4.280273007902206,0.55386417340682,extensive,final,lgbm,pca_block,True,COMPLETE
282,-0.0012779939883669211,2025-12-08 14:27:51.387645,2025-12-08 14:27:53.161694,0 days 00:00:01.774049,0.949147355554959,0.009356702916205481,11,40,2362,101,0.8472059295526679,3.910776508816043,0.5423176514749216,extensive,final,lgbm,pca_block,True,COMPLETE
283,-0.0018536869989429123,2025-12-08 14:27:53.162700,2025-12-08 14:27:54.896373,0 days 00:00:01.733673,0.8564945880135224,0.008792276427867325,11,17,2620,98,0.6916452978465928,3.9499506146962267,0.5705730344997605,extensive,final,lgbm,pca_block,True,COMPLETE
284,-0.0016463446841227618,2025-12-08 14:27:54.896373,2025-12-08 14:27:56.611162,0 days 00:00:01.714789,0.9540972038438269,0.016377656057062748,11,15,2792,96,1.0819545003984423,4.742809107016607,0.534132729009185,extensive,final,lgbm,pca_block,True,COMPLETE
285,-0.0011617743487399856,2025-12-08 14:27:56.612369,2025-12-08 14:27:58.364634,0 days 00:00:01.752265,0.9294441271826503,0.009178709780577742,11,20,2533,99,0.9441554068727193,5.545369336940342,0.5444391639113829,extensive,final,lgbm,pca_block,True,COMPLETE
286,-0.0016987132632212039,2025-12-08 14:27:58.364634,2025-12-08 14:28:00.161777,0 days 00:00:01.797143,0.9631849144295337,0.01006516415684075,11,22,2797,94,0.7628647765801433,4.308029175920524,0.5584466187759686,extensive,final,lgbm,pca_block,True,COMPLETE
287,-0.0011518675570843702,2025-12-08 14:28:00.161777,2025-12-08 14:28:01.912625,0 days 00:00:01.750848,0.9162910486668724,0.010352826554947504,11,19,2322,93,0.8881858786965701,4.995486676961543,0.5319266031255597,extensive,final,lgbm,pca_block,True,COMPLETE
288,-0.0016559720935109083,2025-12-08 14:28:01.912625,2025-12-08 14:28:03.537972,0 days 00:00:01.625347,0.967392623721709,0.022543041059264305,11,17,2483,91,1.29087276912285,3.2308356130029647,0.5485019400035941,extensive,final,lgbm,pca_block,True,COMPLETE
289,-0.0014430642351068723,2025-12-08 14:28:03.537972,2025-12-08 14:28:05.297880,0 days 00:00:01.759908,0.9532812812530447,0.009804427436466284,11,21,2875,100,1.0266489005911186,2.7157455766756144,0.5374046669870122,extensive,final,lgbm,pca_block,True,COMPLETE
290,-0.0016559720935109083,2025-12-08 14:28:05.297880,2025-12-08 14:28:07.014729,0 days 00:00:01.716849,0.9767810323942433,0.01775650970414583,11,21,2883,97,1.1598132387402982,2.58196676479964,0.526399454299423,extensive,final,lgbm,pca_block,True,COMPLETE
291,-0.0011558775829517698,2025-12-08 14:28:07.014729,2025-12-08 14:28:08.826858,0 days 00:00:01.812129,0.9446463158056899,0.015675273328983406,11,23,2787,89,0.9464355436998051,3.0959898919851097,0.5458606101629769,extensive,final,lgbm,pca_block,True,COMPLETE
292,-0.0012996970410239876,2025-12-08 14:28:08.826858,2025-12-08 14:28:10.760162,0 days 00:00:01.933304,0.9613656094607446,0.007516908511575644,11,15,2716,95,0.8191931697850426,4.507747056452982,0.5612086444122232,extensive,final,lgbm,pca_block,True,COMPLETE
293,-0.004132250921333884,2025-12-08 14:28:10.761170,2025-12-08 14:28:12.711614,0 days 00:00:01.950444,0.9855690596538899,0.02996549185782922,11,19,2644,97,0.5282386127887742,2.4075771031165014,0.5177309350460143,extensive,final,lgbm,pca_block,True,COMPLETE
294,-0.0018236166385207087,2025-12-08 14:28:12.712099,2025-12-08 14:28:14.412857,0 days 00:00:01.700758,0.9705361020642597,0.011600507447493552,11,23,2194,93,0.7164936903682767,6.3092288215865535,0.5324250448959975,extensive,final,lgbm,pca_block,True,COMPLETE
295,-0.0014411095804048497,2025-12-08 14:28:14.412857,2025-12-08 14:28:16.124384,0 days 00:00:01.711527,0.9986211192141338,0.020129675733103015,12,22,2435,90,1.020211296939104,1.839447331737223,0.5533582185388779,extensive,final,lgbm,pca_block,True,COMPLETE
296,-0.0011786402541883085,2025-12-08 14:28:16.125388,2025-12-08 14:28:17.975452,0 days 00:00:01.850064,0.9559963479215376,0.024390879735809657,11,18,2931,95,0.8776014786566164,2.9123195304174425,0.5266084584220077,extensive,final,lgbm,pca_block,True,COMPLETE
