number,value,datetime_start,datetime_complete,duration,params_lgbm_colsample_bytree,params_lgbm_learning_rate,params_lgbm_max_depth,params_lgbm_min_child_samples,params_lgbm_n_estimators,params_lgbm_num_leaves,params_lgbm_reg_alpha,params_lgbm_reg_lambda,params_lgbm_subsample,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
187,-0.0016559720935109083,2025-12-08 14:15:34.105061,2025-12-08 14:15:36.758689,0 days 00:00:02.653628,0.7808609587049138,0.006496898724830678,8,90,3688,92,1.775207513602027,0.5282497885982136,0.8213785091423623,extensive,final,lgbm,pca_hybrid,True,COMPLETE
188,-0.0016559720935109083,2025-12-08 14:15:36.759759,2025-12-08 14:15:38.904020,0 days 00:00:02.144261,0.8727927609122749,0.037696605652771616,10,14,3573,74,2.549724144296856,0.39503631119155846,0.955818065090135,extensive,final,lgbm,pca_hybrid,True,COMPLETE
189,-0.0016559720935109083,2025-12-08 14:15:38.904020,2025-12-08 14:15:41.084294,0 days 00:00:02.180274,0.8124564006827125,0.010919648001446977,11,67,3920,67,1.5114712623573345,1.9941116598879438,0.8950581926406546,extensive,final,lgbm,pca_hybrid,True,COMPLETE
190,-0.0016559720935109083,2025-12-08 14:15:41.084294,2025-12-08 14:15:43.109754,0 days 00:00:02.025460,0.9394695899669055,0.06276278575270419,9,63,2813,121,3.1009937748232437,5.455510005592373,0.5985064893969563,extensive,final,lgbm,pca_hybrid,True,COMPLETE
191,-0.0016559720935109083,2025-12-08 14:15:43.110754,2025-12-08 14:15:45.291280,0 days 00:00:02.180526,0.9098774028216594,0.013872548057740705,7,81,3406,77,1.6610593950013322,1.623983598966333,0.5749449219842292,extensive,final,lgbm,pca_hybrid,True,COMPLETE
192,-0.0016559720935109083,2025-12-08 14:15:45.292284,2025-12-08 14:15:47.336445,0 days 00:00:02.044161,0.8837044072468309,0.015866516788873648,7,78,3042,75,1.428273650462356,2.4223731586612334,0.5487870985652071,extensive,final,lgbm,pca_hybrid,True,COMPLETE
193,-0.0016559720935109083,2025-12-08 14:15:47.336445,2025-12-08 14:15:49.401351,0 days 00:00:02.064906,0.8940825762673988,0.014702636430488131,7,73,2750,70,4.398074044155269,0.6947978887649574,0.5611861249099507,extensive,final,lgbm,pca_hybrid,True,COMPLETE
194,-0.0016559720935109083,2025-12-08 14:15:49.401351,2025-12-08 14:15:51.645552,0 days 00:00:02.244201,0.917229608692005,0.0172703350129354,7,23,2536,64,1.907205522964209,0.8434784660949358,0.675115516091191,extensive,final,lgbm,pca_hybrid,True,COMPLETE
195,-0.0016559720935109083,2025-12-08 14:15:51.645552,2025-12-08 14:15:53.792235,0 days 00:00:02.146683,0.7712566614024338,0.011699463149817875,8,87,3754,79,1.5527660496350508,0.1727986901356287,0.5327986836532698,extensive,final,lgbm,pca_hybrid,True,COMPLETE
196,-0.0016559720935109083,2025-12-08 14:15:53.792235,2025-12-08 14:15:55.456442,0 days 00:00:01.664207,0.5150813095269272,0.08003949000982906,12,92,376,76,4.265083773588608,1.3972220445365926,0.9376635302919166,extensive,final,lgbm,pca_hybrid,True,COMPLETE
197,-0.0016559720935109083,2025-12-08 14:15:55.457448,2025-12-08 14:15:58.170518,0 days 00:00:02.713070,0.5728521446916747,0.01291107920368747,3,80,3210,73,1.6215751099028668,1.1211538568046213,0.5832569387573703,extensive,final,lgbm,pca_hybrid,True,COMPLETE
198,-0.0016559720935109083,2025-12-08 14:15:58.171821,2025-12-08 14:16:00.153603,0 days 00:00:01.981782,0.9020538122751866,0.03339077994183686,5,44,2938,82,2.042668864814755,0.5964340351539879,0.9721176602761026,extensive,final,lgbm,pca_hybrid,True,COMPLETE
199,-0.0016559720935109083,2025-12-08 14:16:00.155150,2025-12-08 14:16:01.968153,0 days 00:00:01.813003,0.9892780083325027,0.05737623052477922,7,10,1217,89,1.7289634710702777,0.12330325289285425,0.9923037977633818,extensive,final,lgbm,pca_hybrid,True,COMPLETE
200,-0.0016559720935109083,2025-12-08 14:16:01.968153,2025-12-08 14:16:04.106320,0 days 00:00:02.138167,0.5409478200815914,0.02071110962586248,9,98,2660,65,3.8678388396415846,0.2916259821913093,0.52140086483462,extensive,final,lgbm,pca_hybrid,True,COMPLETE
201,-0.0016559720935109083,2025-12-08 14:16:04.106320,2025-12-08 14:16:05.869790,0 days 00:00:01.763470,0.7406862309574991,0.006004304356558645,4,46,840,94,2.2136987088784936,0.11450778845779344,0.6293182751585047,extensive,final,lgbm,pca_hybrid,True,COMPLETE
202,-0.0016559720935109083,2025-12-08 14:16:05.869790,2025-12-08 14:16:07.502395,0 days 00:00:01.632605,0.727277762704319,0.05183397234939408,3,58,750,92,1.8212429081656234,0.1402994360905389,0.6106806029327599,extensive,final,lgbm,pca_hybrid,True,COMPLETE
203,-0.0016559720935109083,2025-12-08 14:16:07.502395,2025-12-08 14:16:09.256481,0 days 00:00:01.754086,0.7905202576833634,0.0072196701332540155,4,50,956,90,1.94204788173454,0.1278307851721361,0.5928214980842389,extensive,final,lgbm,pca_hybrid,True,COMPLETE
204,-0.0016559720935109083,2025-12-08 14:16:09.256481,2025-12-08 14:16:10.890164,0 days 00:00:01.633683,0.7599645531197077,0.008898607171441822,6,55,672,88,2.1218978912852093,0.90764456647198,0.6208207553905309,extensive,final,lgbm,pca_hybrid,True,COMPLETE
205,-0.0016559720935109083,2025-12-08 14:16:10.890164,2025-12-08 14:16:13.073139,0 days 00:00:02.182975,0.82387492544851,0.010322035388385165,10,39,475,116,4.900768406623491,0.10062136486971097,0.5734058537524992,extensive,final,lgbm,pca_hybrid,True,COMPLETE
206,-0.0016559720935109083,2025-12-08 14:16:13.073139,2025-12-08 14:16:14.852419,0 days 00:00:01.779280,0.9979750315044379,0.022433986370898627,8,75,1423,94,2.4629167172948025,0.10805244446221356,0.6037474034504271,extensive,final,lgbm,pca_hybrid,True,COMPLETE
207,-0.0017887808599770978,2025-12-08 14:16:14.852419,2025-12-08 14:16:16.622709,0 days 00:00:01.770290,0.6870264538797468,0.008046837150697261,4,77,299,97,1.1520637077893419,0.3616917173645139,0.7671160852876167,extensive,final,lgbm,pca_hybrid,True,COMPLETE
208,-0.0016559720935109083,2025-12-08 14:16:16.622709,2025-12-08 14:16:18.292211,0 days 00:00:01.669502,0.748914444579545,0.055990344855737374,5,48,587,80,1.4090636279591295,0.48307768786030114,0.6584101382217566,extensive,final,lgbm,pca_hybrid,True,COMPLETE
209,-0.0016559720935109083,2025-12-08 14:16:18.293216,2025-12-08 14:16:19.988062,0 days 00:00:01.694846,0.8653846649689748,0.01861450941873576,6,52,1077,75,3.352203232159205,2.787253000185175,0.5448386197466992,extensive,final,lgbm,pca_hybrid,True,COMPLETE
210,-0.0016559720935109083,2025-12-08 14:16:19.989169,2025-12-08 14:16:21.837961,0 days 00:00:01.848792,0.7322315370057222,0.009766172240873564,3,30,2339,85,3.648603751129495,0.6512388806795717,0.8452089827851038,extensive,final,lgbm,pca_hybrid,True,COMPLETE
211,-0.0016559720935109083,2025-12-08 14:16:21.837961,2025-12-08 14:16:23.846028,0 days 00:00:02.008067,0.7862566381917792,0.048598221951243185,5,64,2584,107,3.224793246014526,0.15413301750576866,0.5057272574112514,extensive,final,lgbm,pca_hybrid,True,COMPLETE
212,-0.0016559720935109083,2025-12-08 14:16:23.847029,2025-12-08 14:16:26.016688,0 days 00:00:02.169659,0.780329274408099,0.03909013888058631,5,68,3318,110,3.538332703584406,0.12329394020602445,0.5005340477946716,extensive,final,lgbm,pca_hybrid,True,COMPLETE
213,-0.0016559720935109083,2025-12-08 14:16:26.016688,2025-12-08 14:16:27.987880,0 days 00:00:01.971192,0.8006890300905111,0.028922947534396542,4,60,2767,103,3.0449827023296705,0.23563814918418952,0.5182222253413474,extensive,final,lgbm,pca_hybrid,True,COMPLETE
214,-0.0016559720935109083,2025-12-08 14:16:27.987880,2025-12-08 14:16:30.038930,0 days 00:00:02.051050,0.5013310912001692,0.09154481338451906,12,42,1888,100,3.154563364979498,0.14770896796179225,0.9803839385020634,extensive,final,lgbm,pca_hybrid,True,COMPLETE
215,-0.0016559720935109083,2025-12-08 14:16:30.039935,2025-12-08 14:16:31.971103,0 days 00:00:01.931168,0.9746438791058601,0.04364212063450515,7,82,2441,78,2.9349173473902477,14.387274042648839,0.5141653978488395,extensive,final,lgbm,pca_hybrid,True,COMPLETE
216,-0.0016559720935109083,2025-12-08 14:16:31.971103,2025-12-08 14:16:33.762319,0 days 00:00:01.791216,0.9308816975107541,0.04628907843243005,6,34,1147,91,3.3865569389692256,0.10660697053817206,0.9259237489393415,extensive,final,lgbm,pca_hybrid,True,COMPLETE
217,-0.0016559720935109083,2025-12-08 14:16:33.762319,2025-12-08 14:16:36.055056,0 days 00:00:02.292737,0.768117651130747,0.07321731075611652,11,62,3996,71,2.35164385605762,0.19276482872411096,0.5006668113851694,extensive,final,lgbm,pca_hybrid,True,COMPLETE
218,-0.0016559720935109083,2025-12-08 14:16:36.055056,2025-12-08 14:16:38.127121,0 days 00:00:02.072065,0.8542920542565301,0.060110422307254184,8,17,2682,113,4.162480527447706,0.7633050603414882,0.5591600764077094,extensive,final,lgbm,pca_hybrid,True,COMPLETE
219,-0.0016559720935109083,2025-12-08 14:16:38.128020,2025-12-08 14:16:39.709958,0 days 00:00:01.581938,0.8805953168670809,0.006973187815896434,10,65,870,68,2.032600633059654,4.271706295257738,0.5317951642960993,extensive,final,lgbm,pca_hybrid,True,COMPLETE
220,-0.0016559720935109083,2025-12-08 14:16:39.709958,2025-12-08 14:16:41.505126,0 days 00:00:01.795168,0.7570816254406295,0.0667330774690845,4,70,1312,66,1.795809703445028,0.9959945035400769,0.8609590655569519,extensive,final,lgbm,pca_hybrid,True,COMPLETE
221,-0.0016559720935109083,2025-12-08 14:16:41.505126,2025-12-08 14:16:43.291328,0 days 00:00:01.786202,0.8484575860193968,0.005808330188671448,10,67,1524,117,2.82058028279538,6.308811132480191,0.7028398352603522,extensive,final,lgbm,pca_hybrid,True,COMPLETE
222,-0.0016559720935109083,2025-12-08 14:16:43.291328,2025-12-08 14:16:45.073355,0 days 00:00:01.782027,0.8262601834319315,0.00621580132679338,10,72,1573,112,2.8509969392824983,9.96521558562869,0.7153667769568903,extensive,final,lgbm,pca_hybrid,True,COMPLETE
223,-0.0016559720935109083,2025-12-08 14:16:45.074360,2025-12-08 14:16:46.840081,0 days 00:00:01.765721,0.838588484518045,0.012355556082460096,10,95,1653,114,4.986268276248019,0.32762910116056554,0.6899332607670888,extensive,final,lgbm,pca_hybrid,True,COMPLETE
224,-0.0016559720935109083,2025-12-08 14:16:46.841089,2025-12-08 14:16:48.539621,0 days 00:00:01.698532,0.813217104814927,0.005123970355722031,9,69,1758,119,2.923239721150088,8.558539224456156,0.6781037394507266,extensive,final,lgbm,pca_hybrid,True,COMPLETE
225,-0.0016559720935109083,2025-12-08 14:16:48.539621,2025-12-08 14:16:50.824551,0 days 00:00:02.284930,0.7787101334526844,0.006629776422935037,10,56,3883,115,2.5785177825752505,4.91429533611695,0.5819816460855758,extensive,final,lgbm,pca_hybrid,True,COMPLETE
226,-0.0016559720935109083,2025-12-08 14:16:50.824551,2025-12-08 14:16:52.442145,0 days 00:00:01.617594,0.6404200837299462,0.005239479478678824,7,37,205,118,3.0457212061184458,7.817569959491152,0.6495893050659884,extensive,final,lgbm,pca_hybrid,True,COMPLETE
227,-0.0016559720935109083,2025-12-08 14:16:52.442145,2025-12-08 14:16:54.473244,0 days 00:00:02.031099,0.5601540788441293,0.017145216095820766,11,59,3063,78,2.736629162735563,0.42437412468384417,0.7380956734638556,extensive,final,lgbm,pca_hybrid,True,COMPLETE
228,-0.0016559720935109083,2025-12-08 14:16:54.473244,2025-12-08 14:16:56.628250,0 days 00:00:02.155006,0.7095723587173044,0.014507006231504015,3,26,1009,64,4.601535100366725,0.13499406136165557,0.9454202007561561,extensive,final,lgbm,pca_hybrid,True,COMPLETE
229,-0.0016559720935109083,2025-12-08 14:16:56.628250,2025-12-08 14:16:58.921106,0 days 00:00:02.292856,0.8414316936017914,0.011256501120266063,5,66,3819,87,1.6249833233672197,0.537582613976444,0.8773188358410906,extensive,final,lgbm,pca_hybrid,True,COMPLETE
230,-0.0016559720935109083,2025-12-08 14:16:58.921106,2025-12-08 14:17:00.759274,0 days 00:00:01.838168,0.9086733618562889,0.005426294780984507,10,63,1460,74,1.4893220606367819,0.11424012840658727,0.8334564581625767,extensive,final,lgbm,pca_hybrid,True,COMPLETE
231,-0.0016559720935109083,2025-12-08 14:17:00.759274,2025-12-08 14:17:02.938458,0 days 00:00:02.179184,0.8318790977505355,0.007774431711952498,10,73,3690,109,4.359200070074518,4.154795413952862,0.5097776221824476,extensive,final,lgbm,pca_hybrid,True,COMPLETE
232,-0.0016559720935109083,2025-12-08 14:17:02.938458,2025-12-08 14:17:05.176586,0 days 00:00:02.238128,0.8581416872002939,0.009410855891611804,10,71,3787,106,4.466790357994242,5.380330329669581,0.5382303565598983,extensive,final,lgbm,pca_hybrid,True,COMPLETE
233,-0.0016559720935109083,2025-12-08 14:17:05.177775,2025-12-08 14:17:07.393464,0 days 00:00:02.215689,0.9230278888846155,0.008640402312112718,7,75,3526,111,4.7567977322056825,3.4066699306891155,0.5213053297630104,extensive,final,lgbm,pca_hybrid,True,COMPLETE
234,-0.0016559720935109083,2025-12-08 14:17:07.393464,2025-12-08 14:17:09.488745,0 days 00:00:02.095281,0.8212637952297024,0.00833792971478918,10,70,3239,108,4.6932520547606345,3.757870362106426,0.5283176849477195,extensive,final,lgbm,pca_hybrid,True,COMPLETE
235,-0.0016559720935109083,2025-12-08 14:17:09.489828,2025-12-08 14:17:11.437390,0 days 00:00:01.947562,0.8439404935038737,0.03556765611869842,12,79,2505,95,4.514200896921826,6.0042835562004155,0.5488349402600207,extensive,final,lgbm,pca_hybrid,True,COMPLETE
236,-0.0016559720935109083,2025-12-08 14:17:11.437390,2025-12-08 14:17:13.257222,0 days 00:00:01.819832,0.5961188162044427,0.018971825319678944,10,46,1204,114,3.2011629497795178,4.618107638308739,0.6695211224869545,extensive,final,lgbm,pca_hybrid,True,COMPLETE
237,-0.0016559720935109083,2025-12-08 14:17:13.258533,2025-12-08 14:17:15.292725,0 days 00:00:02.034192,0.7991498467061011,0.054158245911275445,11,61,3613,76,2.6789028196034406,1.2128614863973997,0.7947245741333246,extensive,final,lgbm,pca_hybrid,True,COMPLETE
238,-0.0016559720935109083,2025-12-08 14:17:15.293813,2025-12-08 14:17:17.076348,0 days 00:00:01.782535,0.6665046556235773,0.0073368459602447325,8,21,2091,117,4.274185188702592,7.429753036735161,0.9609154941743265,extensive,final,lgbm,pca_hybrid,True,COMPLETE
239,-0.0016559720935109083,2025-12-08 14:17:17.077368,2025-12-08 14:17:19.060112,0 days 00:00:01.982744,0.6195062970381252,0.007939839924136683,9,74,1404,109,4.035861736205157,0.10077747095876362,0.996672486603576,extensive,final,lgbm,pca_hybrid,True,COMPLETE
240,-0.0016559720935109083,2025-12-08 14:17:19.061235,2025-12-08 14:17:20.763969,0 days 00:00:01.702734,0.8677075734227412,0.01341955146274868,10,93,794,104,4.86183036049165,1.771403990793101,0.6976783775464716,extensive,final,lgbm,pca_hybrid,True,COMPLETE
241,-0.0016559720935109083,2025-12-08 14:17:20.765041,2025-12-08 14:17:22.959139,0 days 00:00:02.194098,0.9356006142497797,0.00762112853219536,8,66,3925,107,1.3265930320809542,1.0690098045734764,0.6020051905960521,extensive,final,lgbm,pca_hybrid,True,COMPLETE
242,-0.0016559720935109083,2025-12-08 14:17:22.959139,2025-12-08 14:17:25.055783,0 days 00:00:02.096644,0.979550004328922,0.00851925910483423,8,69,2605,111,3.2950070253899915,1.4903332083344942,0.5952530388734699,extensive,final,lgbm,pca_hybrid,True,COMPLETE
243,-0.0016559720935109083,2025-12-08 14:17:25.055783,2025-12-08 14:17:27.323148,0 days 00:00:02.267365,0.9411578890817257,0.007166007360612131,8,84,3430,105,3.517683900484797,0.8440068299034313,0.9099475563183768,extensive,final,lgbm,pca_hybrid,True,COMPLETE
244,-0.0016559720935109083,2025-12-08 14:17:27.323651,2025-12-08 14:17:29.494328,0 days 00:00:02.170677,0.94739595235987,0.006646604174255178,7,63,3461,92,3.121208085513306,1.213598242272594,0.618512244952194,extensive,final,lgbm,pca_hybrid,True,COMPLETE
245,-0.0016559720935109083,2025-12-08 14:17:29.494328,2025-12-08 14:17:31.727470,0 days 00:00:02.233142,0.9997866363009309,0.015945613012142947,3,99,3364,109,3.42317870625788,2.2172913327594,0.6097290462983467,extensive,final,lgbm,pca_hybrid,True,COMPLETE
246,-0.0016559720935109083,2025-12-08 14:17:31.728639,2025-12-08 14:17:33.874151,0 days 00:00:02.145512,0.9641454279161996,0.021271813086395523,9,67,3565,65,1.5534460826698977,0.6974507068914735,0.5726948522593345,extensive,final,lgbm,pca_hybrid,True,COMPLETE
247,-0.0016559720935109083,2025-12-08 14:17:33.875228,2025-12-08 14:17:35.767803,0 days 00:00:01.892575,0.8304337553324778,0.017970459819750248,6,97,1825,79,3.2378068625732372,0.5994789454906523,0.5898706707735772,extensive,final,lgbm,pca_hybrid,True,COMPLETE
248,-0.0016559720935109083,2025-12-08 14:17:35.767803,2025-12-08 14:17:38.168250,0 days 00:00:02.400447,0.5343258203234308,0.09968827373109822,12,65,3743,81,1.7089769933548729,0.11929280364245301,0.9816907228867151,extensive,final,lgbm,pca_hybrid,True,COMPLETE
249,-0.0016559720935109083,2025-12-08 14:17:38.168250,2025-12-08 14:17:40.213305,0 days 00:00:02.045055,0.9274648064582628,0.08388661217668203,10,72,1340,90,1.876059352208558,0.9301003508704064,0.5095126742036346,extensive,final,lgbm,pca_hybrid,True,COMPLETE
250,-0.0016559720935109083,2025-12-08 14:17:40.213305,2025-12-08 14:17:42.028268,0 days 00:00:01.814963,0.8915818142602353,0.050567487483699915,4,90,379,121,2.92796393212944,6.859203152182254,0.5261661285076272,extensive,final,lgbm,pca_hybrid,True,COMPLETE
251,-0.0016559720935109083,2025-12-08 14:17:42.028268,2025-12-08 14:17:43.744682,0 days 00:00:01.716414,0.5838254778681761,0.020158031653494113,7,40,1083,76,2.108526243438851,0.13170535079752926,0.5392263173896081,extensive,final,lgbm,pca_hybrid,True,COMPLETE
252,-0.0016559720935109083,2025-12-08 14:17:43.745694,2025-12-08 14:17:45.830797,0 days 00:00:02.085103,0.7683100239676315,0.008923400736183772,8,68,3652,112,1.9550102891835839,0.379354577510403,0.8172667986329839,extensive,final,lgbm,pca_hybrid,True,COMPLETE
253,-0.0016559720935109083,2025-12-08 14:17:45.831924,2025-12-08 14:17:47.427284,0 days 00:00:01.595360,0.9583922647023504,0.010512290851653184,9,64,697,72,4.406083998213068,0.761393256444497,0.6372548276949046,extensive,final,lgbm,pca_hybrid,True,COMPLETE
254,-0.0016559720935109083,2025-12-08 14:17:47.427284,2025-12-08 14:17:49.128558,0 days 00:00:01.701274,0.8503014568964701,0.007066317907336374,5,77,1533,68,3.8288868991882827,0.2737070878182549,0.8498868730109721,extensive,final,lgbm,pca_hybrid,True,COMPLETE
255,-0.0016559720935109083,2025-12-08 14:17:49.128558,2025-12-08 14:17:50.646140,0 days 00:00:01.517582,0.7424069032388348,0.05858010271747012,3,61,296,101,4.564309800012297,1.3218562553771307,0.624313230290941,extensive,final,lgbm,pca_hybrid,True,COMPLETE
256,-0.0016559720935109083,2025-12-08 14:17:50.646140,2025-12-08 14:17:52.570620,0 days 00:00:01.924480,0.9176215850997127,0.008120784231567908,8,57,1240,110,4.19027072740649,12.65816052035186,0.7828159997418832,extensive,final,lgbm,pca_hybrid,True,COMPLETE
257,-0.0016559720935109083,2025-12-08 14:17:52.570620,2025-12-08 14:17:54.261618,0 days 00:00:01.690998,0.839543445209178,0.005746534561110514,11,13,1965,108,3.7108802158081953,0.5065083111519747,0.6852451415658728,extensive,final,lgbm,pca_hybrid,True,COMPLETE
258,-0.0016559720935109083,2025-12-08 14:17:54.261618,2025-12-08 14:17:56.197787,0 days 00:00:01.936169,0.8096068323298311,0.006255463103707192,6,88,3204,88,2.2420076494236043,9.851444377475943,0.512881316568544,extensive,final,lgbm,pca_hybrid,True,COMPLETE
259,-0.0016559720935109083,2025-12-08 14:17:56.198892,2025-12-08 14:17:58.145129,0 days 00:00:01.946237,0.6796029590069175,0.04513058834956899,10,29,2728,83,1.431905335938617,0.21776813705058787,0.9726764623624607,extensive,final,lgbm,pca_hybrid,True,COMPLETE
260,-0.0016559720935109083,2025-12-08 14:17:58.146265,2025-12-08 14:18:00.145735,0 days 00:00:01.999470,0.7915841823053242,0.01668221014390623,7,33,3858,93,2.790386986883092,1.0918588052770917,0.5576295352087418,extensive,final,lgbm,pca_hybrid,True,COMPLETE
261,-0.0016559720935109083,2025-12-08 14:18:00.146872,2025-12-08 14:18:01.731006,0 days 00:00:01.584134,0.7001480715477775,0.07767452192694703,5,44,489,78,3.3208878068298784,0.1737386182190102,0.5837000217602347,extensive,final,lgbm,pca_hybrid,True,COMPLETE
262,-0.0016559720935109083,2025-12-08 14:18:01.732092,2025-12-08 14:18:03.349215,0 days 00:00:01.617123,0.820339541811397,0.01794424551079033,8,100,931,66,3.0574174858774015,3.147027443859896,0.5013501688094314,extensive,final,lgbm,pca_hybrid,True,COMPLETE
263,-0.0016559720935109083,2025-12-08 14:18:03.350368,2025-12-08 14:18:05.024698,0 days 00:00:01.674330,0.9514778034506031,0.011598525960111928,12,95,1635,126,1.570161269811955,17.608889365479595,0.7033644162051884,extensive,final,lgbm,pca_hybrid,True,COMPLETE
264,-0.0016559720935109083,2025-12-08 14:18:05.024698,2025-12-08 14:18:06.580205,0 days 00:00:01.555507,0.7736354235057175,0.06280861331779677,4,19,631,69,2.474561989728416,0.6484478127431655,0.5655066147966944,extensive,final,lgbm,pca_hybrid,True,COMPLETE
265,-0.0016559720935109083,2025-12-08 14:18:06.580205,2025-12-08 14:18:08.958723,0 days 00:00:02.378518,0.8764926197085477,0.03321176968747422,10,53,2827,98,2.5963574616814142,0.3448760162969041,0.7300650877503266,extensive,final,lgbm,pca_hybrid,True,COMPLETE
266,-0.0016559720935109083,2025-12-08 14:18:08.958723,2025-12-08 14:18:11.062038,0 days 00:00:02.103315,0.7566514953500045,0.00979047224737739,11,70,2643,85,3.9309684465449393,0.44371044896941236,0.6010478580473098,extensive,final,lgbm,pca_hybrid,True,COMPLETE
267,-0.0016559720935109083,2025-12-08 14:18:11.062038,2025-12-08 14:18:13.096510,0 days 00:00:02.034472,0.9035307813686563,0.092937127742862,6,81,2194,80,4.638278471334218,0.969972899816424,0.8675058856417752,extensive,final,lgbm,pca_hybrid,True,COMPLETE
268,-0.0016559720935109083,2025-12-08 14:18:13.096510,2025-12-08 14:18:15.581417,0 days 00:00:02.484907,0.5235555480384652,0.04199218557521582,9,48,3506,64,1.7152138446833551,0.8075927832167381,0.5197474350698377,extensive,final,lgbm,pca_hybrid,True,COMPLETE
269,-0.0016559720935109083,2025-12-08 14:18:15.582694,2025-12-08 14:18:17.408920,0 days 00:00:01.826226,0.7837201613011195,0.01890448743050561,3,85,1163,115,3.157256095417505,0.5782545333483864,0.5459594130908184,extensive,final,lgbm,pca_hybrid,True,COMPLETE
270,-0.0016559720935109083,2025-12-08 14:18:17.408920,2025-12-08 14:18:19.446191,0 days 00:00:02.037271,0.9889549269095463,0.01242636374670647,7,59,2966,74,1.8498810314604137,0.15974211016020137,0.7174420475264557,extensive,final,lgbm,pca_hybrid,True,COMPLETE
271,-0.0016559720935109083,2025-12-08 14:18:19.447393,2025-12-08 14:18:21.375402,0 days 00:00:01.928009,0.8627035400388388,0.007465831360765026,8,66,2381,106,3.4673241435174775,2.6065813558618984,0.8907541640336533,extensive,final,lgbm,pca_hybrid,True,COMPLETE
272,-0.0016559720935109083,2025-12-08 14:18:21.375912,2025-12-08 14:18:23.261556,0 days 00:00:01.885644,0.8516250467777677,0.04778028806421941,10,23,1724,70,4.948160670810276,0.29472720312326517,0.6121225451607839,extensive,final,lgbm,pca_hybrid,True,COMPLETE
273,-0.0016559720935109083,2025-12-08 14:18:23.262557,2025-12-08 14:18:24.907315,0 days 00:00:01.644758,0.83310652197996,0.06813869443132316,5,36,251,67,2.9795008502185483,5.547624626647627,0.951513757689853,extensive,final,lgbm,pca_hybrid,True,COMPLETE
274,-0.0016559720935109083,2025-12-08 14:18:24.907315,2025-12-08 14:18:26.647066,0 days 00:00:01.739751,0.7499703098016192,0.014424103305423468,12,64,1021,77,1.645308526949477,0.24362187752468029,0.5103966910256215,extensive,final,lgbm,pca_hybrid,True,COMPLETE
275,-1.5002399898834529,2025-12-08 14:18:26.648095,2025-12-08 14:18:41.845497,0 days 00:00:15.197402,0.9767688051295816,0.02013205477617074,11,78,3928,113,0.01460065465115612,0.11316525123672815,0.9849228315703759,extensive,final,lgbm,pca_hybrid,True,COMPLETE
276,-0.0016559720935109083,2025-12-08 14:18:41.845497,2025-12-08 14:18:43.909639,0 days 00:00:02.064142,0.6519015273946855,0.01535403582638065,7,92,2541,91,2.3180223397579116,0.14732437082186506,0.7470541143206804,extensive,final,lgbm,pca_hybrid,True,COMPLETE
277,-0.0016559720935109083,2025-12-08 14:18:43.909639,2025-12-08 14:18:45.734285,0 days 00:00:01.824646,0.7182946335055002,0.05638225205620182,10,50,1478,120,4.33438713069692,4.446773932644699,0.9645751475190081,extensive,final,lgbm,pca_hybrid,True,COMPLETE
278,-0.0016559720935109083,2025-12-08 14:18:45.735504,2025-12-08 14:18:47.912524,0 days 00:00:02.177020,0.8062668050820044,0.08843794009776407,4,68,3804,73,4.83030996459903,0.6946653217005416,0.8317561209013723,extensive,final,lgbm,pca_hybrid,True,COMPLETE
279,-0.0016559720935109083,2025-12-08 14:18:47.912524,2025-12-08 14:18:49.734822,0 days 00:00:01.822298,0.5476571476545411,0.05171175476106518,6,73,756,116,2.7024549620284155,0.12920606710950705,0.658064765628337,extensive,final,lgbm,pca_hybrid,True,COMPLETE
280,-0.001761378331456213,2025-12-08 14:18:49.735973,2025-12-08 14:18:51.615990,0 days 00:00:01.880017,0.912717708284086,0.006810659070065763,3,75,1270,103,1.2235379498837067,3.8619824441611588,0.5298045679511773,extensive,final,lgbm,pca_hybrid,True,COMPLETE
281,-0.0016559720935109083,2025-12-08 14:18:51.615990,2025-12-08 14:18:53.476558,0 days 00:00:01.860568,0.9279062539812483,0.010789567200347275,9,25,1868,89,4.132687168463482,0.40264172024198436,0.5786034575802724,extensive,final,lgbm,pca_hybrid,True,COMPLETE
282,-0.0016559720935109083,2025-12-08 14:18:53.476558,2025-12-08 14:18:55.563885,0 days 00:00:02.087327,0.6921081994175738,0.009139117386663101,5,71,870,71,3.3777272986142117,1.9482957433839263,0.5923000659168286,extensive,final,lgbm,pca_hybrid,True,COMPLETE
283,-0.0016559720935109083,2025-12-08 14:18:55.564886,2025-12-08 14:18:57.699056,0 days 00:00:02.134170,0.7643647370181891,0.007836204576366091,8,61,3340,86,1.5060323487650522,0.8286476050664298,0.8416969436008387,extensive,final,lgbm,pca_hybrid,True,COMPLETE
284,-0.0016559720935109083,2025-12-08 14:18:57.700083,2025-12-08 14:18:59.700311,0 days 00:00:02.000228,0.8401741889526058,0.015854467594489417,12,55,3091,123,2.016298694415206,0.10044938343069862,0.6449105919591649,extensive,final,lgbm,pca_hybrid,True,COMPLETE
285,-0.0016559720935109083,2025-12-08 14:18:59.700311,2025-12-08 14:19:01.347148,0 days 00:00:01.646837,0.607771289140042,0.038553493715714156,10,96,551,66,4.4358394759149915,0.4582626082350473,0.991820223915344,extensive,final,lgbm,pca_hybrid,True,COMPLETE
