number,value,datetime_start,datetime_complete,duration,params_xgb_colsample_bytree,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_min_child_weight,params_xgb_n_estimators,params_xgb_reg_alpha,params_xgb_reg_lambda,params_xgb_subsample,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
70,-0.0016559721404409238,2025-12-08 16:27:47.119165,2025-12-08 16:28:01.111678,0 days 00:00:13.992513,0.6580471490051825,0.02032353205762623,8,11,3490,1.9666519248991285,11.870053235230648,0.7638014983003774,extensive,final,xgb,pca_block,True,COMPLETE
71,-2.6290339646776555e-05,2025-12-08 16:28:01.111678,2025-12-08 16:28:10.842416,0 days 00:00:09.730738,0.761277664391353,0.029469624680429813,7,7,2300,1.142368294250049,0.2825748067390449,0.8493402862974112,extensive,final,xgb,pca_block,True,COMPLETE
72,2.5154346254570765e-05,2025-12-08 16:28:10.843515,2025-12-08 16:28:20.004768,0 days 00:00:09.161253,0.7969213663408139,0.03043060318638306,7,6,2157,1.144512893595301,0.16318130616629845,0.8436868935204248,extensive,final,xgb,pca_block,True,COMPLETE
73,-0.0006815862573127754,2025-12-08 16:28:20.008777,2025-12-08 16:28:29.342047,0 days 00:00:09.333270,0.7542567010143884,0.030204432834193023,7,4,2263,1.240052329208374,0.15422746596512474,0.8838918068094047,extensive,final,xgb,pca_block,True,COMPLETE
74,-0.0002731523993961815,2025-12-08 16:28:29.342047,2025-12-08 16:28:38.260637,0 days 00:00:08.918590,0.7937794337759281,0.04014995374835228,6,7,2097,1.1392166634461398,0.27674839975188126,0.843752134104805,extensive,final,xgb,pca_block,True,COMPLETE
75,-0.001513478764075667,2025-12-08 16:28:38.260637,2025-12-08 16:28:46.643951,0 days 00:00:08.383314,0.7954577593081575,0.04089234520659317,6,5,2040,1.4813163630225463,0.19901909666431267,0.853730462095854,extensive,final,xgb,pca_block,True,COMPLETE
76,-0.0016559721404409238,2025-12-08 16:28:46.644457,2025-12-08 16:28:54.428557,0 days 00:00:07.784100,0.7204662770067406,0.03678671913521222,5,6,1893,1.6454337249954558,0.24371545314653234,0.899766728696394,extensive,final,xgb,pca_block,True,COMPLETE
77,-0.000685873965600344,2025-12-08 16:28:54.428997,2025-12-08 16:29:03.728738,0 days 00:00:09.299741,0.8222508537133435,0.04796983160561489,6,7,2163,1.0523136855397959,0.10559183971832008,0.8787593155744186,extensive,final,xgb,pca_block,True,COMPLETE
78,-0.0008835932389131088,2025-12-08 16:29:03.728738,2025-12-08 16:29:14.278706,0 days 00:00:10.549968,0.8115829476136632,0.03537322352991537,7,6,2437,1.3624706760274126,0.1570938998936668,0.8011684269368604,extensive,final,xgb,pca_block,True,COMPLETE
79,-0.010735714462789758,2025-12-08 16:29:14.278706,2025-12-08 16:29:36.078354,0 days 00:00:21.799648,0.7882657519018242,0.029433998401617683,5,5,1507,0.7011970817531253,0.4501907764167154,0.8330325694845259,extensive,final,xgb,pca_block,True,COMPLETE
80,-0.000222887635637418,2025-12-08 16:29:36.078865,2025-12-08 16:29:56.029418,0 days 00:00:19.950553,0.6982663238691109,0.024494899952263286,6,3,1839,1.1487913920096493,0.36585941536363087,0.8534306149272315,extensive,final,xgb,pca_block,True,COMPLETE
81,-0.0002145883342087318,2025-12-08 16:29:56.029418,2025-12-08 16:30:13.135625,0 days 00:00:17.106207,0.7249074146252592,0.02260231778316585,6,2,1753,1.1094643040091239,0.3561677126431798,0.8543306928157192,extensive,final,xgb,pca_block,True,COMPLETE
82,-0.00033032996261809594,2025-12-08 16:30:13.135625,2025-12-08 16:30:31.079531,0 days 00:00:17.943906,0.708607258862265,0.032226298024148885,6,1,1742,1.1757945038122732,0.2650026087617489,0.8527945272934451,extensive,final,xgb,pca_block,True,COMPLETE
83,-0.0012227293021905838,2025-12-08 16:30:31.081760,2025-12-08 16:30:52.396932,0 days 00:00:21.315172,0.7367393651654541,0.02475260543593612,5,2,1863,0.9225020917047334,0.12451746462942774,0.8703647415070489,extensive,final,xgb,pca_block,True,COMPLETE
84,-0.00151110864228432,2025-12-08 16:30:52.396932,2025-12-08 16:31:09.533495,0 days 00:00:17.136563,0.6889828629971835,0.02240502109999927,6,2,1634,1.4663522645927927,0.397701456413707,0.8232997634266681,extensive,final,xgb,pca_block,True,COMPLETE
85,-0.005994588236577059,2025-12-08 16:31:09.533495,2025-12-08 16:31:18.051825,0 days 00:00:08.518330,0.7722595820981212,0.037719701500233925,6,3,1421,0.7636012682447652,0.3109428145076878,0.8482237565461077,extensive,final,xgb,pca_block,True,COMPLETE
86,-0.0003317271672012752,2025-12-08 16:31:18.052819,2025-12-08 16:31:28.452899,0 days 00:00:10.400080,0.7301644909082675,0.04450941637420706,6,3,1878,0.9834812624685785,0.21929412431555112,0.869340300835151,extensive,final,xgb,pca_block,True,COMPLETE
87,-0.0016311929794885494,2025-12-08 16:31:28.453901,2025-12-08 16:31:39.587243,0 days 00:00:11.133342,0.5440003618004834,0.0010016697656012271,4,1,2143,1.3034400885117308,0.5191124901460775,0.8854233824713751,extensive,final,xgb,pca_block,True,COMPLETE
88,-0.00029636778528222923,2025-12-08 16:31:39.587243,2025-12-08 16:31:57.583885,0 days 00:00:17.996642,0.3902680325229568,0.03372177794249592,7,4,2053,1.1164217920637403,0.17312605353110322,0.8049129757988025,extensive,final,xgb,pca_block,True,COMPLETE
89,-0.019730490803368566,2025-12-08 16:31:57.585150,2025-12-08 16:32:26.937177,0 days 00:00:29.352027,0.3712671335705482,0.028087742403569652,7,4,2001,0.5837125877722269,0.17172390634850562,0.8032347218981507,extensive,final,xgb,pca_block,True,COMPLETE
90,-0.0016559721404409238,2025-12-08 16:32:26.937177,2025-12-08 16:32:33.789585,0 days 00:00:06.852408,0.30201881118002893,0.03322272204575147,7,4,1574,4.227632462204315,0.2020975938635776,0.8185758518640869,extensive,final,xgb,pca_block,True,COMPLETE
91,-0.0006785637226519592,2025-12-08 16:32:33.789585,2025-12-08 16:32:41.210569,0 days 00:00:07.420984,0.42934638113179485,0.024161711386374317,6,2,1712,1.1336788744235773,0.3421210711094232,0.8354461050882561,extensive,final,xgb,pca_block,True,COMPLETE
92,-3.3511914965256295e-07,2025-12-08 16:32:41.211146,2025-12-08 16:32:51.037444,0 days 00:00:09.826298,0.7509375440003756,0.021949767803276586,7,7,2271,1.0913181421278353,0.256376723161842,0.8550357102913244,extensive,final,xgb,pca_block,True,COMPLETE
93,-0.0026238883912266995,2025-12-08 16:32:51.038836,2025-12-08 16:33:01.973708,0 days 00:00:10.934872,0.7975968623187181,0.02108700191922462,7,5,2298,0.8372887210713695,0.261618063402339,0.8567111979577244,extensive,final,xgb,pca_block,True,COMPLETE
94,-0.0015445326244485358,2025-12-08 16:33:01.974212,2025-12-08 16:33:11.111845,0 days 00:00:09.137633,0.7612079581140808,0.01771884929216584,7,6,2227,1.541840366565006,0.17424387845683673,0.789868955268144,extensive,final,xgb,pca_block,True,COMPLETE
95,-0.0016559721404409238,2025-12-08 16:33:11.111845,2025-12-08 16:33:19.425139,0 days 00:00:08.313294,0.5182773098222491,0.039464453587679395,6,4,2030,1.7368824072055102,0.12275192356215858,0.8646956878540375,extensive,final,xgb,pca_block,True,COMPLETE
96,-0.0014136092855493072,2025-12-08 16:33:19.426145,2025-12-08 16:33:29.687031,0 days 00:00:10.260886,0.7129110456641169,0.03421424595268434,7,3,2488,1.3544219124982413,0.22557780626432755,0.8888159562762666,extensive,final,xgb,pca_block,True,COMPLETE
97,-0.000739810595385304,2025-12-08 16:33:29.688108,2025-12-08 16:33:37.791688,0 days 00:00:08.103580,0.8351540393156285,0.025327390341691784,6,6,1821,0.9771644864863787,0.2952200128054746,0.8464117771899413,extensive,final,xgb,pca_block,True,COMPLETE
