number,value,datetime_start,datetime_complete,duration,params_enet_alpha,params_enet_l1_ratio,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
269,-0.0016559721242364045,2025-12-08 13:59:10.815363,2025-12-08 13:59:12.285019,0 days 00:00:01.469656,0.0018612616522160992,0.7168004560755171,extensive,final,elastic,pca_block,True,COMPLETE
270,-0.0016559721242364045,2025-12-08 13:59:12.285019,2025-12-08 13:59:13.718038,0 days 00:00:01.433019,0.0071655553906078955,0.99916005679395,extensive,final,elastic,pca_block,True,COMPLETE
271,-0.0016559721242364045,2025-12-08 13:59:13.718038,2025-12-08 13:59:15.088292,0 days 00:00:01.370254,0.07178571822625383,0.6709117494955678,extensive,final,elastic,pca_block,True,COMPLETE
272,-0.0016559721242364045,2025-12-08 13:59:15.089485,2025-12-08 13:59:16.685189,0 days 00:00:01.595704,0.008916242073063262,0.8230245193921935,extensive,final,elastic,pca_block,True,COMPLETE
273,-0.0016559721242364045,2025-12-08 13:59:16.686190,2025-12-08 13:59:18.099806,0 days 00:00:01.413616,0.014506483015630574,0.8689383360643788,extensive,final,elastic,pca_block,True,COMPLETE
274,-0.0016559721242364045,2025-12-08 13:59:18.099806,2025-12-08 13:59:19.523356,0 days 00:00:01.423550,0.036869458483702496,0.7461668705981988,extensive,final,elastic,pca_block,True,COMPLETE
275,-0.0016559721242364045,2025-12-08 13:59:19.524363,2025-12-08 13:59:20.982731,0 days 00:00:01.458368,0.04817678084123808,0.3707447017706268,extensive,final,elastic,pca_block,True,COMPLETE
276,-0.0016559721242364045,2025-12-08 13:59:20.983979,2025-12-08 13:59:22.569687,0 days 00:00:01.585708,0.005994044705622388,0.970484861637947,extensive,final,elastic,pca_block,True,COMPLETE
277,-0.0016559721242364045,2025-12-08 13:59:22.569687,2025-12-08 13:59:24.250489,0 days 00:00:01.680802,0.02684651838029051,0.9250181904095156,extensive,final,elastic,pca_block,True,COMPLETE
278,-0.5313751250355333,2025-12-08 13:59:24.250489,2025-12-08 13:59:25.887410,0 days 00:00:01.636921,0.0001831088056082528,0.8561043763956152,extensive,final,elastic,pca_block,True,COMPLETE
279,-0.0016559721242364045,2025-12-08 13:59:25.887410,2025-12-08 13:59:27.401813,0 days 00:00:01.514403,0.0600485924214371,0.7086180227069613,extensive,final,elastic,pca_block,True,COMPLETE
280,-0.0016559721242364045,2025-12-08 13:59:27.402318,2025-12-08 13:59:29.203500,0 days 00:00:01.801182,0.010396263056454757,0.44588495075660073,extensive,final,elastic,pca_block,True,COMPLETE
281,-0.0016559721242364045,2025-12-08 13:59:29.203500,2025-12-08 13:59:30.899160,0 days 00:00:01.695660,0.0022477096333618817,0.8096393353130118,extensive,final,elastic,pca_block,True,COMPLETE
282,-0.35924638000224407,2025-12-08 13:59:30.899814,2025-12-08 13:59:32.505897,0 days 00:00:01.606083,0.001760803822378592,0.10602526052969197,extensive,final,elastic,pca_block,True,COMPLETE
283,-0.0016559721242364045,2025-12-08 13:59:32.505897,2025-12-08 13:59:33.916176,0 days 00:00:01.410279,0.0029077735062200917,0.8863092500528216,extensive,final,elastic,pca_block,True,COMPLETE
284,-0.0016559721242364045,2025-12-08 13:59:33.916829,2025-12-08 13:59:35.301108,0 days 00:00:01.384279,0.04132092842542401,0.2879570792432035,extensive,final,elastic,pca_block,True,COMPLETE
285,-0.0016559721242364045,2025-12-08 13:59:35.301612,2025-12-08 13:59:36.670010,0 days 00:00:01.368398,0.07841322968031328,0.13494989729367354,extensive,final,elastic,pca_block,True,COMPLETE
286,-6.3940540116315425,2025-12-08 13:59:36.670010,2025-12-08 13:59:38.087332,0 days 00:00:01.417322,9.244518818631805e-05,0.8357694895409881,extensive,final,elastic,pca_block,True,COMPLETE
287,-0.2750450712559174,2025-12-08 13:59:38.087332,2025-12-08 13:59:39.586270,0 days 00:00:01.498938,0.0013077493705798038,0.16451011032245055,extensive,final,elastic,pca_block,True,COMPLETE
288,-0.0016559721242364045,2025-12-08 13:59:39.586782,2025-12-08 13:59:40.884461,0 days 00:00:01.297679,0.004412565066102199,0.982719905074795,extensive,final,elastic,pca_block,True,COMPLETE
289,-0.0016559721242364045,2025-12-08 13:59:40.885486,2025-12-08 13:59:42.339627,0 days 00:00:01.454141,0.021464853909041338,0.5956230396033118,extensive,final,elastic,pca_block,True,COMPLETE
290,-0.0016559721242364045,2025-12-08 13:59:42.340132,2025-12-08 13:59:43.789954,0 days 00:00:01.449822,0.0035637485655173468,0.42192114481145243,extensive,final,elastic,pca_block,True,COMPLETE
291,-0.0016559721242364045,2025-12-08 13:59:43.789954,2025-12-08 13:59:45.287324,0 days 00:00:01.497370,0.05735764937351562,0.34261486691432674,extensive,final,elastic,pca_block,True,COMPLETE
292,-0.0016559721242364045,2025-12-08 13:59:45.288385,2025-12-08 13:59:46.787919,0 days 00:00:01.499534,0.017076263870071506,0.616523819472714,extensive,final,elastic,pca_block,True,COMPLETE
293,-0.0016559721242364045,2025-12-08 13:59:46.788967,2025-12-08 13:59:48.278708,0 days 00:00:01.489741,0.013526430738982879,0.6495679461703588,extensive,final,elastic,pca_block,True,COMPLETE
294,-0.0016559721242364045,2025-12-08 13:59:48.278708,2025-12-08 13:59:49.735835,0 days 00:00:01.457127,0.09958145167109295,0.6753636012083489,extensive,final,elastic,pca_block,True,COMPLETE
295,-0.0016559721242364045,2025-12-08 13:59:49.735835,2025-12-08 13:59:51.119739,0 days 00:00:01.383904,0.0074351590171555975,0.9096769008041102,extensive,final,elastic,pca_block,True,COMPLETE
296,-0.0016559721242364045,2025-12-08 13:59:51.119739,2025-12-08 13:59:52.868455,0 days 00:00:01.748716,0.033248814320446546,0.2554642842138591,extensive,final,elastic,pca_block,True,COMPLETE
297,-0.0016559721242364045,2025-12-08 13:59:52.868455,2025-12-08 13:59:54.355927,0 days 00:00:01.487472,0.07440903818656028,0.9492651762559715,extensive,final,elastic,pca_block,True,COMPLETE
298,-0.0016559721242364045,2025-12-08 13:59:54.356432,2025-12-08 13:59:55.787215,0 days 00:00:01.430783,0.002554795978714665,0.5318177578253251,extensive,final,elastic,pca_block,True,COMPLETE
299,-0.0016559721242364045,2025-12-08 13:59:55.787764,2025-12-08 13:59:57.299983,0 days 00:00:01.512219,0.042506070435031795,0.07326937840691733,extensive,final,elastic,pca_block,True,COMPLETE
