number,value,datetime_start,datetime_complete,duration,params_xgb_colsample_bytree,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_min_child_weight,params_xgb_n_estimators,params_xgb_reg_alpha,params_xgb_reg_lambda,params_xgb_subsample,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
92,-0.0015846896346050816,2025-12-08 13:59:09.266479,2025-12-08 13:59:26.985775,0 days 00:00:17.719296,0.7246768857697397,0.031166918887995956,4,12,1708,1.8144801594933522,0.4372631478201533,0.6512045369419559,extensive,final,xgb,,False,COMPLETE
93,-0.0027778483820914968,2025-12-08 13:59:26.986780,2025-12-08 13:59:50.917536,0 days 00:00:23.930756,0.6527518734072129,0.02761706477215748,4,5,2207,1.4581374888040344,0.34773711007036934,0.6945758716271213,extensive,final,xgb,,False,COMPLETE
94,-0.0016729412930143184,2025-12-08 13:59:50.918011,2025-12-08 14:00:13.801595,0 days 00:00:22.883584,0.6238662268279712,0.04718612223115486,5,3,2432,1.943250616819277,0.5738240178877553,0.7257450260220705,extensive,final,xgb,,False,COMPLETE
95,-0.0013165045212521302,2025-12-08 14:00:13.802216,2025-12-08 14:00:34.741940,0 days 00:00:20.939724,0.6766257159426655,0.03594852897118051,3,5,2037,1.6812884065703504,0.15240945806451547,0.6743889021953602,extensive,final,xgb,,False,COMPLETE
96,-0.001715679757430329,2025-12-08 14:00:34.743447,2025-12-08 14:00:46.070680,0 days 00:00:11.327233,0.7042274205104604,0.03930596336117504,3,7,977,1.7487068218526143,0.2242193737182017,0.7386252944407916,extensive,final,xgb,,False,COMPLETE
97,-0.004147999971330048,2025-12-08 14:00:46.071864,2025-12-08 14:01:04.609649,0 days 00:00:18.537785,0.6754803242326263,0.0366464538628875,3,5,1569,1.3821883640590233,1.186483528548186,0.6770440920984183,extensive,final,xgb,,False,COMPLETE
98,-0.010884302136171678,2025-12-08 14:01:04.610827,2025-12-08 14:01:27.556483,0 days 00:00:22.945656,0.605710224496694,0.033711462240350897,3,4,1911,1.2335289457010332,0.10599628575359883,0.7881488021516779,extensive,final,xgb,,False,COMPLETE
99,-0.0016559721404409238,2025-12-08 14:01:27.558692,2025-12-08 14:01:45.548614,0 days 00:00:17.989922,0.6334031054867533,0.02195448113564354,3,2,1818,2.0821385825612353,1.8192516411152788,0.6660099065278254,extensive,final,xgb,,False,COMPLETE
100,-0.0016426236308516955,2025-12-08 14:01:45.550624,2025-12-08 14:02:08.592817,0 days 00:00:23.042193,0.7366591393334236,0.02538883416140099,4,5,2343,1.9292419628925543,0.1343297749134869,0.8963488193264236,extensive,final,xgb,,False,COMPLETE
101,-0.0016126665758333658,2025-12-08 14:02:08.594341,2025-12-08 14:02:30.580154,0 days 00:00:21.985813,0.6499707658273777,0.03060459323241079,4,6,2093,1.6198982865166272,1.04908181989632,0.6415768725053432,extensive,final,xgb,,False,COMPLETE
102,-0.0014516436439671043,2025-12-08 14:02:30.581242,2025-12-08 14:02:51.341647,0 days 00:00:20.760405,0.6668402781796273,0.02915309259658082,4,4,2018,1.6535842661325693,0.17402511350510783,0.6228044348189978,extensive,final,xgb,,False,COMPLETE
103,-0.001559627418767991,2025-12-08 14:02:51.344526,2025-12-08 14:03:11.817411,0 days 00:00:20.472885,0.6814710485637165,0.03533283542658531,4,4,1991,1.7410954930037474,0.10318842633693547,0.5767981609128596,extensive,final,xgb,,False,COMPLETE
104,-0.00229559142978449,2025-12-08 14:03:11.817411,2025-12-08 14:03:30.096560,0 days 00:00:18.279149,0.7149729548115211,0.039855621519338524,3,4,1642,1.4989158073766782,0.17831939378654796,0.6210039171154811,extensive,final,xgb,,False,COMPLETE
105,-0.0016335993996744829,2025-12-08 14:03:30.098730,2025-12-08 14:03:37.729502,0 days 00:00:07.630772,0.6913381687219511,0.026889301060761896,5,3,502,1.8537451846810493,0.8743362776614598,0.5949835839258152,extensive,final,xgb,,False,COMPLETE
106,-0.010118225595859657,2025-12-08 14:03:37.730507,2025-12-08 14:04:04.365036,0 days 00:00:26.634529,0.6689165653204509,0.04491047073819831,6,2,2172,1.3095879757937696,0.2622810451799397,0.6893750132747221,extensive,final,xgb,,False,COMPLETE
107,-0.0016559721404409238,2025-12-08 14:04:04.367213,2025-12-08 14:04:16.256248,0 days 00:00:11.889035,0.6414422326724016,0.023338237090464443,4,5,1085,2.2528675280845647,0.1450920706903125,0.6549319629486351,extensive,final,xgb,,False,COMPLETE
108,-0.0016559721404409238,2025-12-08 14:04:16.256248,2025-12-08 14:04:25.348950,0 days 00:00:09.092702,0.6121148290881254,0.01907805532528054,3,3,686,2.0339504658134517,0.1860788173530763,0.7054060227622441,extensive,final,xgb,,False,COMPLETE
109,-0.0016559721404409238,2025-12-08 14:04:25.349724,2025-12-08 14:04:47.802823,0 days 00:00:22.453099,0.8546175562603252,0.03126903113092021,4,4,2301,4.277877157495575,1.1009611046644248,0.6071349306503515,extensive,final,xgb,,False,COMPLETE
110,-0.0075213268577811005,2025-12-08 14:04:47.803870,2025-12-08 14:05:18.353148,0 days 00:00:30.549278,0.424957228081122,0.007276017288328256,5,1,1915,1.0842390301063594,1.6073747386160304,0.669234104673735,extensive,final,xgb,,False,COMPLETE
111,-0.001712177968798782,2025-12-08 14:05:18.355156,2025-12-08 14:05:39.254006,0 days 00:00:20.898850,0.6558834404148187,0.0281402983131704,4,6,2021,1.6729694115632212,0.6828524978476049,0.6325280597861095,extensive,final,xgb,,False,COMPLETE
112,-0.0014736450897231412,2025-12-08 14:05:39.257528,2025-12-08 14:06:00.890396,0 days 00:00:21.632868,0.6646067411972091,0.015258402679862351,4,3,2064,1.5938206674107898,1.3051668789342847,0.6413112011450725,extensive,final,xgb,,False,COMPLETE
113,-0.0018174250239579859,2025-12-08 14:06:00.891396,2025-12-08 14:06:35.676749,0 days 00:00:34.785353,0.6859795770228427,0.015783486890980015,4,3,3556,1.529654738327619,1.3408030715894808,0.6165516555227939,extensive,final,xgb,,False,COMPLETE
114,-0.0019921590232643283,2025-12-08 14:06:35.677817,2025-12-08 14:06:56.305554,0 days 00:00:20.627737,0.7000423192225211,0.013213005822726916,4,3,1779,1.4201903645944753,1.243258284434915,0.5870657967669393,extensive,final,xgb,,False,COMPLETE
115,-0.0015510860530876986,2025-12-08 14:06:56.306560,2025-12-08 14:07:19.096830,0 days 00:00:22.790270,0.6342294804715397,0.021389995697311946,3,2,2456,1.7715152419066986,0.11589803711674113,0.5681475530866565,extensive,final,xgb,,False,COMPLETE
116,-0.0018623923259131943,2025-12-08 14:07:19.097598,2025-12-08 14:07:35.489675,0 days 00:00:16.392077,0.6691861900378508,0.02455874437718262,4,4,1448,1.5678219083892748,2.0057633044202823,0.6487530555457135,extensive,final,xgb,,False,COMPLETE
117,-0.0016174762514868934,2025-12-08 14:07:35.490675,2025-12-08 14:07:45.576945,0 days 00:00:10.086270,0.627728653827239,0.033217866149589055,6,5,843,1.8642356732398,0.16676449223720352,0.6274351430047417,extensive,final,xgb,,False,COMPLETE
118,-0.004912188485425258,2025-12-08 14:07:45.577683,2025-12-08 14:08:13.694418,0 days 00:00:28.116735,0.6485272789355954,0.010125075683145187,5,1,1872,1.2314531614118294,2.355811884480945,0.6855959642659736,extensive,final,xgb,,False,COMPLETE
119,-0.0014125590262676162,2025-12-08 14:08:13.696441,2025-12-08 14:08:35.497155,0 days 00:00:21.800714,0.672699947613526,0.01797896215413437,4,2,2185,1.688860805734702,0.8273474283341953,0.6004967586284965,extensive,final,xgb,,False,COMPLETE
120,-0.0016397263798773043,2025-12-08 14:08:35.498391,2025-12-08 14:08:56.801199,0 days 00:00:21.302808,0.6587706810262997,0.014841159121166838,3,2,2188,1.711458494365358,0.8556288272472532,0.7508769500868291,extensive,final,xgb,,False,COMPLETE
121,-0.0027947102192155495,2025-12-08 14:08:56.801199,2025-12-08 14:09:20.912919,0 days 00:00:24.111720,0.6781081133763937,0.017346479891361795,4,4,2103,1.402134626961707,0.976515154889305,0.6061184390952072,extensive,final,xgb,,False,COMPLETE
122,-0.0015388591444656468,2025-12-08 14:09:20.914430,2025-12-08 14:09:44.184613,0 days 00:00:23.270183,0.7095839237269291,0.01860585591104892,4,2,2300,1.6245606717844345,0.789995212351089,0.5983466589243531,extensive,final,xgb,,False,COMPLETE
123,-0.0016474533141268566,2025-12-08 14:09:44.185752,2025-12-08 14:09:57.570663,0 days 00:00:13.384911,0.643793347039203,0.02051555478410213,4,3,1226,1.9230204830305246,1.4112279569119304,0.7160968323332504,extensive,final,xgb,,False,COMPLETE
124,-0.0016073307927702007,2025-12-08 14:09:57.571665,2025-12-08 14:10:17.636787,0 days 00:00:20.065122,0.6879254251708206,0.012520729969910186,4,1,1979,1.7887569864222144,1.6006078397841408,0.6570968821009135,extensive,final,xgb,,False,COMPLETE
125,-0.0025698498208699037,2025-12-08 14:10:17.637820,2025-12-08 14:10:40.459957,0 days 00:00:22.822137,0.6675166657633522,0.025951473372248915,4,3,2053,1.4723126155573059,0.6128881898237396,0.6422660916547295,extensive,final,xgb,,False,COMPLETE
126,-0.002101098907677771,2025-12-08 14:10:40.461462,2025-12-08 14:11:06.384632,0 days 00:00:25.923170,0.6261048427677431,0.04967366226960318,4,4,2619,1.5972512410911788,1.1837010319469436,0.6722087869678671,extensive,final,xgb,,False,COMPLETE
127,-0.006757973277544682,2025-12-08 14:11:06.385643,2025-12-08 14:11:31.509333,0 days 00:00:25.123690,0.5888009532987698,0.041540640613365674,5,2,2235,1.3348541528092732,0.9663859474546593,0.5564092359808724,extensive,final,xgb,,False,COMPLETE
128,-0.0016559721404409238,2025-12-08 14:11:31.511419,2025-12-08 14:11:48.077630,0 days 00:00:16.566211,0.6159432991366846,0.03542357938982209,3,3,1667,2.019913046736892,0.7350851574224844,0.5806795261929262,extensive,final,xgb,,False,COMPLETE
129,-0.0016559721404409238,2025-12-08 14:11:48.078841,2025-12-08 14:12:05.699538,0 days 00:00:17.620697,0.3108076114976575,0.023626161614643905,5,5,1938,2.139778246370128,1.0487324785900363,0.5321734575004353,extensive,final,xgb,,False,COMPLETE
130,-0.0016065711122176622,2025-12-08 14:12:05.701190,2025-12-08 14:12:24.407976,0 days 00:00:18.706786,0.6994040057574082,0.015239402406227844,4,19,1768,1.6786758156382062,1.4776841069480184,0.62541552911325,extensive,final,xgb,,False,COMPLETE
131,-0.001569794675407521,2025-12-08 14:12:24.407976,2025-12-08 14:12:46.041184,0 days 00:00:21.633208,0.6593575074604745,0.029629549285825296,4,14,2058,1.5976287162634244,0.3918225864711179,0.6403517434998236,extensive,final,xgb,,False,COMPLETE
132,-0.0015533821847659723,2025-12-08 14:12:46.041184,2025-12-08 14:13:07.042809,0 days 00:00:21.001625,0.6749593593452075,0.029546410029413474,4,17,2128,1.727789328366396,0.4698628451776776,0.6115662696532723,extensive,final,xgb,,False,COMPLETE
133,-0.001635179848591924,2025-12-08 14:13:07.044815,2025-12-08 14:13:25.616930,0 days 00:00:18.572115,0.6581723119189338,0.037898919786497634,4,18,1852,1.8338648843857144,0.5039033674476463,0.6358024932203646,extensive,final,xgb,,False,COMPLETE
134,-0.0026889179954570444,2025-12-08 14:13:25.618179,2025-12-08 14:13:48.647327,0 days 00:00:23.029148,0.6427638669062175,0.032797147306501205,4,10,2185,1.5287479112185263,0.3357846126322905,0.6565481235987307,extensive,final,xgb,,False,COMPLETE
135,-0.0016559721404409238,2025-12-08 14:13:48.649128,2025-12-08 14:14:10.949735,0 days 00:00:22.300607,0.719964534150542,0.02766790237535051,6,3,2394,1.9599984465695337,0.30044234801161207,0.5992459153341637,extensive,final,xgb,,False,COMPLETE
136,-0.0013315700558017562,2025-12-08 14:14:10.950784,2025-12-08 14:14:31.465009,0 days 00:00:20.514225,0.6048901801820084,0.017067380533589395,4,5,2016,1.663421343400765,0.20542548543935896,0.6983545470693125,extensive,final,xgb,,False,COMPLETE
137,-0.002728342653192476,2025-12-08 14:14:31.465009,2025-12-08 14:14:54.099332,0 days 00:00:22.634323,0.6111858637211525,0.017408119016207747,3,6,2003,1.4108308051511425,0.21219696114041806,0.6985362012764221,extensive,final,xgb,,False,COMPLETE
138,-0.0066734081943747485,2025-12-08 14:14:54.100336,2025-12-08 14:15:09.189040,0 days 00:00:15.088704,0.5748765759687067,0.01950621894469118,4,5,929,1.1683896074597278,0.16148992718945993,0.6854556560367508,extensive,final,xgb,,False,COMPLETE
139,-0.001639829477746435,2025-12-08 14:15:09.190091,2025-12-08 14:15:31.317796,0 days 00:00:22.127705,0.5998369753193585,0.016618655986488314,5,4,2268,1.7749336626538932,0.12464466995353748,0.7287596095075639,extensive,final,xgb,,False,COMPLETE
140,-0.0016559721404409238,2025-12-08 14:15:31.318881,2025-12-08 14:15:49.541469,0 days 00:00:18.222588,0.6340993821184809,0.02191982231244202,4,7,1938,3.481995164394513,1.314800756297339,0.7078877869334509,extensive,final,xgb,,False,COMPLETE
141,-0.0014233035709965518,2025-12-08 14:15:49.542553,2025-12-08 14:16:10.837224,0 days 00:00:21.294671,0.6671764138817219,0.02583546277201083,4,5,2074,1.6294495092331351,0.14213213334471822,0.6698666443030743,extensive,final,xgb,,False,COMPLETE
142,-0.0013052496721278246,2025-12-08 14:16:10.837727,2025-12-08 14:16:32.763884,0 days 00:00:21.926157,0.6842103550243152,0.02514094843208056,4,5,2153,1.6530388472270716,0.18968752157741461,0.6716613603413462,extensive,final,xgb,,False,COMPLETE
143,-0.0012989901584667951,2025-12-08 14:16:32.765410,2025-12-08 14:16:54.578076,0 days 00:00:21.812666,0.6958614214985928,0.020540221068932104,4,6,2115,1.6790219894159968,0.15137649285188498,0.6768438025168215,extensive,final,xgb,,False,COMPLETE
144,-0.0016554459593018933,2025-12-08 14:16:54.579194,2025-12-08 14:17:16.455744,0 days 00:00:21.876550,0.6947490278113803,0.018365707169493015,4,5,2135,1.671710073612702,0.15351587243921636,0.6521480709402344,extensive,final,xgb,,False,COMPLETE
145,-0.0015642290482208814,2025-12-08 14:17:16.455744,2025-12-08 14:17:38.409679,0 days 00:00:21.953935,0.6839232820127392,0.020930171922531757,4,5,2315,1.8653342190180424,0.19140103828855798,0.6804632309089439,extensive,final,xgb,,False,COMPLETE
146,-0.0028752030609451675,2025-12-08 14:17:38.409679,2025-12-08 14:18:06.681653,0 days 00:00:28.271974,0.7044209719562797,0.023046712660660242,9,6,2214,1.4592356811111984,0.14191286979623316,0.670539443924852,extensive,final,xgb,,False,COMPLETE
147,-0.0019074353723557518,2025-12-08 14:18:06.682822,2025-12-08 14:18:29.845829,0 days 00:00:23.163007,0.6732502656351406,0.013766368226899832,4,6,2066,1.5190223995019252,0.17046019953096675,0.694414699045657,extensive,final,xgb,,False,COMPLETE
148,-0.0015034612420739741,2025-12-08 14:18:29.846834,2025-12-08 14:18:53.822167,0 days 00:00:23.975333,0.655796912677112,0.0194905531574078,4,5,2487,1.7837846687083114,0.2025174493387136,0.6634331014327584,extensive,final,xgb,,False,COMPLETE
149,-0.005809253495636583,2025-12-08 14:18:53.823671,2025-12-08 14:19:21.781911,0 days 00:00:27.958240,0.7317346229718057,0.024545348884782246,4,4,2349,1.3212822819256314,0.22800323835428396,0.7077988949427856,extensive,final,xgb,,False,COMPLETE
