number,value,datetime_start,datetime_complete,duration,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
171,-3764.1782240356783,2025-12-08 12:27:14.888825,2025-12-08 12:27:16.228979,0 days 00:00:01.340154,extensive,final,ols,pca_only,True,COMPLETE
172,-3147.5187383047705,2025-12-08 12:27:16.233494,2025-12-08 12:27:17.564552,0 days 00:00:01.331058,extensive,final,ols,pca_only,True,COMPLETE
173,-4582.951776534398,2025-12-08 12:27:17.564552,2025-12-08 12:27:18.903943,0 days 00:00:01.339391,extensive,final,ols,pca_only,True,COMPLETE
174,-4023.127455216871,2025-12-08 12:27:18.903943,2025-12-08 12:27:20.306314,0 days 00:00:01.402371,extensive,final,ols,pca_only,True,COMPLETE
175,-4336.661377696919,2025-12-08 12:27:20.306314,2025-12-08 12:27:21.809972,0 days 00:00:01.503658,extensive,final,ols,pca_only,True,COMPLETE
176,-3992.0683287558873,2025-12-08 12:27:21.809972,2025-12-08 12:27:23.231349,0 days 00:00:01.421377,extensive,final,ols,pca_only,True,COMPLETE
177,-4316.101823930934,2025-12-08 12:27:23.233943,2025-12-08 12:27:24.699676,0 days 00:00:01.465733,extensive,final,ols,pca_only,True,COMPLETE
178,-4072.763101387074,2025-12-08 12:27:24.699676,2025-12-08 12:27:26.164430,0 days 00:00:01.464754,extensive,final,ols,pca_only,True,COMPLETE
179,-3776.2602256087953,2025-12-08 12:27:26.164430,2025-12-08 12:27:27.731369,0 days 00:00:01.566939,extensive,final,ols,pca_only,True,COMPLETE
180,-3942.9095088355207,2025-12-08 12:27:27.731369,2025-12-08 12:27:29.228173,0 days 00:00:01.496804,extensive,final,ols,pca_only,True,COMPLETE
181,-3960.446307163357,2025-12-08 12:27:29.228173,2025-12-08 12:27:30.779108,0 days 00:00:01.550935,extensive,final,ols,pca_only,True,COMPLETE
182,-3754.253671820297,2025-12-08 12:27:30.779108,2025-12-08 12:27:32.216353,0 days 00:00:01.437245,extensive,final,ols,pca_only,True,COMPLETE
183,-3946.1162981986017,2025-12-08 12:27:32.216863,2025-12-08 12:27:33.598577,0 days 00:00:01.381714,extensive,final,ols,pca_only,True,COMPLETE
184,-4070.276326521329,2025-12-08 12:27:33.598577,2025-12-08 12:27:34.970300,0 days 00:00:01.371723,extensive,final,ols,pca_only,True,COMPLETE
185,-3862.5382540727137,2025-12-08 12:27:34.970300,2025-12-08 12:27:36.434488,0 days 00:00:01.464188,extensive,final,ols,pca_only,True,COMPLETE
186,-3777.696386589983,2025-12-08 12:27:36.434488,2025-12-08 12:27:37.843261,0 days 00:00:01.408773,extensive,final,ols,pca_only,True,COMPLETE
187,-3882.643124506006,2025-12-08 12:27:37.843261,2025-12-08 12:27:39.261567,0 days 00:00:01.418306,extensive,final,ols,pca_only,True,COMPLETE
188,-3929.8198681251492,2025-12-08 12:27:39.261567,2025-12-08 12:27:40.651327,0 days 00:00:01.389760,extensive,final,ols,pca_only,True,COMPLETE
189,-4120.719900632106,2025-12-08 12:27:40.652411,2025-12-08 12:27:42.069839,0 days 00:00:01.417428,extensive,final,ols,pca_only,True,COMPLETE
190,-3867.8662351543244,2025-12-08 12:27:42.069839,2025-12-08 12:27:43.486480,0 days 00:00:01.416641,extensive,final,ols,pca_only,True,COMPLETE
191,-3113.807607278113,2025-12-08 12:27:43.486480,2025-12-08 12:27:44.943512,0 days 00:00:01.457032,extensive,final,ols,pca_only,True,COMPLETE
192,-4079.840255650719,2025-12-08 12:27:44.943512,2025-12-08 12:27:46.340424,0 days 00:00:01.396912,extensive,final,ols,pca_only,True,COMPLETE
193,-3723.163835393467,2025-12-08 12:27:46.340424,2025-12-08 12:27:47.827309,0 days 00:00:01.486885,extensive,final,ols,pca_only,True,COMPLETE
194,-3864.6653467195206,2025-12-08 12:27:47.827309,2025-12-08 12:27:49.216572,0 days 00:00:01.389263,extensive,final,ols,pca_only,True,COMPLETE
195,-3900.5634864758067,2025-12-08 12:27:49.216572,2025-12-08 12:27:50.668006,0 days 00:00:01.451434,extensive,final,ols,pca_only,True,COMPLETE
196,-3151.941383226511,2025-12-08 12:27:50.668631,2025-12-08 12:27:52.053853,0 days 00:00:01.385222,extensive,final,ols,pca_only,True,COMPLETE
197,-3930.3522524010987,2025-12-08 12:27:52.053853,2025-12-08 12:27:53.449482,0 days 00:00:01.395629,extensive,final,ols,pca_only,True,COMPLETE
198,-3909.6573773958185,2025-12-08 12:27:53.449482,2025-12-08 12:27:54.873531,0 days 00:00:01.424049,extensive,final,ols,pca_only,True,COMPLETE
199,-3884.0375027543027,2025-12-08 12:27:54.873531,2025-12-08 12:27:56.308531,0 days 00:00:01.435000,extensive,final,ols,pca_only,True,COMPLETE
200,-4095.492367417734,2025-12-08 12:27:56.308531,2025-12-08 12:27:57.781002,0 days 00:00:01.472471,extensive,final,ols,pca_only,True,COMPLETE
201,-4234.57506704651,2025-12-08 12:27:57.781002,2025-12-08 12:27:59.199235,0 days 00:00:01.418233,extensive,final,ols,pca_only,True,COMPLETE
202,-4267.457691087738,2025-12-08 12:27:59.199235,2025-12-08 12:28:00.618401,0 days 00:00:01.419166,extensive,final,ols,pca_only,True,COMPLETE
203,-3719.479541248466,2025-12-08 12:28:00.618401,2025-12-08 12:28:02.067041,0 days 00:00:01.448640,extensive,final,ols,pca_only,True,COMPLETE
204,-3959.8407248963817,2025-12-08 12:28:02.068043,2025-12-08 12:28:03.486652,0 days 00:00:01.418609,extensive,final,ols,pca_only,True,COMPLETE
205,-4619.411955372892,2025-12-08 12:28:03.486652,2025-12-08 12:28:04.873981,0 days 00:00:01.387329,extensive,final,ols,pca_only,True,COMPLETE
206,-4026.4868965239634,2025-12-08 12:28:04.873981,2025-12-08 12:28:06.278103,0 days 00:00:01.404122,extensive,final,ols,pca_only,True,COMPLETE
207,-4373.065571113832,2025-12-08 12:28:06.278103,2025-12-08 12:28:07.620590,0 days 00:00:01.342487,extensive,final,ols,pca_only,True,COMPLETE
208,-3851.8674851220385,2025-12-08 12:28:07.621594,2025-12-08 12:28:08.987200,0 days 00:00:01.365606,extensive,final,ols,pca_only,True,COMPLETE
209,-4009.680832015987,2025-12-08 12:28:08.987871,2025-12-08 12:28:10.384840,0 days 00:00:01.396969,extensive,final,ols,pca_only,True,COMPLETE
210,-4010.1977737649177,2025-12-08 12:28:10.386422,2025-12-08 12:28:11.860453,0 days 00:00:01.474031,extensive,final,ols,pca_only,True,COMPLETE
211,-2689.600550075115,2025-12-08 12:28:11.860453,2025-12-08 12:28:13.246780,0 days 00:00:01.386327,extensive,final,ols,pca_only,True,COMPLETE
212,-4202.930844565259,2025-12-08 12:28:13.246780,2025-12-08 12:28:14.588511,0 days 00:00:01.341731,extensive,final,ols,pca_only,True,COMPLETE
213,-3154.19585128914,2025-12-08 12:28:14.588511,2025-12-08 12:28:16.020446,0 days 00:00:01.431935,extensive,final,ols,pca_only,True,COMPLETE
214,-4577.835937441811,2025-12-08 12:28:16.020446,2025-12-08 12:28:17.455696,0 days 00:00:01.435250,extensive,final,ols,pca_only,True,COMPLETE
215,-4012.976468295543,2025-12-08 12:28:17.455696,2025-12-08 12:28:18.868245,0 days 00:00:01.412549,extensive,final,ols,pca_only,True,COMPLETE
216,-3839.2370693824773,2025-12-08 12:28:18.868245,2025-12-08 12:28:20.373020,0 days 00:00:01.504775,extensive,final,ols,pca_only,True,COMPLETE
217,-3754.4018412657956,2025-12-08 12:28:20.373020,2025-12-08 12:28:21.781082,0 days 00:00:01.408062,extensive,final,ols,pca_only,True,COMPLETE
218,-3979.4578416733148,2025-12-08 12:28:21.781082,2025-12-08 12:28:23.184012,0 days 00:00:01.402930,extensive,final,ols,pca_only,True,COMPLETE
219,-4603.479044245228,2025-12-08 12:28:23.185016,2025-12-08 12:28:24.604261,0 days 00:00:01.419245,extensive,final,ols,pca_only,True,COMPLETE
220,-3959.901377119982,2025-12-08 12:28:24.605386,2025-12-08 12:28:26.006057,0 days 00:00:01.400671,extensive,final,ols,pca_only,True,COMPLETE
221,-4072.0330984038137,2025-12-08 12:28:26.006057,2025-12-08 12:28:27.401695,0 days 00:00:01.395638,extensive,final,ols,pca_only,True,COMPLETE
222,-4164.592427394046,2025-12-08 12:28:27.401695,2025-12-08 12:28:28.812869,0 days 00:00:01.411174,extensive,final,ols,pca_only,True,COMPLETE
223,-4529.7286702620995,2025-12-08 12:28:28.812869,2025-12-08 12:28:30.200307,0 days 00:00:01.387438,extensive,final,ols,pca_only,True,COMPLETE
224,-3827.5250369853834,2025-12-08 12:28:30.200307,2025-12-08 12:28:31.555712,0 days 00:00:01.355405,extensive,final,ols,pca_only,True,COMPLETE
225,-4073.429913844911,2025-12-08 12:28:31.556048,2025-12-08 12:28:32.922582,0 days 00:00:01.366534,extensive,final,ols,pca_only,True,COMPLETE
226,-3410.1112460874406,2025-12-08 12:28:32.922582,2025-12-08 12:28:34.315977,0 days 00:00:01.393395,extensive,final,ols,pca_only,True,COMPLETE
227,-3849.1588644759945,2025-12-08 12:28:34.315977,2025-12-08 12:28:35.734353,0 days 00:00:01.418376,extensive,final,ols,pca_only,True,COMPLETE
228,-3860.916202176766,2025-12-08 12:28:35.734353,2025-12-08 12:28:37.121752,0 days 00:00:01.387399,extensive,final,ols,pca_only,True,COMPLETE
229,-3931.627030033014,2025-12-08 12:28:37.121752,2025-12-08 12:28:38.506663,0 days 00:00:01.384911,extensive,final,ols,pca_only,True,COMPLETE
230,-3355.641004079636,2025-12-08 12:28:38.506663,2025-12-08 12:28:39.922884,0 days 00:00:01.416221,extensive,final,ols,pca_only,True,COMPLETE
231,-3856.163287693547,2025-12-08 12:28:39.922884,2025-12-08 12:28:41.326558,0 days 00:00:01.403674,extensive,final,ols,pca_only,True,COMPLETE
232,-4635.680751031261,2025-12-08 12:28:41.326558,2025-12-08 12:28:42.781589,0 days 00:00:01.455031,extensive,final,ols,pca_only,True,COMPLETE
233,-3780.9299873697278,2025-12-08 12:28:42.781589,2025-12-08 12:28:44.186287,0 days 00:00:01.404698,extensive,final,ols,pca_only,True,COMPLETE
234,-3956.7644224204214,2025-12-08 12:28:44.186287,2025-12-08 12:28:45.573370,0 days 00:00:01.387083,extensive,final,ols,pca_only,True,COMPLETE
235,-4041.74661867939,2025-12-08 12:28:45.574374,2025-12-08 12:28:46.963394,0 days 00:00:01.389020,extensive,final,ols,pca_only,True,COMPLETE
236,-3987.2715026602486,2025-12-08 12:28:46.964409,2025-12-08 12:28:48.357386,0 days 00:00:01.392977,extensive,final,ols,pca_only,True,COMPLETE
237,-3650.820637101367,2025-12-08 12:28:48.357386,2025-12-08 12:28:49.751779,0 days 00:00:01.394393,extensive,final,ols,pca_only,True,COMPLETE
238,-3403.4226752762174,2025-12-08 12:28:49.751779,2025-12-08 12:28:51.107629,0 days 00:00:01.355850,extensive,final,ols,pca_only,True,COMPLETE
239,-4009.6171799589715,2025-12-08 12:28:51.107629,2025-12-08 12:28:52.489353,0 days 00:00:01.381724,extensive,final,ols,pca_only,True,COMPLETE
240,-4349.920327952067,2025-12-08 12:28:52.489353,2025-12-08 12:28:53.854531,0 days 00:00:01.365178,extensive,final,ols,pca_only,True,COMPLETE
241,-3823.5549466956068,2025-12-08 12:28:53.854531,2025-12-08 12:28:55.250064,0 days 00:00:01.395533,extensive,final,ols,pca_only,True,COMPLETE
242,-3986.208914072888,2025-12-08 12:28:55.250064,2025-12-08 12:28:56.624559,0 days 00:00:01.374495,extensive,final,ols,pca_only,True,COMPLETE
243,-3708.657503494755,2025-12-08 12:28:56.624559,2025-12-08 12:28:57.989833,0 days 00:00:01.365274,extensive,final,ols,pca_only,True,COMPLETE
244,-3960.4743843960828,2025-12-08 12:28:57.989833,2025-12-08 12:28:59.421706,0 days 00:00:01.431873,extensive,final,ols,pca_only,True,COMPLETE
245,-3562.8116815622693,2025-12-08 12:28:59.421706,2025-12-08 12:29:00.864671,0 days 00:00:01.442965,extensive,final,ols,pca_only,True,COMPLETE
246,-3843.6888829075547,2025-12-08 12:29:00.864671,2025-12-08 12:29:02.250749,0 days 00:00:01.386078,extensive,final,ols,pca_only,True,COMPLETE
247,-3886.5111794105264,2025-12-08 12:29:02.250749,2025-12-08 12:29:03.640264,0 days 00:00:01.389515,extensive,final,ols,pca_only,True,COMPLETE
248,-3739.448432693243,2025-12-08 12:29:03.640264,2025-12-08 12:29:04.973672,0 days 00:00:01.333408,extensive,final,ols,pca_only,True,COMPLETE
249,-4370.967893649419,2025-12-08 12:29:04.974866,2025-12-08 12:29:06.376754,0 days 00:00:01.401888,extensive,final,ols,pca_only,True,COMPLETE
250,-3831.171765811447,2025-12-08 12:29:06.376754,2025-12-08 12:29:07.785207,0 days 00:00:01.408453,extensive,final,ols,pca_only,True,COMPLETE
251,-3939.821178270519,2025-12-08 12:29:07.785965,2025-12-08 12:29:09.057247,0 days 00:00:01.271282,extensive,final,ols,pca_only,True,COMPLETE
252,-4248.4495554261875,2025-12-08 12:29:09.058315,2025-12-08 12:29:10.431509,0 days 00:00:01.373194,extensive,final,ols,pca_only,True,COMPLETE
253,-3943.3309409377475,2025-12-08 12:29:10.431509,2025-12-08 12:29:11.840453,0 days 00:00:01.408944,extensive,final,ols,pca_only,True,COMPLETE
254,-3636.3571630520582,2025-12-08 12:29:11.840453,2025-12-08 12:29:13.235431,0 days 00:00:01.394978,extensive,final,ols,pca_only,True,COMPLETE
255,-3376.125999802325,2025-12-08 12:29:13.236433,2025-12-08 12:29:14.689382,0 days 00:00:01.452949,extensive,final,ols,pca_only,True,COMPLETE
256,-5110.212703604495,2025-12-08 12:29:14.690383,2025-12-08 12:29:16.075493,0 days 00:00:01.385110,extensive,final,ols,pca_only,True,COMPLETE
257,-4085.6688266204383,2025-12-08 12:29:16.076743,2025-12-08 12:29:17.524710,0 days 00:00:01.447967,extensive,final,ols,pca_only,True,COMPLETE
258,-3852.284436912663,2025-12-08 12:29:17.525289,2025-12-08 12:29:18.929895,0 days 00:00:01.404606,extensive,final,ols,pca_only,True,COMPLETE
259,-3882.1805928421018,2025-12-08 12:29:18.929895,2025-12-08 12:29:20.403614,0 days 00:00:01.473719,extensive,final,ols,pca_only,True,COMPLETE
260,-3860.6796180165024,2025-12-08 12:29:20.404617,2025-12-08 12:29:21.816950,0 days 00:00:01.412333,extensive,final,ols,pca_only,True,COMPLETE
261,-4146.771085397054,2025-12-08 12:29:21.816950,2025-12-08 12:29:23.219966,0 days 00:00:01.403016,extensive,final,ols,pca_only,True,COMPLETE
262,-3925.7768038501454,2025-12-08 12:29:23.219966,2025-12-08 12:29:24.625235,0 days 00:00:01.405269,extensive,final,ols,pca_only,True,COMPLETE
263,-3429.4686712740336,2025-12-08 12:29:24.625235,2025-12-08 12:29:26.123191,0 days 00:00:01.497956,extensive,final,ols,pca_only,True,COMPLETE
264,-3987.7315114741523,2025-12-08 12:29:26.124193,2025-12-08 12:29:27.523664,0 days 00:00:01.399471,extensive,final,ols,pca_only,True,COMPLETE
265,-3141.082041048197,2025-12-08 12:29:27.524667,2025-12-08 12:29:28.901415,0 days 00:00:01.376748,extensive,final,ols,pca_only,True,COMPLETE
266,-3950.9571215057535,2025-12-08 12:29:28.901415,2025-12-08 12:29:30.314508,0 days 00:00:01.413093,extensive,final,ols,pca_only,True,COMPLETE
267,-3771.8778810263125,2025-12-08 12:29:30.314508,2025-12-08 12:29:31.722296,0 days 00:00:01.407788,extensive,final,ols,pca_only,True,COMPLETE
268,-3835.4053318645424,2025-12-08 12:29:31.722296,2025-12-08 12:29:33.075534,0 days 00:00:01.353238,extensive,final,ols,pca_only,True,COMPLETE
269,-3555.9960680049408,2025-12-08 12:29:33.075534,2025-12-08 12:29:34.509202,0 days 00:00:01.433668,extensive,final,ols,pca_only,True,COMPLETE
270,-3659.078199774714,2025-12-08 12:29:34.509941,2025-12-08 12:29:35.867547,0 days 00:00:01.357606,extensive,final,ols,pca_only,True,COMPLETE
271,-3548.599333622684,2025-12-08 12:29:35.867547,2025-12-08 12:29:37.293027,0 days 00:00:01.425480,extensive,final,ols,pca_only,True,COMPLETE
272,-3531.9398474968507,2025-12-08 12:29:37.293027,2025-12-08 12:29:38.692108,0 days 00:00:01.399081,extensive,final,ols,pca_only,True,COMPLETE
273,-3993.815724729549,2025-12-08 12:29:38.692594,2025-12-08 12:29:40.060266,0 days 00:00:01.367672,extensive,final,ols,pca_only,True,COMPLETE
274,-3750.738454618964,2025-12-08 12:29:40.060266,2025-12-08 12:29:41.458210,0 days 00:00:01.397944,extensive,final,ols,pca_only,True,COMPLETE
275,-3805.052186091467,2025-12-08 12:29:41.458210,2025-12-08 12:29:42.880854,0 days 00:00:01.422644,extensive,final,ols,pca_only,True,COMPLETE
276,-4037.269367611813,2025-12-08 12:29:42.881358,2025-12-08 12:29:44.286464,0 days 00:00:01.405106,extensive,final,ols,pca_only,True,COMPLETE
277,-4053.226977809701,2025-12-08 12:29:44.286967,2025-12-08 12:29:45.691351,0 days 00:00:01.404384,extensive,final,ols,pca_only,True,COMPLETE
278,-3880.1365980403502,2025-12-08 12:29:45.692352,2025-12-08 12:29:47.079660,0 days 00:00:01.387308,extensive,final,ols,pca_only,True,COMPLETE
279,-3794.018538303484,2025-12-08 12:29:47.080662,2025-12-08 12:29:48.457411,0 days 00:00:01.376749,extensive,final,ols,pca_only,True,COMPLETE
280,-3788.9501531720566,2025-12-08 12:29:48.458128,2025-12-08 12:29:49.851409,0 days 00:00:01.393281,extensive,final,ols,pca_only,True,COMPLETE
281,-3966.1154066803324,2025-12-08 12:29:49.851409,2025-12-08 12:29:51.284738,0 days 00:00:01.433329,extensive,final,ols,pca_only,True,COMPLETE
282,-3697.8529348344587,2025-12-08 12:29:51.284738,2025-12-08 12:29:52.708744,0 days 00:00:01.424006,extensive,final,ols,pca_only,True,COMPLETE
283,-3890.0814254437173,2025-12-08 12:29:52.708744,2025-12-08 12:29:54.095168,0 days 00:00:01.386424,extensive,final,ols,pca_only,True,COMPLETE
284,-3765.5388342356146,2025-12-08 12:29:54.096167,2025-12-08 12:29:55.406604,0 days 00:00:01.310437,extensive,final,ols,pca_only,True,COMPLETE
285,-3924.989494443674,2025-12-08 12:29:55.406604,2025-12-08 12:29:56.803599,0 days 00:00:01.396995,extensive,final,ols,pca_only,True,COMPLETE
286,-3998.1197703398343,2025-12-08 12:29:56.803599,2025-12-08 12:29:58.237296,0 days 00:00:01.433697,extensive,final,ols,pca_only,True,COMPLETE
287,-4044.3014004588804,2025-12-08 12:29:58.237296,2025-12-08 12:29:59.628471,0 days 00:00:01.391175,extensive,final,ols,pca_only,True,COMPLETE
288,-3627.238795917789,2025-12-08 12:29:59.629551,2025-12-08 12:30:00.994717,0 days 00:00:01.365166,extensive,final,ols,pca_only,True,COMPLETE
289,-4060.120879902668,2025-12-08 12:30:00.994717,2025-12-08 12:30:02.337204,0 days 00:00:01.342487,extensive,final,ols,pca_only,True,COMPLETE
290,-3612.306186411561,2025-12-08 12:30:02.337204,2025-12-08 12:30:03.725315,0 days 00:00:01.388111,extensive,final,ols,pca_only,True,COMPLETE
291,-4094.4119469790367,2025-12-08 12:30:03.725315,2025-12-08 12:30:05.079223,0 days 00:00:01.353908,extensive,final,ols,pca_only,True,COMPLETE
292,-3950.8134214518664,2025-12-08 12:30:05.079223,2025-12-08 12:30:06.459869,0 days 00:00:01.380646,extensive,final,ols,pca_only,True,COMPLETE
293,-3782.6517117491385,2025-12-08 12:30:06.461121,2025-12-08 12:30:07.853199,0 days 00:00:01.392078,extensive,final,ols,pca_only,True,COMPLETE
294,-4313.388605832884,2025-12-08 12:30:07.853705,2025-12-08 12:30:09.255979,0 days 00:00:01.402274,extensive,final,ols,pca_only,True,COMPLETE
295,-3831.8635572745775,2025-12-08 12:30:09.256546,2025-12-08 12:30:10.628899,0 days 00:00:01.372353,extensive,final,ols,pca_only,True,COMPLETE
296,-4990.548488855421,2025-12-08 12:30:10.629393,2025-12-08 12:30:12.028052,0 days 00:00:01.398659,extensive,final,ols,pca_only,True,COMPLETE
297,-3324.5218162059537,2025-12-08 12:30:12.028052,2025-12-08 12:30:13.444812,0 days 00:00:01.416760,extensive,final,ols,pca_only,True,COMPLETE
298,-3957.414762070597,2025-12-08 12:30:13.446364,2025-12-08 12:30:14.852681,0 days 00:00:01.406317,extensive,final,ols,pca_only,True,COMPLETE
299,-4204.592846922894,2025-12-08 12:30:14.852681,2025-12-08 12:30:16.240152,0 days 00:00:01.387471,extensive,final,ols,pca_only,True,COMPLETE
