number,value,datetime_start,datetime_complete,duration,params_lgbm_colsample_bytree,params_lgbm_learning_rate,params_lgbm_max_depth,params_lgbm_min_child_samples,params_lgbm_n_estimators,params_lgbm_num_leaves,params_lgbm_reg_alpha,params_lgbm_reg_lambda,params_lgbm_subsample,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
98,-0.002077616186464922,2025-12-08 14:03:16.001449,2025-12-08 14:03:18.151847,0 days 00:00:02.150398,0.8399418344176525,0.005405263165076242,5,80,3618,126,1.0521146986166805,0.26303574191426476,0.7640192260818419,extensive,final,lgbm,pca_only,True,COMPLETE
99,-0.0016559720935109083,2025-12-08 14:03:18.151847,2025-12-08 14:03:20.011606,0 days 00:00:01.859759,0.5988209945215589,0.09384634844935025,7,46,2719,74,4.292598379732424,9.49819687805869,0.9532673936637635,extensive,final,lgbm,pca_only,True,COMPLETE
100,-0.0016559720935109083,2025-12-08 14:03:20.012617,2025-12-08 14:03:21.709493,0 days 00:00:01.696876,0.9717463430248247,0.011477991579446938,4,33,2322,70,3.584678146993574,0.17133689606093944,0.9204698896280544,extensive,final,lgbm,pca_only,True,COMPLETE
101,-0.0016559720935109083,2025-12-08 14:03:21.711808,2025-12-08 14:03:23.665108,0 days 00:00:01.953300,0.6967714788847839,0.00500287423942531,9,14,1495,81,2.4660589223810514,0.354501695178451,0.8492733307083837,extensive,final,lgbm,pca_only,True,COMPLETE
102,-0.0016559720935109083,2025-12-08 14:03:23.666108,2025-12-08 14:03:25.447649,0 days 00:00:01.781541,0.6688711193695465,0.007882350975122908,10,19,926,78,2.057068548466642,0.4535379855997946,0.8749125108672289,extensive,final,lgbm,pca_only,True,COMPLETE
103,-0.0016559720935109083,2025-12-08 14:03:25.447649,2025-12-08 14:03:27.296133,0 days 00:00:01.848484,0.6519939335898796,0.00880416254296883,11,12,2176,72,2.278018374085848,0.3320558117404871,0.8875331936785451,extensive,final,lgbm,pca_only,True,COMPLETE
104,-0.0016559720935109083,2025-12-08 14:03:27.296496,2025-12-08 14:03:29.066822,0 days 00:00:01.770326,0.8176486748862727,0.007071169679914975,9,15,1405,65,1.8483778350514557,0.21861801259169542,0.5838160419954257,extensive,final,lgbm,pca_only,True,COMPLETE
105,-0.0016559720935109083,2025-12-08 14:03:29.066822,2025-12-08 14:03:30.964248,0 days 00:00:01.897426,0.7230102184536948,0.048042706917412165,10,27,946,84,1.334152133349359,0.4041790842874875,0.9109288099863317,extensive,final,lgbm,pca_only,True,COMPLETE
106,-0.0016559720935109083,2025-12-08 14:03:30.964248,2025-12-08 14:03:32.863696,0 days 00:00:01.899448,0.6816482245797717,0.03674322580166645,3,22,630,85,2.7057577457441373,0.2736008505638746,0.8520796712222583,extensive,final,lgbm,pca_only,True,COMPLETE
107,-0.0016559720935109083,2025-12-08 14:03:32.864700,2025-12-08 14:03:34.600759,0 days 00:00:01.736059,0.7078157858962777,0.005728088019715175,5,16,826,124,4.543860244792274,2.2718306099220467,0.8985674123670216,extensive,final,lgbm,pca_only,True,COMPLETE
108,-0.0016559720935109083,2025-12-08 14:03:34.601885,2025-12-08 14:03:36.430443,0 days 00:00:01.828558,0.7718834130833534,0.06985678198997236,8,97,421,76,3.701531737826389,0.6342889361170456,0.6872213252183657,extensive,final,lgbm,pca_only,True,COMPLETE
109,-0.0016559720935109083,2025-12-08 14:03:36.430760,2025-12-08 14:03:38.247527,0 days 00:00:01.816767,0.5418145529277706,0.0404881224699825,4,62,2013,89,2.585858936012214,6.503842180487207,0.5420368820550444,extensive,final,lgbm,pca_only,True,COMPLETE
110,-0.0016559720935109083,2025-12-08 14:03:38.247527,2025-12-08 14:03:40.347125,0 days 00:00:02.099598,0.9453784155665518,0.030597259487579808,12,39,3067,128,4.862855134018675,1.605665125955921,0.9377610128848812,extensive,final,lgbm,pca_only,True,COMPLETE
111,-0.0016559720935109083,2025-12-08 14:03:40.347125,2025-12-08 14:03:42.199011,0 days 00:00:01.851886,0.5285920184729674,0.026829390184480557,3,70,3407,127,4.028085036722232,13.597048868075998,0.7087753221590914,extensive,final,lgbm,pca_only,True,COMPLETE
112,-0.0016559720935109083,2025-12-08 14:03:42.199011,2025-12-08 14:03:44.118014,0 days 00:00:01.919003,0.5824433512089716,0.006064474031490077,3,44,2407,122,4.367175155198132,0.19116470191081497,0.6629642912033976,extensive,final,lgbm,pca_only,True,COMPLETE
113,-0.0016559720935109083,2025-12-08 14:03:44.118014,2025-12-08 14:03:46.070683,0 days 00:00:01.952669,0.6458454011960019,0.033006194625334065,10,73,3249,120,4.969630852429939,5.4030413118879475,0.9680574966189405,extensive,final,lgbm,pca_only,True,COMPLETE
114,-0.0016559720935109083,2025-12-08 14:03:46.070683,2025-12-08 14:03:47.862950,0 days 00:00:01.792267,0.6622602582070926,0.01907449232614218,3,35,2487,123,2.148889258616519,3.6429791846267987,0.6925859449033962,extensive,final,lgbm,pca_only,True,COMPLETE
115,-0.0016559720935109083,2025-12-08 14:03:47.862950,2025-12-08 14:03:49.530848,0 days 00:00:01.667898,0.6078066689921379,0.023226138514818178,4,30,1165,80,1.6586730168067587,0.11158791126148085,0.8801739537993175,extensive,final,lgbm,pca_only,True,COMPLETE
116,-0.0016559720935109083,2025-12-08 14:03:49.530848,2025-12-08 14:03:51.403441,0 days 00:00:01.872593,0.8604381076469979,0.09875438397779693,8,11,3194,107,4.1531715059876735,0.14664144635808665,0.6729241667244965,extensive,final,lgbm,pca_only,True,COMPLETE
117,-0.0016559720935109083,2025-12-08 14:03:51.403441,2025-12-08 14:03:53.564850,0 days 00:00:02.161409,0.5458057756356842,0.006804245112511865,6,56,3901,125,3.161312061121801,8.012409104210201,0.8637586013155847,extensive,final,lgbm,pca_only,True,COMPLETE
118,-0.0016559720935109083,2025-12-08 14:03:53.565857,2025-12-08 14:03:55.704553,0 days 00:00:02.138696,0.5671520234544225,0.014106231747809903,3,89,3517,96,4.731921782787107,0.9747916096392563,0.6243658818074173,extensive,final,lgbm,pca_only,True,COMPLETE
119,-0.0016559720935109083,2025-12-08 14:03:55.705790,2025-12-08 14:03:57.701177,0 days 00:00:01.995387,0.6875890831647805,0.051359598676437405,4,76,3699,67,1.947764523764619,2.7884398470586995,0.6434700506939347,extensive,final,lgbm,pca_only,True,COMPLETE
120,-0.003497487844499251,2025-12-08 14:03:57.701177,2025-12-08 14:03:59.714398,0 days 00:00:02.013221,0.526985588027612,0.02112683354722296,3,92,1801,117,0.7842505452738076,1.125748038175045,0.8332195660395172,extensive,final,lgbm,pca_only,True,COMPLETE
121,-0.0016559720935109083,2025-12-08 14:03:59.715211,2025-12-08 14:04:01.482023,0 days 00:00:01.766812,0.7473788472047892,0.0554619703412785,9,48,1900,98,1.4110103850305922,0.31092651931220794,0.5533699262809292,extensive,final,lgbm,pca_only,True,COMPLETE
122,-0.0016559720935109083,2025-12-08 14:04:01.482023,2025-12-08 14:04:03.101508,0 days 00:00:01.619485,0.7284869508663501,0.042516604284107036,7,42,1254,92,1.868898148723433,0.559284536274039,0.580739286960378,extensive,final,lgbm,pca_only,True,COMPLETE
123,-0.0016559720935109083,2025-12-08 14:04:03.102638,2025-12-08 14:04:04.799224,0 days 00:00:01.696586,0.9035512114843536,0.03929508316935404,8,34,1059,103,1.3435606468567085,0.4689196969269568,0.520633554961156,extensive,final,lgbm,pca_only,True,COMPLETE
124,-0.0017778904739029766,2025-12-08 14:04:04.800278,2025-12-08 14:04:06.930946,0 days 00:00:02.130668,0.673967759262657,0.01685520702704373,9,40,2102,101,1.1631006184065176,0.24080046703674873,0.5286462443233516,extensive,final,lgbm,pca_only,True,COMPLETE
125,-0.0016559720935109083,2025-12-08 14:04:06.931996,2025-12-08 14:04:08.832154,0 days 00:00:01.900158,0.7948196033192843,0.061219000781933985,5,37,1670,95,1.7086315659906772,18.018890635765036,0.8108697283320054,extensive,final,lgbm,pca_only,True,COMPLETE
126,-0.0016559720935109083,2025-12-08 14:04:08.832154,2025-12-08 14:04:10.716213,0 days 00:00:01.884059,0.7151718705892368,0.0452489848875158,9,51,3324,82,2.350023985222807,12.092931338104,0.7350883907248033,extensive,final,lgbm,pca_only,True,COMPLETE
127,-0.0016559720935109083,2025-12-08 14:04:10.716213,2025-12-08 14:04:12.432356,0 days 00:00:01.716143,0.7346591333699333,0.009985380346707205,3,54,735,99,4.473351573459149,15.824985332872167,0.7973945220278624,extensive,final,lgbm,pca_only,True,COMPLETE
128,-0.0016559720935109083,2025-12-08 14:04:12.432356,2025-12-08 14:04:14.249108,0 days 00:00:01.816752,0.5075236186821943,0.07950930690617873,4,66,2743,127,3.37561558239016,4.390877366208248,0.5690256062794075,extensive,final,lgbm,pca_only,True,COMPLETE
129,-0.0016559720935109083,2025-12-08 14:04:14.250324,2025-12-08 14:04:15.983298,0 days 00:00:01.732974,0.881251555597823,0.04866278951468909,10,46,1581,86,1.5507643437609788,0.7374568581507602,0.9468369912494047,extensive,final,lgbm,pca_only,True,COMPLETE
130,-0.0016559720935109083,2025-12-08 14:04:15.983298,2025-12-08 14:04:17.981068,0 days 00:00:01.997770,0.6382094730569295,0.053714631681755234,5,60,2274,105,4.564407359033445,0.40740749959006495,0.703918010203522,extensive,final,lgbm,pca_only,True,COMPLETE
131,-0.0016559720935109083,2025-12-08 14:04:17.982762,2025-12-08 14:04:19.819040,0 days 00:00:01.836278,0.7634429833136672,0.028712632046698484,3,87,327,113,2.9477405842949764,0.3140885416644572,0.9850365899712908,extensive,final,lgbm,pca_only,True,COMPLETE
132,-0.0016559720935109083,2025-12-08 14:04:19.819040,2025-12-08 14:04:21.604462,0 days 00:00:01.785422,0.8397062603810553,0.023708905303814573,4,24,292,110,2.7403753881470365,2.19799188243044,0.9748820565406202,extensive,final,lgbm,pca_only,True,COMPLETE
133,-0.0016559720935109083,2025-12-08 14:04:21.604462,2025-12-08 14:04:23.716183,0 days 00:00:02.111721,0.853157846032164,0.025231371176956625,5,30,529,74,2.505862986013107,0.22636278145520286,0.9570518416160637,extensive,final,lgbm,pca_only,True,COMPLETE
134,-0.0016559720935109083,2025-12-08 14:04:23.717444,2025-12-08 14:04:25.414172,0 days 00:00:01.696728,0.8187796600560718,0.007418257626092214,7,81,636,78,2.6366440894231036,0.37573678308314257,0.511306014628385,extensive,final,lgbm,pca_only,True,COMPLETE
135,-0.0016559720935109083,2025-12-08 14:04:25.415176,2025-12-08 14:04:27.720474,0 days 00:00:02.305298,0.7007477859321181,0.033029949522880166,3,36,3005,120,3.1823564402052393,0.2760155263988529,0.6492366239280524,extensive,final,lgbm,pca_only,True,COMPLETE
136,-0.0016559720935109083,2025-12-08 14:04:27.720474,2025-12-08 14:04:29.466507,0 days 00:00:01.746033,0.9200209393786268,0.006388479948426475,5,20,1345,116,4.812492685404893,0.19512154293786477,0.9948418660628213,extensive,final,lgbm,pca_only,True,COMPLETE
137,-0.0016559720935109083,2025-12-08 14:04:29.466507,2025-12-08 14:04:31.498137,0 days 00:00:02.031630,0.985196899310211,0.035161117622878664,4,26,2891,125,2.801266546599677,18.580457215913654,0.7239559796152832,extensive,final,lgbm,pca_only,True,COMPLETE
138,-0.0016559720935109083,2025-12-08 14:04:31.499138,2025-12-08 14:04:33.366852,0 days 00:00:01.867714,0.8307679895275064,0.005357887665778061,8,32,1432,76,3.0471607517220116,1.76534016478008,0.7800824023155746,extensive,final,lgbm,pca_only,True,COMPLETE
139,-0.0016559720935109083,2025-12-08 14:04:33.366852,2025-12-08 14:04:35.170201,0 days 00:00:01.803349,0.6237214037152248,0.08695237646708905,6,42,961,107,4.6333338222957545,0.15635894869121264,0.9307020633591401,extensive,final,lgbm,pca_only,True,COMPLETE
140,-0.0016559720935109083,2025-12-08 14:04:35.170201,2025-12-08 14:04:36.982043,0 days 00:00:01.811842,0.5904523434820558,0.03673806843308662,3,39,2813,80,2.4196328821523894,11.375818076713283,0.6783618875923961,extensive,final,lgbm,pca_only,True,COMPLETE
141,-0.0016559720935109083,2025-12-08 14:04:36.982043,2025-12-08 14:04:38.800734,0 days 00:00:01.818691,0.516209531580252,0.008807800096881202,11,57,1733,83,3.9627700466983335,0.3418557109024837,0.7596960875049643,extensive,final,lgbm,pca_only,True,COMPLETE
142,-0.0016559720935109083,2025-12-08 14:04:38.800734,2025-12-08 14:04:40.501533,0 days 00:00:01.700799,0.5045919267719451,0.026684639671415215,11,53,1590,81,4.2620512855574395,0.5326685139650454,0.8224651384356177,extensive,final,lgbm,pca_only,True,COMPLETE
143,-0.0016559720935109083,2025-12-08 14:04:40.501533,2025-12-08 14:04:42.153638,0 days 00:00:01.652105,0.5598183153942708,0.020303740029833744,9,28,212,115,2.211370541487182,0.8620170511501201,0.7467233749711142,extensive,final,lgbm,pca_only,True,COMPLETE
144,-0.0016559720935109083,2025-12-08 14:04:42.154690,2025-12-08 14:04:44.032604,0 days 00:00:01.877914,0.576362136099586,0.012212030137442202,12,50,869,79,3.782917105771535,0.4859501930960366,0.6946602159044483,extensive,final,lgbm,pca_only,True,COMPLETE
145,-0.0016559720935109083,2025-12-08 14:04:44.034058,2025-12-08 14:04:45.978743,0 days 00:00:01.944685,0.5243577314470522,0.010642055143785177,5,64,3994,122,4.061912842347671,0.6978912287437723,0.7899845487169466,extensive,final,lgbm,pca_only,True,COMPLETE
146,-0.0016559720935109083,2025-12-08 14:04:45.979260,2025-12-08 14:04:47.704046,0 days 00:00:01.724786,0.6927365745638653,0.013649861529486986,6,44,1161,69,3.823876888324847,1.3811207423332363,0.5361351133732274,extensive,final,lgbm,pca_only,True,COMPLETE
147,-0.0016559720935109083,2025-12-08 14:04:47.704046,2025-12-08 14:04:49.850118,0 days 00:00:02.146072,0.5396139010671734,0.005873663143359635,12,17,2219,77,2.032507372615057,3.2074569817058687,0.9925172835243325,extensive,final,lgbm,pca_only,True,COMPLETE
148,-0.0016559720935109083,2025-12-08 14:04:49.850118,2025-12-08 14:04:51.638390,0 days 00:00:01.788272,0.8733960048337643,0.0637885708513088,8,33,1898,93,3.528309529176945,0.40398310959288725,0.7718109477451864,extensive,final,lgbm,pca_only,True,COMPLETE
149,-0.0017979534664916603,2025-12-08 14:04:51.638390,2025-12-08 14:04:53.436842,0 days 00:00:01.798452,0.7401886819691674,0.00821645707653068,3,68,460,85,1.168435448328274,0.2873545003776378,0.9826133856412149,extensive,final,lgbm,pca_only,True,COMPLETE
150,-0.0016559720935109083,2025-12-08 14:04:53.436842,2025-12-08 14:04:55.134658,0 days 00:00:01.697816,0.64947324208212,0.015152497997384079,4,48,1487,72,3.6672846837508737,7.231755091674713,0.6156597884416,extensive,final,lgbm,pca_only,True,COMPLETE
151,-0.0016559720935109083,2025-12-08 14:04:55.135882,2025-12-08 14:04:56.968036,0 days 00:00:01.832154,0.6103307568999708,0.05609123448460885,6,39,3563,90,2.8016849504285934,14.361088859052865,0.7186479200524438,extensive,final,lgbm,pca_only,True,COMPLETE
152,-0.0016559720935109083,2025-12-08 14:04:56.968036,2025-12-08 14:04:58.786245,0 days 00:00:01.818209,0.5569221644116619,0.02976584069988318,6,41,3094,87,3.144467162814963,9.933306118550115,0.6654195757324631,extensive,final,lgbm,pca_only,True,COMPLETE
153,-0.0016559720935109083,2025-12-08 14:04:58.786245,2025-12-08 14:05:00.642195,0 days 00:00:01.855950,0.5471226740779126,0.04222506030781709,7,84,3454,98,2.92459454430904,19.528785976692642,0.9662586008971883,extensive,final,lgbm,pca_only,True,COMPLETE
154,-0.0016559720935109083,2025-12-08 14:05:00.643204,2025-12-08 14:05:02.368870,0 days 00:00:01.725666,0.7812078862447863,0.04621723497765555,5,45,2042,83,4.9102130537648465,0.10045114591055126,0.6970344314988263,extensive,final,lgbm,pca_only,True,COMPLETE
155,-0.0016559720935109083,2025-12-08 14:05:02.369288,2025-12-08 14:05:04.257069,0 days 00:00:01.887781,0.5344967358880998,0.048409416138950265,7,78,3784,124,3.4591560425312546,5.713680695098489,0.633871674657714,extensive,final,lgbm,pca_only,True,COMPLETE
156,-0.0016559720935109083,2025-12-08 14:05:04.257069,2025-12-08 14:05:06.123245,0 days 00:00:01.866176,0.5987329661464789,0.01722129341900346,6,13,2559,92,3.2926353544337132,15.589667471742496,0.6825368142155248,extensive,final,lgbm,pca_only,True,COMPLETE
157,-0.0028438048508385716,2025-12-08 14:05:06.123245,2025-12-08 14:05:07.802462,0 days 00:00:01.679217,0.805801205091717,0.0706181307486338,6,36,1011,127,0.9242612198404763,13.094371712326852,0.8461307690894296,extensive,final,lgbm,pca_only,True,COMPLETE
158,-0.0016559720935109083,2025-12-08 14:05:07.803495,2025-12-08 14:05:09.668635,0 days 00:00:01.865140,0.8582183978475264,0.05064641379758927,3,99,3631,89,1.455149035135536,0.1325161226580924,0.9204096739347951,extensive,final,lgbm,pca_only,True,COMPLETE
159,-0.0016559720935109083,2025-12-08 14:05:09.669010,2025-12-08 14:05:11.291402,0 days 00:00:01.622392,0.954920376715757,0.05889094288836149,10,10,1314,112,4.381897306317632,16.81049199772984,0.8889030474870185,extensive,final,lgbm,pca_only,True,COMPLETE
160,-0.0016559720935109083,2025-12-08 14:05:11.291402,2025-12-08 14:05:13.118948,0 days 00:00:01.827546,0.6260832617329322,0.03912575409413602,4,95,3159,97,3.350692663620109,8.578058209702633,0.5003880682582604,extensive,final,lgbm,pca_only,True,COMPLETE
161,-0.0016559720935109083,2025-12-08 14:05:13.120048,2025-12-08 14:05:14.835314,0 days 00:00:01.715266,0.6627137319238212,0.052105504899201086,10,99,3883,100,1.7815125816569966,3.511596667566851,0.8329667749500378,extensive,final,lgbm,pca_only,True,COMPLETE
162,-0.0016559720935109083,2025-12-08 14:05:14.835825,2025-12-08 14:05:16.603249,0 days 00:00:01.767424,0.676340674100683,0.06593043358065025,10,93,3769,103,1.6067962693547273,7.02791583626818,0.8177144556918944,extensive,final,lgbm,pca_only,True,COMPLETE
163,-0.0016559720935109083,2025-12-08 14:05:16.603249,2025-12-08 14:05:18.273145,0 days 00:00:01.669896,0.6340860223769214,0.04364521891443466,5,58,3916,100,1.9927986852357469,2.504917170740617,0.809835874088347,extensive,final,lgbm,pca_only,True,COMPLETE
164,-0.0016559720935109083,2025-12-08 14:05:18.274244,2025-12-08 14:05:20.570596,0 days 00:00:02.296352,0.6422324133029871,0.05578258836135482,9,43,3976,81,4.186945511527585,5.197688838926167,0.9027859547240855,extensive,final,lgbm,pca_only,True,COMPLETE
165,-0.0016559720935109083,2025-12-08 14:05:20.571099,2025-12-08 14:05:22.537782,0 days 00:00:01.966683,0.6532148274704782,0.012355243915899334,11,47,3713,95,4.735056357760084,0.6042521060697396,0.7996893086729396,extensive,final,lgbm,pca_only,True,COMPLETE
166,-0.0016559720935109083,2025-12-08 14:05:22.537782,2025-12-08 14:05:24.553267,0 days 00:00:02.015485,0.5660469537658368,0.022103833418665057,3,97,3367,98,2.6343525223634026,1.949185491803589,0.8564137730013707,extensive,final,lgbm,pca_only,True,COMPLETE
167,-0.0016559720935109083,2025-12-08 14:05:24.553267,2025-12-08 14:05:26.205479,0 days 00:00:01.652212,0.6176053485071685,0.0056222678994728124,9,91,800,109,1.8530533600583508,1.2039898516716019,0.596961020731285,extensive,final,lgbm,pca_only,True,COMPLETE
168,-0.0016559720935109083,2025-12-08 14:05:26.205479,2025-12-08 14:05:28.120361,0 days 00:00:01.914882,0.7167349968260848,0.05985815892077332,3,56,3817,102,3.985212667083121,0.3767795466337296,0.7134833722360538,extensive,final,lgbm,pca_only,True,COMPLETE
169,-0.0016559720935109083,2025-12-08 14:05:28.121505,2025-12-08 14:05:29.818474,0 days 00:00:01.696969,0.8912655916454668,0.02472470126313265,4,38,708,121,2.220773338706624,0.2503189642546905,0.8036910878853734,extensive,final,lgbm,pca_only,True,COMPLETE
170,-0.0016559720935109083,2025-12-08 14:05:29.818474,2025-12-08 14:05:31.818607,0 days 00:00:02.000133,0.6667243753042329,0.04919509687531777,7,86,2157,118,2.093042949028361,0.3310138433759218,0.9374971743848092,extensive,final,lgbm,pca_only,True,COMPLETE
171,-0.0016559720935109083,2025-12-08 14:05:31.818607,2025-12-08 14:05:33.771380,0 days 00:00:01.952773,0.7032431750700348,0.009675547526916998,11,87,2648,107,1.7141124913060952,0.8118705598541995,0.8342483644872539,extensive,final,lgbm,pca_only,True,COMPLETE
172,-0.0016559720935109083,2025-12-08 14:05:33.771380,2025-12-08 14:05:35.553582,0 days 00:00:01.782202,0.681418212839164,0.08221767480563104,12,82,2512,105,2.39427953402742,0.9569076562293356,0.9999191664458108,extensive,final,lgbm,pca_only,True,COMPLETE
173,-0.0016559720935109083,2025-12-08 14:05:35.554716,2025-12-08 14:05:37.402653,0 days 00:00:01.847937,0.6885496006096796,0.07360448426863991,11,90,2296,100,1.860630940217935,3.85521854124538,0.7848043231512382,extensive,final,lgbm,pca_only,True,COMPLETE
174,-0.0016559720935109083,2025-12-08 14:05:37.402653,2025-12-08 14:05:39.106276,0 days 00:00:01.703623,0.5141885922637484,0.07592039888522371,12,34,2408,114,1.9257858446891178,0.4352240473184197,0.8719892834850638,extensive,final,lgbm,pca_only,True,COMPLETE
175,-0.0016559720935109083,2025-12-08 14:05:39.106276,2025-12-08 14:05:41.403431,0 days 00:00:02.297155,0.6588193588773765,0.08769209628079665,10,30,3003,97,2.0937677485952646,1.5366927198883131,0.8105267935401619,extensive,final,lgbm,pca_only,True,COMPLETE
176,-0.0016559720935109083,2025-12-08 14:05:41.403985,2025-12-08 14:05:43.467207,0 days 00:00:02.063222,0.7546703944177241,0.07995849757276749,3,83,2844,104,1.3342548650863382,2.874878016060408,0.8248892312542891,extensive,final,lgbm,pca_only,True,COMPLETE
177,-0.0016559720935109083,2025-12-08 14:05:43.467207,2025-12-08 14:05:45.448251,0 days 00:00:01.981044,0.9353778986059355,0.09222954538747041,5,73,2660,95,2.2881229492497326,11.047674165100023,0.8568923962776562,extensive,final,lgbm,pca_only,True,COMPLETE
178,-0.0016559720935109083,2025-12-08 14:05:45.448251,2025-12-08 14:05:47.271524,0 days 00:00:01.823273,0.8454081222059233,0.0051749176353214745,11,52,1947,111,2.531659300233346,0.7448038110229579,0.6560142762538512,extensive,final,lgbm,pca_only,True,COMPLETE
179,-0.0020658363907416857,2025-12-08 14:05:47.271524,2025-12-08 14:05:49.170912,0 days 00:00:01.899388,0.5225597928695084,0.006252613855461553,6,85,2773,78,1.0515801432870746,0.6493094655329934,0.8812696039040886,extensive,final,lgbm,pca_only,True,COMPLETE
180,-0.0016559720935109083,2025-12-08 14:05:49.172118,2025-12-08 14:05:50.892269,0 days 00:00:01.720151,0.8161864678649394,0.006915715582391088,8,41,1830,75,2.9853804391567724,19.98226005780786,0.841755927249793,extensive,final,lgbm,pca_only,True,COMPLETE
181,-0.0016559720935109083,2025-12-08 14:05:50.892269,2025-12-08 14:05:52.787966,0 days 00:00:01.895697,0.6418340875281208,0.04520874236662262,8,100,3298,120,1.5117742892475938,4.732237426891434,0.7962782326649857,extensive,final,lgbm,pca_only,True,COMPLETE
182,-0.0016559720935109083,2025-12-08 14:05:52.789063,2025-12-08 14:05:54.518433,0 days 00:00:01.729370,0.6718938049566319,0.03731370767887028,8,96,1603,123,1.7557751472701693,4.364004837209039,0.781332946469467,extensive,final,lgbm,pca_only,True,COMPLETE
183,-0.0016559720935109083,2025-12-08 14:05:54.519438,2025-12-08 14:05:56.404813,0 days 00:00:01.885375,0.8306554065042572,0.019640873939220843,8,94,3667,125,1.2087080344507273,0.49876644724926916,0.7534643579402935,extensive,final,lgbm,pca_only,True,COMPLETE
184,-0.0016559720935109083,2025-12-08 14:05:56.404813,2025-12-08 14:05:58.262333,0 days 00:00:01.857520,0.6507667542962237,0.04094983794261002,9,98,3584,128,1.487672326545719,2.1967336328051172,0.7940821969882148,extensive,final,lgbm,pca_only,True,COMPLETE
185,-0.0016559720935109083,2025-12-08 14:05:58.262333,2025-12-08 14:06:00.088236,0 days 00:00:01.825903,0.5894591006169148,0.04668544499030346,3,61,2929,116,3.1344974181052954,6.117372081820936,0.8139555755173927,extensive,final,lgbm,pca_only,True,COMPLETE
186,-0.0016559720935109083,2025-12-08 14:06:00.089370,2025-12-08 14:06:02.072670,0 days 00:00:01.983300,0.6293939639982524,0.05273517884456823,10,78,3477,119,4.62675705444886,1.0469586196719811,0.774341982632274,extensive,final,lgbm,pca_only,True,COMPLETE
187,-0.0016559720935109083,2025-12-08 14:06:02.072670,2025-12-08 14:06:03.891204,0 days 00:00:01.818534,0.7907997413349178,0.03369527248180787,5,89,1717,85,4.99429334706156,16.562048640497277,0.7639339843759464,extensive,final,lgbm,pca_only,True,COMPLETE
188,-0.0016559720935109083,2025-12-08 14:06:03.891204,2025-12-08 14:06:05.676140,0 days 00:00:01.784936,0.6584302760534414,0.06334288818548689,3,50,568,80,1.4008435230880525,0.29329979538581,0.7020250812782378,extensive,final,lgbm,pca_only,True,COMPLETE
189,-0.0016559720935109083,2025-12-08 14:06:05.677272,2025-12-08 14:06:07.357218,0 days 00:00:01.679946,0.6031701276050558,0.00756594050854324,12,45,2105,101,1.669082888860378,0.36345806828606836,0.9771319912066602,extensive,final,lgbm,pca_only,True,COMPLETE
190,-0.0016559720935109083,2025-12-08 14:06:07.357218,2025-12-08 14:06:09.113893,0 days 00:00:01.756675,0.8835410488698652,0.011315677230135377,6,15,1090,82,3.5999806457751196,3.4096932790077616,0.9136024988558101,extensive,final,lgbm,pca_only,True,COMPLETE
191,-0.0016559720935109083,2025-12-08 14:06:09.113893,2025-12-08 14:06:10.956298,0 days 00:00:01.842405,0.5830559630689147,0.07028346144929022,9,24,3252,110,1.9604274730234128,0.19615274590787943,0.6861931772791756,extensive,final,lgbm,pca_only,True,COMPLETE
192,-0.0016559720935109083,2025-12-08 14:06:10.957807,2025-12-08 14:06:12.571986,0 days 00:00:01.614179,0.5658262965755534,0.0633233706996361,8,22,888,96,2.46883595887174,0.23689052251638312,0.7330110462168536,extensive,final,lgbm,pca_only,True,COMPLETE
193,-0.0016559720935109083,2025-12-08 14:06:12.572377,2025-12-08 14:06:14.356705,0 days 00:00:01.784328,0.5776882133556777,0.05781281980015443,9,20,3025,93,2.138472098213332,0.2182078687448323,0.7121176488918338,extensive,final,lgbm,pca_only,True,COMPLETE
194,-0.0016559720935109083,2025-12-08 14:06:14.356705,2025-12-08 14:06:15.987180,0 days 00:00:01.630475,0.5404755726752624,0.018033863914577494,10,17,1463,91,3.9129957998056493,0.16707346215928284,0.6722464321798044,extensive,final,lgbm,pca_only,True,COMPLETE
195,-0.0016559720935109083,2025-12-08 14:06:15.987180,2025-12-08 14:06:17.774708,0 days 00:00:01.787528,0.5620898637434696,0.05438484708616403,8,28,3184,99,1.579151839995675,0.31270886770827183,0.7255275335313813,extensive,final,lgbm,pca_only,True,COMPLETE
196,-0.0016559720935109083,2025-12-08 14:06:17.775969,2025-12-08 14:06:19.503682,0 days 00:00:01.727713,0.5475732488694744,0.06820312434111866,5,26,2602,94,4.837700857059124,1.9269228850602,0.6967379340008031,extensive,final,lgbm,pca_only,True,COMPLETE
197,-0.0016559720935109083,2025-12-08 14:06:19.505402,2025-12-08 14:06:21.222841,0 days 00:00:01.717439,0.7320065459008158,0.02596115342994727,4,55,2716,126,2.8367184081138492,14.394384849910258,0.9576835066387436,extensive,final,lgbm,pca_only,True,COMPLETE
198,-0.0016559720935109083,2025-12-08 14:06:21.223968,2025-12-08 14:06:22.993088,0 days 00:00:01.769120,0.5742454912960409,0.043754437088718345,3,40,3090,123,4.093584270324148,8.004568394511436,0.8004067646724714,extensive,final,lgbm,pca_only,True,COMPLETE
