number,value,datetime_start,datetime_complete,duration,params_enet_alpha,params_enet_l1_ratio,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
131,-0.0018437263429809114,2025-12-08 13:47:31.275685,2025-12-08 13:47:32.712083,0 days 00:00:01.436398,0.0013160478201104644,0.5521428739850713,extensive,final,elastic,pca_hybrid,True,COMPLETE
132,-0.0016559721242364045,2025-12-08 13:47:32.712756,2025-12-08 13:47:34.162182,0 days 00:00:01.449426,0.0033308822322189726,0.9700311237244581,extensive,final,elastic,pca_hybrid,True,COMPLETE
133,-0.0016559721242364045,2025-12-08 13:47:34.162182,2025-12-08 13:47:35.626948,0 days 00:00:01.464766,0.07504979238292271,0.7917269608449512,extensive,final,elastic,pca_hybrid,True,COMPLETE
134,-0.0017588583311782073,2025-12-08 13:47:35.626948,2025-12-08 13:47:37.192303,0 days 00:00:01.565355,0.001803964627400589,0.4329614245429362,extensive,final,elastic,pca_hybrid,True,COMPLETE
135,-0.0016559721242364045,2025-12-08 13:47:37.192658,2025-12-08 13:47:38.726116,0 days 00:00:01.533458,0.002333325134369784,0.7170105715606963,extensive,final,elastic,pca_hybrid,True,COMPLETE
136,-0.0016559721242364045,2025-12-08 13:47:38.727121,2025-12-08 13:47:40.301103,0 days 00:00:01.573982,0.004887340105549899,0.9223214269941288,extensive,final,elastic,pca_hybrid,True,COMPLETE
137,-0.0016559721242364045,2025-12-08 13:47:40.301103,2025-12-08 13:47:41.811507,0 days 00:00:01.510404,0.005544820611069933,0.9790093603464494,extensive,final,elastic,pca_hybrid,True,COMPLETE
138,-0.001948254039945511,2025-12-08 13:47:41.811507,2025-12-08 13:47:43.393045,0 days 00:00:01.581538,0.0007628041583390842,0.8793281435730884,extensive,final,elastic,pca_hybrid,True,COMPLETE
139,-0.0016559721242364045,2025-12-08 13:47:43.393045,2025-12-08 13:47:44.893039,0 days 00:00:01.499994,0.003480170775311724,0.39126653147800017,extensive,final,elastic,pca_hybrid,True,COMPLETE
140,-0.0016559721242364045,2025-12-08 13:47:44.893039,2025-12-08 13:47:46.291873,0 days 00:00:01.398834,0.009756995715778262,0.76632369949666,extensive,final,elastic,pca_hybrid,True,COMPLETE
141,-0.0016559721242364045,2025-12-08 13:47:46.291873,2025-12-08 13:47:48.063172,0 days 00:00:01.771299,0.02534932440232396,0.9022117383426413,extensive,final,elastic,pca_hybrid,True,COMPLETE
142,-0.0016566879224704973,2025-12-08 13:47:48.063172,2025-12-08 13:47:49.613255,0 days 00:00:01.550083,0.043384830613563984,0.02002964960344162,extensive,final,elastic,pca_hybrid,True,COMPLETE
143,-0.0016559721242364045,2025-12-08 13:47:49.613255,2025-12-08 13:47:51.150116,0 days 00:00:01.536861,0.01905352827961936,0.9252663358862592,extensive,final,elastic,pca_hybrid,True,COMPLETE
144,-0.0016559721242364045,2025-12-08 13:47:51.150116,2025-12-08 13:47:52.632679,0 days 00:00:01.482563,0.061673815021753786,0.9837823499257526,extensive,final,elastic,pca_hybrid,True,COMPLETE
145,-866.0268643668319,2025-12-08 13:47:52.632679,2025-12-08 13:47:54.143704,0 days 00:00:01.511025,9.865768367013041e-05,0.9462987964382715,extensive,final,elastic,pca_hybrid,True,COMPLETE
146,-0.0016559721242364045,2025-12-08 13:47:54.143704,2025-12-08 13:47:55.660735,0 days 00:00:01.517031,0.014175738804279144,0.8456341311998204,extensive,final,elastic,pca_hybrid,True,COMPLETE
147,-0.0016559721242364045,2025-12-08 13:47:55.660735,2025-12-08 13:47:57.200417,0 days 00:00:01.539682,0.027471188857075283,0.6791305805427137,extensive,final,elastic,pca_hybrid,True,COMPLETE
148,-0.0016559721242364045,2025-12-08 13:47:57.200417,2025-12-08 13:47:58.696610,0 days 00:00:01.496193,0.011512977513009162,0.13032639069291885,extensive,final,elastic,pca_hybrid,True,COMPLETE
149,-0.0016559721242364045,2025-12-08 13:47:58.697089,2025-12-08 13:48:00.161029,0 days 00:00:01.463940,0.0074114441931997475,0.5938658138751693,extensive,final,elastic,pca_hybrid,True,COMPLETE
150,-557.683011762737,2025-12-08 13:48:00.162534,2025-12-08 13:48:01.682204,0 days 00:00:01.519670,0.002778884405690847,0.05238069332771755,extensive,final,elastic,pca_hybrid,True,COMPLETE
151,-0.0016559721242364045,2025-12-08 13:48:01.682204,2025-12-08 13:48:03.113768,0 days 00:00:01.431564,0.004093987672131638,0.6571438926560221,extensive,final,elastic,pca_hybrid,True,COMPLETE
152,-0.0016559721242364045,2025-12-08 13:48:03.113768,2025-12-08 13:48:04.660884,0 days 00:00:01.547116,0.016947933432486895,0.6995809415243663,extensive,final,elastic,pca_hybrid,True,COMPLETE
153,-0.0016559721242364045,2025-12-08 13:48:04.660884,2025-12-08 13:48:06.102089,0 days 00:00:01.441205,0.0036035583609036565,0.6328315799179098,extensive,final,elastic,pca_hybrid,True,COMPLETE
154,-0.0016559721242364045,2025-12-08 13:48:06.103088,2025-12-08 13:48:08.064708,0 days 00:00:01.961620,0.0058749521858709255,0.29946661431215504,extensive,final,elastic,pca_hybrid,True,COMPLETE
155,-0.0016559721242364045,2025-12-08 13:48:08.064708,2025-12-08 13:48:09.733003,0 days 00:00:01.668295,0.034504176006380186,0.7245161274641911,extensive,final,elastic,pca_hybrid,True,COMPLETE
156,-0.0016559721242364045,2025-12-08 13:48:09.733003,2025-12-08 13:48:11.145171,0 days 00:00:01.412168,0.002719719834277757,0.4622501999477271,extensive,final,elastic,pca_hybrid,True,COMPLETE
157,-0.0016559721242364045,2025-12-08 13:48:11.145171,2025-12-08 13:48:12.648751,0 days 00:00:01.503580,0.004542273787062178,0.6478667297805097,extensive,final,elastic,pca_hybrid,True,COMPLETE
158,-0.0016559721242364045,2025-12-08 13:48:12.648751,2025-12-08 13:48:14.141209,0 days 00:00:01.492458,0.008726426941631867,0.9468674012527579,extensive,final,elastic,pca_hybrid,True,COMPLETE
159,-0.0016559721242364045,2025-12-08 13:48:14.141209,2025-12-08 13:48:15.592593,0 days 00:00:01.451384,0.05128480114583921,0.5238968299165868,extensive,final,elastic,pca_hybrid,True,COMPLETE
160,-0.0016881727983633077,2025-12-08 13:48:15.593595,2025-12-08 13:48:17.064838,0 days 00:00:01.471243,0.0012313849212859614,0.6802651833570724,extensive,final,elastic,pca_hybrid,True,COMPLETE
161,-0.0016559721242364045,2025-12-08 13:48:17.064838,2025-12-08 13:48:18.579340,0 days 00:00:01.514502,0.007000452704458313,0.33884233196675007,extensive,final,elastic,pca_hybrid,True,COMPLETE
162,-2340.428347057971,2025-12-08 13:48:18.579340,2025-12-08 13:48:20.199220,0 days 00:00:01.619880,0.0008817135220995077,0.24548341529864148,extensive,final,elastic,pca_hybrid,True,COMPLETE
163,-0.0016559721242364045,2025-12-08 13:48:20.199220,2025-12-08 13:48:21.627099,0 days 00:00:01.427879,0.0052447442179929535,0.19975807156436218,extensive,final,elastic,pca_hybrid,True,COMPLETE
164,-0.0016559721242364045,2025-12-08 13:48:21.627099,2025-12-08 13:48:23.148974,0 days 00:00:01.521875,0.011998168147166463,0.3870556201779702,extensive,final,elastic,pca_hybrid,True,COMPLETE
165,-0.0016559721242364045,2025-12-08 13:48:23.148974,2025-12-08 13:48:24.930330,0 days 00:00:01.781356,0.008027581134386985,0.9064230978529795,extensive,final,elastic,pca_hybrid,True,COMPLETE
166,-0.0016559721242364045,2025-12-08 13:48:24.931571,2025-12-08 13:48:26.500934,0 days 00:00:01.569363,0.005608315634529446,0.48674575765753725,extensive,final,elastic,pca_hybrid,True,COMPLETE
167,-0.0016559721242364045,2025-12-08 13:48:26.500934,2025-12-08 13:48:27.966820,0 days 00:00:01.465886,0.009703683974390871,0.16250483363456059,extensive,final,elastic,pca_hybrid,True,COMPLETE
168,-0.0016559721242364045,2025-12-08 13:48:27.966820,2025-12-08 13:48:29.409480,0 days 00:00:01.442660,0.022523818410118718,0.9998258609982484,extensive,final,elastic,pca_hybrid,True,COMPLETE
169,-0.0016559721242364045,2025-12-08 13:48:29.409480,2025-12-08 13:48:30.834874,0 days 00:00:01.425394,0.0021586171298259745,0.8630777031455028,extensive,final,elastic,pca_hybrid,True,COMPLETE
170,-0.0016559721242364045,2025-12-08 13:48:30.835977,2025-12-08 13:48:32.332913,0 days 00:00:01.496936,0.0031072527136035396,0.5617125764885775,extensive,final,elastic,pca_hybrid,True,COMPLETE
171,-0.0016559721242364045,2025-12-08 13:48:32.333919,2025-12-08 13:48:33.813072,0 days 00:00:01.479153,0.029363933071903835,0.9636676272652667,extensive,final,elastic,pca_hybrid,True,COMPLETE
172,-0.0016559721242364045,2025-12-08 13:48:33.814079,2025-12-08 13:48:35.285736,0 days 00:00:01.471657,0.03877954667444044,0.9091592213982166,extensive,final,elastic,pca_hybrid,True,COMPLETE
173,-0.0016559721242364045,2025-12-08 13:48:35.285736,2025-12-08 13:48:36.815550,0 days 00:00:01.529814,0.08242517000750824,0.8836201782555769,extensive,final,elastic,pca_hybrid,True,COMPLETE
174,-0.0016559721242364045,2025-12-08 13:48:36.817556,2025-12-08 13:48:38.678165,0 days 00:00:01.860609,0.015489345204288572,0.44206457763374984,extensive,final,elastic,pca_hybrid,True,COMPLETE
175,-0.0016559721242364045,2025-12-08 13:48:38.678165,2025-12-08 13:48:40.197685,0 days 00:00:01.519520,0.004164136948638456,0.9382773926820106,extensive,final,elastic,pca_hybrid,True,COMPLETE
176,-0.0016559721242364045,2025-12-08 13:48:40.197685,2025-12-08 13:48:41.666432,0 days 00:00:01.468747,0.021485647120229392,0.2721754095191333,extensive,final,elastic,pca_hybrid,True,COMPLETE
177,-0.0016559721242364045,2025-12-08 13:48:41.666432,2025-12-08 13:48:43.128424,0 days 00:00:01.461992,0.006041912124354726,0.6063849565336163,extensive,final,elastic,pca_hybrid,True,COMPLETE
178,-0.0016559721242364045,2025-12-08 13:48:43.129746,2025-12-08 13:48:44.597427,0 days 00:00:01.467681,0.06590668372485214,0.07778031055988,extensive,final,elastic,pca_hybrid,True,COMPLETE
179,-2095.8513795601652,2025-12-08 13:48:44.597937,2025-12-08 13:48:46.279981,0 days 00:00:01.682044,0.0004618030566741699,0.41005781064273156,extensive,final,elastic,pca_hybrid,True,COMPLETE
180,-0.001977896909105844,2025-12-08 13:48:46.279981,2025-12-08 13:48:47.794982,0 days 00:00:01.515001,0.0006362934878509739,0.982448450857456,extensive,final,elastic,pca_hybrid,True,COMPLETE
181,-0.0016559721242364045,2025-12-08 13:48:47.795983,2025-12-08 13:48:49.233584,0 days 00:00:01.437601,0.03427194531521474,0.9641539124859974,extensive,final,elastic,pca_hybrid,True,COMPLETE
182,-0.0016559721242364045,2025-12-08 13:48:49.233584,2025-12-08 13:48:50.743462,0 days 00:00:01.509878,0.0280437005775255,0.920699443450142,extensive,final,elastic,pca_hybrid,True,COMPLETE
183,-0.0016559721242364045,2025-12-08 13:48:50.743462,2025-12-08 13:48:52.302717,0 days 00:00:01.559255,0.013605831138499027,0.36216142686249003,extensive,final,elastic,pca_hybrid,True,COMPLETE
184,-0.0016559721242364045,2025-12-08 13:48:52.303035,2025-12-08 13:48:53.796591,0 days 00:00:01.493556,0.04198423853726399,0.9400377807729962,extensive,final,elastic,pca_hybrid,True,COMPLETE
185,-0.0016559721242364045,2025-12-08 13:48:53.797107,2025-12-08 13:48:55.278974,0 days 00:00:01.481867,0.0171130479699785,0.5032041759408283,extensive,final,elastic,pca_hybrid,True,COMPLETE
186,-0.0016559721242364045,2025-12-08 13:48:55.279975,2025-12-08 13:48:56.818953,0 days 00:00:01.538978,0.0038515748846486664,0.307690587541675,extensive,final,elastic,pca_hybrid,True,COMPLETE
187,-0.0016559721242364045,2025-12-08 13:48:56.818953,2025-12-08 13:48:58.231958,0 days 00:00:01.413005,0.025079536926378806,0.7531990269563733,extensive,final,elastic,pca_hybrid,True,COMPLETE
188,-0.0016559721242364045,2025-12-08 13:48:58.231958,2025-12-08 13:48:59.718521,0 days 00:00:01.486563,0.00715816278407179,0.8945031702784645,extensive,final,elastic,pca_hybrid,True,COMPLETE
189,-0.0016559721242364045,2025-12-08 13:48:59.719596,2025-12-08 13:49:01.184850,0 days 00:00:01.465254,0.004834528310023896,0.9587795610577928,extensive,final,elastic,pca_hybrid,True,COMPLETE
190,-0.0016559721242364045,2025-12-08 13:49:01.184850,2025-12-08 13:49:02.930003,0 days 00:00:01.745153,0.010462989815670554,0.8110189046500985,extensive,final,elastic,pca_hybrid,True,COMPLETE
191,-0.0016559721242364045,2025-12-08 13:49:02.930967,2025-12-08 13:49:04.498225,0 days 00:00:01.567258,0.029935688572983035,0.7695881671752689,extensive,final,elastic,pca_hybrid,True,COMPLETE
192,-0.0016559721242364045,2025-12-08 13:49:04.499248,2025-12-08 13:49:06.046765,0 days 00:00:01.547517,0.020035004892257048,0.830824732438509,extensive,final,elastic,pca_hybrid,True,COMPLETE
193,-0.0016559721242364045,2025-12-08 13:49:06.046765,2025-12-08 13:49:07.666000,0 days 00:00:01.619235,0.018514863579982263,0.8662030139434082,extensive,final,elastic,pca_hybrid,True,COMPLETE
194,-15464.678350882787,2025-12-08 13:49:07.666999,2025-12-08 13:49:09.398253,0 days 00:00:01.731254,0.0009845042404368633,0.015703347082485625,extensive,final,elastic,pca_hybrid,True,COMPLETE
195,-0.0016559721242364045,2025-12-08 13:49:09.398253,2025-12-08 13:49:10.898024,0 days 00:00:01.499771,0.05317060548453186,0.7396748077000125,extensive,final,elastic,pca_hybrid,True,COMPLETE
196,-0.0016559721242364045,2025-12-08 13:49:10.898428,2025-12-08 13:49:12.363392,0 days 00:00:01.464964,0.013382835119522698,0.9163782593628483,extensive,final,elastic,pca_hybrid,True,COMPLETE
197,-0.0016559721242364045,2025-12-08 13:49:12.365105,2025-12-08 13:49:13.802478,0 days 00:00:01.437373,0.01671844448238168,0.9829157098237221,extensive,final,elastic,pca_hybrid,True,COMPLETE
198,-14967.886665904218,2025-12-08 13:49:13.802478,2025-12-08 13:49:15.263509,0 days 00:00:01.461031,3.089377754507359e-05,0.6638701109945253,extensive,final,elastic,pca_hybrid,True,COMPLETE
199,-0.0016559721242364045,2025-12-08 13:49:15.263509,2025-12-08 13:49:16.682185,0 days 00:00:01.418676,0.008083631223911421,0.5861115000540364,extensive,final,elastic,pca_hybrid,True,COMPLETE
200,-0.0016559721242364045,2025-12-08 13:49:16.683190,2025-12-08 13:49:18.168143,0 days 00:00:01.484953,0.021430459706756704,0.7085524993653805,extensive,final,elastic,pca_hybrid,True,COMPLETE
201,-0.0016559721242364045,2025-12-08 13:49:18.169143,2025-12-08 13:49:19.600610,0 days 00:00:01.431467,0.04837772532194936,0.17517069837941993,extensive,final,elastic,pca_hybrid,True,COMPLETE
202,-0.0016559721242364045,2025-12-08 13:49:19.601162,2025-12-08 13:49:21.068082,0 days 00:00:01.466920,0.033653535661969575,0.13844721177327557,extensive,final,elastic,pca_hybrid,True,COMPLETE
203,-0.001848613866821891,2025-12-08 13:49:21.069111,2025-12-08 13:49:22.631992,0 days 00:00:01.562881,0.0034042260042574627,0.2125292296233901,extensive,final,elastic,pca_hybrid,True,COMPLETE
204,-0.0016559721242364045,2025-12-08 13:49:22.633105,2025-12-08 13:49:25.103271,0 days 00:00:02.470166,0.03827042726970881,0.5427360626792752,extensive,final,elastic,pca_hybrid,True,COMPLETE
205,-0.0016559721242364045,2025-12-08 13:49:25.103271,2025-12-08 13:49:26.982174,0 days 00:00:01.878903,0.023919679666562346,0.04158235332188892,extensive,final,elastic,pca_hybrid,True,COMPLETE
206,-0.0016559721242364045,2025-12-08 13:49:26.983332,2025-12-08 13:49:28.930704,0 days 00:00:01.947372,0.09752097632810461,0.3390696049041084,extensive,final,elastic,pca_hybrid,True,COMPLETE
207,-0.0016559721242364045,2025-12-08 13:49:28.930704,2025-12-08 13:49:30.666849,0 days 00:00:01.736145,0.011458141571211633,0.10988075734704977,extensive,final,elastic,pca_hybrid,True,COMPLETE
208,-0.0016559721242364045,2025-12-08 13:49:30.667848,2025-12-08 13:49:32.552808,0 days 00:00:01.884960,0.067095741726617,0.8443164909524594,extensive,final,elastic,pca_hybrid,True,COMPLETE
209,-0.001831483283385375,2025-12-08 13:49:32.552808,2025-12-08 13:49:34.533735,0 days 00:00:01.980927,0.0007841485525931096,0.935998234909191,extensive,final,elastic,pca_hybrid,True,COMPLETE
210,-0.0016559721242364045,2025-12-08 13:49:34.533735,2025-12-08 13:49:36.909169,0 days 00:00:02.375434,0.0015391184121827937,0.6280917448969633,extensive,final,elastic,pca_hybrid,True,COMPLETE
211,-0.0016559721242364045,2025-12-08 13:49:36.909169,2025-12-08 13:49:39.857292,0 days 00:00:02.948123,0.0026368783547193048,0.6175135540334451,extensive,final,elastic,pca_hybrid,True,COMPLETE
212,-0.0016559721242364045,2025-12-08 13:49:39.859080,2025-12-08 13:49:41.969540,0 days 00:00:02.110460,0.00399721875836909,0.5890910064897107,extensive,final,elastic,pca_hybrid,True,COMPLETE
213,-0.0016559721242364045,2025-12-08 13:49:41.973541,2025-12-08 13:49:43.619662,0 days 00:00:01.646121,0.003143459115813772,0.5571057716790931,extensive,final,elastic,pca_hybrid,True,COMPLETE
214,-0.0016559721242364045,2025-12-08 13:49:43.619662,2025-12-08 13:49:45.349288,0 days 00:00:01.729626,0.0020464804191147974,0.8858215668763717,extensive,final,elastic,pca_hybrid,True,COMPLETE
215,-251.34760597065113,2025-12-08 13:49:45.349807,2025-12-08 13:49:47.067858,0 days 00:00:01.718051,0.00457986261663435,0.08126594015833527,extensive,final,elastic,pca_hybrid,True,COMPLETE
216,-0.0016559721242364045,2025-12-08 13:49:47.068858,2025-12-08 13:49:49.120192,0 days 00:00:02.051334,0.006332157919850263,0.5754611469862145,extensive,final,elastic,pca_hybrid,True,COMPLETE
217,-0.0016559721242364045,2025-12-08 13:49:49.121194,2025-12-08 13:49:51.333666,0 days 00:00:02.212472,0.0023558660999128604,0.6433312339691653,extensive,final,elastic,pca_hybrid,True,COMPLETE
218,-0.0016559721242364045,2025-12-08 13:49:51.334359,2025-12-08 13:49:53.573543,0 days 00:00:02.239184,0.026646144639562178,0.16110094623232366,extensive,final,elastic,pca_hybrid,True,COMPLETE
219,-0.0016559721242364045,2025-12-08 13:49:53.574541,2025-12-08 13:49:56.031397,0 days 00:00:02.456856,0.015211293561022863,0.7906642228330374,extensive,final,elastic,pca_hybrid,True,COMPLETE
220,-1048.4962529411753,2025-12-08 13:49:56.032907,2025-12-08 13:49:58.299427,0 days 00:00:02.266520,0.0011697087293854507,0.2527172590749402,extensive,final,elastic,pca_hybrid,True,COMPLETE
221,-0.0016559721242364045,2025-12-08 13:49:58.300613,2025-12-08 13:50:00.103808,0 days 00:00:01.803195,0.008718666947693497,0.4681928961071257,extensive,final,elastic,pca_hybrid,True,COMPLETE
222,-0.0016559721242364045,2025-12-08 13:50:00.104802,2025-12-08 13:50:01.734231,0 days 00:00:01.629429,0.005453428138498091,0.9988071923151814,extensive,final,elastic,pca_hybrid,True,COMPLETE
223,-0.0016559721242364045,2025-12-08 13:50:01.735371,2025-12-08 13:50:03.350134,0 days 00:00:01.614763,0.004687487525732486,0.41871052590526364,extensive,final,elastic,pca_hybrid,True,COMPLETE
224,-0.0016559721242364045,2025-12-08 13:50:03.351006,2025-12-08 13:50:05.019122,0 days 00:00:01.668116,0.003761091157988389,0.4388901202514249,extensive,final,elastic,pca_hybrid,True,COMPLETE
225,-0.0016559721242364045,2025-12-08 13:50:05.019122,2025-12-08 13:50:06.618827,0 days 00:00:01.599705,0.006973246717862355,0.45829925934519233,extensive,final,elastic,pca_hybrid,True,COMPLETE
226,-0.0016559721242364045,2025-12-08 13:50:06.619826,2025-12-08 13:50:08.170543,0 days 00:00:01.550717,0.010594294951688397,0.5126261929258504,extensive,final,elastic,pca_hybrid,True,COMPLETE
227,-0.0016559721242364045,2025-12-08 13:50:08.171086,2025-12-08 13:50:09.750668,0 days 00:00:01.579582,0.002824216573794234,0.3800075532393855,extensive,final,elastic,pca_hybrid,True,COMPLETE
228,-0.0016559721242364045,2025-12-08 13:50:09.752007,2025-12-08 13:50:11.474118,0 days 00:00:01.722111,0.012606564462939758,0.9531719500325707,extensive,final,elastic,pca_hybrid,True,COMPLETE
229,-0.0016559721242364045,2025-12-08 13:50:11.474118,2025-12-08 13:50:13.120434,0 days 00:00:01.646316,0.04506623830089385,0.9736889721965492,extensive,final,elastic,pca_hybrid,True,COMPLETE
230,-0.0016559721242364045,2025-12-08 13:50:13.121437,2025-12-08 13:50:14.806514,0 days 00:00:01.685077,0.009033140445048913,0.601673628516995,extensive,final,elastic,pca_hybrid,True,COMPLETE
231,-0.0016559721242364045,2025-12-08 13:50:14.806514,2025-12-08 13:50:16.416045,0 days 00:00:01.609531,0.03870495997619402,0.7323285715757618,extensive,final,elastic,pca_hybrid,True,COMPLETE
232,-0.0016559721242364045,2025-12-08 13:50:16.416045,2025-12-08 13:50:18.500501,0 days 00:00:02.084456,0.029540907223013554,0.7542627522053856,extensive,final,elastic,pca_hybrid,True,COMPLETE
233,-0.0016559721242364045,2025-12-08 13:50:18.500501,2025-12-08 13:50:20.307433,0 days 00:00:01.806932,0.04749476972723667,0.7215926132434369,extensive,final,elastic,pca_hybrid,True,COMPLETE
234,-0.0016559721242364045,2025-12-08 13:50:20.307433,2025-12-08 13:50:22.119105,0 days 00:00:01.811672,0.07592414463345305,0.788501343509814,extensive,final,elastic,pca_hybrid,True,COMPLETE
235,-0.0016559721242364045,2025-12-08 13:50:22.120221,2025-12-08 13:50:23.900860,0 days 00:00:01.780639,0.005292092492727261,0.7667285848496506,extensive,final,elastic,pca_hybrid,True,COMPLETE
236,-0.0016559721242364045,2025-12-08 13:50:23.900860,2025-12-08 13:50:25.739439,0 days 00:00:01.838579,0.02687110360083181,0.9071922427188376,extensive,final,elastic,pca_hybrid,True,COMPLETE
237,-0.0016559721242364045,2025-12-08 13:50:25.739439,2025-12-08 13:50:27.450910,0 days 00:00:01.711471,0.05375724373909294,0.6964780148771338,extensive,final,elastic,pca_hybrid,True,COMPLETE
238,-0.0016559721242364045,2025-12-08 13:50:27.452432,2025-12-08 13:50:29.173163,0 days 00:00:01.720731,0.018973146474445417,0.48289103288922913,extensive,final,elastic,pca_hybrid,True,COMPLETE
239,-0.0019731025335497274,2025-12-08 13:50:29.174164,2025-12-08 13:50:30.876828,0 days 00:00:01.702664,0.0009563036782459492,0.6887311287886954,extensive,final,elastic,pca_hybrid,True,COMPLETE
240,-0.0016559721242364045,2025-12-08 13:50:30.876828,2025-12-08 13:50:32.555703,0 days 00:00:01.678875,0.0645696865687414,0.6660386092612811,extensive,final,elastic,pca_hybrid,True,COMPLETE
241,-0.0016559721242364045,2025-12-08 13:50:32.555703,2025-12-08 13:50:34.257853,0 days 00:00:01.702150,0.07646798405440536,0.807428195105899,extensive,final,elastic,pca_hybrid,True,COMPLETE
242,-0.0016559721242364045,2025-12-08 13:50:34.257853,2025-12-08 13:50:35.971043,0 days 00:00:01.713190,0.08081243033826312,0.7806823519914964,extensive,final,elastic,pca_hybrid,True,COMPLETE
243,-0.0016559721242364045,2025-12-08 13:50:35.971043,2025-12-08 13:50:37.756890,0 days 00:00:01.785847,0.09239189872358206,0.7432237969332621,extensive,final,elastic,pca_hybrid,True,COMPLETE
244,-0.0016559721242364045,2025-12-08 13:50:37.756890,2025-12-08 13:50:39.937276,0 days 00:00:02.180386,0.057271904250284014,0.8725915111962779,extensive,final,elastic,pca_hybrid,True,COMPLETE
245,-0.0016559721242364045,2025-12-08 13:50:39.937276,2025-12-08 13:50:41.771145,0 days 00:00:01.833869,0.00359925656173636,0.824224601522254,extensive,final,elastic,pca_hybrid,True,COMPLETE
246,-0.0016559721242364045,2025-12-08 13:50:41.772145,2025-12-08 13:50:43.387553,0 days 00:00:01.615408,0.09787567067250796,0.06457776977920257,extensive,final,elastic,pca_hybrid,True,COMPLETE
247,-0.0016559721242364045,2025-12-08 13:50:43.387553,2025-12-08 13:50:45.154094,0 days 00:00:01.766541,0.0063652950854338666,0.9312020389583591,extensive,final,elastic,pca_hybrid,True,COMPLETE
248,-0.0016559721242364045,2025-12-08 13:50:45.154094,2025-12-08 13:50:47.386803,0 days 00:00:02.232709,0.03309792711528698,0.7741526552192171,extensive,final,elastic,pca_hybrid,True,COMPLETE
249,-0.0016559721242364045,2025-12-08 13:50:47.386803,2025-12-08 13:50:49.470963,0 days 00:00:02.084160,0.0044938409022805825,0.8577477581183335,extensive,final,elastic,pca_hybrid,True,COMPLETE
250,-0.0016559721242364045,2025-12-08 13:50:49.470963,2025-12-08 13:50:51.421731,0 days 00:00:01.950768,0.022221059585332995,0.5381378787850756,extensive,final,elastic,pca_hybrid,True,COMPLETE
251,-344.0815195845358,2025-12-08 13:50:51.421731,2025-12-08 13:50:53.337903,0 days 00:00:01.916172,0.0031457151782741254,0.11435531952281941,extensive,final,elastic,pca_hybrid,True,COMPLETE
252,-0.0016559721242364045,2025-12-08 13:50:53.337903,2025-12-08 13:50:54.988150,0 days 00:00:01.650247,0.014708287081238678,0.8884523269418149,extensive,final,elastic,pca_hybrid,True,COMPLETE
253,-0.0016559721242364045,2025-12-08 13:50:54.988150,2025-12-08 13:50:56.788204,0 days 00:00:01.800054,0.04174428105434162,0.4227886377499577,extensive,final,elastic,pca_hybrid,True,COMPLETE
254,-0.0016559721242364045,2025-12-08 13:50:56.788204,2025-12-08 13:50:58.558204,0 days 00:00:01.770000,0.007279430370127073,0.45204179402080474,extensive,final,elastic,pca_hybrid,True,COMPLETE
255,-0.0016559721242364045,2025-12-08 13:50:58.558204,2025-12-08 13:51:00.387485,0 days 00:00:01.829281,0.02404884527523315,0.9222409421894358,extensive,final,elastic,pca_hybrid,True,COMPLETE
256,-42.879735937437225,2025-12-08 13:51:00.388374,2025-12-08 13:51:02.321421,0 days 00:00:01.933047,0.0007248208523060666,0.5698762164613775,extensive,final,elastic,pca_hybrid,True,COMPLETE
257,-0.0016559721242364045,2025-12-08 13:51:02.322422,2025-12-08 13:51:04.136669,0 days 00:00:01.814247,0.010080517164964026,0.3189595988955426,extensive,final,elastic,pca_hybrid,True,COMPLETE
258,-1298.5241418080018,2025-12-08 13:51:04.137668,2025-12-08 13:51:05.804731,0 days 00:00:01.667063,0.005543376989937081,0.03059975341243375,extensive,final,elastic,pca_hybrid,True,COMPLETE
259,-0.0016559721242364045,2025-12-08 13:51:05.805310,2025-12-08 13:51:07.559163,0 days 00:00:01.753853,0.06448884500243916,0.9541074035151124,extensive,final,elastic,pca_hybrid,True,COMPLETE
260,-0.0016559721242364045,2025-12-08 13:51:07.559163,2025-12-08 13:51:09.905539,0 days 00:00:02.346376,0.0017863655238734865,0.632581599212039,extensive,final,elastic,pca_hybrid,True,COMPLETE
261,-0.0016559721242364045,2025-12-08 13:51:09.905539,2025-12-08 13:51:11.739411,0 days 00:00:01.833872,0.031734596780752515,0.752806819581037,extensive,final,elastic,pca_hybrid,True,COMPLETE
262,-0.0016559721242364045,2025-12-08 13:51:11.739411,2025-12-08 13:51:13.355363,0 days 00:00:01.615952,0.004188011806455584,0.2806810719332873,extensive,final,elastic,pca_hybrid,True,COMPLETE
263,-17941.258596221134,2025-12-08 13:51:13.355363,2025-12-08 13:51:15.074363,0 days 00:00:01.719000,0.001326878749268536,0.001693451004640481,extensive,final,elastic,pca_hybrid,True,COMPLETE
264,-0.0016559721242364045,2025-12-08 13:51:15.075454,2025-12-08 13:51:16.707268,0 days 00:00:01.631814,0.012536639721926467,0.21290261695441035,extensive,final,elastic,pca_hybrid,True,COMPLETE
265,-130.3928039707071,2025-12-08 13:51:16.708269,2025-12-08 13:51:18.574815,0 days 00:00:01.866546,0.002593926240627797,0.1514733660251057,extensive,final,elastic,pca_hybrid,True,COMPLETE
