number,value,datetime_start,datetime_complete,duration,params_lasso_alpha,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
149,-0.0016559721242364045,2025-12-08 13:16:36.987012,2025-12-08 13:16:39.053129,0 days 00:00:02.066117,0.05969679069873656,extensive,final,lasso,pca_only,True,COMPLETE
150,-0.0016559721242364045,2025-12-08 13:16:39.054128,2025-12-08 13:16:41.418696,0 days 00:00:02.364568,7.901042286594634,extensive,final,lasso,pca_only,True,COMPLETE
151,-0.0016559721242364045,2025-12-08 13:16:41.418696,2025-12-08 13:16:43.318589,0 days 00:00:01.899893,5.09289320384422,extensive,final,lasso,pca_only,True,COMPLETE
152,-0.0016559721242364045,2025-12-08 13:16:43.318589,2025-12-08 13:16:45.918128,0 days 00:00:02.599539,2.528500085187705,extensive,final,lasso,pca_only,True,COMPLETE
153,-0.0016559721242364045,2025-12-08 13:16:45.918822,2025-12-08 13:16:47.919535,0 days 00:00:02.000713,3.948387811447367,extensive,final,lasso,pca_only,True,COMPLETE
154,-0.0016559721242364045,2025-12-08 13:16:47.921546,2025-12-08 13:16:50.672936,0 days 00:00:02.751390,6.464997486702019,extensive,final,lasso,pca_only,True,COMPLETE
155,-0.0016559721242364045,2025-12-08 13:16:50.672936,2025-12-08 13:16:52.606454,0 days 00:00:01.933518,0.027082859117193953,extensive,final,lasso,pca_only,True,COMPLETE
156,-0.0016559721242364045,2025-12-08 13:16:52.606454,2025-12-08 13:16:55.203350,0 days 00:00:02.596896,2.88859836292199,extensive,final,lasso,pca_only,True,COMPLETE
157,-0.0016559721242364045,2025-12-08 13:16:55.203350,2025-12-08 13:16:57.318930,0 days 00:00:02.115580,1.2114096890715087,extensive,final,lasso,pca_only,True,COMPLETE
158,-0.0016559721242364045,2025-12-08 13:16:57.319692,2025-12-08 13:16:59.935792,0 days 00:00:02.616100,1.7011327342971536,extensive,final,lasso,pca_only,True,COMPLETE
159,-0.0016559721242364045,2025-12-08 13:16:59.936508,2025-12-08 13:17:02.302430,0 days 00:00:02.365922,0.0010245924409844202,extensive,final,lasso,pca_only,True,COMPLETE
160,-0.0016559721242364045,2025-12-08 13:17:02.302928,2025-12-08 13:17:04.820363,0 days 00:00:02.517435,0.18481211193009542,extensive,final,lasso,pca_only,True,COMPLETE
161,-0.0016559721242364045,2025-12-08 13:17:04.820363,2025-12-08 13:17:07.353670,0 days 00:00:02.533307,0.8541530512955576,extensive,final,lasso,pca_only,True,COMPLETE
162,-0.0016559721242364045,2025-12-08 13:17:07.353670,2025-12-08 13:17:09.303644,0 days 00:00:01.949974,0.2735420218002989,extensive,final,lasso,pca_only,True,COMPLETE
163,-0.0016559721242364045,2025-12-08 13:17:09.303644,2025-12-08 13:17:12.023656,0 days 00:00:02.720012,0.08818522246432864,extensive,final,lasso,pca_only,True,COMPLETE
164,-0.0016559721242364045,2025-12-08 13:17:12.023656,2025-12-08 13:17:14.120987,0 days 00:00:02.097331,0.4890876409061484,extensive,final,lasso,pca_only,True,COMPLETE
165,-0.0016559721242364045,2025-12-08 13:17:14.121987,2025-12-08 13:17:16.686601,0 days 00:00:02.564614,0.03591065899567676,extensive,final,lasso,pca_only,True,COMPLETE
166,-0.0016559721242364045,2025-12-08 13:17:16.687612,2025-12-08 13:17:18.951247,0 days 00:00:02.263635,0.6383131547517894,extensive,final,lasso,pca_only,True,COMPLETE
167,-0.0016559721242364045,2025-12-08 13:17:18.952248,2025-12-08 13:17:20.887541,0 days 00:00:01.935293,1.045719408237595,extensive,final,lasso,pca_only,True,COMPLETE
168,-0.0016559721242364045,2025-12-08 13:17:20.887541,2025-12-08 13:17:23.678285,0 days 00:00:02.790744,0.018648047977876267,extensive,final,lasso,pca_only,True,COMPLETE
169,-0.0016559721242364045,2025-12-08 13:17:23.678285,2025-12-08 13:17:26.521719,0 days 00:00:02.843434,0.12840955438981286,extensive,final,lasso,pca_only,True,COMPLETE
170,-0.0016559721242364045,2025-12-08 13:17:26.522716,2025-12-08 13:17:29.355392,0 days 00:00:02.832676,9.937722344278667,extensive,final,lasso,pca_only,True,COMPLETE
171,-0.0016559721242364045,2025-12-08 13:17:29.355392,2025-12-08 13:17:32.195099,0 days 00:00:02.839707,6.668827508768878,extensive,final,lasso,pca_only,True,COMPLETE
172,-0.0016559721242364045,2025-12-08 13:17:32.197121,2025-12-08 13:17:35.029707,0 days 00:00:02.832586,4.153147411362916,extensive,final,lasso,pca_only,True,COMPLETE
173,-0.0016559721242364045,2025-12-08 13:17:35.032187,2025-12-08 13:17:37.821252,0 days 00:00:02.789065,3.4512406180315462,extensive,final,lasso,pca_only,True,COMPLETE
174,-25.89981044847622,2025-12-08 13:17:37.821974,2025-12-08 13:17:39.725783,0 days 00:00:01.903809,0.0003758034536974273,extensive,final,lasso,pca_only,True,COMPLETE
175,-0.0016559721242364045,2025-12-08 13:17:39.725783,2025-12-08 13:17:42.412576,0 days 00:00:02.686793,2.039170551941342,extensive,final,lasso,pca_only,True,COMPLETE
176,-1364.6954018998283,2025-12-08 13:17:42.412576,2025-12-08 13:17:44.498618,0 days 00:00:02.086042,0.00010549641839035861,extensive,final,lasso,pca_only,True,COMPLETE
177,-0.0016559721242364045,2025-12-08 13:17:44.498618,2025-12-08 13:17:47.025683,0 days 00:00:02.527065,1.4696617351435233,extensive,final,lasso,pca_only,True,COMPLETE
178,-0.0016559721242364045,2025-12-08 13:17:47.025683,2025-12-08 13:17:48.821853,0 days 00:00:01.796170,7.472324026559288,extensive,final,lasso,pca_only,True,COMPLETE
179,-0.0016559721242364045,2025-12-08 13:17:48.821853,2025-12-08 13:17:51.512093,0 days 00:00:02.690240,5.678608104582236,extensive,final,lasso,pca_only,True,COMPLETE
180,-0.0016559721242364045,2025-12-08 13:17:51.512093,2025-12-08 13:17:53.515757,0 days 00:00:02.003664,4.754807850130618,extensive,final,lasso,pca_only,True,COMPLETE
181,-0.0016559721242364045,2025-12-08 13:17:53.518413,2025-12-08 13:17:56.143896,0 days 00:00:02.625483,0.0029373974446392707,extensive,final,lasso,pca_only,True,COMPLETE
182,-0.0016559721242364045,2025-12-08 13:17:56.143896,2025-12-08 13:17:58.028497,0 days 00:00:01.884601,0.3158273221782034,extensive,final,lasso,pca_only,True,COMPLETE
183,-0.0016559721242364045,2025-12-08 13:17:58.029212,2025-12-08 13:18:00.727340,0 days 00:00:02.698128,0.0017867281010593642,extensive,final,lasso,pca_only,True,COMPLETE
184,-0.0016559721242364045,2025-12-08 13:18:00.727340,2025-12-08 13:18:02.640976,0 days 00:00:01.913636,0.005738898784902703,extensive,final,lasso,pca_only,True,COMPLETE
185,-0.0016559721242364045,2025-12-08 13:18:02.640976,2025-12-08 13:18:05.010907,0 days 00:00:02.369931,0.0033758870263707885,extensive,final,lasso,pca_only,True,COMPLETE
186,-0.0016559721242364045,2025-12-08 13:18:05.013113,2025-12-08 13:18:06.938274,0 days 00:00:01.925161,0.0025563357624930165,extensive,final,lasso,pca_only,True,COMPLETE
187,-0.0016559721242364045,2025-12-08 13:18:06.938274,2025-12-08 13:18:09.576616,0 days 00:00:02.638342,2.7949184934286118,extensive,final,lasso,pca_only,True,COMPLETE
188,-0.0016559721242364045,2025-12-08 13:18:09.576616,2025-12-08 13:18:11.515469,0 days 00:00:01.938853,0.004153571771840362,extensive,final,lasso,pca_only,True,COMPLETE
189,-0.0016559721242364045,2025-12-08 13:18:11.517481,2025-12-08 13:18:14.061361,0 days 00:00:02.543880,0.24405176043249413,extensive,final,lasso,pca_only,True,COMPLETE
190,-0.0016559721242364045,2025-12-08 13:18:14.061361,2025-12-08 13:18:16.273633,0 days 00:00:02.212272,8.65285574842943,extensive,final,lasso,pca_only,True,COMPLETE
191,-0.0016559721242364045,2025-12-08 13:18:16.274651,2025-12-08 13:18:18.574534,0 days 00:00:02.299883,0.011467937347329394,extensive,final,lasso,pca_only,True,COMPLETE
192,-0.0016559721242364045,2025-12-08 13:18:18.575530,2025-12-08 13:18:20.941037,0 days 00:00:02.365507,0.01981924857660535,extensive,final,lasso,pca_only,True,COMPLETE
193,-0.0016559721242364045,2025-12-08 13:18:20.941037,2025-12-08 13:18:22.907246,0 days 00:00:01.966209,0.01646490471304633,extensive,final,lasso,pca_only,True,COMPLETE
194,-0.0016559721242364045,2025-12-08 13:18:22.907929,2025-12-08 13:18:25.441858,0 days 00:00:02.533929,0.014350692829860213,extensive,final,lasso,pca_only,True,COMPLETE
195,-0.0016559721242364045,2025-12-08 13:18:25.441858,2025-12-08 13:18:27.457543,0 days 00:00:02.015685,0.024804301092158337,extensive,final,lasso,pca_only,True,COMPLETE
196,-0.0016559721242364045,2025-12-08 13:18:27.458220,2025-12-08 13:18:29.974384,0 days 00:00:02.516164,2.134627179055417,extensive,final,lasso,pca_only,True,COMPLETE
197,-0.0016559721242364045,2025-12-08 13:18:29.974845,2025-12-08 13:18:32.025684,0 days 00:00:02.050839,0.008620545978149976,extensive,final,lasso,pca_only,True,COMPLETE
198,-0.0016559721242364045,2025-12-08 13:18:32.026684,2025-12-08 13:18:34.142310,0 days 00:00:02.115626,0.15155164823802383,extensive,final,lasso,pca_only,True,COMPLETE
199,-0.0016559721242364045,2025-12-08 13:18:34.142310,2025-12-08 13:18:36.581302,0 days 00:00:02.438992,5.689773049394805,extensive,final,lasso,pca_only,True,COMPLETE
200,-0.0016559721242364045,2025-12-08 13:18:36.582808,2025-12-08 13:18:38.625859,0 days 00:00:02.043051,3.525873353876121,extensive,final,lasso,pca_only,True,COMPLETE
201,-0.0016559721242364045,2025-12-08 13:18:38.625859,2025-12-08 13:18:40.909105,0 days 00:00:02.283246,0.0063266078804893,extensive,final,lasso,pca_only,True,COMPLETE
202,-0.0016559721242364045,2025-12-08 13:18:40.909105,2025-12-08 13:18:42.825344,0 days 00:00:01.916239,0.0077147523253226855,extensive,final,lasso,pca_only,True,COMPLETE
203,-0.0016559721242364045,2025-12-08 13:18:42.825344,2025-12-08 13:18:45.565638,0 days 00:00:02.740294,0.001790789588759253,extensive,final,lasso,pca_only,True,COMPLETE
204,-0.0016559721242364045,2025-12-08 13:18:45.565638,2025-12-08 13:18:47.728058,0 days 00:00:02.162420,0.004804554449824747,extensive,final,lasso,pca_only,True,COMPLETE
205,-0.0016559721242364045,2025-12-08 13:18:47.728058,2025-12-08 13:18:50.427101,0 days 00:00:02.699043,0.003928248017825692,extensive,final,lasso,pca_only,True,COMPLETE
206,-0.0016559721242364045,2025-12-08 13:18:50.428099,2025-12-08 13:18:52.612742,0 days 00:00:02.184643,0.39184874109052387,extensive,final,lasso,pca_only,True,COMPLETE
207,-0.0016559721242364045,2025-12-08 13:18:52.612742,2025-12-08 13:18:55.393561,0 days 00:00:02.780819,0.011675318781289943,extensive,final,lasso,pca_only,True,COMPLETE
208,-0.0016559721242364045,2025-12-08 13:18:55.395569,2025-12-08 13:18:57.327472,0 days 00:00:01.931903,0.0025677943717901217,extensive,final,lasso,pca_only,True,COMPLETE
209,-0.0016559721242364045,2025-12-08 13:18:57.327472,2025-12-08 13:18:59.810346,0 days 00:00:02.482874,7.6065153762143405,extensive,final,lasso,pca_only,True,COMPLETE
210,-0.0016559721242364045,2025-12-08 13:18:59.810346,2025-12-08 13:19:01.668387,0 days 00:00:01.858041,0.06753247458397528,extensive,final,lasso,pca_only,True,COMPLETE
211,-0.0016559721242364045,2025-12-08 13:19:01.668387,2025-12-08 13:19:04.276513,0 days 00:00:02.608126,1.557017610012677,extensive,final,lasso,pca_only,True,COMPLETE
212,-99.9377186168979,2025-12-08 13:19:04.277249,2025-12-08 13:19:06.293237,0 days 00:00:02.015988,0.00017151953515071093,extensive,final,lasso,pca_only,True,COMPLETE
213,-0.0016559721242364045,2025-12-08 13:19:06.294059,2025-12-08 13:19:08.698365,0 days 00:00:02.404306,0.0007255814098166034,extensive,final,lasso,pca_only,True,COMPLETE
214,-0.0016559721242364045,2025-12-08 13:19:08.700374,2025-12-08 13:19:10.729627,0 days 00:00:02.029253,0.7634854715904951,extensive,final,lasso,pca_only,True,COMPLETE
215,-0.0016559721242364045,2025-12-08 13:19:10.730633,2025-12-08 13:19:13.461266,0 days 00:00:02.730633,0.010309511430371935,extensive,final,lasso,pca_only,True,COMPLETE
216,-0.0016559721242364045,2025-12-08 13:19:13.462267,2025-12-08 13:19:15.646703,0 days 00:00:02.184436,0.013757242305188,extensive,final,lasso,pca_only,True,COMPLETE
217,-0.0016559721242364045,2025-12-08 13:19:15.646703,2025-12-08 13:19:18.496649,0 days 00:00:02.849946,0.000591604631659898,extensive,final,lasso,pca_only,True,COMPLETE
218,-0.0016559721242364045,2025-12-08 13:19:18.496649,2025-12-08 13:19:20.632121,0 days 00:00:02.135472,5.019392920108423,extensive,final,lasso,pca_only,True,COMPLETE
219,-0.0016559721242364045,2025-12-08 13:19:20.634015,2025-12-08 13:19:23.044002,0 days 00:00:02.409987,0.005287294924225662,extensive,final,lasso,pca_only,True,COMPLETE
220,-0.0016559721242364045,2025-12-08 13:19:23.045149,2025-12-08 13:19:25.212658,0 days 00:00:02.167509,0.1064726856066326,extensive,final,lasso,pca_only,True,COMPLETE
221,-0.0016559721242364045,2025-12-08 13:19:25.212658,2025-12-08 13:19:27.460869,0 days 00:00:02.248211,0.037784868342040326,extensive,final,lasso,pca_only,True,COMPLETE
222,-0.0016559721242364045,2025-12-08 13:19:27.460869,2025-12-08 13:19:29.428177,0 days 00:00:01.967308,0.04868780102109955,extensive,final,lasso,pca_only,True,COMPLETE
223,-0.0016559721242364045,2025-12-08 13:19:29.428177,2025-12-08 13:19:31.047953,0 days 00:00:01.619776,0.0010622313338732473,extensive,final,lasso,pca_only,True,COMPLETE
224,-0.0016559721242364045,2025-12-08 13:19:31.047953,2025-12-08 13:19:32.645538,0 days 00:00:01.597585,0.19959959839813765,extensive,final,lasso,pca_only,True,COMPLETE
225,-0.0016559721242364045,2025-12-08 13:19:32.646538,2025-12-08 13:19:34.310245,0 days 00:00:01.663707,6.44283524948062,extensive,final,lasso,pca_only,True,COMPLETE
226,-0.0016559721242364045,2025-12-08 13:19:34.311357,2025-12-08 13:19:35.878041,0 days 00:00:01.566684,0.9738834138852092,extensive,final,lasso,pca_only,True,COMPLETE
227,-0.0016559721242364045,2025-12-08 13:19:35.878041,2025-12-08 13:19:37.845408,0 days 00:00:01.967367,0.009256963664908923,extensive,final,lasso,pca_only,True,COMPLETE
228,-0.0016559721242364045,2025-12-08 13:19:37.845408,2025-12-08 13:19:39.445482,0 days 00:00:01.600074,2.6972194540636276,extensive,final,lasso,pca_only,True,COMPLETE
229,-0.0016559721242364045,2025-12-08 13:19:39.445482,2025-12-08 13:19:40.995143,0 days 00:00:01.549661,0.07661973060348513,extensive,final,lasso,pca_only,True,COMPLETE
230,-0.0016559721242364045,2025-12-08 13:19:40.995143,2025-12-08 13:19:42.563820,0 days 00:00:01.568677,8.701533332118565,extensive,final,lasso,pca_only,True,COMPLETE
231,-0.0016559721242364045,2025-12-08 13:19:42.564821,2025-12-08 13:19:44.146856,0 days 00:00:01.582035,0.5899368926589527,extensive,final,lasso,pca_only,True,COMPLETE
232,-0.0016559721242364045,2025-12-08 13:19:44.146856,2025-12-08 13:19:45.876811,0 days 00:00:01.729955,0.029182812734305515,extensive,final,lasso,pca_only,True,COMPLETE
233,-0.0016559721242364045,2025-12-08 13:19:45.876811,2025-12-08 13:19:47.494793,0 days 00:00:01.617982,1.418224644338283,extensive,final,lasso,pca_only,True,COMPLETE
234,-0.0016559721242364045,2025-12-08 13:19:47.495586,2025-12-08 13:19:49.047601,0 days 00:00:01.552015,0.7769579234961409,extensive,final,lasso,pca_only,True,COMPLETE
235,-0.0016559721242364045,2025-12-08 13:19:49.048605,2025-12-08 13:19:50.597226,0 days 00:00:01.548621,1.8826243157228355,extensive,final,lasso,pca_only,True,COMPLETE
236,-0.0016559721242364045,2025-12-08 13:19:50.598231,2025-12-08 13:19:52.201496,0 days 00:00:01.603265,0.4926197918866342,extensive,final,lasso,pca_only,True,COMPLETE
237,-0.0016559721242364045,2025-12-08 13:19:52.201496,2025-12-08 13:19:53.779114,0 days 00:00:01.577618,0.058153142085910096,extensive,final,lasso,pca_only,True,COMPLETE
238,-0.0016559721242364045,2025-12-08 13:19:53.779645,2025-12-08 13:19:55.361721,0 days 00:00:01.582076,1.0543549764333608,extensive,final,lasso,pca_only,True,COMPLETE
239,-0.0016559721242364045,2025-12-08 13:19:55.362582,2025-12-08 13:19:57.046945,0 days 00:00:01.684363,4.208079610152463,extensive,final,lasso,pca_only,True,COMPLETE
240,-0.0016559721242364045,2025-12-08 13:19:57.046945,2025-12-08 13:19:58.697075,0 days 00:00:01.650130,0.3668800158377761,extensive,final,lasso,pca_only,True,COMPLETE
241,-0.0016559721242364045,2025-12-08 13:19:58.698075,2025-12-08 13:20:00.346264,0 days 00:00:01.648189,3.788383962658618,extensive,final,lasso,pca_only,True,COMPLETE
242,-0.0016559721242364045,2025-12-08 13:20:00.346596,2025-12-08 13:20:01.980445,0 days 00:00:01.633849,3.0539127556617647,extensive,final,lasso,pca_only,True,COMPLETE
243,-0.0016559721242364045,2025-12-08 13:20:01.980445,2025-12-08 13:20:03.566576,0 days 00:00:01.586131,0.6649874785165949,extensive,final,lasso,pca_only,True,COMPLETE
244,-0.0016559721242364045,2025-12-08 13:20:03.566576,2025-12-08 13:20:05.131993,0 days 00:00:01.565417,2.333945804593078,extensive,final,lasso,pca_only,True,COMPLETE
245,-0.0016559721242364045,2025-12-08 13:20:05.131993,2025-12-08 13:20:07.046676,0 days 00:00:01.914683,1.228604157080313,extensive,final,lasso,pca_only,True,COMPLETE
246,-6.968881066518087,2025-12-08 13:20:07.047823,2025-12-08 13:20:08.732716,0 days 00:00:01.684893,0.00040557798974091434,extensive,final,lasso,pca_only,True,COMPLETE
247,-0.0016559721242364045,2025-12-08 13:20:08.732716,2025-12-08 13:20:10.429841,0 days 00:00:01.697125,5.017737548738633,extensive,final,lasso,pca_only,True,COMPLETE
248,-0.0016559721242364045,2025-12-08 13:20:10.430662,2025-12-08 13:20:12.032257,0 days 00:00:01.601595,0.021129173249031533,extensive,final,lasso,pca_only,True,COMPLETE
249,-175.99500529945297,2025-12-08 13:20:12.033262,2025-12-08 13:20:13.634504,0 days 00:00:01.601242,0.0002125024707578575,extensive,final,lasso,pca_only,True,COMPLETE
250,-0.0016559721242364045,2025-12-08 13:20:13.635566,2025-12-08 13:20:15.165944,0 days 00:00:01.530378,6.02737261069937,extensive,final,lasso,pca_only,True,COMPLETE
251,-0.0016559721242364045,2025-12-08 13:20:15.167167,2025-12-08 13:20:17.082713,0 days 00:00:01.915546,0.04532952241252844,extensive,final,lasso,pca_only,True,COMPLETE
252,-0.0016559721242364045,2025-12-08 13:20:17.083715,2025-12-08 13:20:18.751635,0 days 00:00:01.667920,9.886417692297222,extensive,final,lasso,pca_only,True,COMPLETE
253,-0.0016559721242364045,2025-12-08 13:20:18.751635,2025-12-08 13:20:20.364559,0 days 00:00:01.612924,7.322824750623223,extensive,final,lasso,pca_only,True,COMPLETE
254,-0.0016559721242364045,2025-12-08 13:20:20.364559,2025-12-08 13:20:21.998492,0 days 00:00:01.633933,0.007075851703793514,extensive,final,lasso,pca_only,True,COMPLETE
255,-0.0016559721242364045,2025-12-08 13:20:21.998492,2025-12-08 13:20:23.797679,0 days 00:00:01.799187,0.2344656975579083,extensive,final,lasso,pca_only,True,COMPLETE
256,-0.0016559721242364045,2025-12-08 13:20:23.797679,2025-12-08 13:20:25.381038,0 days 00:00:01.583359,3.701253248099004,extensive,final,lasso,pca_only,True,COMPLETE
257,-0.0016559721242364045,2025-12-08 13:20:25.381479,2025-12-08 13:20:26.932007,0 days 00:00:01.550528,0.16206710813160233,extensive,final,lasso,pca_only,True,COMPLETE
258,-0.0016559721242364045,2025-12-08 13:20:26.932007,2025-12-08 13:20:28.565591,0 days 00:00:01.633584,0.015158440374479245,extensive,final,lasso,pca_only,True,COMPLETE
259,-0.0016559721242364045,2025-12-08 13:20:28.566592,2025-12-08 13:20:30.114701,0 days 00:00:01.548109,0.12268904581934921,extensive,final,lasso,pca_only,True,COMPLETE
260,-0.0016559721242364045,2025-12-08 13:20:30.114701,2025-12-08 13:20:32.034923,0 days 00:00:01.920222,0.4798635980384133,extensive,final,lasso,pca_only,True,COMPLETE
261,-0.0016559721242364045,2025-12-08 13:20:32.034923,2025-12-08 13:20:34.068421,0 days 00:00:02.033498,2.6349614218125037,extensive,final,lasso,pca_only,True,COMPLETE
262,-0.0016559721242364045,2025-12-08 13:20:34.068421,2025-12-08 13:20:35.851917,0 days 00:00:01.783496,2.053267967488414,extensive,final,lasso,pca_only,True,COMPLETE
263,-0.0016559721242364045,2025-12-08 13:20:35.851917,2025-12-08 13:20:37.382162,0 days 00:00:01.530245,0.0015468962998402707,extensive,final,lasso,pca_only,True,COMPLETE
264,-0.0016559721242364045,2025-12-08 13:20:37.382162,2025-12-08 13:20:38.865523,0 days 00:00:01.483361,4.836589218168969,extensive,final,lasso,pca_only,True,COMPLETE
265,-0.0016559721242364045,2025-12-08 13:20:38.865523,2025-12-08 13:20:40.332548,0 days 00:00:01.467025,0.00348291613901651,extensive,final,lasso,pca_only,True,COMPLETE
266,-0.0016559721242364045,2025-12-08 13:20:40.332548,2025-12-08 13:20:41.782486,0 days 00:00:01.449938,0.8384988608324319,extensive,final,lasso,pca_only,True,COMPLETE
267,-0.0016559721242364045,2025-12-08 13:20:41.782486,2025-12-08 13:20:43.298773,0 days 00:00:01.516287,1.6552777404371446,extensive,final,lasso,pca_only,True,COMPLETE
268,-0.0016559721242364045,2025-12-08 13:20:43.299234,2025-12-08 13:20:44.910725,0 days 00:00:01.611491,0.03202984858299973,extensive,final,lasso,pca_only,True,COMPLETE
269,-0.0016559721242364045,2025-12-08 13:20:44.910725,2025-12-08 13:20:46.445555,0 days 00:00:01.534830,0.0878273409540149,extensive,final,lasso,pca_only,True,COMPLETE
270,-0.0016559721242364045,2025-12-08 13:20:46.445555,2025-12-08 13:20:47.946617,0 days 00:00:01.501062,7.550314716008992,extensive,final,lasso,pca_only,True,COMPLETE
271,-0.0016559721242364045,2025-12-08 13:20:47.947707,2025-12-08 13:20:49.497966,0 days 00:00:01.550259,0.2803215713409061,extensive,final,lasso,pca_only,True,COMPLETE
272,-0.0016559721242364045,2025-12-08 13:20:49.497966,2025-12-08 13:20:51.032624,0 days 00:00:01.534658,0.0023893911694876807,extensive,final,lasso,pca_only,True,COMPLETE
273,-0.0016559721242364045,2025-12-08 13:20:51.033715,2025-12-08 13:20:52.567124,0 days 00:00:01.533409,0.004781940587826942,extensive,final,lasso,pca_only,True,COMPLETE
274,-0.0016559721242364045,2025-12-08 13:20:52.567124,2025-12-08 13:20:54.033961,0 days 00:00:01.466837,3.17906159742893,extensive,final,lasso,pca_only,True,COMPLETE
275,-0.0016559721242364045,2025-12-08 13:20:54.033961,2025-12-08 13:20:55.550776,0 days 00:00:01.516815,0.009540659855648934,extensive,final,lasso,pca_only,True,COMPLETE
276,-0.0016559721242364045,2025-12-08 13:20:55.550776,2025-12-08 13:20:57.035414,0 days 00:00:01.484638,6.040923428777464,extensive,final,lasso,pca_only,True,COMPLETE
277,-0.0016559721242364045,2025-12-08 13:20:57.035414,2025-12-08 13:20:58.567267,0 days 00:00:01.531853,1.162259104099233,extensive,final,lasso,pca_only,True,COMPLETE
278,-0.0016559721242364045,2025-12-08 13:20:58.567267,2025-12-08 13:21:00.166485,0 days 00:00:01.599218,4.228784064309012,extensive,final,lasso,pca_only,True,COMPLETE
279,-0.0016559721242364045,2025-12-08 13:21:00.166485,2025-12-08 13:21:01.684320,0 days 00:00:01.517835,0.012197798013835127,extensive,final,lasso,pca_only,True,COMPLETE
280,-0.0016559721242364045,2025-12-08 13:21:01.684320,2025-12-08 13:21:03.200000,0 days 00:00:01.515680,0.5766627306993363,extensive,final,lasso,pca_only,True,COMPLETE
281,-0.0016559721242364045,2025-12-08 13:21:03.200000,2025-12-08 13:21:04.735700,0 days 00:00:01.535700,0.3355124643163045,extensive,final,lasso,pca_only,True,COMPLETE
282,-0.0016559721242364045,2025-12-08 13:21:04.735700,2025-12-08 13:21:06.265219,0 days 00:00:01.529519,0.02156809357834484,extensive,final,lasso,pca_only,True,COMPLETE
283,-0.0016559721242364045,2025-12-08 13:21:06.265219,2025-12-08 13:21:07.766123,0 days 00:00:01.500904,0.06115341531083668,extensive,final,lasso,pca_only,True,COMPLETE
284,-0.0016559721242364045,2025-12-08 13:21:07.766123,2025-12-08 13:21:09.264261,0 days 00:00:01.498138,0.0057016897303989195,extensive,final,lasso,pca_only,True,COMPLETE
285,-0.0016559721242364045,2025-12-08 13:21:09.264261,2025-12-08 13:21:10.633759,0 days 00:00:01.369498,0.007821103063379622,extensive,final,lasso,pca_only,True,COMPLETE
286,-0.0016559721242364045,2025-12-08 13:21:10.633759,2025-12-08 13:21:12.119300,0 days 00:00:01.485541,0.0007560767492017807,extensive,final,lasso,pca_only,True,COMPLETE
287,-0.0016559721242364045,2025-12-08 13:21:12.120301,2025-12-08 13:21:13.668007,0 days 00:00:01.547706,0.19258427714191068,extensive,final,lasso,pca_only,True,COMPLETE
288,-0.0016559721242364045,2025-12-08 13:21:13.668528,2025-12-08 13:21:15.154328,0 days 00:00:01.485800,7.652460965475195,extensive,final,lasso,pca_only,True,COMPLETE
289,-0.0016559721242364045,2025-12-08 13:21:15.154328,2025-12-08 13:21:16.650846,0 days 00:00:01.496518,2.4593133920294235,extensive,final,lasso,pca_only,True,COMPLETE
290,-0.0016559721242364045,2025-12-08 13:21:16.650846,2025-12-08 13:21:18.167635,0 days 00:00:01.516789,1.4698476071400013,extensive,final,lasso,pca_only,True,COMPLETE
291,-0.0016559721242364045,2025-12-08 13:21:18.167635,2025-12-08 13:21:19.618346,0 days 00:00:01.450711,9.923654658236867,extensive,final,lasso,pca_only,True,COMPLETE
292,-0.0016559721242364045,2025-12-08 13:21:19.618861,2025-12-08 13:21:21.085613,0 days 00:00:01.466752,5.090593325281248,extensive,final,lasso,pca_only,True,COMPLETE
293,-0.0016559721242364045,2025-12-08 13:21:21.085613,2025-12-08 13:21:22.634618,0 days 00:00:01.549005,0.42608598486218396,extensive,final,lasso,pca_only,True,COMPLETE
294,-0.0016559721242364045,2025-12-08 13:21:22.635746,2025-12-08 13:21:24.118640,0 days 00:00:01.482894,0.042649286512126086,extensive,final,lasso,pca_only,True,COMPLETE
295,-0.0016559721242364045,2025-12-08 13:21:24.118640,2025-12-08 13:21:25.651757,0 days 00:00:01.533117,1.9546813911947043,extensive,final,lasso,pca_only,True,COMPLETE
296,-0.0016559721242364045,2025-12-08 13:21:25.652779,2025-12-08 13:21:27.202364,0 days 00:00:01.549585,0.6905120505628372,extensive,final,lasso,pca_only,True,COMPLETE
297,-0.0016559721242364045,2025-12-08 13:21:27.202364,2025-12-08 13:21:28.685985,0 days 00:00:01.483621,0.970378205681144,extensive,final,lasso,pca_only,True,COMPLETE
298,-0.0016559721242364045,2025-12-08 13:21:28.685985,2025-12-08 13:21:30.202790,0 days 00:00:01.516805,3.7780776569409267,extensive,final,lasso,pca_only,True,COMPLETE
299,-0.0016559721242364045,2025-12-08 13:21:30.202790,2025-12-08 13:21:31.718745,0 days 00:00:01.515955,0.14029911716918206,extensive,final,lasso,pca_only,True,COMPLETE
