number,value,datetime_start,datetime_complete,duration,params_ridge_alpha,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
146,-3158.9721379130656,2025-12-08 12:46:56.108749,2025-12-08 12:46:57.514017,0 days 00:00:01.405268,448.25005444154726,extensive,final,ridge,pca_only,True,COMPLETE
147,-2869.576415210799,2025-12-08 12:46:57.515209,2025-12-08 12:46:58.892538,0 days 00:00:01.377329,582.1159502612812,extensive,final,ridge,pca_only,True,COMPLETE
148,-3393.157265859125,2025-12-08 12:46:58.892538,2025-12-08 12:47:00.275153,0 days 00:00:01.382615,279.4654445082199,extensive,final,ridge,pca_only,True,COMPLETE
149,-2571.8491494922696,2025-12-08 12:47:00.276155,2025-12-08 12:47:01.707933,0 days 00:00:01.431778,751.3367134767693,extensive,final,ridge,pca_only,True,COMPLETE
150,-3172.9978790218997,2025-12-08 12:47:01.708938,2025-12-08 12:47:03.057367,0 days 00:00:01.348429,393.2915431669606,extensive,final,ridge,pca_only,True,COMPLETE
151,-2418.3105020032217,2025-12-08 12:47:03.058368,2025-12-08 12:47:04.310842,0 days 00:00:01.252474,981.5620006388228,extensive,final,ridge,pca_only,True,COMPLETE
152,-2292.488994873113,2025-12-08 12:47:04.310842,2025-12-08 12:47:05.690348,0 days 00:00:01.379506,979.27147937667,extensive,final,ridge,pca_only,True,COMPLETE
153,-2683.1348059640854,2025-12-08 12:47:05.690348,2025-12-08 12:47:07.059066,0 days 00:00:01.368718,622.7908557503146,extensive,final,ridge,pca_only,True,COMPLETE
154,-2506.585671027382,2025-12-08 12:47:07.059066,2025-12-08 12:47:08.455194,0 days 00:00:01.396128,982.8732292954736,extensive,final,ridge,pca_only,True,COMPLETE
155,-2753.8823077671295,2025-12-08 12:47:08.455194,2025-12-08 12:47:09.875021,0 days 00:00:01.419827,522.9923253712832,extensive,final,ridge,pca_only,True,COMPLETE
156,-2487.9465679144996,2025-12-08 12:47:09.875021,2025-12-08 12:47:11.276982,0 days 00:00:01.401961,730.4665555133648,extensive,final,ridge,pca_only,True,COMPLETE
157,-2841.2177301443658,2025-12-08 12:47:11.276982,2025-12-08 12:47:12.678394,0 days 00:00:01.401412,471.3259836081095,extensive,final,ridge,pca_only,True,COMPLETE
158,-2529.954829399587,2025-12-08 12:47:12.678394,2025-12-08 12:47:14.240292,0 days 00:00:01.561898,700.0159518344752,extensive,final,ridge,pca_only,True,COMPLETE
159,-3209.6410799714,2025-12-08 12:47:14.240292,2025-12-08 12:47:15.727252,0 days 00:00:01.486960,333.4977675880309,extensive,final,ridge,pca_only,True,COMPLETE
160,-2374.8525069263465,2025-12-08 12:47:15.728256,2025-12-08 12:47:17.192979,0 days 00:00:01.464723,998.0416626742577,extensive,final,ridge,pca_only,True,COMPLETE
161,-1960.4455417871056,2025-12-08 12:47:17.195491,2025-12-08 12:47:18.554853,0 days 00:00:01.359362,739.6792918555618,extensive,final,ridge,pca_only,True,COMPLETE
162,-3109.8937407091503,2025-12-08 12:47:18.555856,2025-12-08 12:47:19.926136,0 days 00:00:01.370280,585.5357078794551,extensive,final,ridge,pca_only,True,COMPLETE
163,-2677.2235528124343,2025-12-08 12:47:19.927767,2025-12-08 12:47:21.274176,0 days 00:00:01.346409,744.9545947188371,extensive,final,ridge,pca_only,True,COMPLETE
164,-3896.087803561566,2025-12-08 12:47:21.274678,2025-12-08 12:47:22.609295,0 days 00:00:01.334617,0.5970332716571243,extensive,final,ridge,pca_only,True,COMPLETE
165,-3932.075306324366,2025-12-08 12:47:22.610298,2025-12-08 12:47:23.953423,0 days 00:00:01.343125,0.0010228908466720418,extensive,final,ridge,pca_only,True,COMPLETE
166,-2787.1838760580026,2025-12-08 12:47:23.953423,2025-12-08 12:47:25.411204,0 days 00:00:01.457781,437.72361044707526,extensive,final,ridge,pca_only,True,COMPLETE
167,-2300.3701185473415,2025-12-08 12:47:25.411204,2025-12-08 12:47:26.920318,0 days 00:00:01.509114,993.3784905864444,extensive,final,ridge,pca_only,True,COMPLETE
168,-2897.30988663201,2025-12-08 12:47:26.920318,2025-12-08 12:47:28.248159,0 days 00:00:01.327841,639.8829095399296,extensive,final,ridge,pca_only,True,COMPLETE
169,-2577.0803750585696,2025-12-08 12:47:28.248159,2025-12-08 12:47:29.576967,0 days 00:00:01.328808,981.5918857646549,extensive,final,ridge,pca_only,True,COMPLETE
170,-3341.6151135164964,2025-12-08 12:47:29.576967,2025-12-08 12:47:30.942557,0 days 00:00:01.365590,512.3051265027789,extensive,final,ridge,pca_only,True,COMPLETE
171,-2554.1885767261306,2025-12-08 12:47:30.943565,2025-12-08 12:47:32.326743,0 days 00:00:01.383178,787.0705287022943,extensive,final,ridge,pca_only,True,COMPLETE
172,-2049.6649271833053,2025-12-08 12:47:32.328420,2025-12-08 12:47:33.668179,0 days 00:00:01.339759,698.9116953258308,extensive,final,ridge,pca_only,True,COMPLETE
173,-2932.687272095082,2025-12-08 12:47:33.668179,2025-12-08 12:47:35.112028,0 days 00:00:01.443849,717.7865300515015,extensive,final,ridge,pca_only,True,COMPLETE
174,-2067.34470260276,2025-12-08 12:47:35.113052,2025-12-08 12:47:36.461142,0 days 00:00:01.348090,998.9822823912922,extensive,final,ridge,pca_only,True,COMPLETE
175,-2355.134658233465,2025-12-08 12:47:36.461142,2025-12-08 12:47:37.810931,0 days 00:00:01.349789,985.5029042729311,extensive,final,ridge,pca_only,True,COMPLETE
176,-2924.2576016294024,2025-12-08 12:47:37.811436,2025-12-08 12:47:39.193390,0 days 00:00:01.381954,423.28901848817304,extensive,final,ridge,pca_only,True,COMPLETE
177,-2862.6337293610572,2025-12-08 12:47:39.195336,2025-12-08 12:47:40.561751,0 days 00:00:01.366415,561.6630797635867,extensive,final,ridge,pca_only,True,COMPLETE
178,-3689.5776158608437,2025-12-08 12:47:40.563215,2025-12-08 12:47:41.916709,0 days 00:00:01.353494,314.2061502121708,extensive,final,ridge,pca_only,True,COMPLETE
179,-3023.213518085829,2025-12-08 12:47:41.918135,2025-12-08 12:47:43.273978,0 days 00:00:01.355843,720.0564508914945,extensive,final,ridge,pca_only,True,COMPLETE
180,-2113.3380266486624,2025-12-08 12:47:43.273978,2025-12-08 12:47:44.628446,0 days 00:00:01.354468,979.6269874180131,extensive,final,ridge,pca_only,True,COMPLETE
181,-2604.158135810035,2025-12-08 12:47:44.628955,2025-12-08 12:47:45.958477,0 days 00:00:01.329522,711.4801691920892,extensive,final,ridge,pca_only,True,COMPLETE
182,-2302.1952878666584,2025-12-08 12:47:45.958477,2025-12-08 12:47:47.361204,0 days 00:00:01.402727,955.9590004582257,extensive,final,ridge,pca_only,True,COMPLETE
183,-2375.9329480254564,2025-12-08 12:47:47.362209,2025-12-08 12:47:48.729572,0 days 00:00:01.367363,994.4060310711872,extensive,final,ridge,pca_only,True,COMPLETE
184,-2980.2209274421366,2025-12-08 12:47:48.730941,2025-12-08 12:47:50.106229,0 days 00:00:01.375288,524.4559377797568,extensive,final,ridge,pca_only,True,COMPLETE
185,-2673.157519559982,2025-12-08 12:47:50.107274,2025-12-08 12:47:51.544120,0 days 00:00:01.436846,612.7377282140677,extensive,final,ridge,pca_only,True,COMPLETE
186,-2954.306205466812,2025-12-08 12:47:51.545123,2025-12-08 12:47:52.938320,0 days 00:00:01.393197,438.47862644455984,extensive,final,ridge,pca_only,True,COMPLETE
187,-2516.412186126107,2025-12-08 12:47:52.938320,2025-12-08 12:47:54.297562,0 days 00:00:01.359242,721.0367274589466,extensive,final,ridge,pca_only,True,COMPLETE
188,-2232.253875799167,2025-12-08 12:47:54.298024,2025-12-08 12:47:55.515192,0 days 00:00:01.217168,990.6718433850943,extensive,final,ridge,pca_only,True,COMPLETE
189,-3392.5959273337635,2025-12-08 12:47:55.516295,2025-12-08 12:47:56.967532,0 days 00:00:01.451237,362.5811202920745,extensive,final,ridge,pca_only,True,COMPLETE
190,-2873.5107492979573,2025-12-08 12:47:56.968415,2025-12-08 12:47:58.313688,0 days 00:00:01.345273,548.8621354884122,extensive,final,ridge,pca_only,True,COMPLETE
191,-2295.6608949318293,2025-12-08 12:47:58.314694,2025-12-08 12:47:59.629324,0 days 00:00:01.314630,975.8544013505845,extensive,final,ridge,pca_only,True,COMPLETE
192,-2654.721797168179,2025-12-08 12:47:59.630185,2025-12-08 12:48:00.952062,0 days 00:00:01.321877,762.8468079524662,extensive,final,ridge,pca_only,True,COMPLETE
193,-2363.439175018167,2025-12-08 12:48:00.952062,2025-12-08 12:48:02.275151,0 days 00:00:01.323089,726.2031998359388,extensive,final,ridge,pca_only,True,COMPLETE
194,-2357.343880555696,2025-12-08 12:48:02.275151,2025-12-08 12:48:03.612584,0 days 00:00:01.337433,983.8951909654229,extensive,final,ridge,pca_only,True,COMPLETE
195,-2988.166109227372,2025-12-08 12:48:03.613575,2025-12-08 12:48:04.953791,0 days 00:00:01.340216,534.032772792273,extensive,final,ridge,pca_only,True,COMPLETE
196,-2207.8794568032595,2025-12-08 12:48:04.953791,2025-12-08 12:48:06.296603,0 days 00:00:01.342812,999.0177947234513,extensive,final,ridge,pca_only,True,COMPLETE
197,-2829.9840807227015,2025-12-08 12:48:06.296603,2025-12-08 12:48:07.644968,0 days 00:00:01.348365,658.0490560152417,extensive,final,ridge,pca_only,True,COMPLETE
198,-3623.394571408539,2025-12-08 12:48:07.645969,2025-12-08 12:48:08.999029,0 days 00:00:01.353060,412.04285611950627,extensive,final,ridge,pca_only,True,COMPLETE
199,-3311.5789569809963,2025-12-08 12:48:08.999936,2025-12-08 12:48:10.312028,0 days 00:00:01.312092,252.90321603882524,extensive,final,ridge,pca_only,True,COMPLETE
200,-2726.216747357586,2025-12-08 12:48:10.312028,2025-12-08 12:48:11.669363,0 days 00:00:01.357335,715.1668451622791,extensive,final,ridge,pca_only,True,COMPLETE
201,-2624.602542925985,2025-12-08 12:48:11.670364,2025-12-08 12:48:13.015235,0 days 00:00:01.344871,782.5576851020951,extensive,final,ridge,pca_only,True,COMPLETE
202,-2226.0911048660478,2025-12-08 12:48:13.016160,2025-12-08 12:48:14.388609,0 days 00:00:01.372449,998.5000275707648,extensive,final,ridge,pca_only,True,COMPLETE
203,-2797.7568798457582,2025-12-08 12:48:14.390616,2025-12-08 12:48:15.648117,0 days 00:00:01.257501,545.2569081795044,extensive,final,ridge,pca_only,True,COMPLETE
204,-2179.3917403764103,2025-12-08 12:48:15.648117,2025-12-08 12:48:16.858028,0 days 00:00:01.209911,776.6239056465561,extensive,final,ridge,pca_only,True,COMPLETE
205,-2995.6868222990493,2025-12-08 12:48:16.860035,2025-12-08 12:48:18.164171,0 days 00:00:01.304136,565.9287767411707,extensive,final,ridge,pca_only,True,COMPLETE
206,-2748.8164149628738,2025-12-08 12:48:18.164934,2025-12-08 12:48:19.485915,0 days 00:00:01.320981,762.0503943157416,extensive,final,ridge,pca_only,True,COMPLETE
207,-2995.468593676855,2025-12-08 12:48:19.487104,2025-12-08 12:48:20.809921,0 days 00:00:01.322817,399.4906824014779,extensive,final,ridge,pca_only,True,COMPLETE
208,-2887.245634372291,2025-12-08 12:48:20.811095,2025-12-08 12:48:22.015878,0 days 00:00:01.204783,569.63512508069,extensive,final,ridge,pca_only,True,COMPLETE
209,-1481.4593613604736,2025-12-08 12:48:22.016882,2025-12-08 12:48:23.359082,0 days 00:00:01.342200,998.7680405257406,extensive,final,ridge,pca_only,True,COMPLETE
210,-2239.589325125493,2025-12-08 12:48:23.359082,2025-12-08 12:48:24.726019,0 days 00:00:01.366937,988.4000110319811,extensive,final,ridge,pca_only,True,COMPLETE
211,-2483.8730236491733,2025-12-08 12:48:24.746159,2025-12-08 12:48:26.084763,0 days 00:00:01.338604,738.4628434715285,extensive,final,ridge,pca_only,True,COMPLETE
212,-2734.8166555692587,2025-12-08 12:48:26.085630,2025-12-08 12:48:27.442510,0 days 00:00:01.356880,739.8113011981254,extensive,final,ridge,pca_only,True,COMPLETE
213,-2266.8975091077755,2025-12-08 12:48:27.442510,2025-12-08 12:48:28.847434,0 days 00:00:01.404924,991.3362610910549,extensive,final,ridge,pca_only,True,COMPLETE
214,-2081.8554579913825,2025-12-08 12:48:28.848699,2025-12-08 12:48:30.076187,0 days 00:00:01.227488,982.8018497941388,extensive,final,ridge,pca_only,True,COMPLETE
215,-3266.617762493959,2025-12-08 12:48:30.076823,2025-12-08 12:48:31.437723,0 days 00:00:01.360900,529.9090323172738,extensive,final,ridge,pca_only,True,COMPLETE
216,-2718.160571813671,2025-12-08 12:48:31.438809,2025-12-08 12:48:32.778181,0 days 00:00:01.339372,734.6749874560646,extensive,final,ridge,pca_only,True,COMPLETE
217,-2610.8726080299753,2025-12-08 12:48:32.778181,2025-12-08 12:48:34.132755,0 days 00:00:01.354574,453.1594819204459,extensive,final,ridge,pca_only,True,COMPLETE
218,-3092.0993020425944,2025-12-08 12:48:34.133761,2025-12-08 12:48:35.463552,0 days 00:00:01.329791,746.0425356986065,extensive,final,ridge,pca_only,True,COMPLETE
219,-2397.0494934148396,2025-12-08 12:48:35.464064,2025-12-08 12:48:36.848711,0 days 00:00:01.384647,959.6384283388152,extensive,final,ridge,pca_only,True,COMPLETE
220,-2996.477810759916,2025-12-08 12:48:36.849584,2025-12-08 12:48:38.216241,0 days 00:00:01.366657,569.4297210065964,extensive,final,ridge,pca_only,True,COMPLETE
221,-2593.2155678258064,2025-12-08 12:48:38.216553,2025-12-08 12:48:39.450030,0 days 00:00:01.233477,772.3400288955701,extensive,final,ridge,pca_only,True,COMPLETE
222,-2303.1287617781672,2025-12-08 12:48:39.450030,2025-12-08 12:48:40.798123,0 days 00:00:01.348093,926.6160185988042,extensive,final,ridge,pca_only,True,COMPLETE
223,-1880.4534884339412,2025-12-08 12:48:40.798626,2025-12-08 12:48:42.160768,0 days 00:00:01.362142,961.2826110640267,extensive,final,ridge,pca_only,True,COMPLETE
224,-2352.1714540553144,2025-12-08 12:48:42.161776,2025-12-08 12:48:43.542399,0 days 00:00:01.380623,998.009135378267,extensive,final,ridge,pca_only,True,COMPLETE
225,-3130.9485807575343,2025-12-08 12:48:43.542399,2025-12-08 12:48:44.930064,0 days 00:00:01.387665,684.0195291727753,extensive,final,ridge,pca_only,True,COMPLETE
226,-2900.154143995795,2025-12-08 12:48:44.931070,2025-12-08 12:48:46.300055,0 days 00:00:01.368985,514.0298539068716,extensive,final,ridge,pca_only,True,COMPLETE
227,-2948.7975737201673,2025-12-08 12:48:46.301110,2025-12-08 12:48:47.665418,0 days 00:00:01.364308,624.2633278265557,extensive,final,ridge,pca_only,True,COMPLETE
228,-2345.7405869903673,2025-12-08 12:48:47.666421,2025-12-08 12:48:49.050012,0 days 00:00:01.383591,998.9344385359112,extensive,final,ridge,pca_only,True,COMPLETE
229,-3128.9874738099547,2025-12-08 12:48:49.050012,2025-12-08 12:48:50.380490,0 days 00:00:01.330478,375.99829044797,extensive,final,ridge,pca_only,True,COMPLETE
230,-2771.456781026507,2025-12-08 12:48:50.381493,2025-12-08 12:48:51.779006,0 days 00:00:01.397513,697.8560038865982,extensive,final,ridge,pca_only,True,COMPLETE
231,-1934.930937498104,2025-12-08 12:48:51.779006,2025-12-08 12:48:52.999003,0 days 00:00:01.219997,979.2311796389749,extensive,final,ridge,pca_only,True,COMPLETE
232,-2248.3535338988454,2025-12-08 12:48:52.999003,2025-12-08 12:48:54.344189,0 days 00:00:01.345186,953.1765871713806,extensive,final,ridge,pca_only,True,COMPLETE
233,-2522.5103089137974,2025-12-08 12:48:54.344189,2025-12-08 12:48:55.668905,0 days 00:00:01.324716,775.2850707027645,extensive,final,ridge,pca_only,True,COMPLETE
234,-2409.1467030843014,2025-12-08 12:48:55.668905,2025-12-08 12:48:56.999247,0 days 00:00:01.330342,984.0859689661955,extensive,final,ridge,pca_only,True,COMPLETE
235,-2265.1674080393136,2025-12-08 12:48:57.000251,2025-12-08 12:48:58.407985,0 days 00:00:01.407734,994.2583184460475,extensive,final,ridge,pca_only,True,COMPLETE
236,-2613.013214627355,2025-12-08 12:48:58.407985,2025-12-08 12:48:59.780663,0 days 00:00:01.372678,571.4814495096603,extensive,final,ridge,pca_only,True,COMPLETE
237,-2755.862810416693,2025-12-08 12:48:59.782008,2025-12-08 12:49:01.135673,0 days 00:00:01.353665,644.5914507672165,extensive,final,ridge,pca_only,True,COMPLETE
238,-3052.7306037190942,2025-12-08 12:49:01.135673,2025-12-08 12:49:02.502298,0 days 00:00:01.366625,450.6923853951447,extensive,final,ridge,pca_only,True,COMPLETE
239,-2594.212820771626,2025-12-08 12:49:02.502298,2025-12-08 12:49:03.859639,0 days 00:00:01.357341,722.1481134184636,extensive,final,ridge,pca_only,True,COMPLETE
240,-2325.225394719729,2025-12-08 12:49:03.859639,2025-12-08 12:49:05.214926,0 days 00:00:01.355287,979.9947509226283,extensive,final,ridge,pca_only,True,COMPLETE
241,-2243.0751307407068,2025-12-08 12:49:05.215299,2025-12-08 12:49:06.667872,0 days 00:00:01.452573,741.4916198348253,extensive,final,ridge,pca_only,True,COMPLETE
242,-2641.6026159373687,2025-12-08 12:49:06.668880,2025-12-08 12:49:07.999337,0 days 00:00:01.330457,720.0262878662224,extensive,final,ridge,pca_only,True,COMPLETE
243,-3058.6616275691626,2025-12-08 12:49:08.000254,2025-12-08 12:49:09.344351,0 days 00:00:01.344097,554.4867611438775,extensive,final,ridge,pca_only,True,COMPLETE
244,-2467.7630042916503,2025-12-08 12:49:09.344351,2025-12-08 12:49:10.662558,0 days 00:00:01.318207,730.6949326649653,extensive,final,ridge,pca_only,True,COMPLETE
245,-2319.4108827305713,2025-12-08 12:49:10.662558,2025-12-08 12:49:12.018980,0 days 00:00:01.356422,998.3036673181264,extensive,final,ridge,pca_only,True,COMPLETE
246,-4307.074898423267,2025-12-08 12:49:12.019985,2025-12-08 12:49:13.346472,0 days 00:00:01.326487,0.011946977363654306,extensive,final,ridge,pca_only,True,COMPLETE
247,-3178.4572110030367,2025-12-08 12:49:13.346472,2025-12-08 12:49:14.603286,0 days 00:00:01.256814,479.96803178488693,extensive,final,ridge,pca_only,True,COMPLETE
248,-2360.567014881329,2025-12-08 12:49:14.603286,2025-12-08 12:49:15.949444,0 days 00:00:01.346158,736.1413336205161,extensive,final,ridge,pca_only,True,COMPLETE
249,-3149.8892560342206,2025-12-08 12:49:15.949444,2025-12-08 12:49:17.316682,0 days 00:00:01.367238,567.1053906445176,extensive,final,ridge,pca_only,True,COMPLETE
250,-2612.5722039760185,2025-12-08 12:49:17.317687,2025-12-08 12:49:18.656014,0 days 00:00:01.338327,767.5754497047755,extensive,final,ridge,pca_only,True,COMPLETE
251,-2264.9894483076337,2025-12-08 12:49:18.656014,2025-12-08 12:49:20.018579,0 days 00:00:01.362565,982.9028565597213,extensive,final,ridge,pca_only,True,COMPLETE
252,-2634.5330536359093,2025-12-08 12:49:20.019709,2025-12-08 12:49:21.381092,0 days 00:00:01.361383,404.04707933640765,extensive,final,ridge,pca_only,True,COMPLETE
253,-2750.455762679098,2025-12-08 12:49:21.382423,2025-12-08 12:49:22.734027,0 days 00:00:01.351604,576.2435456064499,extensive,final,ridge,pca_only,True,COMPLETE
254,-3826.049938908623,2025-12-08 12:49:22.734576,2025-12-08 12:49:24.052121,0 days 00:00:01.317545,4.276860652461863,extensive,final,ridge,pca_only,True,COMPLETE
255,-2254.4861359896126,2025-12-08 12:49:24.052121,2025-12-08 12:49:25.376957,0 days 00:00:01.324836,743.9583851048172,extensive,final,ridge,pca_only,True,COMPLETE
256,-3279.0949249662826,2025-12-08 12:49:25.379515,2025-12-08 12:49:26.687023,0 days 00:00:01.307508,349.18482607958816,extensive,final,ridge,pca_only,True,COMPLETE
257,-2890.1413294611048,2025-12-08 12:49:26.687023,2025-12-08 12:49:27.982971,0 days 00:00:01.295948,581.493991208924,extensive,final,ridge,pca_only,True,COMPLETE
258,-3460.577491033139,2025-12-08 12:49:27.982971,2025-12-08 12:49:29.329426,0 days 00:00:01.346455,720.0550730904719,extensive,final,ridge,pca_only,True,COMPLETE
259,-3046.6280576977338,2025-12-08 12:49:29.329426,2025-12-08 12:49:30.685735,0 days 00:00:01.356309,493.5580771659602,extensive,final,ridge,pca_only,True,COMPLETE
260,-2615.967024093267,2025-12-08 12:49:30.686960,2025-12-08 12:49:32.037364,0 days 00:00:01.350404,716.3892134480005,extensive,final,ridge,pca_only,True,COMPLETE
261,-2160.707929479565,2025-12-08 12:49:32.037364,2025-12-08 12:49:33.417398,0 days 00:00:01.380034,972.4404769521052,extensive,final,ridge,pca_only,True,COMPLETE
262,-2515.435211300382,2025-12-08 12:49:33.418404,2025-12-08 12:49:34.781483,0 days 00:00:01.363079,961.7858476273999,extensive,final,ridge,pca_only,True,COMPLETE
263,-2718.1313941928834,2025-12-08 12:49:34.782456,2025-12-08 12:49:36.185453,0 days 00:00:01.402997,489.2065673381296,extensive,final,ridge,pca_only,True,COMPLETE
264,-2754.094850035588,2025-12-08 12:49:36.186077,2025-12-08 12:49:37.540861,0 days 00:00:01.354784,741.6756391660601,extensive,final,ridge,pca_only,True,COMPLETE
265,-2935.227149569539,2025-12-08 12:49:37.540861,2025-12-08 12:49:38.925058,0 days 00:00:01.384197,985.0921575701624,extensive,final,ridge,pca_only,True,COMPLETE
266,-3154.0688090439257,2025-12-08 12:49:38.925058,2025-12-08 12:49:40.325150,0 days 00:00:01.400092,333.21502485716525,extensive,final,ridge,pca_only,True,COMPLETE
267,-2608.1520546550987,2025-12-08 12:49:40.325150,2025-12-08 12:49:41.785818,0 days 00:00:01.460668,611.4697010637105,extensive,final,ridge,pca_only,True,COMPLETE
268,-2198.7191058108388,2025-12-08 12:49:41.785818,2025-12-08 12:49:43.336751,0 days 00:00:01.550933,989.9217648513973,extensive,final,ridge,pca_only,True,COMPLETE
269,-2262.249757680274,2025-12-08 12:49:43.338289,2025-12-08 12:49:44.701060,0 days 00:00:01.362771,992.9872027317165,extensive,final,ridge,pca_only,True,COMPLETE
270,-3299.526398542559,2025-12-08 12:49:44.701060,2025-12-08 12:49:46.136758,0 days 00:00:01.435698,461.3886473611099,extensive,final,ridge,pca_only,True,COMPLETE
271,-2633.566455962655,2025-12-08 12:49:46.137804,2025-12-08 12:49:47.520881,0 days 00:00:01.383077,667.6972684800655,extensive,final,ridge,pca_only,True,COMPLETE
272,-2843.1130915161575,2025-12-08 12:49:47.521888,2025-12-08 12:49:48.914163,0 days 00:00:01.392275,607.7510149355616,extensive,final,ridge,pca_only,True,COMPLETE
273,-3124.403456688517,2025-12-08 12:49:48.915065,2025-12-08 12:49:50.305300,0 days 00:00:01.390235,389.0168445478948,extensive,final,ridge,pca_only,True,COMPLETE
274,-4083.188369083676,2025-12-08 12:49:50.305300,2025-12-08 12:49:51.687161,0 days 00:00:01.381861,0.0042691973774262836,extensive,final,ridge,pca_only,True,COMPLETE
275,-2960.6459787949593,2025-12-08 12:49:51.688164,2025-12-08 12:49:53.020669,0 days 00:00:01.332505,704.0523620283886,extensive,final,ridge,pca_only,True,COMPLETE
276,-4006.1915746458835,2025-12-08 12:49:53.021818,2025-12-08 12:49:54.450980,0 days 00:00:01.429162,15.03784507674151,extensive,final,ridge,pca_only,True,COMPLETE
277,-2440.569801468247,2025-12-08 12:49:54.451841,2025-12-08 12:49:55.802617,0 days 00:00:01.350776,749.0171021639648,extensive,final,ridge,pca_only,True,COMPLETE
278,-3036.560361504975,2025-12-08 12:49:55.803544,2025-12-08 12:49:57.152837,0 days 00:00:01.349293,477.50423434655085,extensive,final,ridge,pca_only,True,COMPLETE
279,-2584.87075459295,2025-12-08 12:49:57.154300,2025-12-08 12:49:58.504255,0 days 00:00:01.349955,759.3369500258707,extensive,final,ridge,pca_only,True,COMPLETE
280,-4180.628791115083,2025-12-08 12:49:58.505524,2025-12-08 12:49:59.832340,0 days 00:00:01.326816,0.07903309414216599,extensive,final,ridge,pca_only,True,COMPLETE
281,-2351.6997463773923,2025-12-08 12:49:59.832340,2025-12-08 12:50:01.218236,0 days 00:00:01.385896,966.4471488455703,extensive,final,ridge,pca_only,True,COMPLETE
282,-3394.1763856170332,2025-12-08 12:50:01.218236,2025-12-08 12:50:02.539044,0 days 00:00:01.320808,528.5980252055857,extensive,final,ridge,pca_only,True,COMPLETE
283,-2376.7387117551616,2025-12-08 12:50:02.541164,2025-12-08 12:50:03.889559,0 days 00:00:01.348395,999.4511173189095,extensive,final,ridge,pca_only,True,COMPLETE
284,-3232.8626240705476,2025-12-08 12:50:03.889559,2025-12-08 12:50:05.329958,0 days 00:00:01.440399,341.2370945207662,extensive,final,ridge,pca_only,True,COMPLETE
285,-2550.2861941486854,2025-12-08 12:50:05.329958,2025-12-08 12:50:06.703824,0 days 00:00:01.373866,995.4722532842977,extensive,final,ridge,pca_only,True,COMPLETE
286,-2621.9765566177985,2025-12-08 12:50:06.704721,2025-12-08 12:50:08.105447,0 days 00:00:01.400726,596.9626405149459,extensive,final,ridge,pca_only,True,COMPLETE
287,-6627.771197608573,2025-12-08 12:50:08.105950,2025-12-08 12:50:09.488945,0 days 00:00:01.382995,0.028866436425090607,extensive,final,ridge,pca_only,True,COMPLETE
288,-2459.516412201177,2025-12-08 12:50:09.489544,2025-12-08 12:50:10.921852,0 days 00:00:01.432308,731.9800951711479,extensive,final,ridge,pca_only,True,COMPLETE
289,-2990.841522165401,2025-12-08 12:50:10.921852,2025-12-08 12:50:12.392936,0 days 00:00:01.471084,427.056828572503,extensive,final,ridge,pca_only,True,COMPLETE
290,-3126.029788170126,2025-12-08 12:50:12.392936,2025-12-08 12:50:13.907047,0 days 00:00:01.514111,267.40511750673596,extensive,final,ridge,pca_only,True,COMPLETE
291,-2753.221134457279,2025-12-08 12:50:13.908048,2025-12-08 12:50:15.360778,0 days 00:00:01.452730,582.3859995180065,extensive,final,ridge,pca_only,True,COMPLETE
292,-2598.254427236896,2025-12-08 12:50:15.360778,2025-12-08 12:50:16.876244,0 days 00:00:01.515466,757.938987571267,extensive,final,ridge,pca_only,True,COMPLETE
293,-2468.843487033612,2025-12-08 12:50:16.876244,2025-12-08 12:50:18.335677,0 days 00:00:01.459433,749.0083454525032,extensive,final,ridge,pca_only,True,COMPLETE
294,-2259.953427254682,2025-12-08 12:50:18.336684,2025-12-08 12:50:19.889206,0 days 00:00:01.552522,975.4985395033862,extensive,final,ridge,pca_only,True,COMPLETE
295,-2852.248930522452,2025-12-08 12:50:19.890290,2025-12-08 12:50:21.354119,0 days 00:00:01.463829,461.5787065281804,extensive,final,ridge,pca_only,True,COMPLETE
296,-2256.0760691437144,2025-12-08 12:50:21.355120,2025-12-08 12:50:22.845706,0 days 00:00:01.490586,986.8559738048648,extensive,final,ridge,pca_only,True,COMPLETE
297,-2982.3242551904805,2025-12-08 12:50:22.846708,2025-12-08 12:50:24.234747,0 days 00:00:01.388039,572.7266579727909,extensive,final,ridge,pca_only,True,COMPLETE
298,-2167.7663727769745,2025-12-08 12:50:24.234747,2025-12-08 12:50:25.706288,0 days 00:00:01.471541,999.048553825942,extensive,final,ridge,pca_only,True,COMPLETE
299,-2220.4211236484816,2025-12-08 12:50:25.706288,2025-12-08 12:50:27.087239,0 days 00:00:01.380951,998.2920065654625,extensive,final,ridge,pca_only,True,COMPLETE
