number,value,datetime_start,datetime_complete,duration,params_xgb_colsample_bytree,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_min_child_weight,params_xgb_n_estimators,params_xgb_reg_alpha,params_xgb_reg_lambda,params_xgb_subsample,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
201,-0.0016476835004896422,2025-12-08 15:07:53.508271,2025-12-08 15:08:07.058276,0 days 00:00:13.550005,0.34081939225507707,0.014968847829948922,10,12,3469,1.6873789469206646,0.1045855155449918,0.4021463664589727,extensive,final,xgb,pca_only,True,COMPLETE
202,-0.0016601040558958207,2025-12-08 15:08:07.058276,2025-12-08 15:08:20.507348,0 days 00:00:13.449072,0.35378025965643184,0.014530476930753818,10,13,3496,1.5799952638469956,0.14665008847390737,0.39802041992761955,extensive,final,xgb,pca_only,True,COMPLETE
203,-0.0016525073594963284,2025-12-08 15:08:20.507348,2025-12-08 15:08:34.494092,0 days 00:00:13.986744,0.3216718083299292,0.015277042922770068,10,12,3577,1.6433378092964075,0.10129966787427426,0.38317307523583083,extensive,final,xgb,pca_only,True,COMPLETE
204,-0.0016511787055299247,2025-12-08 15:08:34.494092,2025-12-08 15:08:47.611097,0 days 00:00:13.117005,0.33917273833580613,0.011683504283166554,10,14,3347,1.8028560939441933,0.1584894802786888,0.40463927619584117,extensive,final,xgb,pca_only,True,COMPLETE
205,-0.0016791431683957914,2025-12-08 15:08:47.612101,2025-12-08 15:09:01.230520,0 days 00:00:13.618419,0.31053421615046084,0.013224764793615154,10,13,3466,1.4642797744078255,0.12941149661050533,0.4404924204836166,extensive,final,xgb,pca_only,True,COMPLETE
206,-0.0016497996042897551,2025-12-08 15:09:01.232115,2025-12-08 15:09:15.748744,0 days 00:00:14.516629,0.3265080071712753,0.010847143710279167,10,14,3674,1.7047068735465383,0.11556352154532738,0.4231713960206287,extensive,final,xgb,pca_only,True,COMPLETE
207,-0.0016628716462084487,2025-12-08 15:09:15.748744,2025-12-08 15:09:30.494825,0 days 00:00:14.746081,0.34566966858374953,0.010617702199519222,10,14,3684,1.552698001941094,0.12104393647677365,0.6517284535173536,extensive,final,xgb,pca_only,True,COMPLETE
208,-0.0016627483808595578,2025-12-08 15:09:30.494825,2025-12-08 15:09:44.699317,0 days 00:00:14.204492,0.5043271081416941,0.006397794623355584,10,14,3591,1.6948020690821228,0.13475214042150702,0.41877815258343354,extensive,final,xgb,pca_only,True,COMPLETE
209,-0.0017052328604166462,2025-12-08 15:09:44.699317,2025-12-08 15:09:59.623974,0 days 00:00:14.924657,0.32795752388438765,0.029144587386480732,10,12,3737,1.4387893154522806,0.10001432114368977,0.450136053743662,extensive,final,xgb,pca_only,True,COMPLETE
210,-0.0016617202511571467,2025-12-08 15:09:59.623974,2025-12-08 15:10:12.188519,0 days 00:00:12.564545,0.35967717283528156,0.009217078187008287,10,10,3168,1.5881973884192895,0.11295991010272986,0.39100053288186015,extensive,final,xgb,pca_only,True,COMPLETE
211,-0.0016496493544887099,2025-12-08 15:10:12.189654,2025-12-08 15:10:25.669118,0 days 00:00:13.479464,0.31252901761861995,0.016335917268395027,10,13,3402,1.8601640433978364,0.12296672603552675,0.409143969076657,extensive,final,xgb,pca_only,True,COMPLETE
212,-0.0016571871711739867,2025-12-08 15:10:25.670123,2025-12-08 15:10:38.542134,0 days 00:00:12.872011,0.31041924350711336,0.016285563192507648,10,13,3282,1.8506742615248426,0.12226494206273723,0.5564809168240202,extensive,final,xgb,pca_only,True,COMPLETE
213,-0.001650852530364899,2025-12-08 15:10:38.542134,2025-12-08 15:10:51.994483,0 days 00:00:13.452349,0.33298659657478347,0.008368709488780537,10,12,3420,1.6892745652702863,0.13721124581075672,0.42376874254498104,extensive,final,xgb,pca_only,True,COMPLETE
214,-0.0016559721404409238,2025-12-08 15:10:51.994483,2025-12-08 15:11:05.525215,0 days 00:00:13.530732,0.3229168193612361,0.016474923449659513,10,13,3524,3.916679451774072,0.11463385059459986,0.37977314613182817,extensive,final,xgb,pca_only,True,COMPLETE
215,-0.0016434412607556996,2025-12-08 15:11:05.525215,2025-12-08 15:11:19.337383,0 days 00:00:13.812168,0.3084988372178681,0.01902850495838644,10,14,3627,1.5299309522407305,0.16528264904609444,0.3919741684514055,extensive,final,xgb,pca_only,True,COMPLETE
216,-0.0016305235135034568,2025-12-08 15:11:19.337383,2025-12-08 15:11:33.172642,0 days 00:00:13.835259,0.3004229515667488,0.024195770934053628,10,13,3617,1.4888515556503332,0.16999033693819818,0.3659533242047953,extensive,final,xgb,pca_only,True,COMPLETE
217,-0.0016298254410177886,2025-12-08 15:11:33.173674,2025-12-08 15:11:47.060687,0 days 00:00:13.887013,0.30260694303291524,0.024535163721902196,10,12,3624,1.4818639392007429,0.1751472974058818,0.3658497630014372,extensive,final,xgb,pca_only,True,COMPLETE
218,-0.001672594878499319,2025-12-08 15:11:47.060687,2025-12-08 15:12:00.970734,0 days 00:00:13.910047,0.3013519383398283,0.01919279075244678,10,11,3630,1.3436659112445044,0.17097820400978567,0.3640615829145136,extensive,final,xgb,pca_only,True,COMPLETE
219,-0.0016573655604070758,2025-12-08 15:12:00.971941,2025-12-08 15:12:14.577005,0 days 00:00:13.605064,0.30325449863270804,0.02383099247462197,10,13,3536,1.4929810620336472,0.17937005464625588,0.3766253471314984,extensive,final,xgb,pca_only,True,COMPLETE
220,-0.001640818436315324,2025-12-08 15:12:14.577005,2025-12-08 15:12:28.434693,0 days 00:00:13.857688,0.3007371796851479,0.029664329612742315,10,12,3611,1.4297602458648668,0.1525482784714582,0.3614323956151996,extensive,final,xgb,pca_only,True,COMPLETE
221,-0.0016362551588950947,2025-12-08 15:12:28.435483,2025-12-08 15:12:42.194273,0 days 00:00:13.758790,0.31161373954016625,0.02965488063404896,10,12,3588,1.419989350708542,0.16441937342066873,0.36811690495048366,extensive,final,xgb,pca_only,True,COMPLETE
222,-0.0016452250588649224,2025-12-08 15:12:42.195150,2025-12-08 15:12:56.762067,0 days 00:00:14.566917,0.31117446533771476,0.03464771721517205,10,12,3733,1.4105533970683495,0.18976898510982468,0.36363806724310516,extensive,final,xgb,pca_only,True,COMPLETE
223,-0.0016463521086479786,2025-12-08 15:12:56.762678,2025-12-08 15:13:11.020357,0 days 00:00:14.257679,0.3022710642026143,0.028404625718684927,10,12,3732,1.3904299905243782,0.18020601786041263,0.36131155430726136,extensive,final,xgb,pca_only,True,COMPLETE
224,-0.0017401971880595113,2025-12-08 15:13:11.021933,2025-12-08 15:13:25.228752,0 days 00:00:14.206819,0.3007571375872575,0.028736777124764683,10,12,3695,1.250935532836949,0.18733001514313188,0.3622423588066726,extensive,final,xgb,pca_only,True,COMPLETE
225,-0.0016878442940760536,2025-12-08 15:13:25.229951,2025-12-08 15:13:39.590930,0 days 00:00:14.360979,0.3004720283005577,0.03393270149532215,10,11,3753,1.341874917149966,0.15867014387606404,0.3645079180039675,extensive,final,xgb,pca_only,True,COMPLETE
226,-0.0016858162320448529,2025-12-08 15:13:39.590930,2025-12-08 15:13:53.487455,0 days 00:00:13.896525,0.3126319333934101,0.027582139415875475,10,12,3617,1.3825547026480671,0.1627137089919826,0.3730799475016906,extensive,final,xgb,pca_only,True,COMPLETE
227,-0.0016283485186109707,2025-12-08 15:13:53.487455,2025-12-08 15:14:07.830885,0 days 00:00:14.343430,0.3127375759227327,0.03939251521318081,10,12,3758,1.4360847487405561,0.1802720747076971,0.3609789322765845,extensive,final,xgb,pca_only,True,COMPLETE
228,-0.0016405719369498122,2025-12-08 15:14:07.831940,2025-12-08 15:14:22.148207,0 days 00:00:14.316267,0.3086737397771842,0.04024960048810717,10,12,3750,1.4368835724012354,0.22704459892676032,0.3563426703852355,extensive,final,xgb,pca_only,True,COMPLETE
229,-0.0017165498396462346,2025-12-08 15:14:22.149797,2025-12-08 15:14:36.617593,0 days 00:00:14.467796,0.3114021789087218,0.03785095411713556,10,12,3751,1.267165611147506,0.1880530698429045,0.3565958846969311,extensive,final,xgb,pca_only,True,COMPLETE
230,-0.0016749385291216317,2025-12-08 15:14:36.620315,2025-12-08 15:14:50.929037,0 days 00:00:14.308722,0.3001434153591362,0.03532325252337969,10,11,3745,1.411615819068972,0.21117281027695786,0.3590825321842787,extensive,final,xgb,pca_only,True,COMPLETE
231,-0.001621756319850028,2025-12-08 15:14:50.929037,2025-12-08 15:15:05.650963,0 days 00:00:14.721926,0.3120677892145221,0.03135818295629737,10,12,3833,1.4583243138710735,0.22861648079308303,0.37251718970940184,extensive,final,xgb,pca_only,True,COMPLETE
232,-0.001606223106371892,2025-12-08 15:15:05.650963,2025-12-08 15:15:20.201607,0 days 00:00:14.550644,0.31434466720681603,0.047108853033728366,10,12,3808,1.4732226055091209,0.18367262156340264,0.3717523637004113,extensive,final,xgb,pca_only,True,COMPLETE
233,-0.0016078476739913583,2025-12-08 15:15:20.202848,2025-12-08 15:15:34.916309,0 days 00:00:14.713461,0.3144269877545673,0.04493835828587609,10,12,3803,1.438959442936413,0.22760354538988856,0.3720978875169197,extensive,final,xgb,pca_only,True,COMPLETE
234,-0.0016691188780266764,2025-12-08 15:15:34.917006,2025-12-08 15:15:49.220160,0 days 00:00:14.303154,0.3149160542443664,0.04496367690359096,10,12,3701,1.4423390513149252,0.2211252470946212,0.37294805999157665,extensive,final,xgb,pca_only,True,COMPLETE
235,-0.001727689020675068,2025-12-08 15:15:49.220160,2025-12-08 15:16:04.172486,0 days 00:00:14.952326,0.3116256944589405,0.04182536834150341,10,11,3889,1.2859590615255807,0.22909444320664066,0.3482641742028133,extensive,final,xgb,pca_only,True,COMPLETE
236,-0.0018752118841477057,2025-12-08 15:16:04.173490,2025-12-08 15:16:19.069239,0 days 00:00:14.895749,0.30009295427943916,0.0480238936735024,6,12,3837,1.1955843588518806,0.18209808722514595,0.37257748978038785,extensive,final,xgb,pca_only,True,COMPLETE
237,-0.0016382763187636762,2025-12-08 15:16:19.069239,2025-12-08 15:16:33.872094,0 days 00:00:14.802855,0.3134969183302634,0.03946158418918262,10,12,3801,1.4127954590013263,0.18876128075933474,0.36028142108697014,extensive,final,xgb,pca_only,True,COMPLETE
238,-0.0016175342401731907,2025-12-08 15:16:33.873706,2025-12-08 15:16:48.448967,0 days 00:00:14.575261,0.3169351315495294,0.038833998424924764,10,12,3800,1.404445126833503,0.19100534506500882,0.34425591854976717,extensive,final,xgb,pca_only,True,COMPLETE
239,-0.0016011357632122654,2025-12-08 15:16:48.450976,2025-12-08 15:17:02.968485,0 days 00:00:14.517509,0.31858799971148394,0.03841120338386615,10,12,3798,1.451169790880317,0.19982914185219616,0.3454078514175484,extensive,final,xgb,pca_only,True,COMPLETE
240,-0.0016391342904883792,2025-12-08 15:17:02.968485,2025-12-08 15:17:17.564971,0 days 00:00:14.596486,0.3175511927490762,0.03912562645490958,10,12,3799,1.3289634977321432,0.1891167456232873,0.3390399095971318,extensive,final,xgb,pca_only,True,COMPLETE
241,-0.0016336541674999427,2025-12-08 15:17:17.564971,2025-12-08 15:17:31.938871,0 days 00:00:14.373900,0.3198054847930066,0.041518545440696907,10,12,3783,1.3326493434072464,0.189566647590913,0.3425018763176809,extensive,final,xgb,pca_only,True,COMPLETE
242,-0.0016129425441862761,2025-12-08 15:17:31.938871,2025-12-08 15:17:46.525233,0 days 00:00:14.586362,0.31824530076183544,0.03974401745870239,10,12,3795,1.3272492092220967,0.19697318268951663,0.3432666005966698,extensive,final,xgb,pca_only,True,COMPLETE
243,-0.0016761321052006413,2025-12-08 15:17:46.525233,2025-12-08 15:18:01.017931,0 days 00:00:14.492698,0.32067770019730213,0.04057451869568409,10,12,3795,1.306660521790038,0.1956440727639478,0.33661359037387434,extensive,final,xgb,pca_only,True,COMPLETE
244,-0.0017740807428416883,2025-12-08 15:18:01.017931,2025-12-08 15:18:16.052704,0 days 00:00:15.034773,0.3183672767945548,0.044846202818320705,10,11,3905,1.174815799397565,0.2250925644092845,0.34071798993720254,extensive,final,xgb,pca_only,True,COMPLETE
245,-0.0016154625835960907,2025-12-08 15:18:16.052704,2025-12-08 15:18:30.615164,0 days 00:00:14.562460,0.3186010495132886,0.038747665729982145,10,12,3795,1.4369941679166471,0.19721527412694173,0.34743686530315965,extensive,final,xgb,pca_only,True,COMPLETE
246,-0.001641672826378245,2025-12-08 15:18:30.617165,2025-12-08 15:18:45.100538,0 days 00:00:14.483373,0.3141239716477728,0.03921255817123913,10,12,3810,1.3321197149787163,0.19179787466812245,0.33116698316133053,extensive,final,xgb,pca_only,True,COMPLETE
247,-0.001748320084464498,2025-12-08 15:18:45.100538,2025-12-08 15:18:59.730400,0 days 00:00:14.629862,0.31201290986086977,0.03735333874928936,10,12,3826,1.244730724912841,0.1946012764790272,0.3250068007515863,extensive,final,xgb,pca_only,True,COMPLETE
248,-0.001949221990241723,2025-12-08 15:18:59.732586,2025-12-08 15:19:14.299160,0 days 00:00:14.566574,0.32175710470231694,0.03913297594139749,10,12,3770,1.0928160335139314,0.1649877526194892,0.34460742120073923,extensive,final,xgb,pca_only,True,COMPLETE
249,-0.0017305062897394752,2025-12-08 15:19:14.300074,2025-12-08 15:19:29.427696,0 days 00:00:15.127622,0.31231412050777346,0.0328479033490169,10,11,3928,1.3511260630968653,0.2247145076763309,0.32927751378329545,extensive,final,xgb,pca_only,True,COMPLETE
250,-0.0016064076715988456,2025-12-08 15:19:29.427696,2025-12-08 15:19:43.944911,0 days 00:00:14.517215,0.32251128627478787,0.04344502249150464,10,12,3809,1.3937198321925646,0.19211285171345882,0.3480744467356043,extensive,final,xgb,pca_only,True,COMPLETE
251,-0.0016164022887651768,2025-12-08 15:19:43.944911,2025-12-08 15:19:58.461611,0 days 00:00:14.516700,0.3236157669537465,0.042849842882578947,10,12,3802,1.4250396309757158,0.19119331208866078,0.34010562784266973,extensive,final,xgb,pca_only,True,COMPLETE
252,-0.0016279436188712342,2025-12-08 15:19:58.462614,2025-12-08 15:20:13.204677,0 days 00:00:14.742063,0.324504239052787,0.04837101260867323,10,12,3838,1.3069546472875762,0.14955100770181565,0.3380989133831425,extensive,final,xgb,pca_only,True,COMPLETE
253,-0.0018350276163115649,2025-12-08 15:20:13.205878,2025-12-08 15:20:27.932504,0 days 00:00:14.726626,0.3238234296161011,0.049352500261108274,10,12,3846,1.2122519061197479,0.15980400243657547,0.3348937726029663,extensive,final,xgb,pca_only,True,COMPLETE
254,-0.0017616818553772469,2025-12-08 15:20:27.934073,2025-12-08 15:20:43.186182,0 days 00:00:15.252109,0.3278071980013223,0.043090164790191655,10,11,3961,1.3026034267776683,0.14845494926221195,0.3210999372704094,extensive,final,xgb,pca_only,True,COMPLETE
255,-0.0016425824161373133,2025-12-08 15:20:43.186182,2025-12-08 15:20:57.690243,0 days 00:00:14.504061,0.32190739128933277,0.045554856321659364,10,12,3798,1.3198903619472122,0.25236921334658324,0.34684120096170523,extensive,final,xgb,pca_only,True,COMPLETE
256,-0.0020096969370153595,2025-12-08 15:20:57.690243,2025-12-08 15:21:12.605676,0 days 00:00:14.915433,0.3236544028005458,0.04084741880345714,10,12,3821,1.1040310106143134,0.25127572457052444,0.3408060077335033,extensive,final,xgb,pca_only,True,COMPLETE
257,-0.0016431690263576382,2025-12-08 15:21:12.606678,2025-12-08 15:21:27.464174,0 days 00:00:14.857496,0.33302466325011576,0.045636157861927165,10,12,3885,1.3367588869995166,0.21483676677398492,0.3483334681812788,extensive,final,xgb,pca_only,True,COMPLETE
258,-0.00183028620782603,2025-12-08 15:21:27.464174,2025-12-08 15:21:42.108013,0 days 00:00:14.643839,0.3241262474610379,0.04069463061699751,10,12,3820,1.2211499917697326,0.196968772857588,0.3321885809011204,extensive,final,xgb,pca_only,True,COMPLETE
259,-0.001677079699847317,2025-12-08 15:21:42.113368,2025-12-08 15:21:56.513491,0 days 00:00:14.400123,0.32064965771327486,0.0380446677932912,10,11,3776,1.4286911626018262,6.925388257773549,0.3182698506777613,extensive,final,xgb,pca_only,True,COMPLETE
260,-0.001691927143686378,2025-12-08 15:21:56.513491,2025-12-08 15:22:11.356705,0 days 00:00:14.843214,0.33186955061547485,0.0469318060025006,10,12,3897,1.299297269973027,0.23308362641828728,0.34950185488602614,extensive,final,xgb,pca_only,True,COMPLETE
261,-0.0016077831618141285,2025-12-08 15:22:11.356705,2025-12-08 15:22:26.547529,0 days 00:00:15.190824,0.31732945938463664,0.041314742466192045,4,12,3972,1.4323176663886568,0.179384453968358,0.3461777250788481,extensive,final,xgb,pca_only,True,COMPLETE
262,-0.0040392727616573865,2025-12-08 15:22:26.547529,2025-12-08 15:22:42.016570,0 days 00:00:15.469041,0.578172337952186,0.04320763664965426,5,12,3994,0.9526426353339389,0.18316423746583219,0.3103317161247355,extensive,final,xgb,pca_only,True,COMPLETE
263,-0.0016747175327599024,2025-12-08 15:22:42.016570,2025-12-08 15:22:56.533434,0 days 00:00:14.516864,0.3194352913659286,0.03908028713222726,5,11,3785,1.414384078238013,0.17345029114582314,0.3328507539073513,extensive,final,xgb,pca_only,True,COMPLETE
264,-0.00174614055069644,2025-12-08 15:22:56.533434,2025-12-08 15:23:11.762568,0 days 00:00:15.229134,0.3369444174721198,0.03150251193287408,10,12,3908,1.1885581650848887,0.20783011215211825,0.3448854984393316,extensive,final,xgb,pca_only,True,COMPLETE
265,-0.0017399275185799497,2025-12-08 15:23:11.763684,2025-12-08 15:23:26.438700,0 days 00:00:14.675016,0.3161104523812657,0.04965524545644851,4,10,3855,1.3377013563914817,0.19277871626020976,0.3504957334673078,extensive,final,xgb,pca_only,True,COMPLETE
266,-0.0016697757955489816,2025-12-08 15:23:26.438700,2025-12-08 15:23:40.471098,0 days 00:00:14.032398,0.3276684280485427,0.04271575704960904,10,13,3704,1.445474145446345,0.2591660179188375,0.33000119770329994,extensive,final,xgb,pca_only,True,COMPLETE
267,-0.0018202075508677584,2025-12-08 15:23:40.472613,2025-12-08 15:23:55.117348,0 days 00:00:14.644735,0.3339968234290409,0.03599433974769868,10,12,3780,1.1471239475625874,0.14887330474558977,0.3411404977555401,extensive,final,xgb,pca_only,True,COMPLETE
268,-0.0017568806257813503,2025-12-08 15:23:55.117348,2025-12-08 15:24:10.376847,0 days 00:00:15.259499,0.3145140623583603,0.04538211279681863,10,11,3978,1.3087996636999633,0.17311876417722097,0.35083725088308787,extensive,final,xgb,pca_only,True,COMPLETE
269,-0.00167421682887355,2025-12-08 15:24:10.376847,2025-12-08 15:24:25.182459,0 days 00:00:14.805612,0.3221042673313706,0.0400031902135871,10,12,3882,1.445866812751325,0.22195466109552225,0.3284926368403284,extensive,final,xgb,pca_only,True,COMPLETE
270,-0.0018655327460078326,2025-12-08 15:24:25.183779,2025-12-08 15:24:39.362061,0 days 00:00:14.178282,0.3127829095578325,0.024166479086248485,3,13,3692,1.0262680228751588,0.1541065891008199,0.31630240367975293,extensive,final,xgb,pca_only,True,COMPLETE
271,-0.0016639832130726322,2025-12-08 15:24:39.362061,2025-12-08 15:24:53.732836,0 days 00:00:14.370775,0.3325758763895358,0.04314827110956464,3,12,3794,1.3571390848807618,0.20059301327373152,0.3529760596864062,extensive,final,xgb,pca_only,True,COMPLETE
272,-0.0016618004999990148,2025-12-08 15:24:53.733849,2025-12-08 15:25:08.459018,0 days 00:00:14.725169,0.3119785409047499,0.036816551199311064,10,11,3853,1.2641564105907168,0.17960210532739035,0.33676521572868284,extensive,final,xgb,pca_only,True,COMPLETE
273,-0.0016283820845616563,2025-12-08 15:25:08.459018,2025-12-08 15:25:22.818065,0 days 00:00:14.359047,0.3376153582932595,0.03316606745237185,10,12,3737,1.462581737322364,0.23999859774826082,0.35164542146504707,extensive,final,xgb,pca_only,True,COMPLETE
274,-0.0016284537619020156,2025-12-08 15:25:22.819080,2025-12-08 15:25:36.963335,0 days 00:00:14.144255,0.33941660335477913,0.03091342565262739,10,13,3710,1.4830238110053497,0.20764523112628827,0.3536466467679068,extensive,final,xgb,pca_only,True,COMPLETE
275,-0.0016277055961912978,2025-12-08 15:25:36.963335,2025-12-08 15:25:51.044006,0 days 00:00:14.080671,0.33845010106927975,0.03074990229976291,10,13,3689,1.4651783221203964,0.21996428621997366,0.35619208824815496,extensive,final,xgb,pca_only,True,COMPLETE
276,-0.0016308767748810145,2025-12-08 15:25:51.044006,2025-12-08 15:26:05.154442,0 days 00:00:14.110436,0.31051797257493985,0.0310504208969625,10,13,3673,1.4491165211086432,0.23111723806463558,0.3548745692162774,extensive,final,xgb,pca_only,True,COMPLETE
277,-0.0016230963338440911,2025-12-08 15:26:05.154442,2025-12-08 15:26:19.288960,0 days 00:00:14.134518,0.32838218453670753,0.0322807030399388,10,13,3671,1.5072253280265873,0.23241029607365024,0.3572935344187144,extensive,final,xgb,pca_only,True,COMPLETE
278,-0.0016413696212820295,2025-12-08 15:26:19.290076,2025-12-08 15:26:33.705708,0 days 00:00:14.415632,0.3415153424456224,0.03204144287179533,10,13,3704,1.4835869216179325,0.22542559675585652,0.351441616346697,extensive,final,xgb,pca_only,True,COMPLETE
279,-0.0016566323547763477,2025-12-08 15:26:33.705708,2025-12-08 15:26:47.740553,0 days 00:00:14.034845,0.3306491918374778,0.033974928892854306,10,13,3675,1.4747179160988442,0.23594343085836383,0.3000493035498765,extensive,final,xgb,pca_only,True,COMPLETE
280,-0.001634572094710185,2025-12-08 15:26:47.741681,2025-12-08 15:27:02.081258,0 days 00:00:14.339577,0.6869708596623286,0.031889082188770006,10,13,3743,1.4714016370594,0.26292904059951194,0.35479622536806665,extensive,final,xgb,pca_only,True,COMPLETE
281,-0.02093419593775588,2025-12-08 15:27:02.081258,2025-12-08 15:27:35.906444,0 days 00:00:33.825186,0.7034959515393738,0.030738643437919707,10,13,3703,0.3562988087917556,0.2710555251652085,0.3536992195458257,extensive,final,xgb,pca_only,True,COMPLETE
282,-0.0016268758131016507,2025-12-08 15:27:35.906444,2025-12-08 15:27:50.874662,0 days 00:00:14.968218,0.32528008163207606,0.03351658606519995,6,13,3917,1.471841511193915,0.24605694064018643,0.3389698901065224,extensive,final,xgb,pca_only,True,COMPLETE
283,-0.0016239024615525288,2025-12-08 15:27:50.874662,2025-12-08 15:28:06.177407,0 days 00:00:15.302745,0.637095753168213,0.03438187533474651,4,13,3997,1.5054560408923354,0.24938472565160577,0.33734806928665584,extensive,final,xgb,pca_only,True,COMPLETE
284,-0.0020194378494772605,2025-12-08 15:28:06.177407,2025-12-08 15:28:21.407695,0 days 00:00:15.230288,0.7366878284103046,0.03352541304349676,4,13,3992,1.5131668951035235,0.2528920157382745,0.7897749770772772,extensive,final,xgb,pca_only,True,COMPLETE
285,-0.0017694883597917006,2025-12-08 15:28:21.407695,2025-12-08 15:28:24.277827,0 days 00:00:02.870132,0.6485852666982423,0.0354694561974143,4,13,711,1.4871524093837527,0.2118087930759215,0.6871028358263961,extensive,final,xgb,pca_only,True,COMPLETE
286,-0.001708581535987334,2025-12-08 15:28:24.279412,2025-12-08 15:28:39.297692,0 days 00:00:15.018280,0.6898993315489823,0.031418184957025655,4,13,3914,1.4072745658603814,16.2137993198496,0.33922763746631424,extensive,final,xgb,pca_only,True,COMPLETE
287,-0.0016422432988737097,2025-12-08 15:28:39.297692,2025-12-08 15:28:54.245935,0 days 00:00:14.948243,0.6381420249159355,0.035390553109993714,4,13,3910,1.5236638149340707,0.2455537633505636,0.3563415016480355,extensive,final,xgb,pca_only,True,COMPLETE
288,-0.0017008951287329488,2025-12-08 15:28:54.247076,2025-12-08 15:29:09.520021,0 days 00:00:15.272945,0.6571707697966286,0.03175169471694302,4,13,3993,1.4048557100185364,0.20702816536405044,0.32063297221325543,extensive,final,xgb,pca_only,True,COMPLETE
289,-0.0018967375689344923,2025-12-08 15:29:09.520021,2025-12-08 15:29:24.504825,0 days 00:00:14.984804,0.6091040833316175,0.036718205331538786,6,11,3881,1.2082236642650943,0.2734721615513339,0.3425586423476306,extensive,final,xgb,pca_only,True,COMPLETE
290,-0.0016559721404409238,2025-12-08 15:29:24.505829,2025-12-08 15:29:38.491440,0 days 00:00:13.985611,0.32854148353412566,0.03401017132953104,7,13,3650,1.5177972755153466,0.2200950271723922,0.32471636065930026,extensive,final,xgb,pca_only,True,COMPLETE
291,-0.0018238070718750166,2025-12-08 15:29:38.491440,2025-12-08 15:29:52.864822,0 days 00:00:14.373382,0.5397301732769616,0.04965233625423349,6,12,3735,1.2414847220202845,0.2398245346393641,0.3546735115445663,extensive,final,xgb,pca_only,True,COMPLETE
292,-0.0016927229688927792,2025-12-08 15:29:52.866216,2025-12-08 15:30:07.982398,0 days 00:00:15.116182,0.668348878554337,0.02687237776638806,4,13,3922,1.3899795697072872,0.206825465393292,0.3674848392523977,extensive,final,xgb,pca_only,True,COMPLETE
293,-0.0016576307216505566,2025-12-08 15:30:07.982398,2025-12-08 15:30:22.718909,0 days 00:00:14.736511,0.6630162349935401,0.03050229839650377,5,12,3861,1.5407862306418463,0.20077342345250854,0.3400778491194178,extensive,final,xgb,pca_only,True,COMPLETE
294,-0.0016176418183814583,2025-12-08 15:30:22.719337,2025-12-08 15:30:37.011482,0 days 00:00:14.292145,0.5649718687183791,0.04329733926827117,10,13,3744,1.4631075148884798,0.17129366716037306,0.3594776823214918,extensive,final,xgb,pca_only,True,COMPLETE
295,-0.001622688657198908,2025-12-08 15:30:37.011482,2025-12-08 15:30:50.802943,0 days 00:00:13.791461,0.5698236965607562,0.043847550167379755,10,13,3638,1.5653361174886962,0.17005433368536563,0.3456931871266277,extensive,final,xgb,pca_only,True,COMPLETE
296,-0.0017024885029849706,2025-12-08 15:30:50.803922,2025-12-08 15:31:04.916727,0 days 00:00:14.112805,0.5552774842806586,0.043056934334753154,10,13,3659,1.5832806224884903,0.2698375758276935,0.3274181696730337,extensive,final,xgb,pca_only,True,COMPLETE
297,-0.0016810834224243454,2025-12-08 15:31:04.917789,2025-12-08 15:31:19.203878,0 days 00:00:14.286089,0.6150605123513326,0.044567433740998405,4,13,3726,1.482362547522349,0.16865473438571535,0.34513155835524306,extensive,final,xgb,pca_only,True,COMPLETE
298,-0.0016289155253779164,2025-12-08 15:31:19.204963,2025-12-08 15:31:34.465151,0 days 00:00:15.260188,0.3371397596123718,0.037482007281626595,10,13,3997,1.280704082241932,0.23585267540377972,0.3408126674076795,extensive,final,xgb,pca_only,True,COMPLETE
299,-0.002259818563741319,2025-12-08 15:31:34.466661,2025-12-08 15:31:50.014248,0 days 00:00:15.547587,0.629656113751505,0.042011465045683434,7,13,3997,1.104563288540652,0.23168192478846553,0.32102930608100005,extensive,final,xgb,pca_only,True,COMPLETE
