number,value,datetime_start,datetime_complete,duration,params_lasso_alpha,user_attrs_feature_level,state
89,-0.0018534316550210168,2025-12-07 17:03:55.299321,2025-12-07 17:03:56.433703,0 days 00:00:01.134382,0.0004378856459266429,medium,COMPLETE
90,-0.4177377547553869,2025-12-07 17:03:56.433703,2025-12-07 17:04:00.048451,0 days 00:00:03.614748,0.000135729998296776,medium,COMPLETE
91,0.0005981999807557573,2025-12-07 17:04:00.049455,2025-12-07 17:04:01.220076,0 days 00:00:01.170621,0.000697852975929081,medium,COMPLETE
92,-0.02146108885844093,2025-12-07 17:04:01.221562,2025-12-07 17:04:02.506943,0 days 00:00:01.285381,0.0003136801496579444,medium,COMPLETE
93,-0.0008890836566266916,2025-12-07 17:04:02.509635,2025-12-07 17:04:03.658901,0 days 00:00:01.149266,0.000877860727544734,medium,COMPLETE
94,-0.004773670599731476,2025-12-07 17:04:03.658901,2025-12-07 17:04:04.831559,0 days 00:00:01.172658,0.00040704133936528037,medium,COMPLETE
95,-0.0016559721242364045,2025-12-07 17:04:04.832565,2025-12-07 17:04:05.938953,0 days 00:00:01.106388,0.0037528943866405855,medium,COMPLETE
96,-0.0002347285818062502,2025-12-07 17:04:05.938953,2025-12-07 17:04:07.074546,0 days 00:00:01.135593,0.0007978366609111688,medium,COMPLETE
97,-0.0016559721242364045,2025-12-07 17:04:07.076794,2025-12-07 17:04:08.174708,0 days 00:00:01.097914,0.0015097973862461457,medium,COMPLETE
98,0.0008943110441691493,2025-12-07 17:04:08.176219,2025-12-07 17:04:09.441625,0 days 00:00:01.265406,0.0006345947385577932,medium,COMPLETE
99,-0.0016559721242364045,2025-12-07 17:04:09.442993,2025-12-07 17:04:10.516552,0 days 00:00:01.073559,0.0010710946621391678,medium,COMPLETE
100,-0.03186623071766611,2025-12-07 17:04:10.518557,2025-12-07 17:04:11.756082,0 days 00:00:01.237525,0.0002778147030535778,medium,COMPLETE
101,0.0008800388364719561,2025-12-07 17:04:11.756082,2025-12-07 17:04:12.891755,0 days 00:00:01.135673,0.0006477685715380356,medium,COMPLETE
102,0.0006853082096137294,2025-12-07 17:04:12.893292,2025-12-07 17:04:14.008307,0 days 00:00:01.115015,0.0005448874413511202,medium,COMPLETE
103,-0.0016559721242364045,2025-12-07 17:04:14.009622,2025-12-07 17:04:15.063530,0 days 00:00:01.053908,0.06662726906384263,medium,COMPLETE
104,-0.0016559721242364045,2025-12-07 17:04:15.064530,2025-12-07 17:04:16.178429,0 days 00:00:01.113899,0.002241205798087714,medium,COMPLETE
105,0.0009204853993842373,2025-12-07 17:04:16.179434,2025-12-07 17:04:17.336244,0 days 00:00:01.156810,0.0006229313742011613,medium,COMPLETE
106,-0.0007519982436287043,2025-12-07 17:04:17.336244,2025-12-07 17:04:18.529553,0 days 00:00:01.193309,0.00045154672141037023,medium,COMPLETE
107,-8.494409026145917e-05,2025-12-07 17:04:18.529553,2025-12-07 17:04:19.620644,0 days 00:00:01.091091,0.0007761379594701894,medium,COMPLETE
108,-0.0016559721242364045,2025-12-07 17:04:19.621848,2025-12-07 17:04:20.675980,0 days 00:00:01.054132,0.022295231178226307,medium,COMPLETE
109,-0.07443253278884214,2025-12-07 17:04:20.675980,2025-12-07 17:04:21.986387,0 days 00:00:01.310407,0.00022409197752822852,medium,COMPLETE
110,-0.0016559721242364045,2025-12-07 17:04:21.987391,2025-12-07 17:04:23.026547,0 days 00:00:01.039156,0.0012730705909315548,medium,COMPLETE
111,-0.014148220417570764,2025-12-07 17:04:23.028052,2025-12-07 17:04:24.311417,0 days 00:00:01.283365,0.0003446878332540252,medium,COMPLETE
112,0.0009177624222643788,2025-12-07 17:04:24.311939,2025-12-07 17:04:25.447717,0 days 00:00:01.135778,0.000617461241867101,medium,COMPLETE
113,-0.0016333038534327808,2025-12-07 17:04:25.447717,2025-12-07 17:04:26.452563,0 days 00:00:01.004846,0.0009845281705417523,medium,COMPLETE
114,0.000865158199439886,2025-12-07 17:04:26.452563,2025-12-07 17:04:27.556625,0 days 00:00:01.104062,0.0006532986049027455,medium,COMPLETE
115,-0.0003746679440160827,2025-12-07 17:04:27.556625,2025-12-07 17:04:28.628085,0 days 00:00:01.071460,0.0004566290453260312,medium,COMPLETE
116,-0.0002678178357157594,2025-12-07 17:04:28.628865,2025-12-07 17:04:29.735529,0 days 00:00:01.106664,0.0008024372758728208,medium,COMPLETE
117,-0.01826472644381294,2025-12-07 17:04:29.736155,2025-12-07 17:04:30.942674,0 days 00:00:01.206519,0.0003258557446483678,medium,COMPLETE
118,-0.0016559721242364045,2025-12-07 17:04:30.944190,2025-12-07 17:04:31.906424,0 days 00:00:00.962234,0.0017432940072554996,medium,COMPLETE
119,0.000832668579997938,2025-12-07 17:04:31.906424,2025-12-07 17:04:32.971059,0 days 00:00:01.064635,0.0005882831997640687,medium,COMPLETE
120,-0.1647923760818013,2025-12-07 17:04:32.972563,2025-12-07 17:04:34.628181,0 days 00:00:01.655618,0.0001820133600590641,medium,COMPLETE
121,0.0008125192308477969,2025-12-07 17:04:34.628181,2025-12-07 17:04:35.654977,0 days 00:00:01.026796,0.0006675213484212665,medium,COMPLETE
122,-0.0016559721242364045,2025-12-07 17:04:35.655478,2025-12-07 17:04:36.719732,0 days 00:00:01.064254,0.0010052128796494964,medium,COMPLETE
123,0.0005845424052510392,2025-12-07 17:04:36.720738,2025-12-07 17:04:37.805957,0 days 00:00:01.085219,0.0004930238840989336,medium,COMPLETE
124,-0.0016559721242364045,2025-12-07 17:04:37.805957,2025-12-07 17:04:38.895913,0 days 00:00:01.089956,0.0012057094002835506,medium,COMPLETE
125,-0.0077726935047313095,2025-12-07 17:04:38.895913,2025-12-07 17:04:39.974908,0 days 00:00:01.078995,0.00038449368426816,medium,COMPLETE
126,0.0008075600530797292,2025-12-07 17:04:39.975914,2025-12-07 17:04:41.128901,0 days 00:00:01.152987,0.0005831755471012941,medium,COMPLETE
127,0.0002373397754944865,2025-12-07 17:04:41.129407,2025-12-07 17:04:42.243097,0 days 00:00:01.113690,0.0007321973339674567,medium,COMPLETE
128,-0.028299306417458443,2025-12-07 17:04:42.245220,2025-12-07 17:04:43.525633,0 days 00:00:01.280413,0.0002896940183580555,medium,COMPLETE
129,-0.0008982154463205161,2025-12-07 17:04:43.527332,2025-12-07 17:04:44.619315,0 days 00:00:01.091983,0.0008787836175798131,medium,COMPLETE
130,-0.062337134853993316,2025-12-07 17:04:44.619315,2025-12-07 17:04:45.911667,0 days 00:00:01.292352,0.00023418306000313314,medium,COMPLETE
131,0.0006866535807592186,2025-12-07 17:04:45.912803,2025-12-07 17:04:47.042778,0 days 00:00:01.129975,0.0005558685883160539,medium,COMPLETE
132,0.0008936711914281729,2025-12-07 17:04:47.042778,2025-12-07 17:04:48.173226,0 days 00:00:01.130448,0.0006361147477126078,medium,COMPLETE
133,-0.005492370503132005,2025-12-07 17:04:48.174964,2025-12-07 17:04:49.270072,0 days 00:00:01.095108,0.00040104375171212084,medium,COMPLETE
134,0.0006651963270731068,2025-12-07 17:04:49.271075,2025-12-07 17:04:50.370147,0 days 00:00:01.099072,0.0006904616727558155,medium,COMPLETE
135,-0.0016559721242364045,2025-12-07 17:04:50.372243,2025-12-07 17:04:51.438758,0 days 00:00:01.066515,0.001404730926196883,medium,COMPLETE
136,-0.0016559721242364045,2025-12-07 17:04:51.439812,2025-12-07 17:04:52.551318,0 days 00:00:01.111506,0.0010248061053727971,medium,COMPLETE
137,0.0005871311780736669,2025-12-07 17:04:52.552322,2025-12-07 17:04:53.677392,0 days 00:00:01.125070,0.0004934002976392508,medium,COMPLETE
138,-9.836052732248302e-05,2025-12-07 17:04:53.678181,2025-12-07 17:04:54.776450,0 days 00:00:01.098269,0.0007781446035882052,medium,COMPLETE
139,-0.019271068088946075,2025-12-07 17:04:54.778442,2025-12-07 17:04:55.977666,0 days 00:00:01.199224,0.00032163017324608517,medium,COMPLETE
140,-0.002473525134502793,2025-12-07 17:04:55.977666,2025-12-07 17:04:57.041661,0 days 00:00:01.063995,0.00042956604497197253,medium,COMPLETE
141,0.0009143753493073836,2025-12-07 17:04:57.041661,2025-12-07 17:04:58.145087,0 days 00:00:01.103426,0.0006143717922932791,medium,COMPLETE
142,0.0009192009174122662,2025-12-07 17:04:58.145087,2025-12-07 17:04:59.253248,0 days 00:00:01.108161,0.0006193912217661257,medium,COMPLETE
143,-0.001569103485725994,2025-12-07 17:04:59.254910,2025-12-07 17:05:00.478797,0 days 00:00:01.223887,0.0009689296161557365,medium,COMPLETE
144,-0.0016559721242364045,2025-12-07 17:05:00.480308,2025-12-07 17:05:01.554250,0 days 00:00:01.073942,3.9629313768031795,medium,COMPLETE
