number,value,datetime_start,datetime_complete,duration,params_ridge_alpha,user_attrs_feature_level,state
105,-0.5500496852403436,2025-12-07 16:32:09.783608,2025-12-07 16:32:10.013857,0 days 00:00:00.230249,252.87308900770321,simple,COMPLETE
106,-0.16696328464961904,2025-12-07 16:32:10.014866,2025-12-07 16:32:10.248628,0 days 00:00:00.233762,743.3686645142897,simple,COMPLETE
107,-0.2807768703000357,2025-12-07 16:32:10.248628,2025-12-07 16:32:10.483750,0 days 00:00:00.235122,468.8148460794757,simple,COMPLETE
108,-0.999279294280026,2025-12-07 16:32:10.484263,2025-12-07 16:32:10.713902,0 days 00:00:00.229639,144.12365061732797,simple,COMPLETE
109,-0.17627086223585006,2025-12-07 16:32:10.715421,2025-12-07 16:32:10.947128,0 days 00:00:00.231707,708.7178611002554,simple,COMPLETE
110,-12.688174149394934,2025-12-07 16:32:10.947128,2025-12-07 16:32:11.181249,0 days 00:00:00.234121,10.018122214206088,simple,COMPLETE
111,-0.15973774127470594,2025-12-07 16:32:11.181759,2025-12-07 16:32:11.430642,0 days 00:00:00.248883,772.8590675357561,simple,COMPLETE
112,-0.12697465769868996,2025-12-07 16:32:11.431655,2025-12-07 16:32:11.663869,0 days 00:00:00.232214,945.7445081711498,simple,COMPLETE
113,-0.2491030520570844,2025-12-07 16:32:11.664880,2025-12-07 16:32:11.898044,0 days 00:00:00.233164,521.8201980443871,simple,COMPLETE
114,-0.430951264842675,2025-12-07 16:32:11.898044,2025-12-07 16:32:12.129885,0 days 00:00:00.231841,317.32680405136364,simple,COMPLETE
115,-0.12472283529870613,2025-12-07 16:32:12.129885,2025-12-07 16:32:12.363983,0 days 00:00:00.234098,960.7675751282626,simple,COMPLETE
116,-27.391569792359615,2025-12-07 16:32:12.364990,2025-12-07 16:32:12.585173,0 days 00:00:00.220183,0.00013228445869535238,simple,COMPLETE
117,-0.6065713292882424,2025-12-07 16:32:12.585173,2025-12-07 16:32:12.814293,0 days 00:00:00.229120,230.70310422149043,simple,COMPLETE
118,-0.24533745383439212,2025-12-07 16:32:12.815308,2025-12-07 16:32:13.047544,0 days 00:00:00.232236,528.9545258191813,simple,COMPLETE
119,-0.3426450402331714,2025-12-07 16:32:13.047544,2025-12-07 16:32:13.282562,0 days 00:00:00.235018,391.58618839148903,simple,COMPLETE
120,-0.11942380589328365,2025-12-07 16:32:13.282562,2025-12-07 16:32:13.514094,0 days 00:00:00.231532,998.2443569153445,simple,COMPLETE
121,-0.12339283123451013,2025-12-07 16:32:13.515105,2025-12-07 16:32:13.747073,0 days 00:00:00.231968,969.8855777406006,simple,COMPLETE
122,-0.19514056642669342,2025-12-07 16:32:13.747073,2025-12-07 16:32:13.980317,0 days 00:00:00.233244,647.9577819629725,simple,COMPLETE
123,-0.1903949721271987,2025-12-07 16:32:13.980317,2025-12-07 16:32:14.200213,0 days 00:00:00.219896,662.1853194494983,simple,COMPLETE
124,-0.27594469790911286,2025-12-07 16:32:14.201284,2025-12-07 16:32:14.431021,0 days 00:00:00.229737,476.177419533895,simple,COMPLETE
125,-0.11961107731683847,2025-12-07 16:32:14.432031,2025-12-07 16:32:14.663409,0 days 00:00:00.231378,996.8659834690883,simple,COMPLETE
126,-0.455071919823945,2025-12-07 16:32:14.663409,2025-12-07 16:32:14.898200,0 days 00:00:00.234791,301.7287600608128,simple,COMPLETE
127,-25.10822342261658,2025-12-07 16:32:14.898200,2025-12-07 16:32:15.130034,0 days 00:00:00.231834,0.8398747878281033,simple,COMPLETE
128,-0.12511150437656768,2025-12-07 16:32:15.130034,2025-12-07 16:32:15.349640,0 days 00:00:00.219606,958.1378481687956,simple,COMPLETE
129,-0.19384720776732464,2025-12-07 16:32:15.350147,2025-12-07 16:32:15.580065,0 days 00:00:00.229918,651.771344131178,simple,COMPLETE
130,-0.7053252493498103,2025-12-07 16:32:15.580065,2025-12-07 16:32:15.786301,0 days 00:00:00.206236,200.15809767178857,simple,COMPLETE
131,-0.3051045837282094,2025-12-07 16:32:15.786301,2025-12-07 16:32:16.016895,0 days 00:00:00.230594,435.01644315555484,simple,COMPLETE
132,-0.11994130016577365,2025-12-07 16:32:16.016895,2025-12-07 16:32:16.249681,0 days 00:00:00.232786,994.4454498566239,simple,COMPLETE
133,-0.1764959393586573,2025-12-07 16:32:16.250965,2025-12-07 16:32:16.479668,0 days 00:00:00.228703,707.9221515117392,simple,COMPLETE
134,-27.38815021455621,2025-12-07 16:32:16.479668,2025-12-07 16:32:16.715487,0 days 00:00:00.235819,0.001252818735576637,simple,COMPLETE
135,-0.25564544330419087,2025-12-07 16:32:16.716497,2025-12-07 16:32:16.946077,0 days 00:00:00.229580,509.8850035702318,simple,COMPLETE
