number,value,datetime_start,datetime_complete,duration,params_enet_alpha,params_enet_l1_ratio,user_attrs_feature_level,state
81,0.0008129992363166139,2025-12-07 17:23:34.325751,2025-12-07 17:23:34.526529,0 days 00:00:00.200778,0.0007229239445018885,0.86655795180605,none,COMPLETE
82,0.0003010167821269801,2025-12-07 17:23:34.528327,2025-12-07 17:23:34.712101,0 days 00:00:00.183774,0.0005301146795869786,0.9046447717355391,none,COMPLETE
83,-0.010070221109366026,2025-12-07 17:23:34.713563,2025-12-07 17:23:34.909427,0 days 00:00:00.195864,0.00034633372599005436,0.8718867137857049,none,COMPLETE
84,-0.0002629421975642125,2025-12-07 17:23:34.911277,2025-12-07 17:23:35.111364,0 days 00:00:00.200087,0.0009504762830819764,0.8336586458993827,none,COMPLETE
85,-0.0027101162999007,2025-12-07 17:23:35.113376,2025-12-07 17:23:35.308716,0 days 00:00:00.195340,0.0004647111647880367,0.7843049965840249,none,COMPLETE
86,0.0006599962539544461,2025-12-07 17:23:35.314533,2025-12-07 17:23:35.509603,0 days 00:00:00.195070,0.0007045058682493601,0.7088669557800662,none,COMPLETE
87,-0.018374970790165517,2025-12-07 17:23:35.511380,2025-12-07 17:23:35.709851,0 days 00:00:00.198471,0.0002735387269519648,0.9381359464463886,none,COMPLETE
88,-0.0016559721242364045,2025-12-07 17:23:35.709851,2025-12-07 17:23:35.909404,0 days 00:00:00.199553,0.0013717759952478722,0.9759325316215341,none,COMPLETE
89,0.001104466504487071,2025-12-07 17:23:35.911141,2025-12-07 17:23:36.109241,0 days 00:00:00.198100,0.0005904452702014789,0.8924079515570875,none,COMPLETE
90,-0.0016559721242364045,2025-12-07 17:23:36.110801,2025-12-07 17:23:36.311423,0 days 00:00:00.200622,0.03874692718654916,0.8833107982511741,none,COMPLETE
91,0.0011109501486806783,2025-12-07 17:23:36.317299,2025-12-07 17:23:36.509329,0 days 00:00:00.192030,0.0006042598506851328,0.9061684855986948,none,COMPLETE
92,0.0001395544432856536,2025-12-07 17:23:36.511085,2025-12-07 17:23:36.709072,0 days 00:00:00.197987,0.0005562262917139481,0.8470778908937001,none,COMPLETE
93,-0.005335168805789732,2025-12-07 17:23:36.710793,2025-12-07 17:23:36.909587,0 days 00:00:00.198794,0.00041734871970707476,0.8042894759963498,none,COMPLETE
94,-0.0014297421146252838,2025-12-07 17:23:36.911357,2025-12-07 17:23:37.111697,0 days 00:00:00.200340,0.0009966322360917767,0.9449918837451514,none,COMPLETE
95,-0.0010508531639562186,2025-12-07 17:23:37.114100,2025-12-07 17:23:37.313910,0 days 00:00:00.199810,0.0004880005206982678,0.8757627245776031,none,COMPLETE
96,-0.000179796249566914,2025-12-07 17:23:37.314916,2025-12-07 17:23:37.509650,0 days 00:00:00.194734,0.0008488828931366443,0.9192785309525089,none,COMPLETE
97,-0.016087550970549664,2025-12-07 17:23:37.511405,2025-12-07 17:23:37.710763,0 days 00:00:00.199358,0.00035859927366896344,0.7472575757224246,none,COMPLETE
98,-0.0011649981178009083,2025-12-07 17:23:37.710763,2025-12-07 17:23:37.895758,0 days 00:00:00.184995,0.001999469539398573,0.4504780732186941,none,COMPLETE
99,-0.0016559721242364045,2025-12-07 17:23:37.897861,2025-12-07 17:23:38.093960,0 days 00:00:00.196099,0.0011878991620707146,0.9736425426843458,none,COMPLETE
100,0.0007450651869379913,2025-12-07 17:23:38.093960,2025-12-07 17:23:38.293993,0 days 00:00:00.200033,0.0007772996164291407,0.8259446768850452,none,COMPLETE
101,0.0010648351454544864,2025-12-07 17:23:38.293993,2025-12-07 17:23:38.494297,0 days 00:00:00.200304,0.000618727563008092,0.9007601447350958,none,COMPLETE
102,0.0008676436538952448,2025-12-07 17:23:38.494297,2025-12-07 17:23:38.694445,0 days 00:00:00.200148,0.0006833705833075261,0.8963408550374734,none,COMPLETE
103,0.0010277084910415013,2025-12-07 17:23:38.695956,2025-12-07 17:23:38.894873,0 days 00:00:00.198917,0.0006030561391557928,0.8645440342049155,none,COMPLETE
104,0.0008466334148100977,2025-12-07 17:23:38.895885,2025-12-07 17:23:39.094750,0 days 00:00:00.198865,0.0005905755724576038,0.8632015974318406,none,COMPLETE
105,-0.00223165826458945,2025-12-07 17:23:39.095760,2025-12-07 17:23:39.293663,0 days 00:00:00.197903,0.00040826760973382314,0.9536124085454029,none,COMPLETE
106,-0.06066144931219256,2025-12-07 17:23:39.295405,2025-12-07 17:23:39.481856,0 days 00:00:00.186451,0.0001942651148870968,0.9262379832963457,none,COMPLETE
107,-0.014616220240841823,2025-12-07 17:23:39.481856,2025-12-07 17:23:39.678023,0 days 00:00:00.196167,0.000301004311689998,0.9157699890165002,none,COMPLETE
