number,value,datetime_start,datetime_complete,duration,params_lasso_alpha,user_attrs_feature_level,state
128,-0.00956574430038041,2025-12-07 16:59:59.886540,2025-12-07 17:00:00.103863,0 days 00:00:00.217323,0.00029956178987290054,simple,COMPLETE
129,-0.03858806655799096,2025-12-07 17:00:00.104870,2025-12-07 17:00:00.324776,0 days 00:00:00.219906,0.00019952670118560415,simple,COMPLETE
130,0.0011139200751378864,2025-12-07 17:00:00.325982,2025-12-07 17:00:00.540231,0 days 00:00:00.214249,0.0005364056981593933,simple,COMPLETE
131,0.00113010239682713,2025-12-07 17:00:00.541320,2025-12-07 17:00:00.744480,0 days 00:00:00.203160,0.0005133574870877111,simple,COMPLETE
132,0.000986917495910659,2025-12-07 17:00:00.746269,2025-12-07 17:00:00.947831,0 days 00:00:00.201562,0.0005847262037151061,simple,COMPLETE
133,3.886612167998867e-05,2025-12-07 17:00:00.948837,2025-12-07 17:00:01.149818,0 days 00:00:00.200981,0.0007585682936834196,simple,COMPLETE
134,-0.016927339080004582,2025-12-07 17:00:01.149818,2025-12-07 17:00:01.261713,0 days 00:00:00.111895,0.00025273873009376893,simple,COMPLETE
135,-0.001202559494766109,2025-12-07 17:00:01.264254,2025-12-07 17:00:01.465629,0 days 00:00:00.201375,0.0004140717776701525,simple,COMPLETE
136,0.0010815438294190145,2025-12-07 17:00:01.465629,2025-12-07 17:00:01.673981,0 days 00:00:00.208352,0.0005494967116576801,simple,COMPLETE
137,-0.001654547201450196,2025-12-07 17:00:01.675141,2025-12-07 17:00:01.892132,0 days 00:00:00.216991,0.000993026695380747,simple,COMPLETE
138,-0.0016559721242364045,2025-12-07 17:00:01.893858,2025-12-07 17:00:02.103284,0 days 00:00:00.209426,0.15400162174710258,simple,COMPLETE
139,0.0006445285695680555,2025-12-07 17:00:02.104745,2025-12-07 17:00:02.306493,0 days 00:00:00.201748,0.0006692212437838355,simple,COMPLETE
140,-0.007106299456222098,2025-12-07 17:00:02.306493,2025-12-07 17:00:02.524046,0 days 00:00:00.217553,0.00031956010383629854,simple,COMPLETE
141,0.0009751246252909981,2025-12-07 17:00:02.525724,2025-12-07 17:00:02.740391,0 days 00:00:00.214667,0.0004753595340053241,simple,COMPLETE
142,0.0011361633004175105,2025-12-07 17:00:02.746992,2025-12-07 17:00:02.947094,0 days 00:00:00.200102,0.0005191662475690544,simple,COMPLETE
143,-0.0005892334897894536,2025-12-07 17:00:02.947094,2025-12-07 17:00:03.158429,0 days 00:00:00.211335,0.0008442135543311707,simple,COMPLETE
144,-0.0016035031189231737,2025-12-07 17:00:03.163908,2025-12-07 17:00:03.373781,0 days 00:00:00.209873,0.00040654190681586525,simple,COMPLETE
145,-0.0016559721242364045,2025-12-07 17:00:03.375379,2025-12-07 17:00:03.590076,0 days 00:00:00.214697,0.001291058563492748,simple,COMPLETE
146,0.001004762736592076,2025-12-07 17:00:03.591802,2025-12-07 17:00:03.806448,0 days 00:00:00.214646,0.0005791008775826736,simple,COMPLETE
147,-0.004870999995064722,2025-12-07 17:00:03.806448,2025-12-07 17:00:04.023681,0 days 00:00:00.217233,0.00034277464960703424,simple,COMPLETE
