number,value,datetime_start,datetime_complete,duration,params_xgb_colsample_bytree,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_min_child_weight,params_xgb_n_estimators,params_xgb_reg_alpha,params_xgb_reg_lambda,params_xgb_subsample,user_attrs_feature_level,state
34,-0.0016121767254885604,2025-12-07 20:43:04.461949,2025-12-07 20:43:06.280649,0 days 00:00:01.818700,0.8661009867669358,0.002443866664291571,5,9,204,0.8336720721087381,0.4905008875732196,0.8093602156287983,simple,COMPLETE
35,-0.0015884550099683297,2025-12-07 20:43:06.281671,2025-12-07 20:43:08.284721,0 days 00:00:02.003050,0.8755536075350864,0.0022331415671957536,5,9,220,0.7423071858446193,0.4750057199454029,0.8353271252311159,simple,COMPLETE
36,-0.0018697367431528278,2025-12-07 20:43:08.285722,2025-12-07 20:43:14.887786,0 days 00:00:06.602064,0.7189277379953471,0.0014919090144935214,5,5,591,0.2800754578350767,3.081110996449676,0.8362229063154716,simple,COMPLETE
37,-0.0016604782415930626,2025-12-07 20:43:14.888787,2025-12-07 20:43:18.394588,0 days 00:00:03.505801,0.7651874094075539,0.003252639031510407,7,9,839,1.8929972750997741,0.37983913371289774,0.6904908409874739,simple,COMPLETE
38,-0.001676472801599438,2025-12-07 20:43:18.396093,2025-12-07 20:43:21.498181,0 days 00:00:03.102088,0.7925534685564521,0.001046274433474749,6,18,553,1.2752872800864232,0.5920229145175149,0.7570261530595053,simple,COMPLETE
39,-0.0016731408595960229,2025-12-07 20:43:21.499407,2025-12-07 20:43:28.112819,0 days 00:00:06.613412,0.8926003629485608,0.001972975822969957,5,8,1142,0.7681534791962742,0.15989827558007416,0.349429646310125,simple,COMPLETE
40,-0.004994908221256145,2025-12-07 20:43:28.114005,2025-12-07 20:43:47.696507,0 days 00:00:19.582502,0.43534041716249616,0.0013201628415893747,4,3,2594,0.5012160143344393,1.3341086013153622,0.8994924927036055,simple,COMPLETE
41,-0.0018019432379559053,2025-12-07 20:43:47.696507,2025-12-07 20:43:50.060409,0 days 00:00:02.363902,0.8660184528619337,0.002670214124737876,5,9,301,0.9376573618124581,0.47090290325402623,0.8219210007562329,simple,COMPLETE
42,-0.0020280309555663254,2025-12-07 20:43:50.060409,2025-12-07 20:43:54.027080,0 days 00:00:03.966671,0.849657294795362,0.0024049232664482504,5,10,526,0.8810706597388454,0.36402877958195334,0.774141944393871,simple,COMPLETE
43,-0.005796096531862194,2025-12-07 20:43:54.029033,2025-12-07 20:43:57.918963,0 days 00:00:03.889930,0.8804696801844081,0.004237169611440622,6,8,249,0.12342382958773113,0.7157359131239682,0.8438097550439119,simple,COMPLETE
44,-0.0016559721404409238,2025-12-07 20:43:57.919962,2025-12-07 20:44:01.077112,0 days 00:00:03.157150,0.3159902218354432,0.0017332498531012265,5,7,774,4.783280340951654,0.9230810680913729,0.8225349329338987,simple,COMPLETE
45,-0.001117179640571897,2025-12-07 20:44:01.078024,2025-12-07 20:44:04.528467,0 days 00:00:03.450443,0.7891130397919016,0.0012823412655487913,3,11,496,0.5599244807679031,0.5876482626138535,0.784379962189531,simple,COMPLETE
46,-0.00920582528074032,2025-12-07 20:44:04.530096,2025-12-07 20:44:25.068309,0 days 00:00:20.538213,0.7925129678918968,0.001260467811518497,3,11,2963,0.32735176437714264,11.179480309801246,0.8592221334746444,simple,COMPLETE
47,-0.0016996111135096914,2025-12-07 20:44:25.069620,2025-12-07 20:44:33.617442,0 days 00:00:08.547822,0.6410448316450997,0.001021959068537302,3,13,2030,1.4223764296416204,4.955159659108114,0.7971741083894754,simple,COMPLETE
48,-0.0013372987052329144,2025-12-07 20:44:33.617442,2025-12-07 20:44:36.854977,0 days 00:00:03.237535,0.7063904837657785,0.001554655458162688,4,16,478,0.6481978482095538,1.1582717715581345,0.4097722007682126,simple,COMPLETE
49,-0.006270471892907266,2025-12-07 20:44:36.855982,2025-12-07 20:44:44.469258,0 days 00:00:07.613276,0.7018273618786736,0.0015205970478586958,3,16,1138,0.006421708100959211,1.7677599425164667,0.4738433869579432,simple,COMPLETE
50,-0.001836360419039007,2025-12-07 20:44:44.470579,2025-12-07 20:44:54.803602,0 days 00:00:10.333023,0.6083815472415094,0.0012184314605887226,4,17,1455,0.5800826434699173,1.1852015748329332,0.5216663449562592,simple,COMPLETE
51,-0.0016709285326515684,2025-12-07 20:44:54.804607,2025-12-07 20:44:56.995265,0 days 00:00:02.190658,0.5233016460975806,0.0020682548869534944,4,15,498,1.021938906603003,2.8970902213173892,0.3337273581595264,simple,COMPLETE
52,-0.001319737842608822,2025-12-07 20:44:56.995985,2025-12-07 20:45:00.804181,0 days 00:00:03.808196,0.6743000875761772,0.0015587216275505693,3,18,651,0.5910329543960444,0.5848526239184229,0.4219654889106107,simple,COMPLETE
53,-0.001646834190494273,2025-12-07 20:45:00.805714,2025-12-07 20:45:03.586681,0 days 00:00:02.780967,0.6707123258995268,0.001530448366663219,3,18,656,1.3093049375535757,0.6173324357368857,0.41409879889784557,simple,COMPLETE
54,-0.0027208308260258476,2025-12-07 20:45:03.587679,2025-12-07 20:45:09.189187,0 days 00:00:05.601508,0.631323031017953,0.0031268011573711324,3,17,887,0.47390348395714904,4.028633398029228,0.38772958197939933,simple,COMPLETE
55,-0.06485938230155493,2025-12-07 20:45:09.190190,2025-12-07 20:45:17.570500,0 days 00:00:08.380310,0.7166121744241445,0.04337952227389964,4,20,1143,0.5103370328523837,1.0862459721951996,0.47682391270126256,simple,COMPLETE
56,-0.0009030521080479748,2025-12-07 20:45:17.570500,2025-12-07 20:45:23.053026,0 days 00:00:05.482526,0.5778938363322306,0.0018122104384344906,3,15,518,0.20682168360351705,2.5820086323001736,0.4157857930136448,simple,COMPLETE
57,-0.0004611862889584521,2025-12-07 20:45:23.053492,2025-12-07 20:45:27.735428,0 days 00:00:04.681936,0.5778251968073496,0.0018350428314466917,3,19,435,0.14728707749783593,1.7332456904029225,0.457806035396419,simple,COMPLETE
58,-0.0005558133468627583,2025-12-07 20:45:27.736982,2025-12-07 20:45:32.473134,0 days 00:00:04.736152,0.5664094913214919,0.0017923536258836743,3,19,444,0.13123186860675595,1.5602406433877496,0.4198225625436792,simple,COMPLETE
59,-0.0006382941272654966,2025-12-07 20:45:32.473134,2025-12-07 20:45:36.037241,0 days 00:00:03.564107,0.5807241340558823,0.0017580232007629447,3,19,458,0.17471666987747575,1.7083151882084773,0.46039757779010354,simple,COMPLETE
60,-0.00022610421229736963,2025-12-07 20:45:36.037241,2025-12-07 20:45:39.044142,0 days 00:00:03.006901,0.57035369333174,0.0018850211804071386,3,19,428,0.2113478641180887,1.79380869569136,0.5909350749419179,simple,COMPLETE
