number,value,datetime_start,datetime_complete,duration,params_lgbm_colsample_bytree,params_lgbm_learning_rate,params_lgbm_max_depth,params_lgbm_min_child_samples,params_lgbm_n_estimators,params_lgbm_num_leaves,params_lgbm_reg_alpha,params_lgbm_reg_lambda,params_lgbm_subsample,user_attrs_feature_level,state
223,-0.0017549200688939208,2025-12-07 18:32:51.148522,2025-12-07 18:32:53.218313,0 days 00:00:02.069791,0.9484680931991436,0.09993549879501516,4,93,377,101,1.2814620517256323,0.11186133865692813,0.9016785014570173,medium,COMPLETE
224,-0.0016277569204223112,2025-12-07 18:32:53.218313,2025-12-07 18:32:55.634434,0 days 00:00:02.416121,0.9154527441036612,0.08839297826630824,4,88,515,105,1.440634169128693,0.1440864876476849,0.8754234764402982,medium,COMPLETE
225,-0.0016333780160727729,2025-12-07 18:32:55.634434,2025-12-07 18:32:57.739948,0 days 00:00:02.105514,0.95498184406537,0.09167646563619716,4,96,317,102,1.3262136665432702,0.10022300480129498,0.5141418488950339,medium,COMPLETE
226,-0.0038735694433619607,2025-12-07 18:32:57.739948,2025-12-07 18:33:00.054403,0 days 00:00:02.314455,0.9287582653203816,0.07899603183108755,4,91,463,104,1.1673742200547472,0.12486189225885427,0.8614781351509385,medium,COMPLETE
227,-0.0015922896818045817,2025-12-07 18:33:00.055672,2025-12-07 18:33:01.955473,0 days 00:00:01.899801,0.9018202209012064,0.08412816569707367,4,93,244,98,1.549662316204585,0.1691482059362406,0.8370892166700433,medium,COMPLETE
228,-0.0014981905501187571,2025-12-07 18:33:01.955473,2025-12-07 18:33:04.053040,0 days 00:00:02.097567,0.878008468379347,0.09337508135176675,4,98,393,102,1.3842908149634834,0.13453370780048135,0.8899456110050378,medium,COMPLETE
229,-0.0016119367973815486,2025-12-07 18:33:04.054079,2025-12-07 18:33:06.513333,0 days 00:00:02.459254,0.8809929506553476,0.0939570668408492,4,99,584,102,1.4582055881076872,0.13563222993152785,0.8683653845149364,medium,COMPLETE
230,-0.002117513787216918,2025-12-07 18:33:06.514842,2025-12-07 18:33:08.322866,0 days 00:00:01.808024,0.8941042808508551,0.08639820691900058,3,98,202,100,1.2577366340474418,0.12037013880017182,0.8836255066138411,medium,COMPLETE
231,-0.001505246832343543,2025-12-07 18:33:08.323369,2025-12-07 18:33:10.392425,0 days 00:00:02.069056,0.8777315097722272,0.09330209709542138,4,95,394,105,1.3976946217399837,0.149646208624989,0.8885828806406338,medium,COMPLETE
232,-0.0015683840885379514,2025-12-07 18:33:10.392425,2025-12-07 18:33:12.493153,0 days 00:00:02.100728,0.8797377763748354,0.0956233794098215,4,97,395,105,1.3902792022563488,0.1468865821822594,0.8956089947729358,medium,COMPLETE
233,-0.0015836100615282216,2025-12-07 18:33:12.493153,2025-12-07 18:33:14.467538,0 days 00:00:01.974385,0.8646416200302411,0.08960225054737918,4,100,356,103,1.515501048230098,0.16247831535295007,0.9238648001744137,medium,COMPLETE
234,-0.0017046036743264177,2025-12-07 18:33:14.467538,2025-12-07 18:33:16.661231,0 days 00:00:02.193693,0.8628049312780542,0.08186602832070454,4,95,443,101,1.3089074410635833,0.1316867889875965,0.8925538331108432,medium,COMPLETE
235,-0.0015726767005119029,2025-12-07 18:33:16.661231,2025-12-07 18:33:19.116360,0 days 00:00:02.455129,0.8724184584746554,0.09920291131528619,4,93,535,104,1.4117882699912496,0.18106077164052575,0.8506808392896872,medium,COMPLETE
236,-0.0028129228586739607,2025-12-07 18:33:19.117364,2025-12-07 18:33:21.083590,0 days 00:00:01.966226,0.8401200089251724,0.09188306687846375,4,91,304,106,1.218140594090957,0.11172776721577274,0.8762492168110732,medium,COMPLETE
237,-0.0015973020656263603,2025-12-07 18:33:21.083590,2025-12-07 18:33:23.263707,0 days 00:00:02.180117,0.9094222746805805,0.08664586009509818,4,96,403,102,1.5533193174305486,0.15307514200383426,0.9019772785431195,medium,COMPLETE
238,-0.001612801280091188,2025-12-07 18:33:23.263707,2025-12-07 18:33:32.268620,0 days 00:00:09.004913,0.8875928138800565,0.09970872836338913,4,88,3774,99,1.636246532583447,0.12307295608249014,0.8854994644640907,medium,COMPLETE
239,-0.001684065334211356,2025-12-07 18:33:32.268620,2025-12-07 18:33:34.068726,0 days 00:00:01.800106,0.7703564427790368,0.07759361932384244,4,94,201,103,1.331036973470814,0.24844092805346588,0.8675621154232098,medium,COMPLETE
240,-0.001585097574211621,2025-12-07 18:33:34.068726,2025-12-07 18:33:36.106369,0 days 00:00:02.037643,0.9367468709674839,0.09315571156709879,4,98,335,105,1.4271892324182276,0.14257568977783064,0.8578439451299575,medium,COMPLETE
241,-0.0015661462316892323,2025-12-07 18:33:36.107887,2025-12-07 18:33:38.087169,0 days 00:00:01.979282,0.9588746071845663,0.0924618665060589,4,95,278,107,1.3475433376109396,0.10995541470144657,0.8319117293634126,medium,COMPLETE
242,-0.001635340169695798,2025-12-07 18:33:38.089239,2025-12-07 18:33:40.044850,0 days 00:00:01.955611,0.9488830806436291,0.08634489481246777,11,92,297,101,1.4399892222813784,0.1289419167241302,0.8220390987703537,medium,COMPLETE
243,-0.002219926363539515,2025-12-07 18:33:40.044850,2025-12-07 18:33:42.350966,0 days 00:00:02.306116,0.9275931663580835,0.09326534495862428,4,96,454,108,1.2616458416899035,0.19673740552126728,0.8446099527830425,medium,COMPLETE
244,-0.0015312430865052813,2025-12-07 18:33:42.350966,2025-12-07 18:33:44.467919,0 days 00:00:02.116953,0.9730904584906458,0.08217643319360711,4,90,370,100,1.3631991394189638,0.11734789200139249,0.8879992200655189,medium,COMPLETE
245,-0.0035497847209720415,2025-12-07 18:33:44.467919,2025-12-07 18:33:46.649703,0 days 00:00:02.181784,0.9748250890221858,0.08145558558438003,9,91,392,99,1.190881205393749,0.10985186042120076,0.8900789071324904,medium,COMPLETE
246,-0.0016145367628755587,2025-12-07 18:33:46.649703,2025-12-07 18:33:48.981086,0 days 00:00:02.331383,0.9920702583261523,0.09998191356832191,4,89,506,102,1.5001523751907624,0.12145217107263463,0.8764154195581709,medium,COMPLETE
247,-0.0015665819385203283,2025-12-07 18:33:48.981086,2025-12-07 18:33:51.505977,0 days 00:00:02.524891,0.8998925349718512,0.07582966817001607,4,100,625,100,1.344377936411386,0.1365808071460019,0.902421153789983,medium,COMPLETE
248,-0.003913672766127678,2025-12-07 18:33:51.506542,2025-12-07 18:33:53.594811,0 days 00:00:02.088269,0.9188328440952486,0.08512157448017378,4,93,363,104,1.117989221277314,0.10018663959688166,0.867047366026242,medium,COMPLETE
249,-0.0016515468996758376,2025-12-07 18:33:53.595884,2025-12-07 18:33:55.913863,0 days 00:00:02.317979,0.9386048732120382,0.08889950452385659,4,86,456,101,1.4549022583187678,0.15666503951649438,0.8847746030366165,medium,COMPLETE
250,-0.0018847680169104726,2025-12-07 18:33:55.913863,2025-12-07 18:33:57.702478,0 days 00:00:01.788615,0.9093698910152209,0.08150466777404668,4,97,203,105,1.2890902612914843,0.12162556599640008,0.8566034125066657,medium,COMPLETE
251,-0.0015994071522908253,2025-12-07 18:33:57.702478,2025-12-07 18:33:59.646412,0 days 00:00:01.943934,0.8761535227488944,0.08797476505059164,4,90,325,103,1.5729877896647475,0.13643174727944038,0.8753928610349433,medium,COMPLETE
252,-0.0014971503183259793,2025-12-07 18:33:59.646412,2025-12-07 18:34:09.872183,0 days 00:00:10.225771,0.9694521343064775,0.0942626704452957,4,94,3995,100,1.3875668798947678,0.17424954374571797,0.8918828790718485,medium,COMPLETE
253,-0.0016393909253273147,2025-12-07 18:34:09.874260,2025-12-07 18:34:20.170130,0 days 00:00:10.295870,0.9827575851814714,0.09573045751703481,4,99,3973,100,1.4879360597363132,0.18184228106035816,0.5789491104499536,medium,COMPLETE
254,-0.0033683727307923426,2025-12-07 18:34:20.170130,2025-12-07 18:34:29.784373,0 days 00:00:09.614243,0.9694849260422477,0.09394969448055257,3,92,3806,98,1.1924464444696017,0.1670222268207665,0.9084951831652083,medium,COMPLETE
255,-0.001698375297040274,2025-12-07 18:34:29.784373,2025-12-07 18:34:31.700977,0 days 00:00:01.916604,0.8948897328084218,0.0828112505991018,4,90,277,99,1.2965648331860657,0.15165749559477357,0.8892061628297158,medium,COMPLETE
256,-0.0014990046624913471,2025-12-07 18:34:31.700977,2025-12-07 18:34:40.653778,0 days 00:00:08.952801,0.9217679588959186,0.09990064521181645,4,94,3527,97,1.3921748108580703,0.17235732138227614,0.8672528320967499,medium,COMPLETE
257,-0.0015972028198360337,2025-12-07 18:34:40.653778,2025-12-07 18:34:50.326366,0 days 00:00:09.672588,0.9227868356870795,0.0781477472260543,4,94,3751,97,1.6216598259606734,0.22121792230797624,0.9360500074372963,medium,COMPLETE
258,-0.001599608673078586,2025-12-07 18:34:50.327406,2025-12-07 18:34:58.622767,0 days 00:00:08.295361,0.9053259588724585,0.08999775714982623,4,97,3453,95,1.4194007580081638,0.18244218178573343,0.8644153132476999,medium,COMPLETE
259,-0.0023303189391009984,2025-12-07 18:34:58.625268,2025-12-07 18:35:08.610610,0 days 00:00:09.985342,0.9189535337075062,0.0942015894238109,4,95,3883,98,1.2500836518641032,0.16740497127983783,0.8559077595738305,medium,COMPLETE
260,-0.004159716698959833,2025-12-07 18:35:08.610610,2025-12-07 18:35:18.020866,0 days 00:00:09.410256,0.9634348615994198,0.07394405381806739,4,97,3521,96,1.1105958405705445,0.14688327785747424,0.8976777049733561,medium,COMPLETE
261,-0.0015873379825506184,2025-12-07 18:35:18.020866,2025-12-07 18:35:19.984334,0 days 00:00:01.963468,0.8894699020030148,0.08555216706940713,4,93,284,100,1.5381783836721679,0.1805879731659847,0.8448930163773507,medium,COMPLETE
262,-0.0015414411733401707,2025-12-07 18:35:19.985292,2025-12-07 18:35:22.157430,0 days 00:00:02.172138,0.9441251892452727,0.09576681290358505,4,99,360,106,1.3469994650194768,0.19838709738643623,0.8742794344420816,medium,COMPLETE
263,-0.001638574413899807,2025-12-07 18:35:22.158998,2025-12-07 18:35:31.334172,0 days 00:00:09.175174,0.9759817458120712,0.08056537460306423,3,95,3569,102,1.447279638415613,0.13788135967764478,0.5389830041190716,medium,COMPLETE
264,-0.0016559720935109083,2025-12-07 18:35:31.334172,2025-12-07 18:35:33.058146,0 days 00:00:01.723974,0.7391250446369223,0.0898662747912168,4,87,210,107,1.7181630356050628,0.15725152034022677,0.8884244158676834,medium,COMPLETE
265,-0.0022484597893119482,2025-12-07 18:35:33.059161,2025-12-07 18:35:35.176874,0 days 00:00:02.117713,0.9084582698078858,0.08416431302659066,4,92,360,82,1.2334213316089937,0.11951192488324003,0.8690108527526446,medium,COMPLETE
266,-0.0015281260698281802,2025-12-07 18:35:35.176874,2025-12-07 18:35:45.228498,0 days 00:00:10.051624,0.9330035510144731,0.09950977516601744,4,98,3888,104,1.353790672803667,0.20405463288500786,0.85429747693708,medium,COMPLETE
267,-0.0016559720935109083,2025-12-07 18:35:45.228498,2025-12-07 18:35:54.526981,0 days 00:00:09.298483,0.9348920785727154,0.09977073627359312,5,96,3698,104,2.8781708028594504,0.2263991923224446,0.8568709788633582,medium,COMPLETE
268,-0.0015993231959032794,2025-12-07 18:35:54.526981,2025-12-07 18:36:03.279288,0 days 00:00:08.752307,0.9458129150390415,0.09041302264358121,8,94,3313,102,1.5303849540736485,0.20702181874515804,0.8528349343704258,medium,COMPLETE
269,-0.0016559720935109083,2025-12-07 18:36:03.279288,2025-12-07 18:36:12.653100,0 days 00:00:09.373812,0.8391015852052871,0.08619148979544661,4,98,3921,100,4.130660824246248,0.25228384557329525,0.8813587718621098,medium,COMPLETE
270,-0.0016227736033439892,2025-12-07 18:36:12.653100,2025-12-07 18:36:20.682987,0 days 00:00:08.029887,0.6999140982289868,0.09429851923095887,4,91,3877,103,1.4336717786425728,0.19342034248520482,0.8398818191506641,medium,COMPLETE
271,-0.0017458120766015532,2025-12-07 18:36:20.682987,2025-12-07 18:36:30.561845,0 days 00:00:09.878858,0.9632519748949462,0.07863794970799333,4,93,3831,98,1.3140198540687438,0.1649016060888289,0.8660246276636205,medium,COMPLETE
272,-0.0016130923163374018,2025-12-07 18:36:30.561845,2025-12-07 18:36:40.110494,0 days 00:00:09.548649,0.8014510832373277,0.07280057228040815,4,96,3953,101,1.6093944578794859,0.2847123282578331,0.9040452699027492,medium,COMPLETE
273,-0.003805825272723625,2025-12-07 18:36:40.110494,2025-12-07 18:36:49.336541,0 days 00:00:09.226047,0.9286027766161805,0.09025522098309975,3,98,3658,104,1.1406688995709653,0.10997113868318356,0.8478463667703422,medium,COMPLETE
274,-0.0015215754678213529,2025-12-07 18:36:49.336541,2025-12-07 18:36:59.163806,0 days 00:00:09.827265,0.899466819618529,0.09510011495576672,4,94,3855,99,1.3891116909279237,0.17612280358821467,0.8630048530944855,medium,COMPLETE
275,-0.0015786922161138417,2025-12-07 18:36:59.163806,2025-12-07 18:37:08.938676,0 days 00:00:09.774870,0.8837587944174989,0.09999063596765224,4,94,3981,97,1.4763811309988504,0.17362127314985276,0.8606063184205589,medium,COMPLETE
276,-0.0024846165192916603,2025-12-07 18:37:08.938676,2025-12-07 18:37:10.847135,0 days 00:00:01.908459,0.8942470682223845,0.03433129439821205,4,96,202,106,1.2235102952776982,0.2106617007989165,0.8738764751590669,medium,COMPLETE
277,-0.004762459985745353,2025-12-07 18:37:10.847135,2025-12-07 18:37:21.122177,0 days 00:00:10.275042,0.9013857506144617,0.008581942365181868,5,98,3891,99,1.0417276203254908,0.18386058397012317,0.8347342695899119,medium,COMPLETE
278,-0.0015262878686049437,2025-12-07 18:37:21.124260,2025-12-07 18:37:30.415561,0 days 00:00:09.291301,0.875269120747849,0.0937677520990646,4,92,3994,102,1.3943861704038765,14.179718199610624,0.8498878049337024,medium,COMPLETE
279,-0.001582247841006949,2025-12-07 18:37:30.415561,2025-12-07 18:37:39.561700,0 days 00:00:09.146139,0.8716840130768025,0.09262174989160875,4,94,3863,92,1.5232327272231883,13.75449717354758,0.8488658930358964,medium,COMPLETE
280,-0.0016714352965924533,2025-12-07 18:37:39.561700,2025-12-07 18:37:49.331398,0 days 00:00:09.769698,0.8786137152465536,0.006274141005860242,4,92,3957,102,1.2879962931679512,16.121664513224722,0.8635970010513416,medium,COMPLETE
281,-0.0016172186906044939,2025-12-07 18:37:49.331398,2025-12-07 18:37:58.224949,0 days 00:00:08.893551,0.8580056673445895,0.08684689989455721,4,95,3817,101,1.6529837321417573,14.310832479174287,0.8428114330833544,medium,COMPLETE
282,-0.0015543894393597046,2025-12-07 18:37:58.226410,2025-12-07 18:38:07.614424,0 days 00:00:09.388014,0.9375859877495721,0.09536459732574329,4,97,3720,99,1.4112867533068134,0.1514504364894546,0.8518408213548372,medium,COMPLETE
283,-0.0023776696206651384,2025-12-07 18:38:07.614424,2025-12-07 18:38:17.401251,0 days 00:00:09.786827,0.8510583880836781,0.08935922179040698,3,93,3964,103,1.216054263633506,18.07078595488359,0.8274843819284015,medium,COMPLETE
284,-0.0015815390986234263,2025-12-07 18:38:17.401251,2025-12-07 18:38:27.246661,0 days 00:00:09.845410,0.8858501790385854,0.08474720047639765,4,99,3980,77,1.4941557112407362,0.19720313300503484,0.8609125289728934,medium,COMPLETE
285,-0.0015664351680861148,2025-12-07 18:38:27.246661,2025-12-07 18:38:36.120487,0 days 00:00:08.873826,0.865090913414847,0.09443184680429853,5,96,3630,101,1.3360041763626336,12.237979598441985,0.8342418846672557,medium,COMPLETE
286,-0.001605323775271117,2025-12-07 18:38:36.120487,2025-12-07 18:38:45.571926,0 days 00:00:09.451439,0.9534467130700415,0.09973803557603748,4,100,3829,97,1.5944319565510057,0.2337145400484116,0.8698045490342377,medium,COMPLETE
287,-0.0016322871624085966,2025-12-07 18:38:45.571926,2025-12-07 18:38:55.173845,0 days 00:00:09.601919,0.9154727189776003,0.0077364134332351744,4,92,3776,102,1.4196972817047355,0.16572085874603204,0.8524602714623796,medium,COMPLETE
288,-0.0033187117804590973,2025-12-07 18:38:55.173845,2025-12-07 18:39:05.010794,0 days 00:00:09.836949,0.9248283397396652,0.09049388364635537,5,95,3932,105,1.1499828295409995,0.14658294467882732,0.8810518828554502,medium,COMPLETE
289,-0.0019233834402993717,2025-12-07 18:39:05.012815,2025-12-07 18:39:14.820116,0 days 00:00:09.807301,0.8731192283448966,0.07848181854838789,4,88,3882,100,1.272839671783466,0.1720855197448573,0.8642754825225835,medium,COMPLETE
290,-0.001578201688412199,2025-12-07 18:39:14.821117,2025-12-07 18:39:17.189409,0 days 00:00:02.368292,0.938728310053077,0.08585276457902992,4,94,436,103,1.3787602478739605,0.13676943686824586,0.8422715478864936,medium,COMPLETE
291,-0.0015868170384598645,2025-12-07 18:39:17.190410,2025-12-07 18:39:19.608472,0 days 00:00:02.418062,0.9008534073728285,0.09410055680854704,4,97,502,108,1.5025194842888452,14.723687390408289,0.8912488480565632,medium,COMPLETE
292,-0.00162290129094315,2025-12-07 18:39:19.609476,2025-12-07 18:39:21.774709,0 days 00:00:02.165233,0.8900811170074384,0.00937952662832834,4,92,319,99,1.3047615136563158,0.15456933259383235,0.8578406516469902,medium,COMPLETE
293,-0.001604016402536379,2025-12-07 18:39:21.775709,2025-12-07 18:39:33.121247,0 days 00:00:11.345538,0.9188054074175135,0.08972324977957388,3,98,3866,102,1.4242988954184066,3.062673430031668,0.5597358124420468,medium,COMPLETE
294,-0.0016559720935109083,2025-12-07 18:39:33.121247,2025-12-07 18:39:43.219276,0 days 00:00:10.098029,0.9301546398495243,0.09974963000390116,4,95,3718,104,1.7290533555986722,0.18788071416420912,0.8714825628527256,medium,COMPLETE
295,-0.0031896561545702675,2025-12-07 18:39:43.219276,2025-12-07 18:39:45.574356,0 days 00:00:02.355080,0.9541908595124244,0.0824211047938958,4,100,385,105,1.1884061754142705,0.13103904747443715,0.8812352878541534,medium,COMPLETE
296,-0.0016390977753929874,2025-12-07 18:39:45.574356,2025-12-07 18:39:47.626683,0 days 00:00:02.052327,0.9437594489426901,0.09339600879187536,4,23,279,98,1.556348497064523,0.15940691612818453,0.8947802200133065,medium,COMPLETE
297,-0.001525229813866713,2025-12-07 18:39:47.627778,2025-12-07 18:39:49.832495,0 days 00:00:02.204717,0.9127424849700989,0.08640383819349183,4,91,417,101,1.373361873354922,0.20462249600252963,0.8283262093205693,medium,COMPLETE
298,-0.0016559720935109083,2025-12-07 18:39:49.832495,2025-12-07 18:39:52.109832,0 days 00:00:02.277337,0.8953079407001625,0.07433969724420672,4,90,479,101,2.316021710670229,0.1270923709519123,0.8244711198633344,medium,COMPLETE
299,-0.004689520423639755,2025-12-07 18:39:52.110969,2025-12-07 18:39:54.657943,0 days 00:00:02.546974,0.9083890572961016,0.08195538490043688,4,89,579,100,1.0536675178575006,0.14628991826253748,0.8297691867238519,medium,COMPLETE
