number,value,datetime_start,datetime_complete,duration,user_attrs_feature_level,state
130,-1523013022.5449407,2025-12-07 16:17:25.519852,2025-12-07 16:17:30.193708,0 days 00:00:04.673856,extensive,COMPLETE
131,-1523013022.5449407,2025-12-07 16:17:30.193708,2025-12-07 16:17:34.858080,0 days 00:00:04.664372,extensive,COMPLETE
132,-1523013022.5449407,2025-12-07 16:17:34.858080,2025-12-07 16:17:39.557062,0 days 00:00:04.698982,extensive,COMPLETE
133,-1523013022.5449407,2025-12-07 16:17:39.557062,2025-12-07 16:17:44.261113,0 days 00:00:04.704051,extensive,COMPLETE
134,-1523013022.5449407,2025-12-07 16:17:44.261113,2025-12-07 16:17:48.933725,0 days 00:00:04.672612,extensive,COMPLETE
135,-1523013022.5449407,2025-12-07 16:17:48.933725,2025-12-07 16:17:53.621749,0 days 00:00:04.688024,extensive,COMPLETE
136,-1523013022.5449407,2025-12-07 16:17:53.621749,2025-12-07 16:17:58.127825,0 days 00:00:04.506076,extensive,COMPLETE
137,-1523013022.5449407,2025-12-07 16:17:58.127825,2025-12-07 16:18:02.779447,0 days 00:00:04.651622,extensive,COMPLETE
138,-1523013022.5449407,2025-12-07 16:18:02.779447,2025-12-07 16:18:07.444298,0 days 00:00:04.664851,extensive,COMPLETE
139,-1523013022.5449407,2025-12-07 16:18:07.444298,2025-12-07 16:18:12.125220,0 days 00:00:04.680922,extensive,COMPLETE
140,-1523013022.5449407,2025-12-07 16:18:12.125220,2025-12-07 16:18:16.808516,0 days 00:00:04.683296,extensive,COMPLETE
141,-1523013022.5449407,2025-12-07 16:18:16.808516,2025-12-07 16:18:21.492162,0 days 00:00:04.683646,extensive,COMPLETE
142,-1523013022.5449407,2025-12-07 16:18:21.492162,2025-12-07 16:18:25.937757,0 days 00:00:04.445595,extensive,COMPLETE
143,-1523013022.5449407,2025-12-07 16:18:25.937757,2025-12-07 16:18:30.655976,0 days 00:00:04.718219,extensive,COMPLETE
144,-1523013022.5449407,2025-12-07 16:18:30.655976,2025-12-07 16:18:35.351414,0 days 00:00:04.695438,extensive,COMPLETE
145,-1523013022.5449407,2025-12-07 16:18:35.351414,2025-12-07 16:18:40.122968,0 days 00:00:04.771554,extensive,COMPLETE
146,-1523013022.5449407,2025-12-07 16:18:40.122968,2025-12-07 16:18:44.789494,0 days 00:00:04.666526,extensive,COMPLETE
147,-1523013022.5449407,2025-12-07 16:18:44.789494,2025-12-07 16:18:49.473207,0 days 00:00:04.683713,extensive,COMPLETE
148,-1523013022.5449407,2025-12-07 16:18:49.473207,2025-12-07 16:18:54.223180,0 days 00:00:04.749973,extensive,COMPLETE
149,-1523013022.5449407,2025-12-07 16:18:54.223180,2025-12-07 16:18:58.748800,0 days 00:00:04.525620,extensive,COMPLETE
150,-1523013022.5449407,2025-12-07 16:18:58.749846,2025-12-07 16:19:03.407588,0 days 00:00:04.657742,extensive,COMPLETE
151,-1523013022.5449407,2025-12-07 16:19:03.408637,2025-12-07 16:19:08.084844,0 days 00:00:04.676207,extensive,COMPLETE
152,-1523013022.5449407,2025-12-07 16:19:08.084844,2025-12-07 16:19:12.754864,0 days 00:00:04.670020,extensive,COMPLETE
153,-1523013022.5449407,2025-12-07 16:19:12.754864,2025-12-07 16:19:17.531809,0 days 00:00:04.776945,extensive,COMPLETE
154,-1523013022.5449407,2025-12-07 16:19:17.532527,2025-12-07 16:19:22.203840,0 days 00:00:04.671313,extensive,COMPLETE
155,-1523013022.5449407,2025-12-07 16:19:22.203840,2025-12-07 16:19:26.713461,0 days 00:00:04.509621,extensive,COMPLETE
156,-1523013022.5449407,2025-12-07 16:19:26.714968,2025-12-07 16:19:31.886247,0 days 00:00:05.171279,extensive,COMPLETE
157,-1523013022.5449407,2025-12-07 16:19:31.886247,2025-12-07 16:19:36.668543,0 days 00:00:04.782296,extensive,COMPLETE
158,-1523013022.5449407,2025-12-07 16:19:36.668543,2025-12-07 16:19:41.405009,0 days 00:00:04.736466,extensive,COMPLETE
159,-1523013022.5449407,2025-12-07 16:19:41.405009,2025-12-07 16:19:46.091307,0 days 00:00:04.686298,extensive,COMPLETE
160,-1523013022.5449407,2025-12-07 16:19:46.091307,2025-12-07 16:19:50.825934,0 days 00:00:04.734627,extensive,COMPLETE
161,-1523013022.5449407,2025-12-07 16:19:50.825934,2025-12-07 16:19:55.452762,0 days 00:00:04.626828,extensive,COMPLETE
162,-1523013022.5449407,2025-12-07 16:19:55.452762,2025-12-07 16:20:00.121888,0 days 00:00:04.669126,extensive,COMPLETE
163,-1523013022.5449407,2025-12-07 16:20:00.121888,2025-12-07 16:20:04.829128,0 days 00:00:04.707240,extensive,COMPLETE
164,-1523013022.5449407,2025-12-07 16:20:04.829128,2025-12-07 16:20:09.565662,0 days 00:00:04.736534,extensive,COMPLETE
165,-1523013022.5449407,2025-12-07 16:20:09.566168,2025-12-07 16:20:14.334864,0 days 00:00:04.768696,extensive,COMPLETE
166,-1523013022.5449407,2025-12-07 16:20:14.334864,2025-12-07 16:20:19.052100,0 days 00:00:04.717236,extensive,COMPLETE
167,-1523013022.5449407,2025-12-07 16:20:19.052100,2025-12-07 16:20:24.163264,0 days 00:00:05.111164,extensive,COMPLETE
168,-1523013022.5449407,2025-12-07 16:20:24.163264,2025-12-07 16:20:28.915235,0 days 00:00:04.751971,extensive,COMPLETE
169,-1523013022.5449407,2025-12-07 16:20:28.916347,2025-12-07 16:20:33.635095,0 days 00:00:04.718748,extensive,COMPLETE
170,-1523013022.5449407,2025-12-07 16:20:33.635434,2025-12-07 16:20:38.353791,0 days 00:00:04.718357,extensive,COMPLETE
171,-1523013022.5449407,2025-12-07 16:20:38.353791,2025-12-07 16:20:43.030802,0 days 00:00:04.677011,extensive,COMPLETE
172,-1523013022.5449407,2025-12-07 16:20:43.032317,2025-12-07 16:20:47.701277,0 days 00:00:04.668960,extensive,COMPLETE
173,-1523013022.5449407,2025-12-07 16:20:47.701277,2025-12-07 16:20:52.374923,0 days 00:00:04.673646,extensive,COMPLETE
174,-1523013022.5449407,2025-12-07 16:20:52.374923,2025-12-07 16:20:56.839894,0 days 00:00:04.464971,extensive,COMPLETE
175,-1523013022.5449407,2025-12-07 16:20:56.839894,2025-12-07 16:21:01.535421,0 days 00:00:04.695527,extensive,COMPLETE
176,-1523013022.5449407,2025-12-07 16:21:01.535421,2025-12-07 16:21:06.226829,0 days 00:00:04.691408,extensive,COMPLETE
177,-1523013022.5449407,2025-12-07 16:21:06.226829,2025-12-07 16:21:10.927482,0 days 00:00:04.700653,extensive,COMPLETE
178,-1523013022.5449407,2025-12-07 16:21:10.927482,2025-12-07 16:21:15.628991,0 days 00:00:04.701509,extensive,COMPLETE
179,-1523013022.5449407,2025-12-07 16:21:15.628991,2025-12-07 16:21:20.851330,0 days 00:00:05.222339,extensive,COMPLETE
