number,value,datetime_start,datetime_complete,duration,user_attrs_feature_level,state
84,-29.060330059634044,2025-12-07 15:42:09.506134,2025-12-07 15:42:09.822643,0 days 00:00:00.316509,simple2,COMPLETE
85,-29.060330059634044,2025-12-07 15:42:09.822643,2025-12-07 15:42:10.140481,0 days 00:00:00.317838,simple2,COMPLETE
86,-29.060330059634044,2025-12-07 15:42:10.140481,2025-12-07 15:42:10.454599,0 days 00:00:00.314118,simple2,COMPLETE
87,-29.060330059634044,2025-12-07 15:42:10.454599,2025-12-07 15:42:10.772494,0 days 00:00:00.317895,simple2,COMPLETE
88,-29.060330059634044,2025-12-07 15:42:10.772494,2025-12-07 15:42:11.089543,0 days 00:00:00.317049,simple2,COMPLETE
89,-29.060330059634044,2025-12-07 15:42:11.089543,2025-12-07 15:42:11.407048,0 days 00:00:00.317505,simple2,COMPLETE
90,-29.060330059634044,2025-12-07 15:42:11.407048,2025-12-07 15:42:11.720846,0 days 00:00:00.313798,simple2,COMPLETE
91,-29.060330059634044,2025-12-07 15:42:11.720846,2025-12-07 15:42:12.041755,0 days 00:00:00.320909,simple2,COMPLETE
92,-29.060330059634044,2025-12-07 15:42:12.042766,2025-12-07 15:42:12.355541,0 days 00:00:00.312775,simple2,COMPLETE
93,-29.060330059634044,2025-12-07 15:42:12.355541,2025-12-07 15:42:12.672293,0 days 00:00:00.316752,simple2,COMPLETE
94,-29.060330059634044,2025-12-07 15:42:12.672293,2025-12-07 15:42:12.988849,0 days 00:00:00.316556,simple2,COMPLETE
95,-29.060330059634044,2025-12-07 15:42:12.988849,2025-12-07 15:42:13.306043,0 days 00:00:00.317194,simple2,COMPLETE
96,-29.060330059634044,2025-12-07 15:42:13.306043,2025-12-07 15:42:13.621730,0 days 00:00:00.315687,simple2,COMPLETE
97,-29.060330059634044,2025-12-07 15:42:13.621730,2025-12-07 15:42:13.938878,0 days 00:00:00.317148,simple2,COMPLETE
98,-29.060330059634044,2025-12-07 15:42:13.939595,2025-12-07 15:42:14.253794,0 days 00:00:00.314199,simple2,COMPLETE
99,-29.060330059634044,2025-12-07 15:42:14.253794,2025-12-07 15:42:14.571467,0 days 00:00:00.317673,simple2,COMPLETE
100,-29.060330059634044,2025-12-07 15:42:14.571467,2025-12-07 15:42:14.888329,0 days 00:00:00.316862,simple2,COMPLETE
101,-29.060330059634044,2025-12-07 15:42:14.888329,2025-12-07 15:42:15.202959,0 days 00:00:00.314630,simple2,COMPLETE
102,-29.060330059634044,2025-12-07 15:42:15.202959,2025-12-07 15:42:15.538073,0 days 00:00:00.335114,simple2,COMPLETE
103,-29.060330059634044,2025-12-07 15:42:15.538073,2025-12-07 15:42:15.854486,0 days 00:00:00.316413,simple2,COMPLETE
104,-29.060330059634044,2025-12-07 15:42:15.854486,2025-12-07 15:42:16.172361,0 days 00:00:00.317875,simple2,COMPLETE
105,-29.060330059634044,2025-12-07 15:42:16.172361,2025-12-07 15:42:16.505309,0 days 00:00:00.332948,simple2,COMPLETE
106,-29.060330059634044,2025-12-07 15:42:16.505309,2025-12-07 15:42:16.823389,0 days 00:00:00.318080,simple2,COMPLETE
107,-29.060330059634044,2025-12-07 15:42:16.823389,2025-12-07 15:42:17.139468,0 days 00:00:00.316079,simple2,COMPLETE
108,-29.060330059634044,2025-12-07 15:42:17.139468,2025-12-07 15:42:17.455874,0 days 00:00:00.316406,simple2,COMPLETE
109,-29.060330059634044,2025-12-07 15:42:17.455874,2025-12-07 15:42:17.771966,0 days 00:00:00.316092,simple2,COMPLETE
110,-29.060330059634044,2025-12-07 15:42:17.771966,2025-12-07 15:42:18.088593,0 days 00:00:00.316627,simple2,COMPLETE
111,-29.060330059634044,2025-12-07 15:42:18.088593,2025-12-07 15:42:18.405371,0 days 00:00:00.316778,simple2,COMPLETE
112,-29.060330059634044,2025-12-07 15:42:18.405371,2025-12-07 15:42:18.722009,0 days 00:00:00.316638,simple2,COMPLETE
113,-29.060330059634044,2025-12-07 15:42:18.722009,2025-12-07 15:42:19.039481,0 days 00:00:00.317472,simple2,COMPLETE
114,-29.060330059634044,2025-12-07 15:42:19.039481,2025-12-07 15:42:19.353802,0 days 00:00:00.314321,simple2,COMPLETE
115,-29.060330059634044,2025-12-07 15:42:19.353802,2025-12-07 15:42:19.673350,0 days 00:00:00.319548,simple2,COMPLETE
116,-29.060330059634044,2025-12-07 15:42:19.673350,2025-12-07 15:42:19.990058,0 days 00:00:00.316708,simple2,COMPLETE
117,-29.060330059634044,2025-12-07 15:42:19.990058,2025-12-07 15:42:20.195147,0 days 00:00:00.205089,simple2,COMPLETE
118,-29.060330059634044,2025-12-07 15:42:20.195147,2025-12-07 15:42:20.507235,0 days 00:00:00.312088,simple2,COMPLETE
119,-29.060330059634044,2025-12-07 15:42:20.507235,2025-12-07 15:42:20.823723,0 days 00:00:00.316488,simple2,COMPLETE
120,-29.060330059634044,2025-12-07 15:42:20.823723,2025-12-07 15:42:21.139878,0 days 00:00:00.316155,simple2,COMPLETE
121,-29.060330059634044,2025-12-07 15:42:21.139878,2025-12-07 15:42:21.456562,0 days 00:00:00.316684,simple2,COMPLETE
122,-29.060330059634044,2025-12-07 15:42:21.456562,2025-12-07 15:42:21.772056,0 days 00:00:00.315494,simple2,COMPLETE
123,-29.060330059634044,2025-12-07 15:42:21.772056,2025-12-07 15:42:22.089983,0 days 00:00:00.317927,simple2,COMPLETE
124,-29.060330059634044,2025-12-07 15:42:22.089983,2025-12-07 15:42:22.406394,0 days 00:00:00.316411,simple2,COMPLETE
125,-29.060330059634044,2025-12-07 15:42:22.406394,2025-12-07 15:42:22.722257,0 days 00:00:00.315863,simple2,COMPLETE
126,-29.060330059634044,2025-12-07 15:42:22.722257,2025-12-07 15:42:23.038339,0 days 00:00:00.316082,simple2,COMPLETE
127,-29.060330059634044,2025-12-07 15:42:23.038339,2025-12-07 15:42:23.354958,0 days 00:00:00.316619,simple2,COMPLETE
128,-29.060330059634044,2025-12-07 15:42:23.354958,2025-12-07 15:42:23.658109,0 days 00:00:00.303151,simple2,COMPLETE
129,-29.060330059634044,2025-12-07 15:42:23.658109,2025-12-07 15:42:23.957490,0 days 00:00:00.299381,simple2,COMPLETE
130,-29.060330059634044,2025-12-07 15:42:23.959755,2025-12-07 15:42:24.271421,0 days 00:00:00.311666,simple2,COMPLETE
131,-29.060330059634044,2025-12-07 15:42:24.271421,2025-12-07 15:42:24.574050,0 days 00:00:00.302629,simple2,COMPLETE
132,-29.060330059634044,2025-12-07 15:42:24.574050,2025-12-07 15:42:24.889742,0 days 00:00:00.315692,simple2,COMPLETE
133,-29.060330059634044,2025-12-07 15:42:24.889742,2025-12-07 15:42:25.207346,0 days 00:00:00.317604,simple2,COMPLETE
134,-29.060330059634044,2025-12-07 15:42:25.207346,2025-12-07 15:42:25.521846,0 days 00:00:00.314500,simple2,COMPLETE
135,-29.060330059634044,2025-12-07 15:42:25.521846,2025-12-07 15:42:25.840969,0 days 00:00:00.319123,simple2,COMPLETE
136,-29.060330059634044,2025-12-07 15:42:25.840969,2025-12-07 15:42:26.155645,0 days 00:00:00.314676,simple2,COMPLETE
137,-29.060330059634044,2025-12-07 15:42:26.155645,2025-12-07 15:42:26.472929,0 days 00:00:00.317284,simple2,COMPLETE
138,-29.060330059634044,2025-12-07 15:42:26.472929,2025-12-07 15:42:26.788768,0 days 00:00:00.315839,simple2,COMPLETE
139,-29.060330059634044,2025-12-07 15:42:26.788768,2025-12-07 15:42:27.105499,0 days 00:00:00.316731,simple2,COMPLETE
140,-29.060330059634044,2025-12-07 15:42:27.105499,2025-12-07 15:42:27.423996,0 days 00:00:00.318497,simple2,COMPLETE
141,-29.060330059634044,2025-12-07 15:42:27.423996,2025-12-07 15:42:27.738924,0 days 00:00:00.314928,simple2,COMPLETE
142,-29.060330059634044,2025-12-07 15:42:27.738924,2025-12-07 15:42:28.056860,0 days 00:00:00.317936,simple2,COMPLETE
143,-29.060330059634044,2025-12-07 15:42:28.056860,2025-12-07 15:42:28.373386,0 days 00:00:00.316526,simple2,COMPLETE
144,-29.060330059634044,2025-12-07 15:42:28.373386,2025-12-07 15:42:28.688810,0 days 00:00:00.315424,simple2,COMPLETE
145,-29.060330059634044,2025-12-07 15:42:28.688810,2025-12-07 15:42:29.007936,0 days 00:00:00.319126,simple2,COMPLETE
146,-29.060330059634044,2025-12-07 15:42:29.007936,2025-12-07 15:42:29.323070,0 days 00:00:00.315134,simple2,COMPLETE
147,-29.060330059634044,2025-12-07 15:42:29.323070,2025-12-07 15:42:29.639534,0 days 00:00:00.316464,simple2,COMPLETE
148,-29.060330059634044,2025-12-07 15:42:29.639534,2025-12-07 15:42:29.954216,0 days 00:00:00.314682,simple2,COMPLETE
149,-29.060330059634044,2025-12-07 15:42:29.954216,2025-12-07 15:42:30.274907,0 days 00:00:00.320691,simple2,COMPLETE
150,-29.060330059634044,2025-12-07 15:42:30.274907,2025-12-07 15:42:30.476841,0 days 00:00:00.201934,simple2,COMPLETE
151,-29.060330059634044,2025-12-07 15:42:30.476841,2025-12-07 15:42:30.789419,0 days 00:00:00.312578,simple2,COMPLETE
152,-29.060330059634044,2025-12-07 15:42:30.789419,2025-12-07 15:42:31.106512,0 days 00:00:00.317093,simple2,COMPLETE
153,-29.060330059634044,2025-12-07 15:42:31.106512,2025-12-07 15:42:31.424465,0 days 00:00:00.317953,simple2,COMPLETE
154,-29.060330059634044,2025-12-07 15:42:31.424465,2025-12-07 15:42:31.739003,0 days 00:00:00.314538,simple2,COMPLETE
155,-29.060330059634044,2025-12-07 15:42:31.739003,2025-12-07 15:42:32.057017,0 days 00:00:00.318014,simple2,COMPLETE
156,-29.060330059634044,2025-12-07 15:42:32.058030,2025-12-07 15:42:32.388325,0 days 00:00:00.330295,simple2,COMPLETE
157,-29.060330059634044,2025-12-07 15:42:32.388325,2025-12-07 15:42:32.706990,0 days 00:00:00.318665,simple2,COMPLETE
158,-29.060330059634044,2025-12-07 15:42:32.706990,2025-12-07 15:42:33.021295,0 days 00:00:00.314305,simple2,COMPLETE
159,-29.060330059634044,2025-12-07 15:42:33.021295,2025-12-07 15:42:33.342358,0 days 00:00:00.321063,simple2,COMPLETE
160,-29.060330059634044,2025-12-07 15:42:33.342358,2025-12-07 15:42:33.656190,0 days 00:00:00.313832,simple2,COMPLETE
161,-29.060330059634044,2025-12-07 15:42:33.656190,2025-12-07 15:42:33.965868,0 days 00:00:00.309678,simple2,COMPLETE
162,-29.060330059634044,2025-12-07 15:42:33.966376,2025-12-07 15:42:34.178693,0 days 00:00:00.212317,simple2,COMPLETE
163,-29.060330059634044,2025-12-07 15:42:34.178693,2025-12-07 15:42:34.491404,0 days 00:00:00.312711,simple2,COMPLETE
164,-29.060330059634044,2025-12-07 15:42:34.491404,2025-12-07 15:42:34.855254,0 days 00:00:00.363850,simple2,COMPLETE
165,-29.060330059634044,2025-12-07 15:42:34.855254,2025-12-07 15:42:35.173620,0 days 00:00:00.318366,simple2,COMPLETE
166,-29.060330059634044,2025-12-07 15:42:35.173620,2025-12-07 15:42:35.490059,0 days 00:00:00.316439,simple2,COMPLETE
167,-29.060330059634044,2025-12-07 15:42:35.490059,2025-12-07 15:42:35.804748,0 days 00:00:00.314689,simple2,COMPLETE
168,-29.060330059634044,2025-12-07 15:42:35.804748,2025-12-07 15:42:36.125709,0 days 00:00:00.320961,simple2,COMPLETE
169,-29.060330059634044,2025-12-07 15:42:36.125709,2025-12-07 15:42:36.440676,0 days 00:00:00.314967,simple2,COMPLETE
170,-29.060330059634044,2025-12-07 15:42:36.440676,2025-12-07 15:42:36.757956,0 days 00:00:00.317280,simple2,COMPLETE
171,-29.060330059634044,2025-12-07 15:42:36.757956,2025-12-07 15:42:37.073998,0 days 00:00:00.316042,simple2,COMPLETE
172,-29.060330059634044,2025-12-07 15:42:37.073998,2025-12-07 15:42:37.388033,0 days 00:00:00.314035,simple2,COMPLETE
173,-29.060330059634044,2025-12-07 15:42:37.388033,2025-12-07 15:42:37.706510,0 days 00:00:00.318477,simple2,COMPLETE
174,-29.060330059634044,2025-12-07 15:42:37.708268,2025-12-07 15:42:38.024007,0 days 00:00:00.315739,simple2,COMPLETE
175,-29.060330059634044,2025-12-07 15:42:38.024007,2025-12-07 15:42:38.341421,0 days 00:00:00.317414,simple2,COMPLETE
176,-29.060330059634044,2025-12-07 15:42:38.341421,2025-12-07 15:42:38.658204,0 days 00:00:00.316783,simple2,COMPLETE
177,-29.060330059634044,2025-12-07 15:42:38.658204,2025-12-07 15:42:38.973802,0 days 00:00:00.315598,simple2,COMPLETE
178,-29.060330059634044,2025-12-07 15:42:38.973802,2025-12-07 15:42:39.289375,0 days 00:00:00.315573,simple2,COMPLETE
179,-29.060330059634044,2025-12-07 15:42:39.289375,2025-12-07 15:42:39.608458,0 days 00:00:00.319083,simple2,COMPLETE
180,-29.060330059634044,2025-12-07 15:42:39.608458,2025-12-07 15:42:39.921036,0 days 00:00:00.312578,simple2,COMPLETE
181,-29.060330059634044,2025-12-07 15:42:39.921036,2025-12-07 15:42:40.240976,0 days 00:00:00.319940,simple2,COMPLETE
182,-29.060330059634044,2025-12-07 15:42:40.240976,2025-12-07 15:42:40.554244,0 days 00:00:00.313268,simple2,COMPLETE
183,-29.060330059634044,2025-12-07 15:42:40.554244,2025-12-07 15:42:40.857364,0 days 00:00:00.303120,simple2,COMPLETE
184,-29.060330059634044,2025-12-07 15:42:40.857364,2025-12-07 15:42:41.173691,0 days 00:00:00.316327,simple2,COMPLETE
185,-29.060330059634044,2025-12-07 15:42:41.173691,2025-12-07 15:42:41.487877,0 days 00:00:00.314186,simple2,COMPLETE
186,-29.060330059634044,2025-12-07 15:42:41.487877,2025-12-07 15:42:41.807735,0 days 00:00:00.319858,simple2,COMPLETE
187,-29.060330059634044,2025-12-07 15:42:41.807735,2025-12-07 15:42:42.123205,0 days 00:00:00.315470,simple2,COMPLETE
188,-29.060330059634044,2025-12-07 15:42:42.123205,2025-12-07 15:42:42.439677,0 days 00:00:00.316472,simple2,COMPLETE
189,-29.060330059634044,2025-12-07 15:42:42.439677,2025-12-07 15:42:42.756921,0 days 00:00:00.317244,simple2,COMPLETE
190,-29.060330059634044,2025-12-07 15:42:42.759102,2025-12-07 15:42:43.074239,0 days 00:00:00.315137,simple2,COMPLETE
191,-29.060330059634044,2025-12-07 15:42:43.074239,2025-12-07 15:42:43.391704,0 days 00:00:00.317465,simple2,COMPLETE
192,-29.060330059634044,2025-12-07 15:42:43.391704,2025-12-07 15:42:43.705528,0 days 00:00:00.313824,simple2,COMPLETE
193,-29.060330059634044,2025-12-07 15:42:43.705528,2025-12-07 15:42:44.025211,0 days 00:00:00.319683,simple2,COMPLETE
194,-29.060330059634044,2025-12-07 15:42:44.025211,2025-12-07 15:42:44.339789,0 days 00:00:00.314578,simple2,COMPLETE
195,-29.060330059634044,2025-12-07 15:42:44.339789,2025-12-07 15:42:44.656050,0 days 00:00:00.316261,simple2,COMPLETE
196,-29.060330059634044,2025-12-07 15:42:44.656050,2025-12-07 15:42:44.973025,0 days 00:00:00.316975,simple2,COMPLETE
197,-29.060330059634044,2025-12-07 15:42:44.973025,2025-12-07 15:42:45.290269,0 days 00:00:00.317244,simple2,COMPLETE
198,-29.060330059634044,2025-12-07 15:42:45.290269,2025-12-07 15:42:45.606653,0 days 00:00:00.316384,simple2,COMPLETE
