number,value,datetime_start,datetime_complete,duration,params_xgb_colsample_bytree,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_min_child_weight,params_xgb_n_estimators,params_xgb_reg_alpha,params_xgb_reg_lambda,params_xgb_subsample,user_attrs_feature_level,state
63,-0.0012280418399957342,2025-12-07 20:05:33.403156,2025-12-07 20:05:36.029835,0 days 00:00:02.626679,0.5903813945211388,0.0014793554796277049,5,18,374,0.6436963879033493,0.18139046729560943,0.4328324216250351,none,COMPLETE
64,-0.0019064744308295485,2025-12-07 20:05:36.034624,2025-12-07 20:05:44.548527,0 days 00:00:08.513903,0.6204381289827404,0.0011964737322022433,4,20,1117,0.007051364642751801,0.14519388527317897,0.5111273912256614,none,COMPLETE
65,-0.001542573674597758,2025-12-07 20:05:44.550533,2025-12-07 20:05:50.718540,0 days 00:00:06.168007,0.7061825783951612,0.0018151510751717706,9,20,941,0.8818442664073647,0.10902217433432596,0.4928910506169095,none,COMPLETE
66,-0.001320884252342558,2025-12-07 20:05:50.718540,2025-12-07 20:05:53.845556,0 days 00:00:03.127016,0.6485422445584145,0.0038285946670309967,3,18,464,0.39457086132800784,0.1394662562682065,0.5617577604393966,none,COMPLETE
67,-0.0016559721404409238,2025-12-07 20:05:53.845556,2025-12-07 20:05:56.516190,0 days 00:00:02.670634,0.5593068455609471,0.0011414054809025932,5,19,715,2.7394522989388816,0.24591708407910728,0.5722085176858434,none,COMPLETE
68,-0.10550995559954424,2025-12-07 20:05:56.518218,2025-12-07 20:06:03.675714,0 days 00:00:07.157496,0.7275047158746207,0.02474118233111078,4,17,859,0.21520209858188458,0.16739213939344041,0.6153721944295762,none,COMPLETE
69,-0.0016143095524151867,2025-12-07 20:06:03.676713,2025-12-07 20:06:05.095684,0 days 00:00:01.418971,0.6925160915793414,0.0014563758680540037,3,18,301,1.1108088522393729,0.4097305449932789,0.5264547125241575,none,COMPLETE
70,-0.001628117251243566,2025-12-07 20:06:05.095684,2025-12-07 20:06:07.285162,0 days 00:00:02.189478,0.6632168037256322,0.002746949523375256,4,20,535,1.265871566292112,0.5671485916192938,0.462094013940195,none,COMPLETE
71,-0.0008391054771481979,2025-12-07 20:06:07.286270,2025-12-07 20:06:11.452790,0 days 00:00:04.166520,0.6753013410021788,0.001076176798449384,4,19,540,0.445091264460195,0.1219766642008426,0.48813173443758684,none,COMPLETE
72,-0.0005624115872245502,2025-12-07 20:06:11.453838,2025-12-07 20:06:17.844452,0 days 00:00:06.390614,0.6250481147261993,0.001257913670704945,4,19,783,0.3244909505723463,0.12160447917428838,0.5385042538266601,none,COMPLETE
73,-0.0012020234093721438,2025-12-07 20:06:17.844452,2025-12-07 20:06:24.303335,0 days 00:00:06.458883,0.6268510559723599,0.0013608998976796193,4,16,789,0.19280238442628725,0.20398869112291615,0.539255966635612,none,COMPLETE
74,-0.0014175471411934648,2025-12-07 20:06:24.303751,2025-12-07 20:06:30.644813,0 days 00:00:06.341062,0.5942639235782756,0.0012423451117074117,5,19,985,0.7336127087851612,0.15314236755453817,0.5145028640495881,none,COMPLETE
75,-0.0013314655265342552,2025-12-07 20:06:30.646818,2025-12-07 20:06:34.518224,0 days 00:00:03.871406,0.6047010033762747,0.0015565815707894821,3,20,669,0.5722535345618969,0.10045843174861917,0.43981789037536956,none,COMPLETE
76,-0.0008925894962732809,2025-12-07 20:06:34.519474,2025-12-07 20:06:41.143382,0 days 00:00:06.623908,0.6538289920297111,0.0016928438885551332,4,17,808,0.32712716740524916,0.13251399688276094,0.5551191128402365,none,COMPLETE
77,-0.0016465241855672108,2025-12-07 20:06:41.143382,2025-12-07 20:06:50.422777,0 days 00:00:09.279395,0.5345334198962799,0.0011348887552305531,4,18,1169,0.12856137948238924,0.18466559875018543,0.3036838270028124,none,COMPLETE
78,-0.0009332587756310332,2025-12-07 20:06:50.424282,2025-12-07 20:06:53.288095,0 days 00:00:02.863813,0.7002759793162985,0.0019335092724180449,3,20,440,0.5095657603990407,0.11089726416628246,0.6069840061825439,none,COMPLETE
79,-0.0016559721404409238,2025-12-07 20:06:53.289095,2025-12-07 20:06:54.581412,0 days 00:00:01.292317,0.7715662319331353,0.0012988463825075898,5,18,293,2.1038165189243125,0.21713890885544507,0.46431457006008886,none,COMPLETE
