number,value,datetime_start,datetime_complete,duration,params_ridge_alpha,user_attrs_feature_level,state
127,-346618.97854497394,2025-12-07 16:37:07.728518,2025-12-07 16:37:08.979411,0 days 00:00:01.250893,0.8398747878281033,medium,COMPLETE
128,-14071.756974165959,2025-12-07 16:37:08.979411,2025-12-07 16:37:10.263866,0 days 00:00:01.284455,958.1378481687956,medium,COMPLETE
129,-21207.87377357717,2025-12-07 16:37:10.265471,2025-12-07 16:37:11.512053,0 days 00:00:01.246582,651.771344131178,medium,COMPLETE
130,-64507.93992363089,2025-12-07 16:37:11.512053,2025-12-07 16:37:12.764927,0 days 00:00:01.252874,200.15809767178857,medium,COMPLETE
131,-31650.197293896024,2025-12-07 16:37:12.766459,2025-12-07 16:37:14.021038,0 days 00:00:01.254579,435.01644315555484,medium,COMPLETE
132,-13504.738518246066,2025-12-07 16:37:14.028561,2025-12-07 16:37:15.338737,0 days 00:00:01.310176,994.4454498566239,medium,COMPLETE
133,-19469.598439987018,2025-12-07 16:37:15.339980,2025-12-07 16:37:16.598660,0 days 00:00:01.258680,707.9221515117392,medium,COMPLETE
134,-1628359.005775621,2025-12-07 16:37:16.600205,2025-12-07 16:37:17.869554,0 days 00:00:01.269349,0.001252818735576637,medium,COMPLETE
135,-27135.506355372738,2025-12-07 16:37:17.869554,2025-12-07 16:37:19.147816,0 days 00:00:01.278262,509.8850035702318,medium,COMPLETE
136,-14092.567914603867,2025-12-07 16:37:19.147816,2025-12-07 16:37:20.402307,0 days 00:00:01.254491,956.8540142007728,medium,COMPLETE
137,-13431.708945391758,2025-12-07 16:37:20.402307,2025-12-07 16:37:21.664295,0 days 00:00:01.261988,999.3162954777592,medium,COMPLETE
138,-38948.445101825906,2025-12-07 16:37:21.664808,2025-12-07 16:37:22.942092,0 days 00:00:01.277284,349.02074593232817,medium,COMPLETE
139,-20175.884559691793,2025-12-07 16:37:22.943596,2025-12-07 16:37:24.211809,0 days 00:00:01.268213,684.0669480331142,medium,COMPLETE
140,-25398.453300757665,2025-12-07 16:37:24.211809,2025-12-07 16:37:25.464905,0 days 00:00:01.253096,545.2034465746475,medium,COMPLETE
141,-14331.049358504724,2025-12-07 16:37:25.466544,2025-12-07 16:37:26.581398,0 days 00:00:01.114854,942.3754203626982,medium,COMPLETE
142,-18875.311074721438,2025-12-07 16:37:26.582492,2025-12-07 16:37:27.823528,0 days 00:00:01.241036,729.2197242954063,medium,COMPLETE
143,-13631.684600938492,2025-12-07 16:37:27.823528,2025-12-07 16:37:29.078616,0 days 00:00:01.255088,986.0873313038312,medium,COMPLETE
144,-25741.97114040222,2025-12-07 16:37:29.079574,2025-12-07 16:37:30.344192,0 days 00:00:01.264618,537.8727290125437,medium,COMPLETE
145,-13447.24184199432,2025-12-07 16:37:30.344192,2025-12-07 16:37:31.594348,0 days 00:00:01.250156,998.2764243292592,medium,COMPLETE
146,-34950.824267277225,2025-12-07 16:37:31.594962,2025-12-07 16:37:32.840913,0 days 00:00:01.245951,391.86303752560866,medium,COMPLETE
147,-19255.313945338745,2025-12-07 16:37:32.840913,2025-12-07 16:37:34.116108,0 days 00:00:01.275195,715.4668724181043,medium,COMPLETE
148,-47952.153940408454,2025-12-07 16:37:34.116618,2025-12-07 16:37:35.390358,0 days 00:00:01.273740,278.2582065411964,medium,COMPLETE
149,-33142.00955237956,2025-12-07 16:37:35.390358,2025-12-07 16:37:36.650441,0 days 00:00:01.260083,414.50104905987484,medium,COMPLETE
150,-13435.670855212651,2025-12-07 16:37:36.651454,2025-12-07 16:37:37.921348,0 days 00:00:01.269894,999.0508601182426,medium,COMPLETE
151,-18542.068268089017,2025-12-07 16:37:37.921348,2025-12-07 16:37:39.182014,0 days 00:00:01.260666,741.690886211796,medium,COMPLETE
152,-14150.270676910375,2025-12-07 16:37:39.183645,2025-12-07 16:37:40.444909,0 days 00:00:01.261264,953.3116108379115,medium,COMPLETE
153,-25028.70613971187,2025-12-07 16:37:40.444909,2025-12-07 16:37:41.696821,0 days 00:00:01.251912,553.2990325933272,medium,COMPLETE
154,-20081.02971912329,2025-12-07 16:37:41.696821,2025-12-07 16:37:42.949218,0 days 00:00:01.252397,687.1837673067986,medium,COMPLETE
155,-26438.6887692328,2025-12-07 16:37:42.950220,2025-12-07 16:37:44.226941,0 days 00:00:01.276721,523.5412469038753,medium,COMPLETE
156,-42074.8504715912,2025-12-07 16:37:44.226941,2025-12-07 16:37:45.548922,0 days 00:00:01.321981,321.0499882875499,medium,COMPLETE
157,-14123.222308651493,2025-12-07 16:37:45.549959,2025-12-07 16:37:46.826437,0 days 00:00:01.276478,954.968968984218,medium,COMPLETE
158,-19023.913622592714,2025-12-07 16:37:46.826437,2025-12-07 16:37:48.115873,0 days 00:00:01.289436,723.7835332253625,medium,COMPLETE
159,-30350.54608441215,2025-12-07 16:37:48.117243,2025-12-07 16:37:49.395520,0 days 00:00:01.278277,454.4350535504461,medium,COMPLETE
160,-13900.00687074787,2025-12-07 16:37:49.395520,2025-12-07 16:37:50.644093,0 days 00:00:01.248573,968.8615271946389,medium,COMPLETE
161,-20157.639038008765,2025-12-07 16:37:50.644093,2025-12-07 16:37:51.916189,0 days 00:00:01.272096,684.6644433017955,medium,COMPLETE
162,-1014106.2052676245,2025-12-07 16:37:51.918182,2025-12-07 16:37:53.214249,0 days 00:00:01.296067,0.03193912773814254,medium,COMPLETE
163,-13628.201599289268,2025-12-07 16:37:53.215253,2025-12-07 16:37:54.468022,0 days 00:00:01.252769,986.3148332512491,medium,COMPLETE
164,-25689.05291653487,2025-12-07 16:37:54.468022,2025-12-07 16:37:55.731956,0 days 00:00:01.263934,538.9903269674091,medium,COMPLETE
165,-19906.11779314572,2025-12-07 16:37:55.732512,2025-12-07 16:37:56.971192,0 days 00:00:01.238680,693.0005180869325,medium,COMPLETE
166,-37087.83968729316,2025-12-07 16:37:56.973200,2025-12-07 16:37:58.277820,0 days 00:00:01.304620,367.8499935715338,medium,COMPLETE
167,-18074.08309691545,2025-12-07 16:37:58.278582,2025-12-07 16:37:59.574727,0 days 00:00:01.296145,759.8904066359578,medium,COMPLETE
168,-13888.398155444826,2025-12-07 16:37:59.574727,2025-12-07 16:38:00.855334,0 days 00:00:01.280607,969.5947202668872,medium,COMPLETE
169,-546482.9900752133,2025-12-07 16:38:00.855334,2025-12-07 16:38:02.117194,0 days 00:00:01.261860,4.396971508374938,medium,COMPLETE
170,-13652.70570301654,2025-12-07 16:38:02.117194,2025-12-07 16:38:03.388082,0 days 00:00:01.270888,984.7164363280195,medium,COMPLETE
171,-26350.23214167864,2025-12-07 16:38:03.388082,2025-12-07 16:38:04.632558,0 days 00:00:01.244476,525.3222635583114,medium,COMPLETE
172,-13631.50468573591,2025-12-07 16:38:04.633956,2025-12-07 16:38:05.893816,0 days 00:00:01.259860,986.099080474234,medium,COMPLETE
173,-13831.729229264542,2025-12-07 16:38:05.893816,2025-12-07 16:38:07.150231,0 days 00:00:01.256415,973.1893227687951,medium,COMPLETE
174,-13541.20197835066,2025-12-07 16:38:07.151429,2025-12-07 16:38:08.416422,0 days 00:00:01.264993,992.0306643519132,medium,COMPLETE
175,-22977.41917530258,2025-12-07 16:38:08.416422,2025-12-07 16:38:09.682245,0 days 00:00:01.265823,602.4896268243482,medium,COMPLETE
176,-33244.94208450228,2025-12-07 16:38:09.682245,2025-12-07 16:38:10.949130,0 days 00:00:01.266885,413.1499030293608,medium,COMPLETE
177,-20343.912864772083,2025-12-07 16:38:10.951172,2025-12-07 16:38:12.230743,0 days 00:00:01.279571,678.6093959292705,medium,COMPLETE
178,-13599.31084270136,2025-12-07 16:38:12.231749,2025-12-07 16:38:13.484287,0 days 00:00:01.252538,988.2058437199753,medium,COMPLETE
179,-27192.567086290135,2025-12-07 16:38:13.484287,2025-12-07 16:38:14.667172,0 days 00:00:01.182885,508.79528446896813,medium,COMPLETE
180,-46096.6964754554,2025-12-07 16:38:14.667172,2025-12-07 16:38:15.929470,0 days 00:00:01.262298,290.589089524517,medium,COMPLETE
181,-18985.563476123516,2025-12-07 16:38:15.929470,2025-12-07 16:38:17.183779,0 days 00:00:01.254309,725.1792323224288,medium,COMPLETE
182,-13866.622445920404,2025-12-07 16:38:17.183779,2025-12-07 16:38:18.482547,0 days 00:00:01.298768,970.9729467255924,medium,COMPLETE
183,-19682.42514769981,2025-12-07 16:38:18.483578,2025-12-07 16:38:19.745293,0 days 00:00:01.261715,700.5734861910487,medium,COMPLETE
184,-13779.323304811733,2025-12-07 16:38:19.745293,2025-12-07 16:38:20.998147,0 days 00:00:01.252854,976.5365358922252,medium,COMPLETE
185,-24773.8643665447,2025-12-07 16:38:20.998147,2025-12-07 16:38:22.263672,0 days 00:00:01.265525,559.0069267076441,medium,COMPLETE
