number,value,datetime_start,datetime_complete,duration,params_lasso_alpha,user_attrs_feature_level,state
63,-0.0015943400385663626,2025-12-07 17:00:54.935438,2025-12-07 17:00:55.227915,0 days 00:00:00.292477,0.0010553463674435948,simple2,COMPLETE
64,0.0001380840442817647,2025-12-07 17:00:55.228426,2025-12-07 17:00:55.544926,0 days 00:00:00.316500,0.0005642285916789913,simple2,COMPLETE
65,-0.14895933331661282,2025-12-07 17:00:55.546145,2025-12-07 17:00:55.862847,0 days 00:00:00.316702,0.00014575096349001083,simple2,COMPLETE
66,-0.0016559721242364045,2025-12-07 17:00:55.863355,2025-12-07 17:00:56.155230,0 days 00:00:00.291875,0.005764543229713059,simple2,COMPLETE
67,-0.0016559721242364045,2025-12-07 17:00:56.155739,2025-12-07 17:00:56.435799,0 days 00:00:00.280060,0.0018554740093686861,simple2,COMPLETE
68,-0.0016559721242364045,2025-12-07 17:00:56.435799,2025-12-07 17:00:56.729975,0 days 00:00:00.294176,0.0030113749141193725,simple2,COMPLETE
69,4.842260522293825e-05,2025-12-07 17:00:56.729975,2025-12-07 17:00:57.013895,0 days 00:00:00.283920,0.0005407556380870594,simple2,COMPLETE
70,-0.3041261356133235,2025-12-07 17:00:57.013895,2025-12-07 17:00:57.312030,0 days 00:00:00.298135,0.00010114857178489314,simple2,COMPLETE
71,-0.009694500664408356,2025-12-07 17:00:57.312537,2025-12-07 17:00:57.622268,0 days 00:00:00.309731,0.0003317499274649971,simple2,COMPLETE
72,8.022135296966344e-05,2025-12-07 17:00:57.622268,2025-12-07 17:00:57.920058,0 days 00:00:00.297790,0.000547462706921012,simple2,COMPLETE
73,-0.0011542273827487293,2025-12-07 17:00:57.920560,2025-12-07 17:00:58.202671,0 days 00:00:00.282111,0.0008829189272740405,simple2,COMPLETE
74,-0.08431775465738552,2025-12-07 17:00:58.202671,2025-12-07 17:00:58.514997,0 days 00:00:00.312326,0.00017864213987177433,simple2,COMPLETE
75,-0.0016559721242364045,2025-12-07 17:00:58.514997,2025-12-07 17:00:58.811340,0 days 00:00:00.296343,0.0014400779467517268,simple2,COMPLETE
76,-0.0001955620631389395,2025-12-07 17:00:58.812352,2025-12-07 17:00:59.095154,0 days 00:00:00.282802,0.0004900611525610884,simple2,COMPLETE
77,-0.019272684366707666,2025-12-07 17:00:59.096194,2025-12-07 17:00:59.451380,0 days 00:00:00.355186,0.0002806259685751827,simple2,COMPLETE
78,-0.0016559721242364045,2025-12-07 17:00:59.452390,2025-12-07 17:00:59.748829,0 days 00:00:00.296439,0.002253823167741802,simple2,COMPLETE
79,-0.0016559721242364045,2025-12-07 17:00:59.748829,2025-12-07 17:01:00.045933,0 days 00:00:00.297104,1.1748124164727554,simple2,COMPLETE
80,-0.0016559721242364045,2025-12-07 17:01:00.046447,2025-12-07 17:01:00.335122,0 days 00:00:00.288675,0.01246752483155351,simple2,COMPLETE
81,9.856922770146159e-05,2025-12-07 17:01:00.335122,2025-12-07 17:01:00.623639,0 days 00:00:00.288517,0.0005516476202867599,simple2,COMPLETE
82,-0.0013739819801395676,2025-12-07 17:01:00.624643,2025-12-07 17:01:00.919739,0 days 00:00:00.295096,0.0009654797915915992,simple2,COMPLETE
83,0.00010821331481566017,2025-12-07 17:01:00.919739,2025-12-07 17:01:01.217834,0 days 00:00:00.298095,0.0006132829272077221,simple2,COMPLETE
84,0.00014051078314680776,2025-12-07 17:01:01.217834,2025-12-07 17:01:01.510090,0 days 00:00:00.292256,0.0005649323273279052,simple2,COMPLETE
85,-0.006019722779007604,2025-12-07 17:01:01.511094,2025-12-07 17:01:01.810878,0 days 00:00:00.299784,0.00036813754082818176,simple2,COMPLETE
86,-0.0016559721242364045,2025-12-07 17:01:01.810878,2025-12-07 17:01:02.201910,0 days 00:00:00.391032,0.0012575442899286026,simple2,COMPLETE
