number,value,datetime_start,datetime_complete,duration,user_attrs_feature_level,state
209,-428311532.9632318,2025-12-07 15:51:13.723996,2025-12-07 15:51:15.909560,0 days 00:00:02.185564,medium,COMPLETE
210,-428311532.9632318,2025-12-07 15:51:15.909560,2025-12-07 15:51:18.428282,0 days 00:00:02.518722,medium,COMPLETE
211,-428311532.9632318,2025-12-07 15:51:18.428282,2025-12-07 15:51:20.861872,0 days 00:00:02.433590,medium,COMPLETE
212,-428311532.9632318,2025-12-07 15:51:20.861872,2025-12-07 15:51:23.466705,0 days 00:00:02.604833,medium,COMPLETE
213,-428311532.9632318,2025-12-07 15:51:23.466705,2025-12-07 15:51:25.608515,0 days 00:00:02.141810,medium,COMPLETE
214,-428311532.9632318,2025-12-07 15:51:25.608515,2025-12-07 15:51:27.980977,0 days 00:00:02.372462,medium,COMPLETE
215,-428311532.9632318,2025-12-07 15:51:27.981980,2025-12-07 15:51:30.237136,0 days 00:00:02.255156,medium,COMPLETE
216,-428311532.9632318,2025-12-07 15:51:30.237136,2025-12-07 15:51:32.438895,0 days 00:00:02.201759,medium,COMPLETE
217,-428311532.9632318,2025-12-07 15:51:32.438895,2025-12-07 15:51:34.626033,0 days 00:00:02.187138,medium,COMPLETE
218,-428311532.9632318,2025-12-07 15:51:34.626033,2025-12-07 15:51:36.853246,0 days 00:00:02.227213,medium,COMPLETE
219,-428311532.9632318,2025-12-07 15:51:36.853246,2025-12-07 15:51:38.998144,0 days 00:00:02.144898,medium,COMPLETE
220,-428311532.9632318,2025-12-07 15:51:38.998144,2025-12-07 15:51:41.130124,0 days 00:00:02.131980,medium,COMPLETE
221,-428311532.9632318,2025-12-07 15:51:41.131678,2025-12-07 15:51:43.259862,0 days 00:00:02.128184,medium,COMPLETE
222,-428311532.9632318,2025-12-07 15:51:43.259862,2025-12-07 15:51:45.395402,0 days 00:00:02.135540,medium,COMPLETE
223,-428311532.9632318,2025-12-07 15:51:45.395402,2025-12-07 15:51:47.639002,0 days 00:00:02.243600,medium,COMPLETE
224,-428311532.9632318,2025-12-07 15:51:47.639002,2025-12-07 15:51:49.780076,0 days 00:00:02.141074,medium,COMPLETE
225,-428311532.9632318,2025-12-07 15:51:49.782132,2025-12-07 15:51:51.929508,0 days 00:00:02.147376,medium,COMPLETE
226,-428311532.9632318,2025-12-07 15:51:51.929508,2025-12-07 15:51:54.062417,0 days 00:00:02.132909,medium,COMPLETE
227,-428311532.9632318,2025-12-07 15:51:54.062417,2025-12-07 15:51:56.054369,0 days 00:00:01.991952,medium,COMPLETE
228,-428311532.9632318,2025-12-07 15:51:56.054369,2025-12-07 15:51:58.245793,0 days 00:00:02.191424,medium,COMPLETE
229,-428311532.9632318,2025-12-07 15:51:58.245793,2025-12-07 15:52:00.379507,0 days 00:00:02.133714,medium,COMPLETE
230,-428311532.9632318,2025-12-07 15:52:00.379507,2025-12-07 15:52:02.620929,0 days 00:00:02.241422,medium,COMPLETE
231,-428311532.9632318,2025-12-07 15:52:02.620929,2025-12-07 15:52:04.821351,0 days 00:00:02.200422,medium,COMPLETE
232,-428311532.9632318,2025-12-07 15:52:04.821351,2025-12-07 15:52:06.962609,0 days 00:00:02.141258,medium,COMPLETE
233,-428311532.9632318,2025-12-07 15:52:06.962609,2025-12-07 15:52:09.078615,0 days 00:00:02.116006,medium,COMPLETE
234,-428311532.9632318,2025-12-07 15:52:09.078615,2025-12-07 15:52:11.241357,0 days 00:00:02.162742,medium,COMPLETE
235,-428311532.9632318,2025-12-07 15:52:11.241357,2025-12-07 15:52:13.397835,0 days 00:00:02.156478,medium,COMPLETE
236,-428311532.9632318,2025-12-07 15:52:13.397835,2025-12-07 15:52:15.563309,0 days 00:00:02.165474,medium,COMPLETE
237,-428311532.9632318,2025-12-07 15:52:15.563309,2025-12-07 15:52:17.758363,0 days 00:00:02.195054,medium,COMPLETE
238,-428311532.9632318,2025-12-07 15:52:17.758363,2025-12-07 15:52:20.003975,0 days 00:00:02.245612,medium,COMPLETE
239,-428311532.9632318,2025-12-07 15:52:20.003975,2025-12-07 15:52:22.207972,0 days 00:00:02.203997,medium,COMPLETE
240,-428311532.9632318,2025-12-07 15:52:22.207972,2025-12-07 15:52:24.425014,0 days 00:00:02.217042,medium,COMPLETE
241,-428311532.9632318,2025-12-07 15:52:24.426829,2025-12-07 15:52:26.469494,0 days 00:00:02.042665,medium,COMPLETE
242,-428311532.9632318,2025-12-07 15:52:26.471498,2025-12-07 15:52:28.656071,0 days 00:00:02.184573,medium,COMPLETE
243,-428311532.9632318,2025-12-07 15:52:28.656071,2025-12-07 15:52:30.787073,0 days 00:00:02.131002,medium,COMPLETE
244,-428311532.9632318,2025-12-07 15:52:30.787073,2025-12-07 15:52:32.945381,0 days 00:00:02.158308,medium,COMPLETE
245,-428311532.9632318,2025-12-07 15:52:32.945381,2025-12-07 15:52:35.108355,0 days 00:00:02.162974,medium,COMPLETE
246,-428311532.9632318,2025-12-07 15:52:35.108355,2025-12-07 15:52:37.282349,0 days 00:00:02.173994,medium,COMPLETE
247,-428311532.9632318,2025-12-07 15:52:37.282349,2025-12-07 15:52:39.425235,0 days 00:00:02.142886,medium,COMPLETE
248,-428311532.9632318,2025-12-07 15:52:39.426685,2025-12-07 15:52:41.547168,0 days 00:00:02.120483,medium,COMPLETE
249,-428311532.9632318,2025-12-07 15:52:41.547168,2025-12-07 15:52:43.694343,0 days 00:00:02.147175,medium,COMPLETE
250,-428311532.9632318,2025-12-07 15:52:43.694343,2025-12-07 15:52:45.913027,0 days 00:00:02.218684,medium,COMPLETE
251,-428311532.9632318,2025-12-07 15:52:45.915031,2025-12-07 15:52:48.171778,0 days 00:00:02.256747,medium,COMPLETE
252,-428311532.9632318,2025-12-07 15:52:48.171778,2025-12-07 15:52:50.299800,0 days 00:00:02.128022,medium,COMPLETE
253,-428311532.9632318,2025-12-07 15:52:50.301424,2025-12-07 15:52:52.479397,0 days 00:00:02.177973,medium,COMPLETE
254,-428311532.9632318,2025-12-07 15:52:52.481280,2025-12-07 15:52:54.853414,0 days 00:00:02.372134,medium,COMPLETE
255,-428311532.9632318,2025-12-07 15:52:54.853414,2025-12-07 15:52:57.253906,0 days 00:00:02.400492,medium,COMPLETE
256,-428311532.9632318,2025-12-07 15:52:57.253906,2025-12-07 15:52:59.498073,0 days 00:00:02.244167,medium,COMPLETE
257,-428311532.9632318,2025-12-07 15:52:59.500138,2025-12-07 15:53:01.731938,0 days 00:00:02.231800,medium,COMPLETE
258,-428311532.9632318,2025-12-07 15:53:01.734132,2025-12-07 15:53:03.947042,0 days 00:00:02.212910,medium,COMPLETE
259,-428311532.9632318,2025-12-07 15:53:03.947042,2025-12-07 15:53:06.296464,0 days 00:00:02.349422,medium,COMPLETE
260,-428311532.9632318,2025-12-07 15:53:06.296464,2025-12-07 15:53:08.483619,0 days 00:00:02.187155,medium,COMPLETE
261,-428311532.9632318,2025-12-07 15:53:08.484275,2025-12-07 15:53:10.729934,0 days 00:00:02.245659,medium,COMPLETE
262,-428311532.9632318,2025-12-07 15:53:10.729934,2025-12-07 15:53:12.963875,0 days 00:00:02.233941,medium,COMPLETE
263,-428311532.9632318,2025-12-07 15:53:12.965422,2025-12-07 15:53:15.198454,0 days 00:00:02.233032,medium,COMPLETE
264,-428311532.9632318,2025-12-07 15:53:15.200000,2025-12-07 15:53:17.604420,0 days 00:00:02.404420,medium,COMPLETE
265,-428311532.9632318,2025-12-07 15:53:17.604420,2025-12-07 15:53:19.755903,0 days 00:00:02.151483,medium,COMPLETE
266,-428311532.9632318,2025-12-07 15:53:19.755903,2025-12-07 15:53:21.902765,0 days 00:00:02.146862,medium,COMPLETE
267,-428311532.9632318,2025-12-07 15:53:21.902765,2025-12-07 15:53:24.214803,0 days 00:00:02.312038,medium,COMPLETE
268,-428311532.9632318,2025-12-07 15:53:24.215738,2025-12-07 15:53:26.269534,0 days 00:00:02.053796,medium,COMPLETE
269,-428311532.9632318,2025-12-07 15:53:26.271225,2025-12-07 15:53:28.419305,0 days 00:00:02.148080,medium,COMPLETE
270,-428311532.9632318,2025-12-07 15:53:28.419305,2025-12-07 15:53:30.600920,0 days 00:00:02.181615,medium,COMPLETE
271,-428311532.9632318,2025-12-07 15:53:30.601929,2025-12-07 15:53:32.783827,0 days 00:00:02.181898,medium,COMPLETE
272,-428311532.9632318,2025-12-07 15:53:32.783827,2025-12-07 15:53:34.950202,0 days 00:00:02.166375,medium,COMPLETE
273,-428311532.9632318,2025-12-07 15:53:34.951302,2025-12-07 15:53:37.151019,0 days 00:00:02.199717,medium,COMPLETE
274,-428311532.9632318,2025-12-07 15:53:37.151019,2025-12-07 15:53:39.299264,0 days 00:00:02.148245,medium,COMPLETE
275,-428311532.9632318,2025-12-07 15:53:39.300800,2025-12-07 15:53:41.455635,0 days 00:00:02.154835,medium,COMPLETE
276,-428311532.9632318,2025-12-07 15:53:41.455635,2025-12-07 15:53:43.616684,0 days 00:00:02.161049,medium,COMPLETE
277,-428311532.9632318,2025-12-07 15:53:43.616684,2025-12-07 15:53:45.769002,0 days 00:00:02.152318,medium,COMPLETE
278,-428311532.9632318,2025-12-07 15:53:45.769002,2025-12-07 15:53:47.931999,0 days 00:00:02.162997,medium,COMPLETE
279,-428311532.9632318,2025-12-07 15:53:47.933576,2025-12-07 15:53:50.133706,0 days 00:00:02.200130,medium,COMPLETE
280,-428311532.9632318,2025-12-07 15:53:50.133706,2025-12-07 15:53:52.267321,0 days 00:00:02.133615,medium,COMPLETE
281,-428311532.9632318,2025-12-07 15:53:52.267321,2025-12-07 15:53:54.388614,0 days 00:00:02.121293,medium,COMPLETE
282,-428311532.9632318,2025-12-07 15:53:54.388614,2025-12-07 15:53:56.423987,0 days 00:00:02.035373,medium,COMPLETE
283,-428311532.9632318,2025-12-07 15:53:56.423987,2025-12-07 15:53:58.567683,0 days 00:00:02.143696,medium,COMPLETE
284,-428311532.9632318,2025-12-07 15:53:58.567683,2025-12-07 15:54:00.730152,0 days 00:00:02.162469,medium,COMPLETE
285,-428311532.9632318,2025-12-07 15:54:00.731657,2025-12-07 15:54:02.852763,0 days 00:00:02.121106,medium,COMPLETE
286,-428311532.9632318,2025-12-07 15:54:02.854924,2025-12-07 15:54:05.036413,0 days 00:00:02.181489,medium,COMPLETE
287,-428311532.9632318,2025-12-07 15:54:05.036413,2025-12-07 15:54:07.213571,0 days 00:00:02.177158,medium,COMPLETE
288,-428311532.9632318,2025-12-07 15:54:07.215082,2025-12-07 15:54:09.366192,0 days 00:00:02.151110,medium,COMPLETE
289,-428311532.9632318,2025-12-07 15:54:09.366192,2025-12-07 15:54:11.534590,0 days 00:00:02.168398,medium,COMPLETE
290,-428311532.9632318,2025-12-07 15:54:11.534590,2025-12-07 15:54:13.697542,0 days 00:00:02.162952,medium,COMPLETE
291,-428311532.9632318,2025-12-07 15:54:13.697542,2025-12-07 15:54:15.879813,0 days 00:00:02.182271,medium,COMPLETE
292,-428311532.9632318,2025-12-07 15:54:15.879813,2025-12-07 15:54:18.031589,0 days 00:00:02.151776,medium,COMPLETE
293,-428311532.9632318,2025-12-07 15:54:18.032228,2025-12-07 15:54:20.231926,0 days 00:00:02.199698,medium,COMPLETE
294,-428311532.9632318,2025-12-07 15:54:20.231926,2025-12-07 15:54:22.383598,0 days 00:00:02.151672,medium,COMPLETE
295,-428311532.9632318,2025-12-07 15:54:22.383598,2025-12-07 15:54:24.582391,0 days 00:00:02.198793,medium,COMPLETE
296,-428311532.9632318,2025-12-07 15:54:24.584808,2025-12-07 15:54:26.690383,0 days 00:00:02.105575,medium,COMPLETE
297,-428311532.9632318,2025-12-07 15:54:26.692074,2025-12-07 15:54:28.835993,0 days 00:00:02.143919,medium,COMPLETE
298,-428311532.9632318,2025-12-07 15:54:28.835993,2025-12-07 15:54:30.999240,0 days 00:00:02.163247,medium,COMPLETE
299,-428311532.9632318,2025-12-07 15:54:31.000245,2025-12-07 15:54:33.163395,0 days 00:00:02.163150,medium,COMPLETE
