number,value,datetime_start,datetime_complete,duration,params_ridge_alpha,user_attrs_feature_level,state
94,-0.18749105348120576,2025-12-07 16:31:05.198292,2025-12-07 16:31:05.413732,0 days 00:00:00.215440,733.0972352263931,none,COMPLETE
95,-0.3469608710919411,2025-12-07 16:31:05.415245,2025-12-07 16:31:05.629943,0 days 00:00:00.214698,424.2649049176461,none,COMPLETE
96,-0.13194854712643847,2025-12-07 16:31:05.629943,2025-12-07 16:31:05.819032,0 days 00:00:00.189089,992.512129354609,none,COMPLETE
97,-0.9135908456836089,2025-12-07 16:31:05.819032,2025-12-07 16:31:06.029826,0 days 00:00:00.210794,174.67918978310303,none,COMPLETE
98,-34.21720672506243,2025-12-07 16:31:06.029826,2025-12-07 16:31:06.229004,0 days 00:00:00.199178,0.1498386150589921,none,COMPLETE
99,-1.8378225340674448,2025-12-07 16:31:06.229004,2025-12-07 16:31:06.430049,0 days 00:00:00.201045,94.38719222279961,none,COMPLETE
100,-0.45361921680156647,2025-12-07 16:31:06.430049,2025-12-07 16:31:06.628054,0 days 00:00:00.198005,332.117079858465,none,COMPLETE
101,-0.13333255860737783,2025-12-07 16:31:06.628054,2025-12-07 16:31:06.829638,0 days 00:00:00.201584,983.6925290280708,none,COMPLETE
102,-0.20294689583517767,2025-12-07 16:31:06.830643,2025-12-07 16:31:07.030589,0 days 00:00:00.199946,684.1331257019286,none,COMPLETE
103,-0.29753743180973463,2025-12-07 16:31:07.032099,2025-12-07 16:31:07.230430,0 days 00:00:00.198331,487.3927433776948,none,COMPLETE
104,-0.13152338371845604,2025-12-07 16:31:07.231938,2025-12-07 16:31:07.431481,0 days 00:00:00.199543,995.2552788964525,none,COMPLETE
105,-0.60980001448546,2025-12-07 16:31:07.431993,2025-12-07 16:31:07.663001,0 days 00:00:00.231008,252.87308900770321,none,COMPLETE
106,-0.18451676254609017,2025-12-07 16:31:07.663001,2025-12-07 16:31:07.862670,0 days 00:00:00.199669,743.3686645142897,none,COMPLETE
107,-0.31067587567905064,2025-12-07 16:31:07.862670,2025-12-07 16:31:08.062538,0 days 00:00:00.199868,468.8148460794757,none,COMPLETE
108,-1.1318281162081931,2025-12-07 16:31:08.062538,2025-12-07 16:31:08.264567,0 days 00:00:00.202029,144.12365061732797,none,COMPLETE
109,-0.19490966197999757,2025-12-07 16:31:08.265079,2025-12-07 16:31:08.467183,0 days 00:00:00.202104,708.7178611002554,none,COMPLETE
110,-16.285585558194473,2025-12-07 16:31:08.467183,2025-12-07 16:31:08.680272,0 days 00:00:00.213089,10.018122214206088,none,COMPLETE
111,-0.1764341628413665,2025-12-07 16:31:08.681783,2025-12-07 16:31:08.881669,0 days 00:00:00.199886,772.8590675357561,none,COMPLETE
112,-0.13960016689471422,2025-12-07 16:31:08.882758,2025-12-07 16:31:09.080218,0 days 00:00:00.197460,945.7445081711498,none,COMPLETE
113,-0.27570743876711806,2025-12-07 16:31:09.080218,2025-12-07 16:31:09.281233,0 days 00:00:00.201015,521.8201980443871,none,COMPLETE
114,-0.4766572948175077,2025-12-07 16:31:09.281745,2025-12-07 16:31:09.478930,0 days 00:00:00.197185,317.32680405136364,none,COMPLETE
115,-0.137056199299034,2025-12-07 16:31:09.478930,2025-12-07 16:31:09.680252,0 days 00:00:00.201322,960.7675751282626,none,COMPLETE
116,-34.774250819988886,2025-12-07 16:31:09.680252,2025-12-07 16:31:09.880791,0 days 00:00:00.200539,0.00013228445869535238,none,COMPLETE
117,-0.673697771162574,2025-12-07 16:31:09.881797,2025-12-07 16:31:10.082305,0 days 00:00:00.200508,230.70310422149043,none,COMPLETE
118,-0.271546003106786,2025-12-07 16:31:10.082305,2025-12-07 16:31:10.267407,0 days 00:00:00.185102,528.9545258191813,none,COMPLETE
119,-0.3789285545591836,2025-12-07 16:31:10.267407,2025-12-07 16:31:10.464168,0 days 00:00:00.196761,391.58618839148903,none,COMPLETE
120,-0.131062926167176,2025-12-07 16:31:10.465177,2025-12-07 16:31:10.663756,0 days 00:00:00.198579,998.2443569153445,none,COMPLETE
121,-0.13555284330378217,2025-12-07 16:31:10.665267,2025-12-07 16:31:10.863649,0 days 00:00:00.198382,969.8855777406006,none,COMPLETE
122,-0.2159225024774285,2025-12-07 16:31:10.865160,2025-12-07 16:31:10.951679,0 days 00:00:00.086519,647.9577819629725,none,COMPLETE
123,-0.2106445308555037,2025-12-07 16:31:10.951679,2025-12-07 16:31:11.147888,0 days 00:00:00.196209,662.1853194494983,none,COMPLETE
124,-0.305344109971918,2025-12-07 16:31:11.147888,2025-12-07 16:31:11.348262,0 days 00:00:00.200374,476.177419533895,none,COMPLETE
125,-0.1312748959218284,2025-12-07 16:31:11.348262,2025-12-07 16:31:11.548533,0 days 00:00:00.200271,996.8659834690883,none,COMPLETE
126,-0.5034764957323076,2025-12-07 16:31:11.550045,2025-12-07 16:31:11.747559,0 days 00:00:00.197514,301.7287600608128,none,COMPLETE
