number,value,datetime_start,datetime_complete,duration,params_lasso_alpha,user_attrs_feature_level,state
181,0.00104836213474598,2025-12-07 16:59:10.138113,2025-12-07 16:59:10.336431,0 days 00:00:00.198318,0.0005629213482514855,none,COMPLETE
182,0.0007872077213442555,2025-12-07 16:59:10.338681,2025-12-07 16:59:10.520830,0 days 00:00:00.182149,0.0006325969073654627,none,COMPLETE
183,0.00036511360347742566,2025-12-07 16:59:10.522494,2025-12-07 16:59:10.705277,0 days 00:00:00.182783,0.0004831069108223788,none,COMPLETE
184,-0.003699617005123742,2025-12-07 16:59:10.705782,2025-12-07 16:59:10.896115,0 days 00:00:00.190333,0.0003522486976549116,none,COMPLETE
185,0.0004519692525511987,2025-12-07 16:59:10.898647,2025-12-07 16:59:11.099973,0 days 00:00:00.201326,0.000696213165094411,none,COMPLETE
186,-0.0016317504405921983,2025-12-07 16:59:11.099973,2025-12-07 16:59:11.287139,0 days 00:00:00.187166,0.0009838994180199957,none,COMPLETE
187,0.0010633690950915635,2025-12-07 16:59:11.287944,2025-12-07 16:59:11.486813,0 days 00:00:00.198869,0.000557862006532144,none,COMPLETE
188,-0.0011130660879775285,2025-12-07 16:59:11.486813,2025-12-07 16:59:11.685611,0 days 00:00:00.198798,0.00042564845062853654,none,COMPLETE
189,-0.008980211042583322,2025-12-07 16:59:11.686707,2025-12-07 16:59:11.885387,0 days 00:00:00.198680,0.0003088828469136138,none,COMPLETE
190,-0.000753295593872827,2025-12-07 16:59:11.886897,2025-12-07 16:59:11.971004,0 days 00:00:00.084107,0.0008565891118309156,none,COMPLETE
191,0.0011035308964909563,2025-12-07 16:59:11.971514,2025-12-07 16:59:12.169464,0 days 00:00:00.197950,0.0005492000079982947,none,COMPLETE
192,0.0010841034800361065,2025-12-07 16:59:12.170767,2025-12-07 16:59:12.364452,0 days 00:00:00.193685,0.0005532918475592363,none,COMPLETE
193,0.0002525702891893837,2025-12-07 16:59:12.366180,2025-12-07 16:59:12.554955,0 days 00:00:00.188775,0.00047700110322250943,none,COMPLETE
194,0.0006086336508324871,2025-12-07 16:59:12.557382,2025-12-07 16:59:12.739546,0 days 00:00:00.182164,0.0006692961196332746,none,COMPLETE
195,-0.002918679168413485,2025-12-07 16:59:12.739546,2025-12-07 16:59:12.938462,0 days 00:00:00.198916,0.0003612487368408512,none,COMPLETE
196,-0.0016559721242364045,2025-12-07 16:59:12.939608,2025-12-07 16:59:13.137754,0 days 00:00:00.198146,0.06475666558962345,none,COMPLETE
197,0.0010526292796884478,2025-12-07 16:59:13.138857,2025-12-07 16:59:13.335736,0 days 00:00:00.196879,0.0005615116896497738,none,COMPLETE
198,-9.484373250330987e-05,2025-12-07 16:59:13.337714,2025-12-07 16:59:13.537510,0 days 00:00:00.199796,0.0007676500867371712,none,COMPLETE
199,-0.0010301554066310947,2025-12-07 16:59:13.539029,2025-12-07 16:59:13.736931,0 days 00:00:00.197902,0.00042799207259764846,none,COMPLETE
200,-0.0016559721242364045,2025-12-07 16:59:13.738695,2025-12-07 16:59:13.929298,0 days 00:00:00.190603,0.0013538656034790136,none,COMPLETE
201,0.0009896211200626597,2025-12-07 16:59:13.934977,2025-12-07 16:59:14.117200,0 days 00:00:00.182223,0.0005804891306827302,none,COMPLETE
202,0.001103891228452225,2025-12-07 16:59:14.117200,2025-12-07 16:59:14.307832,0 days 00:00:00.190632,0.0005268673716836436,none,COMPLETE
203,-9.868246677665245e-05,2025-12-07 16:59:14.307832,2025-12-07 16:59:14.488298,0 days 00:00:00.180466,0.0004601268507542863,none,COMPLETE
204,0.0005630225972206304,2025-12-07 16:59:14.489385,2025-12-07 16:59:14.678882,0 days 00:00:00.189497,0.0006775292558070398,none,COMPLETE
205,-0.0026875274344934086,2025-12-07 16:59:14.680597,2025-12-07 16:59:14.872392,0 days 00:00:00.191795,0.0003648732003185602,none,COMPLETE
206,0.0010025132563984778,2025-12-07 16:59:14.873958,2025-12-07 16:59:15.069491,0 days 00:00:00.195533,0.0005196347036495387,none,COMPLETE
207,-0.000413839345390965,2025-12-07 16:59:15.069998,2025-12-07 16:59:15.270729,0 days 00:00:00.200731,0.000813279707595164,none,COMPLETE
208,-0.01682106023058046,2025-12-07 16:59:15.271773,2025-12-07 16:59:15.454824,0 days 00:00:00.183051,0.0002643137670400184,none,COMPLETE
209,0.001022553576557968,2025-12-07 16:59:15.456671,2025-12-07 16:59:15.646666,0 days 00:00:00.189995,0.0005710226262077701,none,COMPLETE
210,-0.0014325586774367831,2025-12-07 16:59:15.648672,2025-12-07 16:59:15.839506,0 days 00:00:00.190834,0.000942334296802519,none,COMPLETE
211,0.0010532168613279769,2025-12-07 16:59:15.839506,2025-12-07 16:59:16.038000,0 days 00:00:00.198494,0.0005613158481601243,none,COMPLETE
212,-0.0011366763632258599,2025-12-07 16:59:16.039219,2025-12-07 16:59:16.226904,0 days 00:00:00.187685,0.00042499949932669784,none,COMPLETE
213,0.0005558912242557371,2025-12-07 16:59:16.228096,2025-12-07 16:59:16.412571,0 days 00:00:00.184475,0.0006787842720112962,none,COMPLETE
214,0.0006508923105755793,2025-12-07 16:59:16.414572,2025-12-07 16:59:16.599373,0 days 00:00:00.184801,0.0004989203824674625,none,COMPLETE
215,-0.005033309723822692,2025-12-07 16:59:16.600558,2025-12-07 16:59:16.803383,0 days 00:00:00.202825,0.0003385841911967127,none,COMPLETE
216,0.0007942137536801989,2025-12-07 16:59:16.806423,2025-12-07 16:59:16.998078,0 days 00:00:00.191655,0.0006309640593012557,none,COMPLETE
217,-0.000988154524433719,2025-12-07 16:59:16.999242,2025-12-07 16:59:17.195330,0 days 00:00:00.196088,0.0004292385032534161,none,COMPLETE
218,0.000104205511893903,2025-12-07 16:59:17.196334,2025-12-07 16:59:17.381238,0 days 00:00:00.184904,0.0007428020525952274,none,COMPLETE
219,0.0010561750865543118,2025-12-07 16:59:17.382572,2025-12-07 16:59:17.568309,0 days 00:00:00.185737,0.0005603233103082887,none,COMPLETE
220,-0.0026943411127065366,2025-12-07 16:59:17.568309,2025-12-07 16:59:17.768569,0 days 00:00:00.200260,0.0003647430984590755,none,COMPLETE
221,0.0011618832625761206,2025-12-07 16:59:17.770074,2025-12-07 16:59:17.960780,0 days 00:00:00.190706,0.0005349685749716937,none,COMPLETE
222,-0.0003385701308861548,2025-12-07 16:59:17.965820,2025-12-07 16:59:18.148456,0 days 00:00:00.182636,0.00045065069523218967,none,COMPLETE
223,0.001147894887989905,2025-12-07 16:59:18.149403,2025-12-07 16:59:18.333588,0 days 00:00:00.184185,0.0005386202483451358,none,COMPLETE
224,0.0003476508602369514,2025-12-07 16:59:18.336600,2025-12-07 16:59:18.522726,0 days 00:00:00.186126,0.0007123463185165237,none,COMPLETE
225,0.0003457613492545697,2025-12-07 16:59:18.523869,2025-12-07 16:59:18.709407,0 days 00:00:00.185538,0.0004820192990734456,none,COMPLETE
226,-0.0016559721242364045,2025-12-07 16:59:18.711067,2025-12-07 16:59:18.896539,0 days 00:00:00.185472,0.001086330396160341,none,COMPLETE
227,-0.0007265632103826691,2025-12-07 16:59:18.898265,2025-12-07 16:59:19.084160,0 days 00:00:00.185895,0.0008533367569336085,none,COMPLETE
228,-0.008556939840870284,2025-12-07 16:59:19.084160,2025-12-07 16:59:19.284927,0 days 00:00:00.200767,0.00031167850569946095,none,COMPLETE
229,-0.0016559721242364045,2025-12-07 16:59:19.286746,2025-12-07 16:59:19.475732,0 days 00:00:00.188986,0.02251829156978729,none,COMPLETE
230,0.0008619530332544997,2025-12-07 16:59:19.477487,2025-12-07 16:59:19.672552,0 days 00:00:00.195065,0.0006140836524426397,none,COMPLETE
231,0.0009579843302020737,2025-12-07 16:59:19.674164,2025-12-07 16:59:19.865673,0 days 00:00:00.191509,0.0005166835871724102,none,COMPLETE
232,0.0009792917545628683,2025-12-07 16:59:19.865673,2025-12-07 16:59:20.070905,0 days 00:00:00.205232,0.0005180804684687003,none,COMPLETE
233,0.0008019055576275654,2025-12-07 16:59:20.072000,2025-12-07 16:59:20.256306,0 days 00:00:00.184306,0.0006291495086630127,none,COMPLETE
234,-0.0021249849595130397,2025-12-07 16:59:20.256306,2025-12-07 16:59:20.456382,0 days 00:00:00.200076,0.00039632235925679234,none,COMPLETE
235,0.0009445909651195628,2025-12-07 16:59:20.457309,2025-12-07 16:59:20.653665,0 days 00:00:00.196356,0.0005924699581393808,none,COMPLETE
236,-0.00038710607637752287,2025-12-07 16:59:20.655298,2025-12-07 16:59:20.855735,0 days 00:00:00.200437,0.0008096627333864979,none,COMPLETE
237,-0.0012456881133843245,2025-12-07 16:59:20.857487,2025-12-07 16:59:21.052945,0 days 00:00:00.195458,0.00042204954760919716,none,COMPLETE
238,0.0010406944943780843,2025-12-07 16:59:21.054772,2025-12-07 16:59:21.242036,0 days 00:00:00.187264,0.0005222688905729523,none,COMPLETE
239,0.00037175975975141845,2025-12-07 16:59:21.242036,2025-12-07 16:59:21.421841,0 days 00:00:00.179805,0.0007087227964422831,none,COMPLETE
240,-0.0019717468817308514,2025-12-07 16:59:21.423569,2025-12-07 16:59:21.617738,0 days 00:00:00.194169,0.0004037534997081329,none,COMPLETE
241,0.001061662032248926,2025-12-07 16:59:21.618744,2025-12-07 16:59:21.819261,0 days 00:00:00.200517,0.0005584523525493995,none,COMPLETE
242,-0.0016559721242364045,2025-12-07 16:59:21.821319,2025-12-07 16:59:22.021605,0 days 00:00:00.200286,0.009303030775657249,none,COMPLETE
243,0.0010144545401350828,2025-12-07 16:59:22.023363,2025-12-07 16:59:22.219084,0 days 00:00:00.195721,0.0005204475939944279,none,COMPLETE
244,0.0007375649553525246,2025-12-07 16:59:22.221282,2025-12-07 16:59:22.420371,0 days 00:00:00.199089,0.000643673544281613,none,COMPLETE
245,-0.00013715997511639286,2025-12-07 16:59:22.422123,2025-12-07 16:59:22.621204,0 days 00:00:00.199081,0.00045846913079479587,none,COMPLETE
246,-0.0058675557159695675,2025-12-07 16:59:22.621718,2025-12-07 16:59:22.809559,0 days 00:00:00.187841,0.0003307883535824273,none,COMPLETE
247,-0.000472324477878409,2025-12-07 16:59:22.810198,2025-12-07 16:59:23.001869,0 days 00:00:00.191671,0.0008210779696854816,none,COMPLETE
248,0.000845041890054928,2025-12-07 16:59:23.002876,2025-12-07 16:59:23.187363,0 days 00:00:00.184487,0.0006185038178331038,none,COMPLETE
249,0.00034396063496570467,2025-12-07 16:59:23.188357,2025-12-07 16:59:23.387864,0 days 00:00:00.199507,0.0004819189558677956,none,COMPLETE
250,-0.0025936926590133615,2025-12-07 16:59:23.388822,2025-12-07 16:59:23.587304,0 days 00:00:00.198482,0.0003689942874046681,none,COMPLETE
251,0.0010821606773981918,2025-12-07 16:59:23.590344,2025-12-07 16:59:23.786572,0 days 00:00:00.196228,0.0005536939916597599,none,COMPLETE
252,1.6702745917436996e-05,2025-12-07 16:59:23.788021,2025-12-07 16:59:23.975435,0 days 00:00:00.187414,0.00075282610722632,none,COMPLETE
253,-0.0016559721242364045,2025-12-07 16:59:23.979171,2025-12-07 16:59:24.170809,0 days 00:00:00.191638,0.0009944560707076157,none,COMPLETE
254,-0.0006223101121945277,2025-12-07 16:59:24.172550,2025-12-07 16:59:24.366806,0 days 00:00:00.194256,0.0004407407853838528,none,COMPLETE
255,0.0007076792783024718,2025-12-07 16:59:24.368202,2025-12-07 16:59:24.555427,0 days 00:00:00.187225,0.0006499758643003134,none,COMPLETE
256,-0.0119518775527383,2025-12-07 16:59:24.557337,2025-12-07 16:59:24.737533,0 days 00:00:00.180196,0.00029058296950177227,none,COMPLETE
257,0.0010259640260282439,2025-12-07 16:59:24.739113,2025-12-07 16:59:24.939340,0 days 00:00:00.200227,0.0005212402725723628,none,COMPLETE
258,-0.0025552809296155443,2025-12-07 16:59:24.941073,2025-12-07 16:59:25.135236,0 days 00:00:00.194163,0.0003708181433133371,none,COMPLETE
259,7.851374239709052e-05,2025-12-07 16:59:25.135236,2025-12-07 16:59:25.224912,0 days 00:00:00.089676,0.0007457731168302645,none,COMPLETE
260,0.0010345038572852072,2025-12-07 16:59:25.225978,2025-12-07 16:59:25.407667,0 days 00:00:00.181689,0.0005673566113237735,none,COMPLETE
261,-0.00137595179931016,2025-12-07 16:59:25.408949,2025-12-07 16:59:25.599929,0 days 00:00:00.190980,0.00041861812528872926,none,COMPLETE
262,-0.0006040056627926171,2025-12-07 16:59:25.601724,2025-12-07 16:59:25.805132,0 days 00:00:00.203408,0.0008380995711531803,none,COMPLETE
263,0.0008178078428540495,2025-12-07 16:59:25.806209,2025-12-07 16:59:25.992403,0 days 00:00:00.186194,0.0006253215982724984,none,COMPLETE
264,-0.0016559721242364045,2025-12-07 16:59:25.992403,2025-12-07 16:59:26.188959,0 days 00:00:00.196556,0.6601546318092749,none,COMPLETE
265,0.0003368306249031579,2025-12-07 16:59:26.190108,2025-12-07 16:59:26.384319,0 days 00:00:00.194211,0.0004815230451111307,none,COMPLETE
266,-0.006311666668835499,2025-12-07 16:59:26.385324,2025-12-07 16:59:26.585612,0 days 00:00:00.200288,0.00032733714539395363,none,COMPLETE
267,-0.0016538076140531672,2025-12-07 16:59:26.586833,2025-12-07 16:59:26.787277,0 days 00:00:00.200444,0.000992733875885006,none,COMPLETE
268,-0.01774570065926795,2025-12-07 16:59:26.788507,2025-12-07 16:59:26.971375,0 days 00:00:00.182868,0.00025969621326613,none,COMPLETE
269,0.0006426658842512886,2025-12-07 16:59:26.972384,2025-12-07 16:59:27.172214,0 days 00:00:00.199830,0.000662899607189366,none,COMPLETE
270,0.0005796724919056029,2025-12-07 16:59:27.173928,2025-12-07 16:59:27.371788,0 days 00:00:00.197860,0.0004951173720297657,none,COMPLETE
271,-0.0016662780529663375,2025-12-07 16:59:27.372818,2025-12-07 16:59:27.559046,0 days 00:00:00.186228,0.0004112300169128856,none,COMPLETE
272,0.0008595795094995159,2025-12-07 16:59:27.560050,2025-12-07 16:59:27.739556,0 days 00:00:00.179506,0.0006147134004747912,none,COMPLETE
273,-0.0006153817318421684,2025-12-07 16:59:27.741216,2025-12-07 16:59:27.939283,0 days 00:00:00.198067,0.0008395374123288312,none,COMPLETE
274,0.0010490791321386232,2025-12-07 16:59:27.941231,2025-12-07 16:59:28.124301,0 days 00:00:00.183070,0.0005228617466768464,none,COMPLETE
275,-0.00259180407432306,2025-12-07 16:59:28.125297,2025-12-07 16:59:28.320873,0 days 00:00:00.195576,0.0003690789705037366,none,COMPLETE
276,0.0004973554926599455,2025-12-07 16:59:28.323203,2025-12-07 16:59:28.506851,0 days 00:00:00.183648,0.0006887882863240223,none,COMPLETE
277,-0.0016559721242364045,2025-12-07 16:59:28.508605,2025-12-07 16:59:28.704299,0 days 00:00:00.195694,0.0011165881861927719,none,COMPLETE
278,0.0002990387735810988,2025-12-07 16:59:28.704299,2025-12-07 16:59:28.900358,0 days 00:00:00.196059,0.0004794606961392875,none,COMPLETE
279,-0.03157566237212835,2025-12-07 16:59:28.900358,2025-12-07 16:59:29.102463,0 days 00:00:00.202105,0.0002202240795998254,none,COMPLETE
280,-0.010166867181564196,2025-12-07 16:59:29.103995,2025-12-07 16:59:29.303925,0 days 00:00:00.199930,0.000301379785088209,none,COMPLETE
281,0.0010061001156035736,2025-12-07 16:59:29.305931,2025-12-07 16:59:29.493269,0 days 00:00:00.187338,0.0005758595968358758,none,COMPLETE
282,-0.0016559721242364045,2025-12-07 16:59:29.493269,2025-12-07 16:59:29.675334,0 days 00:00:00.182065,6.792589333967681,none,COMPLETE
283,-0.0019169528836917953,2025-12-07 16:59:29.677546,2025-12-07 16:59:29.868957,0 days 00:00:00.191411,0.0004050633269416337,none,COMPLETE
284,-0.0003603897859381829,2025-12-07 16:59:29.870085,2025-12-07 16:59:30.069684,0 days 00:00:00.199599,0.0008060138976950665,none,COMPLETE
285,0.0006606767509860963,2025-12-07 16:59:30.072194,2025-12-07 16:59:30.273232,0 days 00:00:00.201038,0.0004994321211438417,none,COMPLETE
286,0.0004453839887043805,2025-12-07 16:59:30.274094,2025-12-07 16:59:30.461016,0 days 00:00:00.186922,0.0006972685025030166,none,COMPLETE
287,-0.0026261165276861473,2025-12-07 16:59:30.461016,2025-12-07 16:59:30.646654,0 days 00:00:00.185638,0.0003675227052218191,none,COMPLETE
288,0.0009327117584985537,2025-12-07 16:59:30.648321,2025-12-07 16:59:30.836738,0 days 00:00:00.188417,0.0005956622532382545,none,COMPLETE
289,-0.0005036851288532374,2025-12-07 16:59:30.838459,2025-12-07 16:59:31.040890,0 days 00:00:00.202431,0.0004447612382600326,none,COMPLETE
290,-0.0016559721242364045,2025-12-07 16:59:31.040890,2025-12-07 16:59:31.238641,0 days 00:00:00.197751,0.11516186358100589,none,COMPLETE
291,-0.0015919380772762743,2025-12-07 16:59:31.239648,2025-12-07 16:59:31.438881,0 days 00:00:00.199233,0.0009711746863765348,none,COMPLETE
292,0.0001912359431248678,2025-12-07 16:59:31.439891,2025-12-07 16:59:31.631828,0 days 00:00:00.191937,0.0007325556478863753,none,COMPLETE
293,0.0011092691079292634,2025-12-07 16:59:31.634047,2025-12-07 16:59:31.812280,0 days 00:00:00.178233,0.0005479598112142584,none,COMPLETE
294,-0.0016559721242364045,2025-12-07 16:59:31.813606,2025-12-07 16:59:32.006213,0 days 00:00:00.192607,0.013911177367943155,none,COMPLETE
295,-0.007438347122226537,2025-12-07 16:59:32.010352,2025-12-07 16:59:32.194866,0 days 00:00:00.184514,0.0003193031131343626,none,COMPLETE
296,-0.0002693549606092027,2025-12-07 16:59:32.194866,2025-12-07 16:59:32.374275,0 days 00:00:00.179409,0.00045323538242057033,none,COMPLETE
297,0.0008766556097764925,2025-12-07 16:59:32.375994,2025-12-07 16:59:32.571727,0 days 00:00:00.195733,0.000610109914069803,none,COMPLETE
298,-0.0007617443624515033,2025-12-07 16:59:32.573073,2025-12-07 16:59:32.771934,0 days 00:00:00.198861,0.0008576119521209312,none,COMPLETE
299,-0.0021079052451822657,2025-12-07 16:59:32.772446,2025-12-07 16:59:32.962035,0 days 00:00:00.189589,0.00039749499537226543,none,COMPLETE
