number,value,datetime_start,datetime_complete,duration,params_lgbm_colsample_bytree,params_lgbm_learning_rate,params_lgbm_max_depth,params_lgbm_min_child_samples,params_lgbm_n_estimators,params_lgbm_num_leaves,params_lgbm_reg_alpha,params_lgbm_reg_lambda,params_lgbm_subsample,user_attrs_feature_level,state
78,-0.0016559720935109083,2025-12-07 18:10:33.987312,2025-12-07 18:10:34.392629,0 days 00:00:00.405317,0.5180032017708845,0.09729524939604771,3,18,939,83,2.7765768630572683,0.105518957283943,0.5952806615089621,none,COMPLETE
79,-0.0016559720935109083,2025-12-07 18:10:34.394136,2025-12-07 18:10:35.239300,0 days 00:00:00.845164,0.6513259219318192,0.010368802113423458,6,11,2995,94,4.862657248754029,10.474342763643905,0.5721145247037055,none,COMPLETE
80,-0.0016559720935109083,2025-12-07 18:10:35.239300,2025-12-07 18:10:35.552985,0 days 00:00:00.313685,0.5532407239804071,0.03534278953418582,8,69,453,87,3.1590143399821966,1.432227217201291,0.5477259150633677,none,COMPLETE
81,-0.0016559720935109083,2025-12-07 18:10:35.552985,2025-12-07 18:10:36.335734,0 days 00:00:00.782749,0.9068315909660547,0.005243927067830047,7,34,2653,98,4.247444046294607,1.8610269638310253,0.6371307147270013,none,COMPLETE
82,-0.0016559720935109083,2025-12-07 18:10:36.337330,2025-12-07 18:10:37.291412,0 days 00:00:00.954082,0.9974574435153077,0.006822731209772173,6,38,3230,108,4.553259497628664,0.543275469880939,0.6572423890721263,none,COMPLETE
83,-0.0016559720935109083,2025-12-07 18:10:37.292918,2025-12-07 18:10:38.047310,0 days 00:00:00.754392,0.852215099172673,0.0060528179371790915,7,43,2424,109,4.012519974286868,1.2564178505762982,0.7046518985037608,none,COMPLETE
84,-0.0016559720935109083,2025-12-07 18:10:38.047310,2025-12-07 18:10:38.783174,0 days 00:00:00.735864,0.9333801393512602,0.0057767990908467815,5,27,2140,104,4.670571884805503,2.5157702466133482,0.6747863822438435,none,COMPLETE
85,-0.0016559720935109083,2025-12-07 18:10:38.784192,2025-12-07 18:10:39.564884,0 days 00:00:00.780692,0.5933776687256224,0.04710463431501334,6,56,2747,102,4.3638979602425225,0.8562346049593985,0.6006351194740744,none,COMPLETE
86,-0.0016559720935109083,2025-12-07 18:10:39.566471,2025-12-07 18:10:40.116951,0 days 00:00:00.550480,0.628370362146812,0.07965168971536209,4,62,1613,91,4.525024208150858,8.107578718142154,0.7233907641350905,none,COMPLETE
87,-0.07590567233490415,2025-12-07 18:10:40.117558,2025-12-07 18:10:41.541902,0 days 00:00:01.424344,0.9652832295120185,0.05406386869980035,10,97,3579,95,0.2511705380957707,0.31788119205176346,0.6246375738440261,none,COMPLETE
