number,value,datetime_start,datetime_complete,duration,params_xgb_colsample_bytree,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_min_child_weight,params_xgb_n_estimators,params_xgb_reg_alpha,params_xgb_reg_lambda,params_xgb_subsample,user_attrs_feature_level,state
74,-0.0016153487118846233,2025-12-08 01:09:36.047402,2025-12-08 01:09:48.522042,0 days 00:00:12.474640,0.7307964729759457,0.009085778226947389,3,12,1666,1.8129910191476908,0.30280621293874127,0.787213172949276,advanced,COMPLETE
75,-0.0016559721404409238,2025-12-08 01:09:48.522042,2025-12-08 01:09:59.766832,0 days 00:00:11.244790,0.7697657074498108,0.006139525335741724,4,15,1467,2.357674160490358,0.3077753074769082,0.8430034576459216,advanced,COMPLETE
76,-0.0017876305287396106,2025-12-08 01:09:59.768922,2025-12-08 01:10:13.311057,0 days 00:00:13.542135,0.7351617844429748,0.005123937069838754,3,12,1637,1.503356788187449,0.14739888948556498,0.8758880116411232,advanced,COMPLETE
77,-0.0016289137509445013,2025-12-08 01:10:13.312058,2025-12-08 01:10:22.987699,0 days 00:00:09.675641,0.7895979600926961,0.011701929667216325,4,13,1202,1.8648842260070349,0.23727403869867536,0.7851376439380338,advanced,COMPLETE
78,-0.0016559721404409238,2025-12-08 01:10:22.987699,2025-12-08 01:10:39.432998,0 days 00:00:16.445299,0.6251213044679717,0.009604100397264408,3,12,2405,2.6593744582276644,0.405387728818593,0.7597545342389712,advanced,COMPLETE
79,-0.0016668068601227344,2025-12-08 01:10:39.433998,2025-12-08 01:10:54.412274,0 days 00:00:14.978276,0.6616788278014492,0.014843909124426393,3,14,2140,1.9891695221491705,0.18011640765116968,0.7765428852080349,advanced,COMPLETE
80,-0.0018950928298207732,2025-12-08 01:10:54.413274,2025-12-08 01:11:10.549328,0 days 00:00:16.136054,0.7534476312682405,0.01945135087958918,9,11,1821,1.6149929590151986,0.1541260182975774,0.7309415235881007,advanced,COMPLETE
81,-0.0016245424884705113,2025-12-08 01:11:10.551451,2025-12-08 01:11:24.766586,0 days 00:00:14.215135,0.685901913531919,0.007095628315692541,3,10,1975,1.8281229386377285,0.10119789603214287,0.7947887356423938,advanced,COMPLETE
82,-0.002318552208945057,2025-12-08 01:11:24.767583,2025-12-08 01:11:43.633690,0 days 00:00:18.866107,0.7177714282044763,0.006955155281137581,3,10,2288,1.4291102402916311,0.1215861104704491,0.794895123145536,advanced,COMPLETE
83,-0.0016559721404409238,2025-12-08 01:11:43.635810,2025-12-08 01:11:55.390347,0 days 00:00:11.754537,0.6800042355555515,0.008207301566860758,3,12,1631,2.2463936912608813,0.11866646490716515,0.8381991522971777,advanced,COMPLETE
84,-0.0016392837511465252,2025-12-08 01:11:55.391445,2025-12-08 01:12:05.498550,0 days 00:00:10.107105,0.7278951484171425,0.010108213538910662,3,8,1334,1.8259146212463293,0.10089042614115776,0.8122752000462433,advanced,COMPLETE
85,-0.006132453403136395,2025-12-08 01:12:05.499096,2025-12-08 01:12:27.333985,0 days 00:00:21.834889,0.7626158370518307,0.007265186257142477,4,11,2070,1.2191395539694163,0.13400903229680475,0.8273344927503048,advanced,COMPLETE
86,-0.0016559721404409238,2025-12-08 01:12:27.334985,2025-12-08 01:12:42.606957,0 days 00:00:15.271972,0.6506166956771663,0.013824364427577042,4,16,2196,2.1244518123925715,0.1629388098049907,0.7752314265881375,advanced,COMPLETE
87,-0.0016916594064220931,2025-12-08 01:12:42.609466,2025-12-08 01:12:56.135864,0 days 00:00:13.526398,0.7048523899854637,0.0118766010181259,3,10,1795,1.639244265290751,0.1845592692834838,0.8604932148358803,advanced,COMPLETE
88,-0.0016307103586240916,2025-12-08 01:12:56.135864,2025-12-08 01:13:14.304577,0 days 00:00:18.168713,0.7423685272377897,0.0052050203372895594,3,12,2495,1.9656690975466675,0.11566531026273676,0.7113137502610755,advanced,COMPLETE
89,-0.002516237987959006,2025-12-08 01:13:14.306579,2025-12-08 01:13:30.626745,0 days 00:00:16.320166,0.5970597402231868,0.00898864152045563,4,13,1977,1.4075485276151642,0.2572200292488435,0.752858239915685,advanced,COMPLETE
90,-0.0016126556952234712,2025-12-08 01:13:30.626745,2025-12-08 01:13:42.592132,0 days 00:00:11.965387,0.6906455956335402,0.010608492624837172,3,9,1603,1.7870285976754197,0.30618030906799376,0.817713731314805,advanced,COMPLETE
91,-0.001623409290502531,2025-12-08 01:13:42.592132,2025-12-08 01:13:53.818429,0 days 00:00:11.226297,0.6817653317159138,0.010213683117831529,3,9,1509,1.8031158228995192,0.30812541150187406,0.7936437791104036,advanced,COMPLETE
92,-0.0015744847117665772,2025-12-08 01:13:53.819428,2025-12-08 01:14:04.579625,0 days 00:00:10.760197,0.685550781813589,0.0106777962696664,3,9,1426,1.7299419494430945,0.3160616675354988,0.7923156464830591,advanced,COMPLETE
93,-0.0017628590555487007,2025-12-08 01:14:04.580677,2025-12-08 01:14:16.144089,0 days 00:00:11.563412,0.7231364684412235,0.010328859583958969,3,7,1437,1.565256402540398,0.33661069604281374,0.8215254364471367,advanced,COMPLETE
94,-0.0016559721404409238,2025-12-08 01:14:16.144089,2025-12-08 01:14:24.490474,0 days 00:00:08.346385,0.6686526237265563,0.010922141129838133,3,9,1101,2.0572005343860917,0.4448017392190731,0.8424099818273064,advanced,COMPLETE
95,-0.0016073230064443944,2025-12-08 01:14:24.491477,2025-12-08 01:14:36.109862,0 days 00:00:11.618385,0.645350668249218,0.009370103767254527,3,9,1563,1.7137574204226236,0.3164440108169093,0.775355748742075,advanced,COMPLETE
96,-0.0016902750389323022,2025-12-08 01:14:36.109862,2025-12-08 01:14:46.172452,0 days 00:00:10.062590,0.6289824204694319,0.016245677799972973,3,8,1312,1.6614430722483369,0.5694358293546333,0.7710465117912405,advanced,COMPLETE
97,-0.0032115819592117103,2025-12-08 01:14:46.172452,2025-12-08 01:15:00.382508,0 days 00:00:14.210056,0.6453615768084654,0.009274868429281028,3,11,1614,1.317202075649233,0.3713534194932289,0.7353340783457831,advanced,COMPLETE
98,-0.029879984941491616,2025-12-08 01:15:00.383511,2025-12-08 01:15:27.770510,0 days 00:00:27.386999,0.7107438672100838,0.01371258064650087,4,9,1722,0.8515071187938474,0.210546303258959,0.7503044610783028,advanced,COMPLETE
99,-0.008851297574358504,2025-12-08 01:15:27.772557,2025-12-08 01:15:48.229993,0 days 00:00:20.457436,0.7347263760804085,0.0077771337385861275,4,6,1531,1.0639722517943486,0.30882531478057645,0.7045127428583398,advanced,COMPLETE
100,-0.0016559721404409238,2025-12-08 01:15:48.230544,2025-12-08 01:16:01.419876,0 days 00:00:13.189332,0.7707805826158648,0.012280924287653816,3,8,1784,2.467798546468481,0.2554511229275015,0.8878075144697632,advanced,COMPLETE
101,-0.0015977440468014266,2025-12-08 01:16:01.420877,2025-12-08 01:16:10.663279,0 days 00:00:09.242402,0.6793723036825423,0.010786233518289503,3,9,1168,1.6792240340467917,0.28635142349313253,0.797141987090135,advanced,COMPLETE
102,-0.001655575776964587,2025-12-08 01:16:10.663279,2025-12-08 01:16:19.326443,0 days 00:00:08.663164,0.6574393673609917,0.011534783515832642,3,9,1087,1.7178269002570017,0.4030503034765035,0.8183928623476674,advanced,COMPLETE
103,-0.0017384282737847128,2025-12-08 01:16:19.327443,2025-12-08 01:16:29.835657,0 days 00:00:10.508214,0.6922884263107287,0.006335170087374236,3,7,1206,1.4650021285760049,0.46348211344416884,0.7843616276683878,advanced,COMPLETE
104,-0.0016640361629196576,2025-12-08 01:16:29.836658,2025-12-08 01:16:36.861547,0 days 00:00:07.024889,0.6100848718063705,0.009368924248006684,3,10,900,1.9306698225732175,0.2937234580009234,0.7992991623952806,advanced,COMPLETE
105,-0.0016797846658469506,2025-12-08 01:16:36.862549,2025-12-08 01:16:47.632266,0 days 00:00:10.769717,0.7448837886949397,0.008062271479762817,3,12,1355,1.6993704946617634,0.3520402899600157,0.8514586724508628,advanced,COMPLETE
106,-0.0016559721404409238,2025-12-08 01:16:47.634267,2025-12-08 01:16:57.013684,0 days 00:00:09.379417,0.6682459325946633,0.010848871843451685,3,14,1267,2.2786877334051363,0.2341419395965141,0.6313399679910898,advanced,COMPLETE
107,-0.0016559721404409238,2025-12-08 01:16:57.015194,2025-12-08 01:17:09.364302,0 days 00:00:12.349108,0.7091115852776152,0.013160344227316037,4,10,1698,2.1012830972750836,0.1423149233640948,0.8326474731909326,advanced,COMPLETE
108,-0.0018089929184757307,2025-12-08 01:17:09.365807,2025-12-08 01:17:21.715335,0 days 00:00:12.349528,0.6966142500419215,0.014285548938184964,3,11,1568,1.5469344948798103,0.19416522424882862,0.7680154870450884,advanced,COMPLETE
109,-0.005707385902382363,2025-12-08 01:17:21.716948,2025-12-08 01:17:40.163198,0 days 00:00:18.446250,0.7839654885797485,0.008382048361455337,3,15,1857,1.2255799925471997,0.5087013304876029,0.813784703656738,advanced,COMPLETE
110,-0.0016393425499682628,2025-12-08 01:17:40.165377,2025-12-08 01:17:51.017939,0 days 00:00:10.852562,0.7209090761745602,0.009640831836895115,3,13,1446,1.7844264535245142,17.282628550248397,0.780808241132003,advanced,COMPLETE
111,-0.0016541245855784907,2025-12-08 01:17:51.017939,2025-12-08 01:18:02.036283,0 days 00:00:11.018344,0.6866667658837106,0.010283547391199006,3,9,1489,1.9195617181766487,0.3117641764262755,0.7917368186126944,advanced,COMPLETE
112,-0.001631139873651044,2025-12-08 01:18:02.036283,2025-12-08 01:18:17.025680,0 days 00:00:14.989397,0.6772810313816037,0.012497411277850694,3,9,2093,1.7585718465737326,0.3967624620557717,0.800039314344621,advanced,COMPLETE
113,-0.0016595268075123941,2025-12-08 01:18:17.025680,2025-12-08 01:18:29.817162,0 days 00:00:12.791482,0.7454146549104058,0.010620072310089887,3,9,1611,1.5956295842165973,0.26728542941850064,0.7515273094640197,advanced,COMPLETE
114,-0.003142999944963698,2025-12-08 01:18:29.818167,2025-12-08 01:18:48.929006,0 days 00:00:19.110839,0.7293067232830857,0.011629696813609201,3,8,2349,1.4022615290778884,0.3311794964204062,0.7625225473061032,advanced,COMPLETE
115,-0.0016559721404409238,2025-12-08 01:18:48.930514,2025-12-08 01:18:57.825650,0 days 00:00:08.895136,0.6761844369383865,0.008791452006785595,7,10,1182,2.150492624158919,0.17578623149289774,0.7851287629904465,advanced,COMPLETE
116,-0.0016441860996206554,2025-12-08 01:18:57.826650,2025-12-08 01:19:13.428944,0 days 00:00:15.602294,0.7060444527720485,0.007543124336461368,3,11,2168,1.8894973601631984,0.5768857235292791,0.800867806661567,advanced,COMPLETE
117,-0.0016559721404409238,2025-12-08 01:19:13.429944,2025-12-08 01:19:23.609293,0 days 00:00:10.179349,0.6621280264603777,0.009610833268936443,4,10,1384,2.016040285096233,0.2880223777770602,0.8172400894144478,advanced,COMPLETE
118,-0.001644714063536797,2025-12-08 01:19:23.611061,2025-12-08 01:19:38.274674,0 days 00:00:14.663613,0.7634551309917603,0.015780942409380147,3,9,1904,1.6669999716363595,0.13071330765212147,0.8339925919056256,advanced,COMPLETE
119,-0.001650261867734167,2025-12-08 01:19:38.276677,2025-12-08 01:19:50.475561,0 days 00:00:12.198884,0.6460924046687778,0.030963145947200843,3,11,1683,1.810915250629686,0.1130829871144173,0.8685526121672915,advanced,COMPLETE
120,-0.0018558248535866333,2025-12-08 01:19:50.476561,2025-12-08 01:20:02.357506,0 days 00:00:11.880945,0.6320069825115248,0.010327235240387995,3,7,1499,1.5257040721185402,0.22121681508464272,0.8500005210415968,advanced,COMPLETE
121,-0.0016039125360916007,2025-12-08 01:20:02.359011,2025-12-08 01:20:16.376341,0 days 00:00:14.017330,0.6837280004296242,0.007177646225683513,3,8,1949,1.786158747261959,0.11401530144684666,0.7964880148915239,advanced,COMPLETE
