number,value,datetime_start,datetime_complete,duration,params_enet_alpha,params_enet_l1_ratio,user_attrs_feature_level,state
130,0.001090534510134152,2025-12-07 17:24:49.318303,2025-12-07 17:24:49.531887,0 days 00:00:00.213584,0.001384826392570811,0.3578438895548324,simple,COMPLETE
131,-0.0023847594790368984,2025-12-07 17:24:49.531887,2025-12-07 17:24:49.797356,0 days 00:00:00.265469,0.0010596826906032416,0.36287334644245467,simple,COMPLETE
132,0.0010662196621354554,2025-12-07 17:24:49.797356,2025-12-07 17:24:50.019062,0 days 00:00:00.221706,0.0014212320770928782,0.3897449970123662,simple,COMPLETE
133,-0.001620178283749052,2025-12-07 17:24:50.021072,2025-12-07 17:24:50.233901,0 days 00:00:00.212829,0.0025161069041342845,0.3891571265031396,simple,COMPLETE
134,0.0008516985159095306,2025-12-07 17:24:50.234410,2025-12-07 17:24:50.451839,0 days 00:00:00.217429,0.001994131913464516,0.3098046181849537,simple,COMPLETE
135,0.0009516702240543277,2025-12-07 17:24:50.451839,2025-12-07 17:24:50.664484,0 days 00:00:00.212645,0.0016642759347046305,0.35722973962090937,simple,COMPLETE
136,0.0011109089503380891,2025-12-07 17:24:50.666568,2025-12-07 17:24:50.884242,0 days 00:00:00.217674,0.001180261990543935,0.4134924016851721,simple,COMPLETE
137,0.0007480625931686191,2025-12-07 17:24:50.884242,2025-12-07 17:24:51.113987,0 days 00:00:00.229745,0.0011546818554222275,0.40279824733392294,simple,COMPLETE
138,0.0008513024150742879,2025-12-07 17:24:51.115998,2025-12-07 17:24:51.315870,0 days 00:00:00.199872,0.0013667862008324408,0.4521273844138066,simple,COMPLETE
139,0.0007395843723445225,2025-12-07 17:24:51.315870,2025-12-07 17:24:51.536454,0 days 00:00:00.220584,0.0011043158663528185,0.4208645690216577,simple,COMPLETE
140,-0.0075176474521349386,2025-12-07 17:24:51.537965,2025-12-07 17:24:51.829642,0 days 00:00:00.291677,0.0008556160173746316,0.368946660938353,simple,COMPLETE
141,0.0005380047514251437,2025-12-07 17:24:51.829642,2025-12-07 17:24:52.032782,0 days 00:00:00.203140,0.0018199719116487223,0.37895618477177284,simple,COMPLETE
142,0.0009387565448746674,2025-12-07 17:24:52.034712,2025-12-07 17:24:52.250194,0 days 00:00:00.215482,0.0009716342367382947,0.48735216784620794,simple,COMPLETE
143,-0.0020017926490548676,2025-12-07 17:24:52.250194,2025-12-07 17:24:52.515724,0 days 00:00:00.265530,0.0013590970647691326,0.2929464696777088,simple,COMPLETE
144,-0.0016559721242364045,2025-12-07 17:24:52.515724,2025-12-07 17:24:52.730220,0 days 00:00:00.214496,0.0022492647337574727,0.5557471959467853,simple,COMPLETE
145,0.00027161257704018854,2025-12-07 17:24:52.732189,2025-12-07 17:24:52.936348,0 days 00:00:00.204159,0.0028709023938866813,0.25363962689607744,simple,COMPLETE
146,0.0009411558171568876,2025-12-07 17:24:52.937869,2025-12-07 17:24:53.152808,0 days 00:00:00.214939,0.00154559932829729,0.38652804124276885,simple,COMPLETE
147,-0.0013459551565021914,2025-12-07 17:24:53.154725,2025-12-07 17:24:53.399880,0 days 00:00:00.245155,0.0009275572921096745,0.4432676937324768,simple,COMPLETE
148,-0.0016414198825526933,2025-12-07 17:24:53.401263,2025-12-07 17:24:53.654863,0 days 00:00:00.253600,0.001200008640819124,0.3379955581159201,simple,COMPLETE
149,0.0001963706550843399,2025-12-07 17:24:53.655873,2025-12-07 17:24:53.868233,0 days 00:00:00.212360,0.0017786853871836121,0.41481943709929087,simple,COMPLETE
150,0.00020163957634936983,2025-12-07 17:24:53.868233,2025-12-07 17:24:54.083189,0 days 00:00:00.214956,0.002100793235419879,0.35088780665355407,simple,COMPLETE
151,-0.0006590930233283018,2025-12-07 17:24:54.085145,2025-12-07 17:24:54.345552,0 days 00:00:00.260407,0.0012969762375418077,0.3276066283167136,simple,COMPLETE
152,0.00010615185209198834,2025-12-07 17:24:54.345552,2025-12-07 17:24:54.600079,0 days 00:00:00.254527,0.0014543694180075817,0.3050963031833261,simple,COMPLETE
153,-0.008392945844665212,2025-12-07 17:24:54.600884,2025-12-07 17:24:54.895282,0 days 00:00:00.294398,0.0009492658607158981,0.32482891877188796,simple,COMPLETE
154,-0.0037546231108178674,2025-12-07 17:24:54.895282,2025-12-07 17:24:55.164114,0 days 00:00:00.268832,0.0016199464084298487,0.21896835565332445,simple,COMPLETE
155,-0.0016559721242364045,2025-12-07 17:24:55.164114,2025-12-07 17:24:55.380919,0 days 00:00:00.216805,0.00374309801349046,0.27434924106622754,simple,COMPLETE
156,-11.043200298170328,2025-12-07 17:24:55.380919,2025-12-07 17:24:56.265857,0 days 00:00:00.884938,1.2949780275022207e-05,0.39549551542050687,simple,COMPLETE
157,-0.0022209724832714293,2025-12-07 17:24:56.267869,2025-12-07 17:24:56.531667,0 days 00:00:00.263798,0.0010490087130309148,0.3720479429668991,simple,COMPLETE
158,-0.01603893330409741,2025-12-07 17:24:56.531667,2025-12-07 17:24:56.850743,0 days 00:00:00.319076,0.0007741502646643757,0.332443968392405,simple,COMPLETE
