number,value,datetime_start,datetime_complete,duration,params_enet_alpha,params_enet_l1_ratio,user_attrs_feature_level,state
126,-0.0016559721242364045,2025-12-07 17:34:15.161856,2025-12-07 17:34:16.212801,0 days 00:00:01.050945,0.0013501932025988695,0.7613223322894866,medium,COMPLETE
127,-0.0014021276518054737,2025-12-07 17:34:16.212801,2025-12-07 17:34:17.182727,0 days 00:00:00.969926,0.0006700956931985997,0.6623462280223362,medium,COMPLETE
128,0.0007928184455343231,2025-12-07 17:34:17.182727,2025-12-07 17:34:18.216223,0 days 00:00:01.033496,0.0008889932187663623,0.6529189138000914,medium,COMPLETE
129,-0.0826183091979853,2025-12-07 17:34:18.217608,2025-12-07 17:34:19.431706,0 days 00:00:01.214098,0.00035376018369890033,0.6160514744107626,medium,COMPLETE
130,0.0009080992110032845,2025-12-07 17:34:19.431706,2025-12-07 17:34:20.475617,0 days 00:00:01.043911,0.0011077850638717987,0.5510782349716458,medium,COMPLETE
131,0.0008596574525090809,2025-12-07 17:34:20.477622,2025-12-07 17:34:21.531843,0 days 00:00:01.054221,0.0011060391316380005,0.5372526695727318,medium,COMPLETE
132,0.0008690116303053941,2025-12-07 17:34:21.535698,2025-12-07 17:34:22.578290,0 days 00:00:01.042592,0.0011313665285673544,0.5273182898460792,medium,COMPLETE
133,-0.0016559721242364045,2025-12-07 17:34:22.578290,2025-12-07 17:34:23.613699,0 days 00:00:01.035409,0.0022222411125768483,0.5242273082077075,medium,COMPLETE
134,-0.00034121943507940217,2025-12-07 17:34:23.616662,2025-12-07 17:34:24.535334,0 days 00:00:00.918672,0.0014733490024887437,0.5513571743582619,medium,COMPLETE
135,0.0008879060425347104,2025-12-07 17:34:24.535334,2025-12-07 17:34:25.571725,0 days 00:00:01.036391,0.0011780589231477267,0.5451262039496456,medium,COMPLETE
136,0.0008436975621064121,2025-12-07 17:34:25.573732,2025-12-07 17:34:26.622613,0 days 00:00:01.048881,0.0012008887487237896,0.4917707716958956,medium,COMPLETE
137,0.000678906038240131,2025-12-07 17:34:26.624620,2025-12-07 17:34:27.553057,0 days 00:00:00.928437,0.0011079297405454157,0.46990856799202574,medium,COMPLETE
138,0.0007805666721588667,2025-12-07 17:34:27.553057,2025-12-07 17:34:28.618406,0 days 00:00:01.065349,0.0012506500165325402,0.5390045648201325,medium,COMPLETE
139,-0.001282952094312062,2025-12-07 17:34:28.620662,2025-12-07 17:34:29.666352,0 days 00:00:01.045690,0.001840937645655135,0.5002057732380524,medium,COMPLETE
140,-0.0016559721242364045,2025-12-07 17:34:29.667922,2025-12-07 17:34:30.701917,0 days 00:00:01.033995,0.0027738002252311114,0.4948424346038449,medium,COMPLETE
141,-0.0006268426050326145,2025-12-07 17:34:30.708058,2025-12-07 17:34:31.755598,0 days 00:00:01.047540,0.0015553715510103643,0.5456355249604379,medium,COMPLETE
142,0.0009080957671629974,2025-12-07 17:34:31.755598,2025-12-07 17:34:32.803455,0 days 00:00:01.047857,0.001070319000803227,0.5703628143645205,medium,COMPLETE
143,0.000890997571402837,2025-12-07 17:34:32.805462,2025-12-07 17:34:33.854782,0 days 00:00:01.049320,0.0011320452504241531,0.5646915296047604,medium,COMPLETE
