number,value,datetime_start,datetime_complete,duration,params_enet_alpha,params_enet_l1_ratio,user_attrs_feature_level,state
94,-0.0016559721242364045,2025-12-07 18:00:56.908939,2025-12-07 18:00:58.524563,0 days 00:00:01.615624,0.0014669602003698318,0.9287613515065732,extensive,COMPLETE
95,-0.003481832713269591,2025-12-07 18:00:58.524563,2025-12-07 18:01:00.234455,0 days 00:00:01.709892,0.000493524922213611,0.9562038395133666,extensive,COMPLETE
96,-0.0016559721242364045,2025-12-07 18:01:00.234455,2025-12-07 18:01:02.098335,0 days 00:00:01.863880,0.0787654649641982,0.9137816235880519,extensive,COMPLETE
97,-0.045849126070697986,2025-12-07 18:01:02.098335,2025-12-07 18:01:03.966855,0 days 00:00:01.868520,0.0002962793373248201,0.9677148609128055,extensive,COMPLETE
98,-0.0013111546487151553,2025-12-07 18:01:03.968871,2025-12-07 18:01:05.598558,0 days 00:00:01.629687,0.00107253493292406,0.8738731994579827,extensive,COMPLETE
99,2.567266209611378e-05,2025-12-07 18:01:05.600418,2025-12-07 18:01:07.243329,0 days 00:00:01.642911,0.0006504407377339299,0.9994471787286126,extensive,COMPLETE
100,-0.017916268640049398,2025-12-07 18:01:07.245193,2025-12-07 18:01:08.935431,0 days 00:00:01.690238,0.00039904039478104805,0.9801028052501511,extensive,COMPLETE
101,-0.0009968359509662978,2025-12-07 18:01:08.937436,2025-12-07 18:01:10.566558,0 days 00:00:01.629122,0.00084767693453909,0.9992860061467173,extensive,COMPLETE
102,4.992936832685461e-05,2025-12-07 18:01:10.570422,2025-12-07 18:01:12.104521,0 days 00:00:01.534099,0.0006728980596520257,0.9491849333794967,extensive,COMPLETE
103,-1.4123859555533377e-05,2025-12-07 18:01:12.104521,2025-12-07 18:01:13.752117,0 days 00:00:01.647596,0.0006966208553927511,0.9488005067278708,extensive,COMPLETE
104,-0.006953235277283458,2025-12-07 18:01:13.752972,2025-12-07 18:01:15.445217,0 days 00:00:01.692245,0.0004734823354717272,0.9408655796488999,extensive,COMPLETE
105,-0.0016559721242364045,2025-12-07 18:01:15.447225,2025-12-07 18:01:17.154506,0 days 00:00:01.707281,0.0012646831382275758,0.9575921104529065,extensive,COMPLETE
106,-0.00013904846674150928,2025-12-07 18:01:17.154506,2025-12-07 18:01:19.002539,0 days 00:00:01.848033,0.0006730895809694485,0.89989689953571,extensive,COMPLETE
107,-0.0006550428418619451,2025-12-07 18:01:19.004327,2025-12-07 18:01:20.746080,0 days 00:00:01.741753,0.0008269907292140341,0.9282884195768378,extensive,COMPLETE
108,-0.0020763243765489583,2025-12-07 18:01:20.748085,2025-12-07 18:01:22.455151,0 days 00:00:01.707066,0.0005122316478644672,0.9752932740410625,extensive,COMPLETE
109,-0.03141344961092559,2025-12-07 18:01:22.457282,2025-12-07 18:01:24.103130,0 days 00:00:01.645848,0.0003545472855730329,0.9525801297187775,extensive,COMPLETE
110,-0.0012843139558649241,2025-12-07 18:01:24.104133,2025-12-07 18:01:25.752608,0 days 00:00:01.648475,0.0010093023973536531,0.9162614601775865,extensive,COMPLETE
111,-0.0583295626824066,2025-12-07 18:01:25.753752,2025-12-07 18:01:27.661495,0 days 00:00:01.907743,0.0006112064872318737,0.424461847095818,extensive,COMPLETE
112,-5.036223621542509e-06,2025-12-07 18:01:27.661495,2025-12-07 18:01:29.323498,0 days 00:00:01.662003,0.000666258640966522,0.9883409385662396,extensive,COMPLETE
113,-7.621360958546634e-05,2025-12-07 18:01:29.323498,2025-12-07 18:01:30.972900,0 days 00:00:01.649402,0.0006894593900557167,0.9782536855381775,extensive,COMPLETE
114,-8066.489822559654,2025-12-07 18:01:30.972900,2025-12-07 18:02:50.240121,0 days 00:01:19.267221,1.3278424367701114e-05,0.9439664084969416,extensive,COMPLETE
115,-0.0006052427883616781,2025-12-07 18:02:50.241704,2025-12-07 18:02:51.887230,0 days 00:00:01.645526,0.0008322364895858891,0.8886015647612793,extensive,COMPLETE
116,-0.010263754578986909,2025-12-07 18:02:51.889181,2025-12-07 18:02:53.643648,0 days 00:00:01.754467,0.0004322191394819647,0.9839436852417633,extensive,COMPLETE
117,-0.0016559721242364045,2025-12-07 18:02:53.643648,2025-12-07 18:02:55.277831,0 days 00:00:01.634183,0.04064102384321797,0.9593860746695471,extensive,COMPLETE
118,-0.0016559721242364045,2025-12-07 18:02:55.277831,2025-12-07 18:02:56.902802,0 days 00:00:01.624971,0.0018965561856076189,0.9993622856870982,extensive,COMPLETE
119,3.5874289458244966e-05,2025-12-07 18:02:56.902802,2025-12-07 18:02:58.551407,0 days 00:00:01.648605,0.0006984970706905763,0.9271822829094531,extensive,COMPLETE
120,-0.0016559721242364045,2025-12-07 18:02:58.552782,2025-12-07 18:03:00.164255,0 days 00:00:01.611473,0.0013697524951285706,0.8495742924490386,extensive,COMPLETE
121,-0.0956093378294481,2025-12-07 18:03:00.164255,2025-12-07 18:03:03.081416,0 days 00:00:02.917161,0.0009505040952841743,0.23265021630938093,extensive,COMPLETE
122,-3.8091939552324185e-05,2025-12-07 18:03:03.081416,2025-12-07 18:03:04.729246,0 days 00:00:01.647830,0.0006687271776631141,0.9280308520031506,extensive,COMPLETE
123,-0.00241347918130023,2025-12-07 18:03:04.729246,2025-12-07 18:03:06.422403,0 days 00:00:01.693157,0.0005351715257331887,0.9189756216895376,extensive,COMPLETE
124,-189982.30899098978,2025-12-07 18:03:06.423912,2025-12-07 18:04:27.483126,0 days 00:01:21.059214,0.0007444419049280506,0.01676983095338097,extensive,COMPLETE
125,-0.0015499497364445485,2025-12-07 18:04:27.487106,2025-12-07 18:04:29.113502,0 days 00:00:01.626396,0.0011105259035635398,0.9348773793718939,extensive,COMPLETE
126,-0.051831364674462144,2025-12-07 18:04:29.113502,2025-12-07 18:04:30.820132,0 days 00:00:01.706630,0.00030111821903268897,0.9058837288945837,extensive,COMPLETE
127,-0.02065723746760721,2025-12-07 18:04:30.820132,2025-12-07 18:04:32.560378,0 days 00:00:01.740246,0.0004011570158565458,0.9508380949542055,extensive,COMPLETE
128,-0.004607629972641414,2025-12-07 18:04:32.560378,2025-12-07 18:04:34.366107,0 days 00:00:01.805729,0.0005252878973663855,0.8798301981572292,extensive,COMPLETE
129,-0.0007080977024662705,2025-12-07 18:04:34.366107,2025-12-07 18:04:36.030192,0 days 00:00:01.664085,0.0008160647964857603,0.9639924337698641,extensive,COMPLETE
130,-5.406261967969931e-05,2025-12-07 18:04:36.030192,2025-12-07 18:04:37.703809,0 days 00:00:01.673617,0.0006688442239826081,0.9241600088912908,extensive,COMPLETE
131,-9.973820634031257e-05,2025-12-07 18:04:37.703809,2025-12-07 18:04:39.350876,0 days 00:00:01.647067,0.0007310525131271096,0.9283434791071625,extensive,COMPLETE
132,-0.00019505995432067547,2025-12-07 18:04:39.355395,2025-12-07 18:04:40.996853,0 days 00:00:01.641458,0.000609019155644463,0.9800054286181404,extensive,COMPLETE
133,-0.0012825261926098601,2025-12-07 18:04:40.999009,2025-12-07 18:04:42.737201,0 days 00:00:01.738192,0.0009779741679641415,0.9447574009249804,extensive,COMPLETE
134,-0.011616721194923149,2025-12-07 18:04:42.737201,2025-12-07 18:04:44.465037,0 days 00:00:01.727836,0.0004640382706022026,0.9011122137727764,extensive,COMPLETE
135,-0.0016559721242364045,2025-12-07 18:04:44.469052,2025-12-07 18:04:46.096321,0 days 00:00:01.627269,0.0012176736984120331,0.9614060209015143,extensive,COMPLETE
136,-0.030802861954897082,2025-12-07 18:04:46.096321,2025-12-07 18:04:47.727629,0 days 00:00:01.631308,0.00034081943637939905,0.9984876258631842,extensive,COMPLETE
137,-7.67606052150723e-06,2025-12-07 18:04:47.729780,2025-12-07 18:04:49.434128,0 days 00:00:01.704348,0.0006700746257651461,0.9332999154327969,extensive,COMPLETE
138,-0.002501188548381624,2025-12-07 18:04:49.436136,2025-12-07 18:04:51.141095,0 days 00:00:01.704959,0.0005275913026462277,0.9284269656559595,extensive,COMPLETE
139,2.3318686064495903e-05,2025-12-07 18:04:51.143435,2025-12-07 18:04:52.790654,0 days 00:00:01.647219,0.000745090447580413,0.8732169428751354,extensive,COMPLETE
140,-0.0006147806481440569,2025-12-07 18:04:52.792662,2025-12-07 18:04:54.437158,0 days 00:00:01.644496,0.0008432996891709157,0.8785747136218564,extensive,COMPLETE
141,4.4619581928399356e-05,2025-12-07 18:04:54.437158,2025-12-07 18:04:56.087272,0 days 00:00:01.650114,0.0006971616004964523,0.9138478194464063,extensive,COMPLETE
142,-0.0010611224512320216,2025-12-07 18:04:56.087845,2025-12-07 18:04:57.701779,0 days 00:00:01.613934,0.0010349071092956926,0.8330462324020435,extensive,COMPLETE
143,-0.0016559721242364045,2025-12-07 18:04:57.703786,2025-12-07 18:04:59.332678,0 days 00:00:01.628892,0.0015976804763422011,0.9043661893427275,extensive,COMPLETE
144,-0.015236529254914219,2025-12-07 18:04:59.334685,2025-12-07 18:05:01.038059,0 days 00:00:01.703374,0.0007646129803165527,0.5244707053978654,extensive,COMPLETE
145,-0.001161844046358107,2025-12-07 18:05:01.038059,2025-12-07 18:05:02.750804,0 days 00:00:01.712745,0.0005576236013702077,0.9480083901427261,extensive,COMPLETE
146,-0.014061161712869086,2025-12-07 18:05:02.750804,2025-12-07 18:05:04.457170,0 days 00:00:01.706366,0.00041559914330492164,0.9774568086400104,extensive,COMPLETE
147,-0.0009161276873142684,2025-12-07 18:05:04.458675,2025-12-07 18:05:06.075401,0 days 00:00:01.616726,0.0009548148049580674,0.8693546338579513,extensive,COMPLETE
148,3.7984088105920875e-05,2025-12-07 18:05:06.075903,2025-12-07 18:05:07.734886,0 days 00:00:01.658983,0.000671243166367394,0.9640388798494259,extensive,COMPLETE
149,-0.0016559721242364045,2025-12-07 18:05:07.734886,2025-12-07 18:05:09.398770,0 days 00:00:01.663884,0.0012292353358127615,0.9598966123482594,extensive,COMPLETE
150,-0.00317069506743776,2025-12-07 18:05:09.398770,2025-12-07 18:05:11.121349,0 days 00:00:01.722579,0.0004842090117570954,0.9815732228786086,extensive,COMPLETE
151,-4.242748721720405e-05,2025-12-07 18:05:11.123356,2025-12-07 18:05:12.674218,0 days 00:00:01.550862,0.0006678044872119849,0.9998081019783571,extensive,COMPLETE
152,-9.309063592666256e-05,2025-12-07 18:05:12.675723,2025-12-07 18:05:14.319391,0 days 00:00:01.643668,0.0007181798079161745,0.9433795149855579,extensive,COMPLETE
153,-0.00040904723231083295,2025-12-07 18:05:14.321399,2025-12-07 18:05:15.966765,0 days 00:00:01.645366,0.0006301406202579531,0.9178532036179796,extensive,COMPLETE
154,-0.0009862423993285407,2025-12-07 18:05:15.968773,2025-12-07 18:05:17.582441,0 days 00:00:01.613668,0.0008721376066177622,0.9683339417531618,extensive,COMPLETE
