number,value,datetime_start,datetime_complete,duration,params_enet_alpha,params_enet_l1_ratio,user_attrs_feature_level,state
81,-0.000257537826893343,2025-12-07 17:44:44.044703,2025-12-07 17:44:45.312559,0 days 00:00:01.267856,0.0008069121921103285,0.7062946974024558,advanced,COMPLETE
82,-0.0012677427616807346,2025-12-07 17:44:45.312559,2025-12-07 17:44:46.535941,0 days 00:00:01.223382,0.0013708380418449657,0.6688450261613145,advanced,COMPLETE
83,-0.0007124074671825594,2025-12-07 17:44:46.537947,2025-12-07 17:44:47.867930,0 days 00:00:01.329983,0.0009069054520678666,0.5580375355916127,advanced,COMPLETE
84,-0.0016559721242364045,2025-12-07 17:44:47.867930,2025-12-07 17:44:49.154298,0 days 00:00:01.286368,0.0019625599243624815,0.706515748928546,advanced,COMPLETE
85,-0.0002283816989544866,2025-12-07 17:44:49.154298,2025-12-07 17:44:50.408515,0 days 00:00:01.254217,0.0006454422184374075,0.8933105609804869,advanced,COMPLETE
86,-0.001818511175454914,2025-12-07 17:44:50.409953,2025-12-07 17:44:51.698186,0 days 00:00:01.288233,0.0004971351989564148,0.9213324796625716,advanced,COMPLETE
87,-0.0006467888417270121,2025-12-07 17:44:51.699443,2025-12-07 17:44:52.952747,0 days 00:00:01.253304,0.0008412622852967743,0.887096806293748,advanced,COMPLETE
88,-0.044349293554981926,2025-12-07 17:44:52.954755,2025-12-07 17:44:54.629187,0 days 00:00:01.674432,0.0002883983325637153,0.9360095008232289,advanced,COMPLETE
89,-0.0016559721242364045,2025-12-07 17:44:54.629187,2025-12-07 17:44:55.880626,0 days 00:00:01.251439,0.0022753945317970804,0.9725662636183593,advanced,COMPLETE
90,-0.0016559721242364045,2025-12-07 17:44:55.880626,2025-12-07 17:44:57.108269,0 days 00:00:01.227643,0.03874692718654916,0.620196917808251,advanced,COMPLETE
91,-0.00022852225604326945,2025-12-07 17:44:57.109801,2025-12-07 17:44:58.375125,0 days 00:00:01.265324,0.0006744620248502669,0.8547956951101501,advanced,COMPLETE
92,-0.0015730950337652743,2025-12-07 17:44:58.375125,2025-12-07 17:44:59.628505,0 days 00:00:01.253380,0.0012730464480101439,0.822586550510706,advanced,COMPLETE
93,-0.019360114735172,2025-12-07 17:44:59.628505,2025-12-07 17:45:00.981540,0 days 00:00:01.353035,0.0004019346262907438,0.8529090400135986,advanced,COMPLETE
94,-0.001355770392017101,2025-12-07 17:45:00.983548,2025-12-07 17:45:02.295416,0 days 00:00:01.311868,0.0006015508780856283,0.7903049925335293,advanced,COMPLETE
95,-0.0009460537629678948,2025-12-07 17:45:02.297423,2025-12-07 17:45:03.424668,0 days 00:00:01.127245,0.0009369963622655106,0.8918684057323647,advanced,COMPLETE
96,-0.0016559721242364045,2025-12-07 17:45:03.426397,2025-12-07 17:45:04.665617,0 days 00:00:01.239220,0.0015625612153972704,0.7154668660558525,advanced,COMPLETE
97,-0.0004100391587001928,2025-12-07 17:45:04.667625,2025-12-07 17:45:05.949460,0 days 00:00:01.281835,0.0007362121088659254,0.7362021886760985,advanced,COMPLETE
98,-0.0006775260802303062,2025-12-07 17:45:05.949460,2025-12-07 17:45:07.191172,0 days 00:00:01.241712,0.001176555953638021,0.6626658708375706,advanced,COMPLETE
99,-0.0010790175917686495,2025-12-07 17:45:07.192182,2025-12-07 17:45:08.489371,0 days 00:00:01.297189,0.0005287954945154061,0.9214459314818986,advanced,COMPLETE
100,-0.039031695044494365,2025-12-07 17:45:08.505285,2025-12-07 17:45:10.214944,0 days 00:00:01.709659,0.0003608392177055977,0.7765348062779979,advanced,COMPLETE
101,-0.00010201132090107794,2025-12-07 17:45:10.214944,2025-12-07 17:45:11.486534,0 days 00:00:01.271590,0.0007111488417603542,0.8486734264410405,advanced,COMPLETE
102,-9.856495993780061e-05,2025-12-07 17:45:11.488542,2025-12-07 17:45:12.769094,0 days 00:00:01.280552,0.0007993790873300143,0.8487410766721796,advanced,COMPLETE
103,-0.00022216316555045967,2025-12-07 17:45:12.769094,2025-12-07 17:45:14.076297,0 days 00:00:01.307203,0.0006823498738916376,0.8476157486671423,advanced,COMPLETE
104,-0.0005347193256409385,2025-12-07 17:45:14.078302,2025-12-07 17:45:15.373616,0 days 00:00:01.295314,0.0006146975080791663,0.8446271247167558,advanced,COMPLETE
105,-9.885899309839778e-05,2025-12-07 17:45:15.374547,2025-12-07 17:45:16.646073,0 days 00:00:01.271526,0.0006710614745981184,0.9006855040925874,advanced,COMPLETE
106,-0.003361690629088754,2025-12-07 17:45:16.646073,2025-12-07 17:45:17.960085,0 days 00:00:01.314012,0.0004528970965024165,0.9569235594652626,advanced,COMPLETE
107,-0.14565484057221392,2025-12-07 17:45:17.960085,2025-12-07 17:45:19.295029,0 days 00:00:01.334944,0.000218011023949107,0.9016178327581668,advanced,COMPLETE
108,-0.0016559721242364045,2025-12-07 17:45:19.297052,2025-12-07 17:45:20.598906,0 days 00:00:01.301854,0.0014643082128210753,0.9847200029224294,advanced,COMPLETE
109,-0.06459838335713264,2025-12-07 17:45:20.598906,2025-12-07 17:45:22.478419,0 days 00:00:01.879513,0.0002952645855532712,0.8256166746513558,advanced,COMPLETE
110,-0.0016559721242364045,2025-12-07 17:45:22.478419,2025-12-07 17:45:23.781558,0 days 00:00:01.303139,0.0018940555776766357,0.8866343885370231,advanced,COMPLETE
111,4.9901969635612886e-05,2025-12-07 17:45:23.781558,2025-12-07 17:45:25.176426,0 days 00:00:01.394868,0.0007511609521779175,0.8502723780225169,advanced,COMPLETE
112,-0.002130160277394063,2025-12-07 17:45:25.176426,2025-12-07 17:45:26.354568,0 days 00:00:01.178142,0.000554859629014972,0.8088320010847209,advanced,COMPLETE
113,-0.0006470909490524646,2025-12-07 17:45:26.354568,2025-12-07 17:45:27.634914,0 days 00:00:01.280346,0.0007994791387189032,0.9337439976107855,advanced,COMPLETE
114,-218271.24805631817,2025-12-07 17:45:27.636623,2025-12-07 17:46:05.916467,0 days 00:00:38.279844,1.3278424367701114e-05,0.9010014004350275,advanced,COMPLETE
115,-0.0011609095360264703,2025-12-07 17:46:05.918857,2025-12-07 17:46:07.171029,0 days 00:00:01.252172,0.0010099183210952772,0.8756697580710946,advanced,COMPLETE
116,-0.008167783712470436,2025-12-07 17:46:07.171029,2025-12-07 17:46:08.486398,0 days 00:00:01.315369,0.0004151328206585832,0.9524346605075118,advanced,COMPLETE
117,-0.0015153075278718415,2025-12-07 17:46:08.488406,2025-12-07 17:46:09.726941,0 days 00:00:01.238535,0.0012273800948501758,0.8347160369664863,advanced,COMPLETE
118,-0.00014295050704068077,2025-12-07 17:46:09.729107,2025-12-07 17:46:11.022004,0 days 00:00:01.292897,0.0006511426999515235,0.9098430064406183,advanced,COMPLETE
119,-9.560598115032626e-05,2025-12-07 17:46:11.024034,2025-12-07 17:46:12.282279,0 days 00:00:01.258245,0.0007427700409413017,0.9127385246448644,advanced,COMPLETE
120,-0.0009843214723776288,2025-12-07 17:46:12.282279,2025-12-07 17:46:13.538605,0 days 00:00:01.256326,0.0009142945327330437,0.923171570781707,advanced,COMPLETE
121,-0.00012075611878977395,2025-12-07 17:46:13.540611,2025-12-07 17:46:14.806637,0 days 00:00:01.266026,0.0006939478833524857,0.86226205700749,advanced,COMPLETE
122,-0.0018616360824032323,2025-12-07 17:46:14.821273,2025-12-07 17:46:16.124043,0 days 00:00:01.302770,0.0005219533889696868,0.8746759394741271,advanced,COMPLETE
123,-0.00047151516821009043,2025-12-07 17:46:16.126048,2025-12-07 17:46:17.536969,0 days 00:00:01.410921,0.0007842623176738088,0.9188064161571479,advanced,COMPLETE
124,-0.0013366602970883434,2025-12-07 17:46:17.536969,2025-12-07 17:46:18.872713,0 days 00:00:01.335744,0.0010067195705817144,0.9425504839068605,advanced,COMPLETE
125,-0.0016559721242364045,2025-12-07 17:46:18.874460,2025-12-07 17:46:20.250083,0 days 00:00:01.375623,0.0015513273364142685,0.8108309293923087,advanced,COMPLETE
126,-0.0016559721242364045,2025-12-07 17:46:20.252091,2025-12-07 17:46:21.551991,0 days 00:00:01.299900,0.001241238905434613,0.9817699143203319,advanced,COMPLETE
127,-0.029114520653177694,2025-12-07 17:46:21.551991,2025-12-07 17:46:23.158167,0 days 00:00:01.606176,0.00035403968636559766,0.864785777520737,advanced,COMPLETE
128,-0.019588978283564835,2025-12-07 17:46:23.158167,2025-12-07 17:46:24.561660,0 days 00:00:01.403493,0.0004310792925609081,0.7929350113173474,advanced,COMPLETE
129,-0.04595057238267719,2025-12-07 17:46:24.562893,2025-12-07 17:46:26.147004,0 days 00:00:01.584111,0.0005730809425180793,0.46614433432939806,advanced,COMPLETE
130,-0.00016123008879087575,2025-12-07 17:46:26.147004,2025-12-07 17:46:27.405375,0 days 00:00:01.258371,0.0007544052623309663,0.9116348091511822,advanced,COMPLETE
131,-0.00030342471067512644,2025-12-07 17:46:27.406539,2025-12-07 17:46:28.669352,0 days 00:00:01.262813,0.000783761115237756,0.8981189682980286,advanced,COMPLETE
132,-0.0015203323290377362,2025-12-07 17:46:28.669352,2025-12-07 17:46:29.974497,0 days 00:00:01.305145,0.0010712833817126532,0.9582196693790361,advanced,COMPLETE
133,-59775.79406932377,2025-12-07 17:46:29.976505,2025-12-07 17:46:38.331475,0 days 00:00:08.354970,2.6588660073128436e-05,0.9150583756300067,advanced,COMPLETE
134,-0.0006480783077441229,2025-12-07 17:46:38.331475,2025-12-07 17:46:39.588594,0 days 00:00:01.257119,0.0008790748446190331,0.8562097307836611,advanced,COMPLETE
135,-0.21482639493162944,2025-12-07 17:46:39.588594,2025-12-07 17:46:42.501803,0 days 00:00:02.913209,0.0006881276410455081,0.252254217350417,advanced,COMPLETE
136,-0.005162696126875255,2025-12-07 17:46:42.501803,2025-12-07 17:46:43.837141,0 days 00:00:01.335338,0.0005033858902284042,0.8277496401008921,advanced,COMPLETE
