number,value,datetime_start,datetime_complete,duration,params_lgbm_colsample_bytree,params_lgbm_learning_rate,params_lgbm_max_depth,params_lgbm_min_child_samples,params_lgbm_n_estimators,params_lgbm_num_leaves,params_lgbm_reg_alpha,params_lgbm_reg_lambda,params_lgbm_subsample,user_attrs_feature_level,state
58,-0.0016559720935109083,2025-12-07 18:44:49.305610,2025-12-07 18:44:52.193686,0 days 00:00:02.888076,0.7143339339619328,0.06668464663923211,4,89,743,118,1.8931865998173985,1.239545068332971,0.8119931476210162,advanced,COMPLETE
59,-0.0016559720935109083,2025-12-07 18:44:52.194628,2025-12-07 18:44:55.958690,0 days 00:00:03.764062,0.7599459717774518,0.04442105930406189,5,78,1144,108,2.615851365264416,1.9638495525810928,0.801051438990283,advanced,COMPLETE
60,-0.020973790609053838,2025-12-07 18:44:55.958690,2025-12-07 18:44:58.609191,0 days 00:00:02.650501,0.8174041557395582,0.09063846463307286,3,34,505,98,0.7040862241251884,0.75112459306266,0.8364033383731859,advanced,COMPLETE
61,-0.0015685130468921689,2025-12-07 18:44:58.609191,2025-12-07 18:45:03.360331,0 days 00:00:04.751140,0.641706357908427,0.07950069840625211,11,73,1602,103,1.398537996346667,1.5396105198361472,0.8623098511727206,advanced,COMPLETE
62,-0.002305032415916027,2025-12-07 18:45:03.361330,2025-12-07 18:45:07.910203,0 days 00:00:04.548873,0.6874255244075296,0.07953069822149395,10,77,1556,106,1.271657311783719,1.8664670638141214,0.8700855449397078,advanced,COMPLETE
63,-0.0016559720935109083,2025-12-07 18:45:07.910656,2025-12-07 18:45:11.944280,0 days 00:00:04.033624,0.636946336181011,0.07257654010812589,12,84,1316,103,1.7323557947625647,1.410588137532435,0.9327627914331638,advanced,COMPLETE
64,-0.003910802689803261,2025-12-07 18:45:11.945284,2025-12-07 18:45:18.078608,0 days 00:00:06.133324,0.7347876368113684,0.04980213068447391,4,63,2169,100,1.1255935792739877,3.4383865976368178,0.9230805426270339,advanced,COMPLETE
65,-0.0016017117304223394,2025-12-07 18:45:18.079612,2025-12-07 18:45:24.379304,0 days 00:00:06.299692,0.6403824806605265,0.05947451255569702,3,55,2361,104,1.43353882155798,1.0738001502864234,0.8463665061705334,advanced,COMPLETE
66,-0.009238682414662488,2025-12-07 18:45:24.380307,2025-12-07 18:45:30.077695,0 days 00:00:05.697388,0.6744919512856549,0.09394696844294864,11,81,2042,110,0.9354511205297484,15.700428655787523,0.7249628295307208,advanced,COMPLETE
67,-0.0016559720935109083,2025-12-07 18:45:30.078699,2025-12-07 18:45:35.196016,0 days 00:00:05.117317,0.7751172148265767,0.08070413060690569,8,67,1672,93,2.175933804456987,2.628084963626073,0.8674512368033642,advanced,COMPLETE
