number,value,datetime_start,datetime_complete,duration,params_xgb_colsample_bytree,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_min_child_weight,params_xgb_n_estimators,params_xgb_reg_alpha,params_xgb_reg_lambda,params_xgb_subsample,user_attrs_feature_level,state
54,-0.002251413491004254,2025-12-08 01:58:14.225380,2025-12-08 01:58:34.835937,0 days 00:00:20.610557,0.4179427240110302,0.001491747663919791,5,8,797,0.7910551884793937,9.602941018505991,0.6297993224172528,extensive,COMPLETE
55,-0.004850183814839815,2025-12-08 01:58:34.835937,2025-12-08 01:58:43.823940,0 days 00:00:08.988003,0.3797410767400471,0.0100455611325413,3,6,605,1.0122354293724585,5.011440633556145,0.6520548546121727,extensive,COMPLETE
56,-0.0016764137188412704,2025-12-08 01:58:43.823940,2025-12-08 01:58:53.505089,0 days 00:00:09.681149,0.30438152212407177,0.013932041081765633,4,6,1145,1.7843898189858782,6.84200387754343,0.5920424861806298,extensive,COMPLETE
57,-0.0016559721404409238,2025-12-08 01:58:53.507090,2025-12-08 01:59:01.650969,0 days 00:00:08.143879,0.44312019109604933,0.0011453832791507835,4,9,903,2.162785629828578,2.8792728660104956,0.7186903831725864,extensive,COMPLETE
58,-0.0016415896888232566,2025-12-08 01:59:01.652431,2025-12-08 01:59:28.421288,0 days 00:00:26.768857,0.4080532215244537,0.0019279451694318253,3,2,3390,1.5616247800133938,5.235610273846275,0.6810814857560107,extensive,COMPLETE
59,-0.005018790792638006,2025-12-08 01:59:28.422288,2025-12-08 01:59:37.793523,0 days 00:00:09.371235,0.49621317654321456,0.007881807426855236,4,10,315,0.6399347753757896,12.631300096171026,0.7718731938146088,extensive,COMPLETE
60,-0.0016348445292549234,2025-12-08 01:59:37.794037,2025-12-08 02:00:05.445189,0 days 00:00:27.651152,0.40238725301977474,0.001566163154698801,5,8,2561,1.3943974725531434,2.1538425096112923,0.7428473514399501,extensive,COMPLETE
61,-0.0016149337009515967,2025-12-08 02:00:05.446189,2025-12-08 02:00:10.931396,0 days 00:00:05.485207,0.3622652119936016,0.0012765486058351472,3,11,382,1.1364991153271933,4.309797273962492,0.49642003367932314,extensive,COMPLETE
62,-0.0015958206442665546,2025-12-08 02:00:10.932396,2025-12-08 02:00:19.822583,0 days 00:00:08.890187,0.37124887563201037,0.0012034726287756237,3,10,584,1.0295725526329707,4.440814824096886,0.6230941442385829,extensive,COMPLETE
63,-0.0016092091921996083,2025-12-08 02:00:19.824591,2025-12-08 02:00:28.170668,0 days 00:00:08.346077,0.32498217510220895,0.001144569575870285,3,11,574,0.9648633886789549,3.0892309597180008,0.5393809121007533,extensive,COMPLETE
64,-0.0032163352920375754,2025-12-08 02:00:28.170668,2025-12-08 02:00:37.446515,0 days 00:00:09.275847,0.30305661651718613,0.0023832564440218074,3,12,581,0.044933434375266534,3.01843719900412,0.6174243633627611,extensive,COMPLETE
65,-0.001524408746674662,2025-12-08 02:00:37.448029,2025-12-08 02:00:49.897857,0 days 00:00:12.449828,0.3397128970771643,0.0011220248999612185,3,13,739,0.5827865119619415,8.424258974207703,0.5367600994587124,extensive,COMPLETE
