number,value,datetime_start,datetime_complete,duration,params_xgb_colsample_bytree,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_min_child_weight,params_xgb_n_estimators,params_xgb_reg_alpha,params_xgb_reg_lambda,params_xgb_subsample,user_attrs_feature_level,state
54,-0.0016559721404409238,2025-12-07 21:14:13.814602,2025-12-07 21:14:19.409931,0 days 00:00:05.595329,0.3640214407044192,0.026106354825112584,5,1,1363,2.4384869663617543,1.4363922706369299,0.42267163359942694,simple2,COMPLETE
55,-0.0014916459195095284,2025-12-07 21:14:19.412179,2025-12-07 21:14:27.193416,0 days 00:00:07.781237,0.3879013790136709,0.035511852539295334,5,2,1788,0.9213113086328002,1.8242524311159187,0.3211801438121242,simple2,COMPLETE
56,-0.0018119476959222631,2025-12-07 21:14:27.195463,2025-12-07 21:14:35.120852,0 days 00:00:07.925389,0.3871654566355491,0.0397825958149455,5,2,1812,0.9256889666369105,1.2795130466292068,0.3262885187929971,simple2,COMPLETE
57,-0.05963114518981091,2025-12-07 21:14:35.120852,2025-12-07 21:14:48.696092,0 days 00:00:13.575240,0.39878697003072355,0.024987135395122113,6,1,1520,0.4199136581749553,1.8141978581121407,0.6512375054568796,simple2,COMPLETE
58,-0.0018240596281270764,2025-12-07 21:14:48.698107,2025-12-07 21:14:57.814657,0 days 00:00:09.116550,0.5204289404198995,0.01860153806735106,3,2,2232,1.4803982491516545,2.5731244828998334,0.5671921876182524,simple2,COMPLETE
59,-0.18513641277661583,2025-12-07 21:14:57.816056,2025-12-07 21:15:13.271315,0 days 00:00:15.455259,0.3233733793356462,0.049487513448446686,5,1,1723,0.23237969699011873,4.598059159686854,0.32091185992802024,simple2,COMPLETE
60,-0.0016547352425042572,2025-12-07 21:15:13.272315,2025-12-07 21:15:23.079190,0 days 00:00:09.806875,0.4581581751748553,0.013832155489841104,4,4,2430,1.7683381218625898,1.4989943018451972,0.38348217490876574,simple2,COMPLETE
61,-0.001505202652107777,2025-12-07 21:15:23.081199,2025-12-07 21:15:28.425598,0 days 00:00:05.344399,0.35389799655602416,0.03549302728661804,4,3,1275,1.1724506175107166,3.7364487895859964,0.34988310630441927,simple2,COMPLETE
62,-0.0015259169175382281,2025-12-07 21:15:28.426479,2025-12-07 21:15:33.012693,0 days 00:00:04.586214,0.39888298067866673,0.029686342242869777,7,3,940,0.9301602149505306,2.3064782442123812,0.4094141877411446,simple2,COMPLETE
63,-0.0016559721404409238,2025-12-07 21:15:33.013694,2025-12-07 21:15:39.027728,0 days 00:00:06.014034,0.3519843584178138,0.041700248989707256,4,2,1474,2.0430408010038765,7.271903773460871,0.5080541557774383,simple2,COMPLETE
64,-0.0016161615744267148,2025-12-07 21:15:39.028735,2025-12-07 21:15:46.813541,0 days 00:00:07.784806,0.3181034603784237,0.034490592265981446,3,3,1925,1.391112446969041,1.9670983425420765,0.36995891377198625,simple2,COMPLETE
65,-0.15586125972186346,2025-12-07 21:15:46.814715,2025-12-07 21:15:53.782926,0 days 00:00:06.968211,0.43106974166347733,0.024775674683715884,4,4,816,0.01848544628283344,1.1271205249982723,0.4293421979129926,simple2,COMPLETE
66,-0.005107915113464756,2025-12-07 21:15:53.783931,2025-12-07 21:16:00.266549,0 days 00:00:06.482618,0.36908252330763003,0.018382317540810458,4,6,1246,0.6992393194338601,19.84551433867784,0.39174208804524624,simple2,COMPLETE
67,-0.0011364782980003059,2025-12-07 21:16:00.267553,2025-12-07 21:16:07.127269,0 days 00:00:06.859716,0.30061379191364995,0.02999071821858409,5,1,1619,1.0155828708637222,5.668349102669769,0.33519880915819,simple2,COMPLETE
