,feature,coverage,folds_used,frac_folds_r2_pos,r2_train_mean,r2_train_medium,r2_train_std,r2_test_mean,r2_test_medium,r2_te_std,mse_train_mean,mse_train_median,mse_train_std,mse_test_mean,mse_test_median,mse_test_std,mse_improve_vs_baseline_mean,pearson_test_mean,spearman_test_mean
2954,I7_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2955,I8_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2956,I9_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2957,M10_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2958,M11_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2959,M12_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2960,M15_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2961,M16_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2962,M17_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2963,M18_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2964,M4_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2965,M7_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2966,M8_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2967,M9_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2968,P1_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2969,P10_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2970,P11_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2971,P12_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2972,P13_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2973,P2_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2974,P3_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2975,P4_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2976,P8_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2977,P9_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2978,S1_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2979,S10_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2980,S11_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2981,S2_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2982,S4_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2983,S6_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2984,S7_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2985,S9_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2986,V1_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2987,V11_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2988,V12_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2989,V2_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2990,V3_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2991,V4_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2992,V6_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2993,V8_is_missing_min21,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2994,E10_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2995,E11_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2996,E12_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2997,E13_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2998,E14_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
2999,E15_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3000,E16_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3001,E17_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3002,E18_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3003,E19_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3004,E2_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3005,E3_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3006,E4_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3007,E5_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3008,E6_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3009,E8_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3010,E9_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3011,I1_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3012,I2_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3013,I3_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3014,I4_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3015,I5_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3016,I6_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3017,I7_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3018,I8_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3019,I9_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3020,M10_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3021,M11_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3022,M12_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3023,M15_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3024,M16_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3025,M17_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3026,M18_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3027,M4_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3028,M7_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3029,M8_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
3030,M9_is_missing_min63,1.0,5,0.0,3.0283808314601758e-06,3.0460050868263977e-06,4.959519898128232e-07,-0.01732106065646679,-0.021643956952467347,0.016075137587619935,0.00011216645935799446,0.00011230524615998571,3.7172878756129094e-07,9.967372628202228e-05,9.276402790973033e-05,7.42163238006745e-05,-2.052121410516352e-09,1.6756288200778625e-17,
